,Density,Energy,Heat_Flux,Laminar_Viscosity,Mach,Momentum:0,Momentum:1,Momentum:2,Pressure,Pressure_Coefficient,Skin_Friction_Coefficient:0,Skin_Friction_Coefficient:1,Skin_Friction_Coefficient:2,Temperature,Y_Plus,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2,Ptot,Z
140,2.8027,803840.0,0,1.4588e-05,1.613,1378.0,2.4877,0,186030.0,1.2132e+18,0,0,0,223.48,0,,10.234,2.134,0,0,717718.7667506456,0.997469530285378
141,2.7486,789710.0,0,1.4493e-05,1.6315,1361.5,2.5767,0,181000.0,1.1417e+18,0,0,0,221.72,0,,10.307,2.2071,0,0,712031.4358964862,0.9974507313186023
142,2.6929,775130.0,0,1.4393e-05,1.6508,1344.1,2.5586,0,175870.0,1.0689e+18,0,0,0,219.89,0,,10.38,2.2802,0,0,705927.90933154,0.9974320799243794
143,2.6403,761310.0,0,1.4299e-05,1.6691,1327.2,2.5219,0,171080.0,1.0009e+18,0,0,0,218.17,0,,10.453,2.3533,0,0,699842.0052513807,0.997416288685279
144,2.5918,748590.0,0,1.4207e-05,1.6869,1311.8,2.4945,0,166650.0,9.3793e+17,0,0,0,216.5,0,,10.526,2.4264,0,0,694312.6474087449,0.9973996644861782
145,2.545,736190.0,0,1.4121e-05,1.7036,1296.1,2.4595,0,162460.0,8.7851e+17,0,0,0,214.94,0,,10.599,2.4995,0,0,688497.2003006052,0.9973867696061697
146,2.5061,725910.0,0,1.4047e-05,1.7179,1283.0,2.4541,0,158990.0,8.2919e+17,0,0,0,213.6,0,,10.673,2.5726,0,0,683639.9128029299,0.9973750714165571
147,2.4681,715850.0,0,1.3974e-05,1.7323,1270.2,2.4533,0,155610.0,7.8113e+17,0,0,0,212.28,0,,10.746,2.6457,0,0,678897.5546043012,0.9973642144774008
148,2.4303,705820.0,0,1.3901e-05,1.7466,1257.1,2.4267,0,152270.0,7.3373e+17,0,0,0,210.96,0,,10.819,2.7188,0,0,673922.6760876718,0.997353991185479
149,2.393,695910.0,0,1.3828e-05,1.7609,1244.1,2.3965,0,149010.0,6.8742e+17,0,0,0,209.65,0,,10.892,2.7919,0,0,668966.0603417353,0.9973442075793121
150,2.3567,686240.0,0,1.3757e-05,1.7748,1231.2,2.365,0,145860.0,6.4272e+17,0,0,0,208.38,0,,10.965,2.865,0,0,663911.74905851,0.9973358097064011
151,2.3215,676810.0,0,1.3688e-05,1.7885,1218.4,2.3308,0,142820.0,5.9956e+17,0,0,0,207.14,0,,11.038,2.9381,0,0,658915.3872675078,0.9973282028979148
152,2.2869,667560.0,0,1.3619e-05,1.8021,1205.9,2.3124,0,139860.0,5.5748e+17,0,0,0,205.9,0,,11.111,3.0112,0,0,653921.5496576392,0.9973203290109562
153,2.2526,658340.0,0,1.3549e-05,1.8158,1193.2,2.2754,0,136930.0,5.1588e+17,0,0,0,204.66,0,,11.184,3.0843,0,0,648832.6975929094,0.9973131093985623
154,2.2183,649130.0,0,1.3478e-05,1.8298,1180.4,2.2538,0,134020.0,4.7457e+17,0,0,0,203.41,0,,11.257,3.1574,0,0,643723.9417265587,0.9973062380826372
155,2.1839,639860.0,0,1.3407e-05,1.844,1167.5,2.2133,0,131120.0,4.334e+17,0,0,0,202.15,0,,11.33,3.2305,0,0,638476.9761477143,0.9972999431267857
156,2.1495,630590.0,0,1.3335e-05,1.8583,1154.4,2.144,0,128240.0,3.9252e+17,0,0,0,200.87,0,,11.404,3.3036,0,0,633072.787118525,0.997293533946534
157,2.1153,621350.0,0,1.3262e-05,1.8727,1141.2,2.0979,0,125400.0,3.522e+17,0,0,0,199.6,0,,11.477,3.3767,0,0,627608.3191493844,0.9972881606660647
158,2.0815,612200.0,0,1.3189e-05,1.8874,1128.1,2.045,0,122600.0,3.1246e+17,0,0,0,198.31,0,,11.55,3.4498,0,0,622201.7540552806,0.9972822608982164
159,2.0474,602960.0,0,1.3112e-05,1.9028,1114.8,1.9832,0,119770.0,2.7223e+17,0,0,0,196.97,0,,11.623,3.5229,0,0,616720.256962791,0.9972758484456224
160,2.0132,593630.0,0,1.3036e-05,1.9179,1101.2,1.9389,0,116980.0,2.3263e+17,0,0,0,195.64,0,,11.696,3.596,0,0,610929.5857320771,0.9972705338117908
161,1.983,585360.0,0,1.297e-05,1.931,1088.9,1.9845,0,114550.0,1.9812e+17,0,0,0,194.5,0,,11.769,3.6691,0,0,605579.7259217732,0.9972681145077651
162,1.9556,577900.0,0,1.291e-05,1.9433,1077.8,2.1224,0,112360.0,1.6698e+17,0,0,0,193.44,0,,11.842,3.7422,0,0,600808.284128291,0.9972652624228664
163,1.9275,570270.0,0,1.2845e-05,1.9566,1066.4,2.2324,0,110100.0,1.3487e+17,0,0,0,192.32,0,,11.915,3.8153,0,0,595983.6364316186,0.9972620148620547
164,1.8967,561870.0,0,1.2773e-05,1.9713,1053.9,2.3108,0,107640.0,9.9929e+16,0,0,0,191.07,0,,11.988,3.8884,0,0,590569.8566619904,0.9972581328590681
165,1.8657,553430.0,0,1.2697e-05,1.9869,1041.2,2.4704,0,105150.0,6.4628e+16,0,0,0,189.76,0,,12.062,3.9615,0,0,585164.7999835712,0.997253253066876
166,1.8325,544300.0,0,1.2617e-05,2.0031,1027.3,2.1537,0,102530.0,2.7468e+16,0,0,0,188.39,0,,12.135,4.0346,0,0,579014.0132721291,0.9972501587029865
167,1.8001,535350.0,0,1.2539e-05,2.019,1013.5,2.114,0,100000.0,-8474700000000000.0,0,0,0,187.05,0,,12.208,4.1077,0,0,572862.2917686565,0.9972478982843593
168,1.7692,526810.0,0,1.2464e-05,2.0343,1000.3,2.1378,0,97617.0,-4.2363e+16,0,0,0,185.78,0,,12.281,4.1808,0,0,566913.9307256181,0.9972468872520992
169,1.7417,519180.0,0,1.2399e-05,2.0478,988.27,2.2485,0,95519.0,-7.216e+16,0,0,0,184.65,0,,12.354,4.2539,0,0,561428.9457929888,0.9972466536361452
170,1.7157,512020.0,0,1.2335e-05,2.0611,976.98,2.2947,0,93545.0,-1.0019e+17,0,0,0,183.57,0,,12.427,4.327,0,0,556332.9410456516,0.9972466878390415
171,1.6895,504830.0,0,1.2266e-05,2.0758,965.75,2.6759,0,91520.0,-1.2894e+17,0,0,0,182.39,0,,12.5,4.4001,0,0,551373.1690529766,0.99724408038842
172,1.66,496640.0,0,1.2189e-05,2.0916,952.76,2.6618,0,89287.0,-1.6066e+17,0,0,0,181.1,0,,12.573,4.4732,0,0,545404.6370736433,0.9972432634737953
173,1.6301,488390.0,0,1.2108e-05,2.1088,939.71,2.876,0,87016.0,-1.9289e+17,0,0,0,179.73,0,,12.646,4.5463,0,0,539535.6661612731,0.9972409702739279
174,1.5976,479190.0,0,1.2023e-05,2.1262,924.83,2.2708,0,84599.0,-2.2722e+17,0,0,0,178.3,0,,12.719,4.6194,0,0,532488.6972614643,0.9972419451842469
175,1.5687,471100.0,0,1.1948e-05,2.1419,911.62,2.3682,0,82488.0,-2.572e+17,0,0,0,177.04,0,,12.792,4.6925,0,0,526242.0818206965,0.9972439006707772
176,1.54,463110.0,0,1.1869e-05,2.1587,898.6,2.3867,0,80373.0,-2.8723e+17,0,0,0,175.72,0,,12.866,4.7656,0,0,520145.67003348435,0.9972444227781214
177,1.5107,454920.0,0,1.1786e-05,2.1764,885.24,2.3679,0,78224.0,-3.1775e+17,0,0,0,174.34,0,,12.939,4.8387,0,0,513883.99351767363,0.9972446442118621
178,1.4813,446660.0,0,1.1705e-05,2.1938,871.53,2.3563,0,76109.0,-3.4778e+17,0,0,0,172.99,0,,13.012,4.9118,0,0,507363.86947264516,0.9972471468635608
179,1.4538,438910.0,0,1.1625e-05,2.211,858.72,2.2833,0,74117.0,-3.7607e+17,0,0,0,171.66,0,,13.085,4.9849,0,0,501239.62273053464,0.9972480918853532
180,1.4269,431310.0,0,1.155e-05,2.2271,845.92,2.2622,0,72225.0,-4.0294e+17,0,0,0,170.42,0,,13.158,5.058,0,0,495022.1725920523,0.9972519062243109
181,1.4036,424730.0,0,1.1485e-05,2.2414,834.78,2.3442,0,70592.0,-4.2614e+17,0,0,0,169.34,0,,13.231,5.1311,0,0,489579.81179137167,0.9972560298461535
182,1.3805,418250.0,0,1.1417e-05,2.2564,823.83,2.3314,0,68977.0,-4.4907e+17,0,0,0,168.22,0,,13.304,5.2042,0,0,484311.0063510478,0.9972585771288331
183,1.3567,411530.0,0,1.134e-05,2.2732,812.56,2.4552,0,67277.0,-4.732e+17,0,0,0,166.97,0,,13.377,5.2773,0,0,478899.8148126753,0.9972588265272645
184,1.3313,404340.0,0,1.1264e-05,2.29,800.27,2.4386,0,65524.0,-4.981e+17,0,0,0,165.71,0,,13.45,5.3504,0,0,472825.96310198,0.9972622853386184
185,1.3064,397210.0,0,1.1192e-05,2.3059,787.92,2.8222,0,63843.0,-5.2197e+17,0,0,0,164.54,0,,13.524,5.4235,0,0,466646.0770487643,0.9972693240511008
186,1.2828,390490.0,0,1.112e-05,2.3219,776.25,2.9408,0,62251.0,-5.4457e+17,0,0,0,163.37,0,,13.597,5.4966,0,0,460888.1916675199,0.9972741358538778
187,1.2595,383850.0,0,1.1048e-05,2.3381,764.73,2.9793,0,60675.0,-5.6695e+17,0,0,0,162.19,0,,13.67,5.5697,0,0,455062.2880574586,0.9972792471838423
188,1.2372,377480.0,0,1.0974e-05,2.3546,753.66,3.0651,0,59168.0,-5.8836e+17,0,0,0,161.0,0,,13.743,5.6428,0,0,449602.62785919936,0.9972822434269957
189,1.2151,371180.0,0,1.0901e-05,2.3712,742.71,3.1627,0,57678.0,-6.0952e+17,0,0,0,159.81,0,,13.816,5.7159,0,0,444051.94383031153,0.9972859693814219
190,1.1923,364630.0,0,1.0826e-05,2.3881,731.15,3.211,0,56176.0,-6.3084e+17,0,0,0,158.62,0,,13.889,5.789,0,0,438252.8400223338,0.9972918428561867
191,1.1693,358010.0,0,1.0752e-05,2.405,719.42,3.2454,0,54672.0,-6.522e+17,0,0,0,157.42,0,,13.962,5.8621,0,0,432170.9841805562,0.9972989383276699
192,1.1484,352030.0,0,1.0682e-05,2.4212,708.78,3.3808,0,53319.0,-6.7141e+17,0,0,0,156.31,0,,14.035,5.9352,0,0,426795.1148019733,0.9973051388171398
193,1.1282,346260.0,0,1.0614e-05,2.4371,698.49,3.5481,0,52014.0,-6.8994e+17,0,0,0,155.22,0,,14.108,6.0083,0,0,421476.7516634062,0.9973114574197339
194,1.107,340150.0,0,1.054e-05,2.4545,687.55,3.5796,0,50650.0,-7.0932e+17,0,0,0,154.03,0,,14.181,6.0814,0,0,415925.48150575306,0.9973167942926469
195,1.0854,333930.0,0,1.0464e-05,2.4724,676.39,3.5637,0,49265.0,-7.2898e+17,0,0,0,152.82,0,,14.254,6.1545,0,0,410097.7507930818,0.997323816434334
196,1.064,327750.0,0,1.0387e-05,2.4904,665.24,3.5575,0,47916.0,-7.4814e+17,0,0,0,151.6,0,,14.328,6.2276,0,0,404331.9331905274,0.9973300721686431
197,1.0428,321600.0,0,1.031e-05,2.5085,654.09,3.5553,0,46582.0,-7.6709e+17,0,0,0,150.39,0,,14.401,6.3007,0,0,398456.12329716596,0.9973378200695425
198,1.0225,315710.0,0,1.0236e-05,2.5261,643.36,3.5663,0,45324.0,-7.8495e+17,0,0,0,149.22,0,,14.474,6.3738,0,0,392823.1314323259,0.9973451949527342
199,1.0028,309950.0,0,1.0163e-05,2.5435,632.83,3.5837,0,44104.0,-8.0227e+17,0,0,0,148.07,0,,14.547,6.4469,0,0,387217.5030471512,0.9973531302665478
200,0.98349,304330.0,0,1.0088e-05,2.5615,622.55,3.5982,0,42915.0,-8.1916e+17,0,0,0,146.9,0,,14.62,6.52,0,0,381813.6883835199,0.9973597329208252
201,0.96448,298800.0,0,1.0013e-05,2.5799,612.42,3.6111,0,41743.0,-8.3579e+17,0,0,0,145.71,0,,14.693,6.5931,0,0,376428.78390204895,0.9973658256134722
202,0.94511,293150.0,0,9.9334e-06,2.5992,602.02,3.5966,0,40561.0,-8.5259e+17,0,0,0,144.48,0,,14.766,6.6662,0,0,370946.8046344468,0.9973720289810896
203,0.92551,287410.0,0,9.8523e-06,2.619,591.44,3.5644,0,39371.0,-8.6948e+17,0,0,0,143.21,0,,14.839,6.7393,0,0,365258.8256053327,0.9973783417225446
204,0.90592,281670.0,0,9.7698e-06,2.6394,580.8,3.5276,0,38195.0,-8.8619e+17,0,0,0,141.93,0,,14.912,6.8124,0,0,359581.4098740782,0.9973850974001204
205,0.88636,275920.0,0,9.6862e-06,2.6601,570.1,3.4872,0,37029.0,-9.0274e+17,0,0,0,140.64,0,,14.986,6.8855,0,0,353792.92551561404,0.997392611660029
206,0.8686,270680.0,0,9.6124e-06,2.6784,560.26,3.4193,0,35991.0,-9.1747e+17,0,0,0,139.5,0,,15.059,6.9586,0,0,348368.38700074196,0.997401558434827
207,0.85259,265910.0,0,9.5481e-06,2.6944,551.26,3.325,0,35078.0,-9.3045e+17,0,0,0,138.51,0,,15.132,7.0317,0,0,343385.8688149945,0.9974116182185537
208,0.83773,261500.0,0,9.4896e-06,2.7092,542.86,3.3862,0,34241.0,-9.4233e+17,0,0,0,137.61,0,,15.205,7.1048,0,0,338693.6266990272,0.997422537435651
209,0.82424,257490.0,0,9.438e-06,2.7224,535.18,3.6303,0,33496.0,-9.5291e+17,0,0,0,136.82,0,,15.278,7.1779,0,0,334396.0543536856,0.9974339498884878
210,0.81096,253570.0,0,9.3841e-06,2.7364,527.67,3.7561,0,32758.0,-9.6339e+17,0,0,0,136.0,0,,15.351,7.251,0,0,330229.41128381423,0.9974441345080028
211,0.79799,249770.0,0,9.327e-06,2.7515,520.4,3.712,0,32028.0,-9.7376e+17,0,0,0,135.12,0,,15.424,7.3241,0,0,326262.2988021623,0.9974513005625683
212,0.78474,245860.0,0,9.2665e-06,2.7673,512.95,3.7221,0,31280.0,-9.8437e+17,0,0,0,134.2,0,,15.497,7.3972,0,0,322128.68864128186,0.9974587041981178
213,0.77093,241770.0,0,9.1995e-06,2.7848,505.16,3.834,0,30499.0,-9.9547e+17,0,0,0,133.18,0,,15.57,7.4703,0,0,317872.46173893183,0.9974642640358491
214,0.75722,237700.0,0,9.1321e-06,2.8025,497.4,3.9053,0,29727.0,-1.0064e+18,0,0,0,132.16,0,,15.643,7.5434,0,0,313583.45248622715,0.9974703842035454
215,0.74376,233680.0,0,9.0633e-06,2.8208,489.71,3.8744,0,28980.0,-1.017e+18,0,0,0,131.12,0,,15.717,7.6165,0,0,309513.78592151316,0.9974745222355949
216,0.73029,229670.0,0,8.9945e-06,2.8391,482.02,3.8435,0,28233.0,-1.0277e+18,0,0,0,130.09,0,,15.79,7.6896,0,0,305272.922262728,0.9974805640659162
217,0.71683,225660.0,0,8.9257e-06,2.8573,474.34,3.8126,0,27486.0,-1.0383e+18,0,0,0,129.05,0,,15.863,7.7627,0,0,300838.9635408731,0.9974874180554224
218,0.70347,221670.0,0,8.8584e-06,2.8753,466.65,3.7801,0,26752.0,-1.0487e+18,0,0,0,128.03,0,,15.936,7.8358,0,0,296335.27630535915,0.9974956953029062
219,0.69068,217770.0,0,8.7989e-06,2.8911,459.02,3.7391,0,26093.0,-1.058e+18,0,0,0,127.14,0,,16.009,7.9089,0,0,292077.2048185322,0.9975059132220929
220,0.67789,213880.0,0,8.7394e-06,2.907,451.38,3.6982,0,25434.0,-1.0674e+18,0,0,0,126.25,0,,16.082,7.982,0,0,287701.49000164616,0.9975173989894003
221,0.6651,209980.0,0,8.6798e-06,2.9229,443.74,3.6572,0,24774.0,-1.0768e+18,0,0,0,125.36,0,,16.155,8.0551,0,0,283175.94926651096,0.9975303116184175
222,0.65233,206090.0,0,8.6204e-06,2.9388,436.12,3.6171,0,24116.0,-1.0861e+18,0,0,0,124.48,0,,16.228,8.1282,0,0,278533.4720473727,0.9975450011426442
223,0.64316,203370.0,0,8.5706e-06,2.9533,430.76,3.6769,0,23643.0,-1.0928e+18,0,0,0,123.74,0,,16.301,8.2013,0,0,275652.64588902425,0.9975501351153077
224,0.63399,200650.0,0,8.5208e-06,2.9677,425.4,3.7366,0,23169.0,-1.0996e+18,0,0,0,123.0,0,,16.374,8.2744,0,0,272652.36329163046,0.9975561394345717
225,0.62482,197930.0,0,8.471e-06,2.9822,420.03,3.7964,0,22695.0,-1.1063e+18,0,0,0,122.26,0,,16.448,8.3475,0,0,269578.5247359274,0.9975629434034629
226,0.61565,195220.0,0,8.4212e-06,2.9966,414.67,3.8561,0,22221.0,-1.113e+18,0,0,0,121.52,0,,16.521,8.4206,0,0,266395.766678607,0.9975705796225635
227,0.60598,192300.0,0,8.3664e-06,3.0124,408.89,3.8139,0,21732.0,-1.12e+18,0,0,0,120.71,0,,16.594,8.4937,0,0,263172.2924042243,0.9975765991254495
228,0.59623,189340.0,0,8.3107e-06,3.0285,403.05,3.7545,0,21241.0,-1.1269e+18,0,0,0,119.89,0,,16.667,8.5668,0,0,259868.89404407016,0.9975832011766496
229,0.58648,186390.0,0,8.2551e-06,3.0445,397.2,3.6952,0,20750.0,-1.1339e+18,0,0,0,119.07,0,,16.74,8.6399,0,0,256441.80737434074,0.9975908038073471
230,0.57673,183440.0,0,8.1994e-06,3.0605,391.35,3.6358,0,20259.0,-1.1409e+18,0,0,0,118.26,0,,16.813,8.713,0,0,252906.69188631975,0.9976000523472194
231,0.56693,180460.0,0,8.1429e-06,3.0771,385.41,3.5955,0,19778.0,-1.1477e+18,0,0,0,117.43,0,,16.886,8.7861,0,0,249480.68297024554,0.9976079880854981
232,0.5571,177460.0,0,8.086e-06,3.0939,379.41,3.5642,0,19302.0,-1.1545e+18,0,0,0,116.6,0,,16.959,8.8592,0,0,246037.40263119104,0.9976163996924621
233,0.54728,174470.0,0,8.0291e-06,3.1108,373.41,3.533,0,18827.0,-1.1612e+18,0,0,0,115.77,0,,17.032,8.9323,0,0,242509.89963954678,0.9976258057568224
234,0.53746,171470.0,0,7.9722e-06,3.1276,367.41,3.5017,0,18351.0,-1.168e+18,0,0,0,114.93,0,,17.105,9.0054,0,0,238841.60619675976,0.9976359065450383
235,0.52793,168560.0,0,7.9147e-06,3.1449,361.57,3.4092,0,17894.0,-1.1745e+18,0,0,0,114.1,0,,17.179,9.0785,0,0,235379.49178776925,0.9976453372637621
236,0.5187,165740.0,0,7.8565e-06,3.1626,355.89,3.2553,0,17457.0,-1.1807e+18,0,0,0,113.25,0,,17.252,9.1516,0,0,232125.31709119477,0.9976520434112506
237,0.50948,162920.0,0,7.7982e-06,3.1804,350.2,3.1013,0,17019.0,-1.1869e+18,0,0,0,112.41,0,,17.325,9.2247,0,0,228761.0608651232,0.997660614434672
238,0.50025,160100.0,0,7.74e-06,3.1981,344.52,2.9473,0,16582.0,-1.1931e+18,0,0,0,111.57,0,,17.398,9.2978,0,0,225284.55342529394,0.9976702297208926
239,0.49087,157220.0,0,7.6801e-06,3.2165,338.72,2.8016,0,16140.0,-1.1994e+18,0,0,0,110.7,0,,17.471,9.3709,0,0,221719.23642183578,0.9976799679326526
240,0.48111,154220.0,0,7.616e-06,3.2366,332.64,2.6759,0,15689.0,-1.2058e+18,0,0,0,109.78,0,,17.544,9.444,0,0,218129.12551033893,0.9976892923810078
241,0.47128,151200.0,0,7.551e-06,3.2569,326.51,2.5482,0,15235.0,-1.2122e+18,0,0,0,108.84,0,,17.617,9.5171,0,0,214389.08922000218,0.9976992884743711
242,0.46113,148070.0,0,7.4823e-06,3.2787,320.14,2.4121,0,14775.0,-1.2188e+18,0,0,0,107.86,0,,17.69,9.5902,0,0,210611.48311832538,0.9977092932312802
243,0.45101,144950.0,0,7.4136e-06,3.3006,313.79,2.2762,0,14316.0,-1.2253e+18,0,0,0,106.87,0,,17.763,9.6633,0,0,206710.9215921464,0.9977201963085501
244,0.44116,141910.0,0,7.3446e-06,3.323,307.56,2.1413,0,13877.0,-1.2315e+18,0,0,0,105.89,0,,17.836,9.7364,0,0,203008.80184968511,0.9977302161951497
245,0.43131,138860.0,0,7.2755e-06,3.3453,301.33,2.0065,0,13438.0,-1.2377e+18,0,0,0,104.9,0,,17.91,9.8095,0,0,199146.84554325597,0.9977413189473242
246,0.42212,136000.0,0,7.2102e-06,3.3667,295.46,1.8817,0,13038.0,-1.2434e+18,0,0,0,103.97,0,,17.983,9.8826,0,0,195618.0934556749,0.9977512576691335
247,0.41295,133150.0,0,7.145e-06,3.3881,289.61,1.7573,0,12639.0,-1.2491e+18,0,0,0,103.05,0,,18.056,9.9557,0,0,191973.10137956726,0.9977632352799114
248,0.40439,130490.0,0,7.0808e-06,3.4097,284.13,1.557,0,12270.0,-1.2543e+18,0,0,0,102.14,0,,18.129,10.029,0,0,188676.15517151065,0.9977720643239208
249,0.39593,127860.0,0,7.0167e-06,3.4313,278.71,1.343,0,11905.0,-1.2595e+18,0,0,0,101.23,0,,18.202,10.102,0,0,185317.56373083062,0.9977816432718569
250,0.38724,125160.0,0,6.9486e-06,3.4545,273.14,1.1565,0,11533.0,-1.2648e+18,0,0,0,100.27,0,,18.275,10.175,0,0,181887.2602653209,0.9977909254206082
251,0.37826,122360.0,0,6.8773e-06,3.479,267.35,0.99506,0,11153.0,-1.2702e+18,0,0,0,99.268,0,,18.348,10.248,0,0,178321.71444509955,0.9978007922142967
252,0.36921,119550.0,0,6.802e-06,3.5053,261.52,0.84807,0,10770.0,-1.2756e+18,0,0,0,98.21,0,,18.421,10.321,0,0,174732.277848854,0.9978095408772636
253,0.35901,116360.0,0,6.7188e-06,3.5347,254.9,0.53353,0,10349.0,-1.2816e+18,0,0,0,97.044,0,,18.494,10.394,0,0,170646.80087282477,0.997821299755669
254,0.34791,112870.0,0,6.6325e-06,3.5653,247.61,0.31529,0,9903.0,-1.2879e+18,0,0,0,95.838,0,,18.567,10.467,0,0,166051.86544333605,0.9978385608557055
255,0.34026,110460.0,0,6.5754e-06,3.5857,242.54,0.3576,0,9604.8,-1.2922e+18,0,0,0,95.042,0,,18.64,10.54,0,0,162849.702826576,0.9978525780258796
256,0.33537,108900.0,0,6.539e-06,3.5986,239.28,0.33802,0,9416.4,-1.2949e+18,0,0,0,94.535,0,,18.714,10.614,0,0,160775.67514793258,0.997861955566371
257,0.33145,107670.0,0,6.5059e-06,3.6107,236.7,0.22372,0,9260.8,-1.2971e+18,0,0,0,94.075,0,,18.787,10.687,0,0,159154.73487661718,0.9978674761093792
258,0.3279,106550.0,0,6.475e-06,3.6221,234.36,0.17265,0,9119.7,-1.2991e+18,0,0,0,93.645,0,,18.86,10.76,0,0,157693.73953652944,0.9978720175653105
259,0.32458,105510.0,0,6.4456e-06,3.6328,232.17,0.15602,0,8988.2,-1.3009e+18,0,0,0,93.237,0,,18.933,10.833,0,0,156314.4465725064,0.9978761051925108
260,0.32135,104480.0,0,6.418e-06,3.643,230.03,0.14031,0,8862.1,-1.3027e+18,0,0,0,92.855,0,,19.006,10.906,0,0,154964.85763771337,0.9978809446245104
261,0.31788,103390.0,0,6.3866e-06,3.6547,227.74,0.077498,0,8725.3,-1.3047e+18,0,0,0,92.419,0,,19.079,10.979,0,0,153527.74089624517,0.9978851217121385
262,0.31385,102120.0,0,6.3481e-06,3.6691,225.09,0.041762,0,8565.1,-1.3069e+18,0,0,0,91.886,0,,19.152,11.052,0,0,151866.49435501368,0.9978890011553294
263,0.35875,111080.0,0,7.0569e-06,3.3561,244.37,-6.0591,0,11022.0,-1.2721e+18,0,0,0,101.95,0,,19.225,11.125,0,0,164483.9485031937,0.997988245333108
264,1.1754,302260.0,0,1.8609e-05,0.68694,267.5,-6.6518,0,107370.0,9.6165e+16,0,0,0,303.68,0,,19.298,11.198,0,0,147249.16809303136,0.9998383822133682
265,1.3569,346740.0,0,1.97e-05,0.43297,215.82,2.5071,0,131730.0,4.4205e+17,0,0,0,326.8,0,,19.372,11.271,0,0,149854.83014097612,1.000007161148481
266,1.388,353720.0,0,1.9831e-05,0.38124,195.44,2.8699,0,135920.0,5.016e+17,0,0,0,329.68,0,,19.445,11.345,0,0,150268.98585392893,1.0000294757763784
267,1.4058,357560.0,0,1.9897e-05,0.35049,182.73,2.9122,0,138260.0,5.3479e+17,0,0,0,331.15,0,,19.518,11.418,0,0,150527.7152134255,1.0000411271460208
268,1.4157,359530.0,0,1.9925e-05,0.33218,174.57,2.7643,0,139500.0,5.5233e+17,0,0,0,331.77,0,,19.591,11.491,0,0,150583.82090502852,1.0000461789665152
269,1.424,361130.0,0,1.9951e-05,0.31394,166.13,2.5895,0,140570.0,5.6753e+17,0,0,0,332.35,0,,19.664,11.564,0,0,150516.78032759984,1.0000509102716582
270,1.4308,362330.0,0,1.9975e-05,0.29579,157.38,2.3854,0,141460.0,5.8017e+17,0,0,0,332.88,0,,19.737,11.637,0,0,150321.39000173172,1.0000552259112794
271,1.4385,363970.0,0,2.0005e-05,0.27795,148.83,2.5303,0,142500.0,5.95e+17,0,0,0,333.54,0,,19.81,11.71,0,0,150362.18172960496,1.0000606001435597
272,1.4482,366560.0,0,2.0048e-05,0.26082,140.74,3.4271,0,143880.0,6.1453e+17,0,0,0,334.49,0,,19.883,11.783,0,0,150853.94556701614,1.0000683278403484
273,1.457,368870.0,0,2.0087e-05,0.24388,132.61,4.2373,0,145130.0,6.323e+17,0,0,0,335.38,0,,19.956,11.856,0,0,151267.3404494741,1.0000755865179742
274,1.4605,369620.0,0,2.011e-05,0.22804,124.27,4.574,0,145690.0,6.4037e+17,0,0,0,335.89,0,,20.029,11.929,0,0,151066.65503995438,1.0000796728943675
275,1.4639,370380.0,0,2.0133e-05,0.21219,115.94,4.9107,0,146260.0,6.4844e+17,0,0,0,336.39,0,,20.103,12.002,0,0,150925.29544626916,1.0000836951227325
276,1.4674,371130.0,0,2.0155e-05,0.19634,107.6,5.2474,0,146830.0,6.5651e+17,0,0,0,336.9,0,,20.176,12.076,0,0,150833.44258857222,1.000087795191703
277,1.4709,371880.0,0,2.0178e-05,0.1805,99.266,5.5841,0,147400.0,6.6458e+17,0,0,0,337.41,0,,20.249,12.149,0,0,150791.60447171767,1.0000918991067742
278,1.4727,372200.0,0,2.0195e-05,0.16327,89.883,5.6257,0,147740.0,6.6944e+17,0,0,0,337.78,0,,20.322,12.222,0,0,150517.28843268027,1.0000948297596925
279,1.4741,372440.0,0,2.021e-05,0.14575,80.285,5.6067,0,148040.0,6.7363e+17,0,0,0,338.13,0,,20.395,12.295,0,0,150254.71622781566,1.000097586498062
280,1.4755,372670.0,0,2.0226e-05,0.12824,70.687,5.5877,0,148330.0,6.7783e+17,0,0,0,338.48,0,,20.468,12.368,0,0,150045.83822979958,1.0001003347721755
281,1.4769,372910.0,0,2.0241e-05,0.11072,61.089,5.5687,0,148630.0,6.8202e+17,0,0,0,338.83,0,,20.541,12.441,0,0,149910.27597844577,1.0001030884281643
282,1.4777,373010.0,0,2.0253e-05,0.093593,51.607,5.4572,0,148820.0,6.847e+17,0,0,0,339.08,0,,20.614,12.514,0,0,149735.192285462,1.000105036675025
283,1.4778,372960.0,0,2.0259e-05,0.076895,42.254,5.2439,0,148890.0,6.8571e+17,0,0,0,339.23,0,,20.687,12.587,0,0,149507.61285353254,1.0001061724993312
284,1.4778,372910.0,0,2.0266e-05,0.060198,32.9,5.0306,0,148960.0,6.8672e+17,0,0,0,339.38,0,,20.76,12.66,0,0,149338.47671254323,1.000107307198487
285,1.4779,372860.0,0,2.0273e-05,0.0435,23.546,4.8174,0,149030.0,6.8773e+17,0,0,0,339.53,0,,20.833,12.733,0,0,149227.6372769939,1.0001084407740726
286,1.4779,372780.0,0,2.0277e-05,0.028773,14.518,4.5944,0,149080.0,6.8841e+17,0,0,0,339.64,0,,20.907,12.807,0,0,149166.47492657392,1.0001092703390608
