,Density,Energy,Heat_Flux,Laminar_Viscosity,Mach,Momentum:0,Momentum:1,Momentum:2,Pressure,Pressure_Coefficient,Skin_Friction_Coefficient:0,Skin_Friction_Coefficient:1,Skin_Friction_Coefficient:2,Temperature,Y_Plus,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2,Ptot,Z
0,7.7387,1960800.0,0,2.0089e-05,0.24921,720.23,0.53748,0,770900.0,9.5186e+18,0,0,0,335.41,0,,0.0,-8.1,0,0,805178.9840002902,1.0004860225158236
1,7.7371,1960400.0,0,2.0087e-05,0.24987,721.95,0.14548,0,770680.0,9.5155e+18,0,0,0,335.38,0,,0.0731,-8.0269,0,0,805133.7333225193,1.0004846930150573
2,7.7356,1960000.0,0,2.0086e-05,0.25053,723.66,-0.24652,0,770460.0,9.5123e+18,0,0,0,335.35,0,,0.1462,-7.9538,0,0,805088.8949171654,1.0004833637164532
3,7.7341,1959600.0,0,2.0085e-05,0.25118,725.38,-0.63851,0,770240.0,9.5092e+18,0,0,0,335.32,0,,0.2193,-7.8807,0,0,805041.6539064839,1.0004820346202132
4,7.7325,1959200.0,0,2.0083e-05,0.25184,727.1,-1.0305,0,770020.0,9.506e+18,0,0,0,335.29,0,,0.2924,-7.8076,0,0,804997.6323714558,1.0004807057265395
5,7.731,1958800.0,0,2.0082e-05,0.25249,728.81,-1.4225,0,769790.0,9.5029e+18,0,0,0,335.26,0,,0.3655,-7.7345,0,0,804940.7336144358,1.0004793694777643
6,7.7294,1958500.0,0,2.0081e-05,0.25315,730.53,-1.8145,0,769570.0,9.4998e+18,0,0,0,335.23,0,,0.4386,-7.6614,0,0,804897.5256950877,1.00047804100539
7,7.7276,1958000.0,0,2.0079e-05,0.25389,732.46,-2.1844,0,769320.0,9.4962e+18,0,0,0,335.2,0,,0.5117,-7.5883,0,0,804846.0776122252,1.0004766901561777
8,7.7246,1957300.0,0,2.0077e-05,0.25505,735.45,-2.4463,0,768910.0,9.4904e+18,0,0,0,335.16,0,,0.5848,-7.5152,0,0,804747.4998166255,1.0004748319433394
9,7.7215,1956600.0,0,2.0075e-05,0.2562,738.44,-2.7083,0,768500.0,9.4846e+18,0,0,0,335.11,0,,0.6579,-7.4421,0,0,804647.3115695993,1.0004725870362405
10,7.7184,1955900.0,0,2.0073e-05,0.25736,741.43,-2.9702,0,768100.0,9.4788e+18,0,0,0,335.07,0,,0.731,-7.369,0,0,804561.6949067863,1.0004707379816233
11,7.7151,1955200.0,0,2.0071e-05,0.25896,745.67,-3.0703,0,767650.0,9.4724e+18,0,0,0,335.01,0,,0.8041,-7.2959,0,0,804552.3184356965,1.0004680773206946
12,7.7118,1954500.0,0,2.0068e-05,0.26073,750.36,-3.1128,0,767180.0,9.4658e+18,0,0,0,334.96,0,,0.8772,-7.2228,0,0,804574.0299127796,1.0004657904701857
13,7.7085,1953800.0,0,2.0066e-05,0.26249,755.05,-3.1553,0,766720.0,9.4592e+18,0,0,0,334.9,0,,0.9503,-7.1497,0,0,804606.4168772692,1.0004631243554427
14,7.7043,1952900.0,0,2.0063e-05,0.26452,760.4,-3.143,0,766150.0,9.4511e+18,0,0,0,334.83,0,,1.0234,-7.0766,0,0,804606.1677023205,1.0004599906445513
15,7.6983,1951600.0,0,2.0058e-05,0.26715,767.26,-3.0058,0,765340.0,9.4396e+18,0,0,0,334.73,0,,1.0965,-7.0035,0,0,804536.6247844648,1.0004555197027525
16,7.6916,1950100.0,0,2.0054e-05,0.2699,774.37,-3.0074,0,764440.0,9.4269e+18,0,0,0,334.64,0,,1.1696,-6.9304,0,0,804415.1202319316,1.0004513748317936
17,7.6844,1948500.0,0,2.0049e-05,0.27275,781.68,-3.1099,0,763490.0,9.4134e+18,0,0,0,334.53,0,,1.2427,-6.8573,0,0,804278.496786099,1.0004464221210714
18,7.6782,1947100.0,0,2.0045e-05,0.27534,788.37,-2.9637,0,762670.0,9.4017e+18,0,0,0,334.44,0,,1.3158,-6.7842,0,0,804206.5994663055,1.0004423427723497
19,7.6722,1945900.0,0,2.0041e-05,0.27798,795.2,-2.795,0,761860.0,9.3902e+18,0,0,0,334.35,0,,1.3889,-6.7111,0,0,804167.0991808288,1.000438273904832
20,7.6665,1944700.0,0,2.0036e-05,0.28121,803.7,-2.7636,0,761030.0,9.3785e+18,0,0,0,334.23,0,,1.462,-6.638,0,0,804298.0336969851,1.0004330292898365
21,7.6593,1943200.0,0,2.003e-05,0.28478,812.98,-2.7398,0,760040.0,9.3644e+18,0,0,0,334.11,0,,1.5351,-6.5649,0,0,804377.8472880591,1.00042767617708
22,7.6502,1941300.0,0,2.0024e-05,0.28885,823.43,-2.7273,0,758800.0,9.3467e+18,0,0,0,333.96,0,,1.6082,-6.4918,0,0,804365.873818167,1.0004209897941998
23,7.641,1939300.0,0,2.0017e-05,0.29261,832.98,-2.7228,0,757560.0,9.3291e+18,0,0,0,333.82,0,,1.6813,-6.4187,0,0,804268.4303251337,1.0004146997785008
24,7.6319,1937300.0,0,2.0011e-05,0.29623,842.08,-2.7224,0,756330.0,9.3116e+18,0,0,0,333.67,0,,1.7544,-6.3456,0,0,804148.4835557756,1.0004080353888234
25,7.6264,1936500.0,0,2.0005e-05,0.30038,853.13,-1.6996,0,755490.0,9.2998e+18,0,0,0,333.54,0,,1.8275,-6.2725,0,0,804633.0731178363,1.0004024158784794
26,7.6139,1933500.0,0,1.9995e-05,0.30535,865.51,-2.1338,0,753720.0,9.2746e+18,0,0,0,333.31,0,,1.9006,-6.1994,0,0,804421.0868762465,1.0003922945076484
27,7.6027,1931100.0,0,1.9986e-05,0.30986,876.76,-2.203,0,752200.0,9.253e+18,0,0,0,333.13,0,,1.9737,-6.1263,0,0,804339.9471265551,1.000384297103411
28,7.5913,1928600.0,0,1.9976e-05,0.31504,889.78,-2.2166,0,750580.0,9.23e+18,0,0,0,332.91,0,,2.0468,-6.0532,0,0,804404.4147006477,1.0003746885378215
29,7.5775,1925500.0,0,1.9966e-05,0.32029,902.66,-2.592,0,748700.0,9.2034e+18,0,0,0,332.68,0,,2.1199,-5.9801,0,0,804239.214642076,1.0003645407302362
30,7.5654,1922900.0,0,1.9956e-05,0.32547,915.5,-2.8126,0,747020.0,9.1795e+18,0,0,0,332.46,0,,2.193,-5.907,0,0,804288.4262584558,1.000354922620524
31,7.5517,1920000.0,0,1.9946e-05,0.331,929.03,-2.822,0,745140.0,9.1527e+18,0,0,0,332.23,0,,2.2661,-5.8339,0,0,804274.4852726038,1.000344808384856
32,7.5372,1916900.0,0,1.9934e-05,0.33716,944.12,-2.8219,0,743110.0,9.124e+18,0,0,0,331.96,0,,2.3392,-5.7608,0,0,804360.5613162138,1.0003330608472543
33,7.5211,1913400.0,0,1.9922e-05,0.34331,958.91,-2.859,0,740930.0,9.093e+18,0,0,0,331.69,0,,2.4123,-5.6877,0,0,804313.9849758673,1.0003212484426909
34,7.5055,1910100.0,0,1.991e-05,0.34908,972.62,-2.8936,0,738820.0,9.063e+18,0,0,0,331.44,0,,2.4854,-5.6146,0,0,804229.6938171055,1.0003102824327195
35,7.4894,1906700.0,0,1.9897e-05,0.3558,988.76,-2.928,0,736570.0,9.031e+18,0,0,0,331.14,0,,2.5585,-5.5415,0,0,804393.9834875816,1.0002973053448425
36,7.4709,1902600.0,0,1.9882e-05,0.36258,1004.6,-2.937,0,734020.0,8.9949e+18,0,0,0,330.81,0,,2.6316,-5.4684,0,0,804293.2511134724,1.000283020733343
37,7.4538,1898900.0,0,1.9869e-05,0.36872,1018.9,-2.7582,0,731690.0,8.9618e+18,0,0,0,330.51,0,,2.7047,-5.3953,0,0,804212.2999954582,1.0002700577542691
38,7.4367,1895200.0,0,1.9854e-05,0.37545,1034.6,-2.6378,0,729310.0,8.928e+18,0,0,0,330.2,0,,2.7778,-5.3222,0,0,804351.1679287764,1.0002567056823424
39,7.4156,1890700.0,0,1.9837e-05,0.38335,1052.7,-2.6157,0,726400.0,8.8867e+18,0,0,0,329.82,0,,2.8509,-5.2491,0,0,804434.4714087126,1.000240382255257
40,7.3933,1885900.0,0,1.982e-05,0.391,1069.9,-2.5475,0,723390.0,8.844e+18,0,0,0,329.44,0,,2.924,-5.176,0,0,804350.6429524618,1.0002240592278437
41,7.3714,1881200.0,0,1.9802e-05,0.39891,1087.7,-2.5233,0,720380.0,8.8012e+18,0,0,0,329.04,0,,2.9971,-5.1029,0,0,804427.0564267616,1.0002069964889493
42,7.3483,1876200.0,0,1.9784e-05,0.40684,1105.1,-2.5108,0,717230.0,8.7564e+18,0,0,0,328.64,0,,3.0702,-5.0298,0,0,804405.4390100123,1.000189926431589
43,7.3246,1871100.0,0,1.9764e-05,0.41518,1123.4,-2.4505,0,713980.0,8.7103e+18,0,0,0,328.2,0,,3.1433,-4.9567,0,0,804506.2394858696,1.0001712924471855
44,7.2992,1865600.0,0,1.9744e-05,0.42344,1141.0,-2.3427,0,710550.0,8.6617e+18,0,0,0,327.77,0,,3.2164,-4.8836,0,0,804420.1692070416,1.000153048877358
45,7.2753,1860400.0,0,1.9724e-05,0.43177,1158.8,-2.1899,0,707260.0,8.6148e+18,0,0,0,327.32,0,,3.2895,-4.8105,0,0,804576.9486423993,1.0001341245091984
46,7.2481,1854600.0,0,1.9701e-05,0.44114,1178.6,-2.1398,0,703500.0,8.5614e+18,0,0,0,326.8,0,,3.3626,-4.7374,0,0,804748.4211585175,1.0001123419617266
47,7.2193,1848200.0,0,1.9677e-05,0.45004,1196.7,-1.7753,0,699610.0,8.5063e+18,0,0,0,326.29,0,,3.4357,-4.6643,0,0,804604.9985824265,1.000091001079509
48,7.188,1841400.0,0,1.9652e-05,0.45994,1216.7,-1.7972,0,695360.0,8.4458e+18,0,0,0,325.72,0,,3.5088,-4.5912,0,0,804598.47675287,1.000067275602696
49,7.1569,1834600.0,0,1.9626e-05,0.46962,1235.8,-1.8332,0,691160.0,8.3862e+18,0,0,0,325.16,0,,3.5819,-4.5181,0,0,804605.416613206,1.0000440638608656
50,7.1241,1827400.0,0,1.9599e-05,0.47971,1255.4,-1.8527,0,686720.0,8.3232e+18,0,0,0,324.56,0,,3.655,-4.445,0,0,804606.7560067708,1.0000193197473737
51,7.0901,1820000.0,0,1.9571e-05,0.49007,1275.2,-1.8954,0,682140.0,8.2582e+18,0,0,0,323.94,0,,3.7281,-4.3719,0,0,804652.1572647941,0.9999938757270695
52,7.055,1812400.0,0,1.9542e-05,0.50034,1294.3,-1.9792,0,677460.0,8.1917e+18,0,0,0,323.32,0,,3.8012,-4.2988,0,0,804598.5897899941,0.9999685512056958
53,7.0185,1804300.0,0,1.9511e-05,0.51109,1313.8,-1.9365,0,672540.0,8.1219e+18,0,0,0,322.64,0,,3.8743,-4.2257,0,0,804585.5637552876,0.999940942779226
54,6.9812,1796100.0,0,1.948e-05,0.52192,1333.1,-1.9092,0,667540.0,8.0509e+18,0,0,0,321.95,0,,3.9474,-4.1526,0,0,804589.1345785157,0.9999130826265334
55,6.9428,1787700.0,0,1.9447e-05,0.53298,1352.4,-1.861,0,662410.0,7.978e+18,0,0,0,321.24,0,,4.0205,-4.0795,0,0,804633.0565806224,0.9998845804914599
56,6.9026,1778900.0,0,1.9413e-05,0.54443,1371.8,-1.8059,0,657040.0,7.9017e+18,0,0,0,320.5,0,,4.0936,-4.0064,0,0,804677.6343485729,0.9998550580751343
57,6.8619,1770000.0,0,1.9379e-05,0.55588,1390.8,-1.6727,0,651620.0,7.8248e+18,0,0,0,319.74,0,,4.1667,-3.9333,0,0,804730.3070257673,0.9998249239511232
58,6.8199,1760900.0,0,1.9342e-05,0.56772,1410.0,-1.5095,0,646040.0,7.7456e+18,0,0,0,318.95,0,,4.2398,-3.8602,0,0,804885.920384195,0.9997937993753372
59,6.7767,1751400.0,0,1.9305e-05,0.57975,1428.9,-1.4749,0,640310.0,7.6641e+18,0,0,0,318.14,0,,4.3129,-3.7871,0,0,805039.7446512767,0.9997621100858424
60,6.7324,1741600.0,0,1.9267e-05,0.59173,1447.0,-1.4113,0,634450.0,7.5809e+18,0,0,0,317.3,0,,4.386,-3.714,0,0,805065.9552184831,0.999729465536467
61,6.687,1731600.0,0,1.9227e-05,0.60401,1465.1,-1.3684,0,628450.0,7.4958e+18,0,0,0,316.44,0,,4.4591,-3.6409,0,0,805166.1048082485,0.9996962972074734
62,6.6397,1721200.0,0,1.9185e-05,0.61668,1483.1,-1.3127,0,622220.0,7.4073e+18,0,0,0,315.53,0,,4.5322,-3.5678,0,0,805284.4216447431,0.9996614369754697
63,6.5912,1710500.0,0,1.9142e-05,0.6295,1500.7,-1.2683,0,615860.0,7.317e+18,0,0,0,314.6,0,,4.6053,-3.4947,0,0,805394.7739906005,0.9996261042750924
64,6.5415,1699500.0,0,1.9098e-05,0.6425,1517.8,-1.2286,0,609360.0,7.2247e+18,0,0,0,313.65,0,,4.6784,-3.4216,0,0,805500.825152776,0.9995903311826875
65,6.4904,1688200.0,0,1.9053e-05,0.65568,1534.4,-1.1886,0,602720.0,7.1303e+18,0,0,0,312.67,0,,4.7515,-3.3485,0,0,805599.5082890004,0.9995537345211506
66,6.4381,1676600.0,0,1.9006e-05,0.66906,1550.6,-1.1478,0,595930.0,7.0339e+18,0,0,0,311.66,0,,4.8246,-3.2754,0,0,805687.5788056002,0.9995163500619709
67,6.3846,1664700.0,0,1.8957e-05,0.68263,1566.3,-1.1062,0,589010.0,6.9357e+18,0,0,0,310.62,0,,4.8977,-3.2023,0,0,805781.4323062145,0.9994781956213125
68,6.3301,1652500.0,0,1.8908e-05,0.69639,1581.5,-1.0634,0,581980.0,6.8358e+18,0,0,0,309.56,0,,4.9708,-3.1292,0,0,805904.8642552169,0.9994397020277327
69,6.275,1640300.0,0,1.8858e-05,0.71011,1595.9,-1.0146,0,574930.0,6.7357e+18,0,0,0,308.49,0,,5.0439,-3.0561,0,0,806012.7465726553,0.9994012360565167
70,6.2181,1627600.0,0,1.8806e-05,0.72427,1610.0,-0.95838,0,567650.0,6.6323e+18,0,0,0,307.37,0,,5.117,-2.983,0,0,806155.6156082391,0.999361346009326
71,6.1619,1615000.0,0,1.8754e-05,0.73818,1623.1,-0.93264,0,560470.0,6.5304e+18,0,0,0,306.26,0,,5.1901,-2.9099,0,0,806286.2331077445,0.999322250218996
72,6.1041,1602000.0,0,1.87e-05,0.75226,1635.5,-0.86729,0,553140.0,6.4263e+18,0,0,0,305.11,0,,5.2632,-2.8368,0,0,806352.814837713,0.9992821276678607
73,6.0435,1588300.0,0,1.8643e-05,0.76698,1647.7,-0.80376,0,545480.0,6.3176e+18,0,0,0,303.9,0,,5.3363,-2.7637,0,0,806445.5508937461,0.9992404032796662
74,5.983,1574600.0,0,1.8586e-05,0.78157,1658.9,-0.7777,0,537850.0,6.2092e+18,0,0,0,302.68,0,,5.4094,-2.6906,0,0,806493.1676836028,0.9991987957556439
75,5.9219,1560700.0,0,1.8527e-05,0.79628,1669.4,-0.73081,0,530170.0,6.1001e+18,0,0,0,301.43,0,,5.4825,-2.6175,0,0,806564.4711694921,0.9991565792961795
76,5.8602,1546700.0,0,1.8467e-05,0.8111,1679.2,-0.67807,0,522430.0,5.9902e+18,0,0,0,300.17,0,,5.5556,-2.5444,0,0,806629.50453193,0.9991146489589707
77,5.7978,1532400.0,0,1.8406e-05,0.826,1688.2,-0.62496,0,514660.0,5.8799e+18,0,0,0,298.88,0,,5.6287,-2.4713,0,0,806702.9035463277,0.9990721353885449
78,5.7349,1518100.0,0,1.8344e-05,0.841,1696.5,-0.57087,0,506850.0,5.769e+18,0,0,0,297.58,0,,5.7018,-2.3982,0,0,806778.0448292436,0.9990299384660221
79,5.6715,1503500.0,0,1.8281e-05,0.85608,1704.1,-0.51697,0,499020.0,5.6577e+18,0,0,0,296.25,0,,5.7749,-2.3251,0,0,806862.6601845571,0.9989871927081874
80,5.6075,1488900.0,0,1.8217e-05,0.87127,1710.8,-0.46296,0,491150.0,5.546e+18,0,0,0,294.91,0,,5.848,-2.252,0,0,806941.9539631102,0.9989448261921376
81,5.543,1474000.0,0,1.8152e-05,0.88657,1716.9,-0.40852,0,483260.0,5.4339e+18,0,0,0,293.55,0,,5.9211,-2.1789,0,0,807040.8307518137,0.9989024009255921
82,5.4779,1459000.0,0,1.8086e-05,0.90199,1722.1,-0.35281,0,475340.0,5.3214e+18,0,0,0,292.16,0,,5.9942,-2.1058,0,0,807143.5485926105,0.9988595337408311
83,5.4124,1443900.0,0,1.8019e-05,0.91753,1726.7,-0.2959,0,467390.0,5.2086e+18,0,0,0,290.76,0,,6.0673,-2.0327,0,0,807241.3846777007,0.9988171301082348
84,5.3462,1428600.0,0,1.795e-05,0.9332,1730.5,-0.23779,0,459410.0,5.0953e+18,0,0,0,289.33,0,,6.1404,-1.9596,0,0,807334.1006162277,0.9987743549001609
85,5.2795,1413100.0,0,1.788e-05,0.94901,1733.5,-0.17783,0,451410.0,4.9816e+18,0,0,0,287.88,0,,6.2135,-1.8865,0,0,807438.9945075717,0.9987316570554619
86,5.2123,1397400.0,0,1.7809e-05,0.96496,1735.7,-0.12011,0,443380.0,4.8677e+18,0,0,0,286.41,0,,6.2866,-1.8134,0,0,807528.6633615738,0.9986891034756004
87,5.1445,1381600.0,0,1.7737e-05,0.98104,1737.1,-0.059455,0,435330.0,4.7534e+18,0,0,0,284.92,0,,6.3597,-1.7403,0,0,807601.4705050947,0.9986467096913902
88,5.0762,1365600.0,0,1.7663e-05,0.99728,1737.8,0.0027132,0,427260.0,4.6388e+18,0,0,0,283.4,0,,6.4328,-1.6672,0,0,807674.6677427401,0.9986040747827488
89,5.0073,1349400.0,0,1.7588e-05,1.0137,1737.6,0.064448,0,419170.0,4.5239e+18,0,0,0,281.85,0,,6.5059,-1.5941,0,0,807753.7168111419,0.9985612408197909
90,4.9381,1333100.0,0,1.7511e-05,1.0302,1736.7,0.1212,0,411080.0,4.4089e+18,0,0,0,280.29,0,,6.579,-1.521,0,0,807751.1468258445,0.9985190788839027
91,4.8686,1316600.0,0,1.7433e-05,1.0469,1735.0,0.17893,0,402990.0,4.2941e+18,0,0,0,278.7,0,,6.6521,-1.4479,0,0,807745.85580125,0.9984767373169102
92,4.7986,1300000.0,0,1.7354e-05,1.0637,1732.5,0.23844,0,394900.0,4.1792e+18,0,0,0,277.08,0,,6.7252,-1.3748,0,0,807607.0635705487,0.9984342567661598
93,4.7283,1283200.0,0,1.7273e-05,1.0807,1729.2,0.29427,0,386810.0,4.0643e+18,0,0,0,275.45,0,,6.7983,-1.3017,0,0,807397.7194935222,0.9983925865527322
94,4.6576,1266400.0,0,1.7192e-05,1.0978,1725.2,0.34216,0,378740.0,3.9497e+18,0,0,0,273.79,0,,6.8714,-1.2286,0,0,807030.2193064085,0.9983507895465418
95,4.5868,1249400.0,0,1.7109e-05,1.1151,1720.4,0.38576,0,370690.0,3.8354e+18,0,0,0,272.11,0,,6.9445,-1.1555,0,0,806572.1061790513,0.9983093600236207
96,4.5154,1232200.0,0,1.7024e-05,1.1326,1714.8,0.41028,0,362640.0,3.7211e+18,0,0,0,270.41,0,,7.0176,-1.0824,0,0,805949.5683617273,0.998268437547222
97,4.4445,1215200.0,0,1.6939e-05,1.1502,1708.7,0.49127,0,354690.0,3.6082e+18,0,0,0,268.7,0,,7.0907,-1.0093,0,0,805260.3547374427,0.9982280543976803
98,4.3728,1197800.0,0,1.6852e-05,1.168,1701.6,0.54571,0,346700.0,3.4947e+18,0,0,0,266.96,0,,7.1638,-0.9362,0,0,804259.9495360617,0.9981880090048846
99,4.3014,1180500.0,0,1.6764e-05,1.1859,1693.9,0.59705,0,338800.0,3.3825e+18,0,0,0,265.2,0,,7.2369,-0.8631,0,0,803122.2402528389,0.9981481591299349
100,4.2298,1163100.0,0,1.6674e-05,1.204,1685.4,0.65064,0,330930.0,3.2708e+18,0,0,0,263.42,0,,7.31,-0.79,0,0,801781.7352711571,0.9981088498071558
101,4.1582,1145600.0,0,1.6584e-05,1.2222,1676.2,0.69839,0,323100.0,3.1597e+18,0,0,0,261.63,0,,7.3831,-0.7169,0,0,800140.266318714,0.9980705433613439
102,4.0864,1128100.0,0,1.6492e-05,1.2407,1666.4,0.74235,0,315320.0,3.0492e+18,0,0,0,259.81,0,,7.4562,-0.6438,0,0,798391.2447386113,0.9980322980141362
103,4.0151,1110600.0,0,1.64e-05,1.2591,1655.8,0.78627,0,307650.0,2.9402e+18,0,0,0,257.99,0,,7.5293,-0.5707,0,0,796284.8011110139,0.9979951779761295
104,3.9438,1093000.0,0,1.6306e-05,1.2778,1644.6,1.0751,0,300020.0,2.8319e+18,0,0,0,256.14,0,,7.6024,-0.4976,0,0,794006.5165175742,0.9979582461605517
105,3.8727,1075400.0,0,1.621e-05,1.2966,1632.8,1.1945,0,292470.0,2.7247e+18,0,0,0,254.28,0,,7.6755,-0.4245,0,0,791451.122949201,0.9979222224701042
106,3.8018,1057900.0,0,1.6114e-05,1.3158,1620.6,1.2187,0,284990.0,2.6184e+18,0,0,0,252.4,0,,7.7486,-0.3514,0,0,788854.8470973608,0.9978867365875548
107,3.7333,1040900.0,0,1.602e-05,1.3344,1608.0,1.2082,0,277830.0,2.5168e+18,0,0,0,250.57,0,,7.8217,-0.2783,0,0,785982.7548097648,0.9978532508931589
108,3.665,1023900.0,0,1.5925e-05,1.3532,1594.9,1.2118,0,270730.0,2.416e+18,0,0,0,248.72,0,,7.8948,-0.2052,0,0,782861.2119791048,0.9978203187842818
109,3.5973,1007000.0,0,1.5829e-05,1.3721,1581.3,1.2219,0,263750.0,2.3169e+18,0,0,0,246.87,0,,7.9679,-0.1321,0,0,779559.8574536074,0.9977884452461981
110,3.5308,990300.0,0,1.5733e-05,1.3908,1567.4,1.2142,0,256950.0,2.2202e+18,0,0,0,245.03,0,,8.041,-0.059,0,0,775989.617194965,0.9977575865314546
111,3.4653,973860.0,0,1.5638e-05,1.4095,1553.2,1.2241,0,250310.0,2.1259e+18,0,0,0,243.2,0,,8.1141,0.0141,0,0,772283.8554956764,0.9977278559415068
112,3.4008,957580.0,0,1.5542e-05,1.4281,1538.7,1.2468,0,243800.0,2.0335e+18,0,0,0,241.38,0,,8.1872,0.0872,0,0,768271.1025502621,0.9976994842407905
113,3.3368,941400.0,0,1.5446e-05,1.4469,1523.7,1.2539,0,237400.0,1.9427e+18,0,0,0,239.55,0,,8.2603,0.1603,0,0,764153.8450474336,0.9976716720356255
114,3.2733,925290.0,0,1.535e-05,1.4658,1508.4,1.2804,0,231100.0,1.8531e+18,0,0,0,237.71,0,,8.3334,0.2334,0,0,759810.1184804452,0.9976445104301712
115,3.2099,909150.0,0,1.5251e-05,1.4849,1492.6,1.2992,0,224850.0,1.7644e+18,0,0,0,235.85,0,,8.4065,0.3065,0,0,755153.4857380795,0.9976180360971664
116,3.1464,892950.0,0,1.5151e-05,1.5043,1476.3,1.3131,0,218650.0,1.6763e+18,0,0,0,233.97,0,,8.4796,0.3796,0,0,750250.7597003982,0.9975923065278115
117,3.0822,876510.0,0,1.5048e-05,1.5244,1459.4,1.2996,0,212400.0,1.5877e+18,0,0,0,232.02,0,,8.5527,0.4527,0,0,745057.4544751482,0.9975660555994236
118,3.0179,859950.0,0,1.4944e-05,1.5446,1441.8,1.2988,0,206220.0,1.4999e+18,0,0,0,230.07,0,,8.6258,0.5258,0,0,739464.4908865265,0.9975415060686839
119,2.9532,843270.0,0,1.4838e-05,1.5651,1423.5,1.3682,0,200080.0,1.4127e+18,0,0,0,228.11,0,,8.6989,0.5989,0,0,733511.1218273329,0.9975185901323964
120,2.8872,826230.0,0,1.4728e-05,1.5867,1404.5,1.4526,0,193850.0,1.3242e+18,0,0,0,226.06,0,,8.772,0.672,0,0,727306.9469078409,0.9974950954279216
121,2.8182,808340.0,0,1.4609e-05,1.6098,1384.1,1.4772,0,187380.0,1.2323e+18,0,0,0,223.87,0,,8.8451,0.7451,0,0,720488.37349992,0.9974708200363277
122,2.7474,789880.0,0,1.4485e-05,1.6339,1362.5,1.4455,0,180810.0,1.139e+18,0,0,0,221.59,0,,8.9182,0.8182,0,0,713074.3059046929,0.9974468760452393
123,2.6843,773430.0,0,1.4374e-05,1.6557,1342.8,1.6311,0,175030.0,1.057e+18,0,0,0,219.55,0,,8.9913,0.8913,0,0,706141.064230901,0.997427221801332
124,2.6235,757700.0,0,1.4265e-05,1.6775,1323.6,2.1912,0,169520.0,9.7867e+17,0,0,0,217.55,0,,9.0644,0.9644,0,0,699487.9233012595,0.9974086005187551
125,2.563,741830.0,0,1.4151e-05,1.6999,1304.0,2.1745,0,164030.0,9.0075e+17,0,0,0,215.48,0,,9.1375,1.0375,0,0,692536.2411113495,0.997389126510027
126,2.513,728610.0,0,1.4057e-05,1.7182,1287.3,1.4266,0,159560.0,8.3721e+17,0,0,0,213.77,0,,9.2106,1.1106,0,0,686298.9633709929,0.9973743530900185
127,2.4806,719930.0,0,1.3996e-05,1.7299,1276.1,0.46705,0,156680.0,7.9641e+17,0,0,0,212.67,0,,9.2837,1.1837,0,0,681916.5434219051,0.9973660903506008
128,2.4749,717960.0,0,1.3982e-05,1.7313,1273.4,0.054601,0,156140.0,7.8876e+17,0,0,0,212.43,0,,9.3568,1.2568,0,0,680524.4978743674,0.9973629249491266
129,2.4859,720690.0,0,1.4002e-05,1.7268,1276.9,-0.71322,0,157110.0,8.0242e+17,0,0,0,212.79,0,,9.4299,1.3299,0,0,681655.4614585269,0.997365008921752
130,2.522,730040.0,0,1.4071e-05,1.7129,1288.7,-1.4395,0,160310.0,8.4795e+17,0,0,0,214.02,0,,9.503,1.403,0,0,685833.4046907179,0.9973748020563148
131,2.5897,747630.0,0,1.4198e-05,1.6875,1310.6,-1.9821,0,166390.0,9.3427e+17,0,0,0,216.33,0,,9.5761,1.4761,0,0,693655.226306899,0.9973951026712786
132,2.6861,772720.0,0,1.4374e-05,1.6526,1341.2,-2.4634,0,175150.0,1.0587e+18,0,0,0,219.55,0,,9.6492,1.5492,0,0,704353.6140476621,0.9974254644770002
133,2.8018,802530.0,0,1.4581e-05,1.6117,1376.1,-1.9775,0,185850.0,1.2105e+18,0,0,0,223.34,0,,9.7223,1.6223,0,0,716039.6268130428,0.9974649672786475
134,2.9019,828270.0,0,1.4761e-05,1.5764,1404.4,-1.1433,0,195370.0,1.3458e+18,0,0,0,226.68,0,,9.7954,1.6954,0,0,724981.9488599091,0.9975065193095408
135,2.9482,840570.0,0,1.4827e-05,1.564,1419.4,-0.94672,0,199550.0,1.4051e+18,0,0,0,227.89,0,,9.8685,1.7685,0,0,730700.6772538614,0.9975142134648839
136,2.9559,843110.0,0,1.4834e-05,1.5637,1423.2,-0.33949,0,200190.0,1.4142e+18,0,0,0,228.03,0,,9.9416,1.8416,0,0,732808.4820300307,0.9975132555027215
137,2.9487,841660.0,0,1.4831e-05,1.5655,1421.3,0.5328,0,199660.0,1.4066e+18,0,0,0,227.98,0,,10.015,1.9147,0,0,732285.759720236,0.9975173232640926
138,2.9255,835660.0,0,1.479e-05,1.5734,1414.8,1.5017,0,197420.0,1.3749e+18,0,0,0,227.22,0,,10.088,1.9878,0,0,730239.56944518,0.9975074722851418
139,2.8754,822680.0,0,1.4705e-05,1.5899,1400.3,2.1613,0,192690.0,1.3077e+18,0,0,0,225.63,0,,10.161,2.0609,0,0,725424.3822854896,0.9974886369899587
140,2.8045,804220.0,0,1.4584e-05,1.6134,1379.0,2.0413,0,186070.0,1.2138e+18,0,0,0,223.39,0,,10.234,2.134,0,0,718176.0363397051,0.9974644846188423
141,2.7352,786180.0,0,1.4462e-05,1.6372,1357.9,1.9488,0,179650.0,1.1226e+18,0,0,0,221.15,0,,10.307,2.2071,0,0,710948.9004823453,0.9974411530790246
