,Density,Energy,Heat_Flux,Laminar_Viscosity,Mach,Momentum:0,Momentum:1,Momentum:2,Pressure,Pressure_Coefficient,Skin_Friction_Coefficient:0,Skin_Friction_Coefficient:1,Skin_Friction_Coefficient:2,Temperature,Y_Plus,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2,Ptot,Z
140,2.6531,762700.0,0,1.4324e-05,1.6592,1327.3,1.8229,0,172280.0,1.0179e+18,0,0,0,218.64,0,,10.234,2.134,0,0,697571.8405278106,0.9974220103030143
141,2.6132,752310.0,0,1.425e-05,1.6739,1314.7,1.7995,0,168640.0,9.6615e+17,0,0,0,217.28,0,,10.307,2.2071,0,0,693282.0644657569,0.9974083984257428
142,2.5749,742290.0,0,1.4177e-05,1.6882,1302.5,1.7974,0,165140.0,9.1655e+17,0,0,0,215.95,0,,10.38,2.2802,0,0,688937.6830761608,0.997395423728082
143,2.5399,733070.0,0,1.4112e-05,1.7007,1290.9,1.9113,0,162020.0,8.7213e+17,0,0,0,214.77,0,,10.453,2.3533,0,0,684607.3766761164,0.9973852096022507
144,2.5088,724900.0,0,1.4055e-05,1.7119,1280.4,2.1141,0,159270.0,8.3312e+17,0,0,0,213.75,0,,10.526,2.4264,0,0,680693.8493196007,0.9973780951230593
145,2.4764,716470.0,0,1.3993e-05,1.7245,1269.7,2.3253,0,156380.0,7.9214e+17,0,0,0,212.62,0,,10.599,2.4995,0,0,676916.6027729153,0.9973685746374692
146,2.4396,706850.0,0,1.392e-05,1.7391,1257.5,2.5888,0,153100.0,7.4555e+17,0,0,0,211.3,0,,10.673,2.5726,0,0,672525.2941032589,0.9973570194904342
147,2.3986,696030.0,0,1.3838e-05,1.7551,1243.5,2.5657,0,149490.0,6.9422e+17,0,0,0,209.83,0,,10.746,2.6457,0,0,667257.5910938345,0.9973449058065728
148,2.3573,685050.0,0,1.3756e-05,1.7713,1228.9,2.4552,0,145880.0,6.4298e+17,0,0,0,208.36,0,,10.819,2.7188,0,0,661707.7723794412,0.9973344187268368
149,2.3182,674660.0,0,1.3678e-05,1.7866,1215.0,2.3673,0,142510.0,5.9509e+17,0,0,0,206.97,0,,10.892,2.7919,0,0,656258.0856231421,0.9973252574520255
150,2.2821,665030.0,0,1.3606e-05,1.801,1201.9,2.2832,0,139410.0,5.5111e+17,0,0,0,205.68,0,,10.965,2.865,0,0,651117.3998791883,0.9973176169052518
151,2.2482,655950.0,0,1.3536e-05,1.8147,1189.5,2.226,0,136510.0,5.0997e+17,0,0,0,204.45,0,,11.038,2.9381,0,0,646151.7198546783,0.9973105119429456
152,2.2153,647140.0,0,1.3469e-05,1.8282,1177.3,2.1763,0,133720.0,4.7034e+17,0,0,0,203.24,0,,11.111,3.0112,0,0,641290.6741117942,0.9973034750064779
153,2.1828,638420.0,0,1.3401e-05,1.8416,1165.1,2.1432,0,130990.0,4.3149e+17,0,0,0,202.05,0,,11.184,3.0843,0,0,636374.2056647107,0.9972974371875907
154,2.1506,629780.0,0,1.3334e-05,1.8551,1152.9,2.1123,0,128300.0,3.9329e+17,0,0,0,200.86,0,,11.257,3.1574,0,0,631434.4286872782,0.997291750324319
155,2.119,621280.0,0,1.3267e-05,1.8684,1140.8,2.0935,0,125670.0,3.5604e+17,0,0,0,199.68,0,,11.33,3.2305,0,0,626393.5373146158,0.9972864940214435
156,2.0883,612990.0,0,1.3201e-05,1.8816,1128.9,2.0476,0,123140.0,3.2003e+17,0,0,0,198.53,0,,11.404,3.3036,0,0,621524.5552277288,0.997281791196695
157,2.0587,604970.0,0,1.3138e-05,1.8944,1117.3,2.0016,0,120700.0,2.855e+17,0,0,0,197.41,0,,11.477,3.3767,0,0,616619.9810255587,0.9972777744739475
158,2.03,597220.0,0,1.3075e-05,1.907,1106.1,1.9582,0,118360.0,2.5226e+17,0,0,0,196.31,0,,11.55,3.4498,0,0,611868.5297580976,0.9972736105040411
159,2.0017,589570.0,0,1.301e-05,1.9201,1094.9,1.9027,0,116040.0,2.1927e+17,0,0,0,195.19,0,,11.623,3.5229,0,0,607267.6816601293,0.9972689853371067
160,1.9739,581990.0,0,1.2948e-05,1.9326,1083.7,1.8673,0,113800.0,1.874e+17,0,0,0,194.11,0,,11.696,3.596,0,0,602510.7258248344,0.9972656106720228
161,1.9496,575330.0,0,1.2895e-05,1.9432,1073.7,1.875,0,111860.0,1.5991e+17,0,0,0,193.19,0,,11.769,3.6691,0,0,598081.7194034847,0.9972643332857964
162,1.9278,569400.0,0,1.2847e-05,1.9531,1064.8,1.9635,0,110130.0,1.3538e+17,0,0,0,192.35,0,,11.842,3.7422,0,0,594232.815375598,0.9972628457694878
163,1.905,563270.0,0,1.2795e-05,1.9639,1055.6,2.0347,0,108330.0,1.0972e+17,0,0,0,191.46,0,,11.915,3.8153,0,0,590347.2567391732,0.9972611567889046
164,1.8796,556380.0,0,1.2735e-05,1.9762,1045.2,2.0814,0,106310.0,8.107e+16,0,0,0,190.43,0,,11.988,3.8884,0,0,585890.6916521211,0.9972584941533079
165,1.8535,549290.0,0,1.2671e-05,1.9895,1034.6,2.1724,0,104220.0,5.1368e+16,0,0,0,189.31,0,,12.062,3.9615,0,0,581362.784719205,0.9972538802166504
166,1.8246,541370.0,0,1.26e-05,2.0039,1022.5,1.9106,0,101940.0,1.8997e+16,0,0,0,188.1,0,,12.135,4.0346,0,0,576100.7355977149,0.9972506758317891
167,1.7959,533490.0,0,1.2531e-05,2.0183,1010.4,1.9301,0,99693.0,-1.2874e+16,0,0,0,186.91,0,,12.208,4.1077,0,0,570747.9818868402,0.9972489347928001
168,1.7676,525730.0,0,1.2463e-05,2.0324,998.37,2.0069,0,97513.0,-4.384e+16,0,0,0,185.75,0,,12.281,4.1808,0,0,565354.0562238445,0.9972482278928751
169,1.7418,518630.0,0,1.24e-05,2.0455,987.26,2.1924,0,95535.0,-7.192e+16,0,0,0,184.67,0,,12.354,4.2539,0,0,560380.7740870648,0.9972472557868711
170,1.7162,511650.0,0,1.2337e-05,2.0589,976.3,2.2939,0,93585.0,-9.9611e+16,0,0,0,183.6,0,,12.427,4.327,0,0,555493.3527481039,0.9972471077692995
171,1.6895,504320.0,0,1.2267e-05,2.0735,964.79,2.9431,0,91534.0,-1.2874e+17,0,0,0,182.42,0,,12.5,4.4001,0,0,550348.1877729871,0.9972452593404831
172,1.6621,496740.0,0,1.2197e-05,2.0883,952.73,3.209,0,89473.0,-1.5801e+17,0,0,0,181.23,0,,12.573,4.4732,0,0,544972.0198748339,0.9972444763581129
173,1.6347,489140.0,0,1.2126e-05,2.103,940.59,3.367,0,87414.0,-1.8725e+17,0,0,0,180.04,0,,12.646,4.5463,0,0,539288.428851628,0.9972449929178956
174,1.6074,481600.0,0,1.2055e-05,2.1184,928.44,3.5076,0,85386.0,-2.1605e+17,0,0,0,178.83,0,,12.719,4.6194,0,0,533844.9218654811,0.9972448586790166
175,1.5802,474080.0,0,1.1983e-05,2.1338,916.29,3.6447,0,83363.0,-2.4477e+17,0,0,0,177.62,0,,12.792,4.6925,0,0,528149.0731089346,0.9972459951302644
176,1.5524,466350.0,0,1.1907e-05,2.15,903.71,3.7768,0,81318.0,-2.7381e+17,0,0,0,176.35,0,,12.866,4.7656,0,0,522380.3199695931,0.9972461441456527
177,1.5245,458580.0,0,1.183e-05,2.1664,891.03,3.908,0,79269.0,-3.0292e+17,0,0,0,175.07,0,,12.939,4.8387,0,0,516365.79949043563,0.9972474866463135
178,1.4967,450810.0,0,1.1751e-05,2.1834,878.27,4.0131,0,77248.0,-3.3161e+17,0,0,0,173.75,0,,13.012,4.9118,0,0,510477.5333883741,0.9972473490293323
179,1.469,443050.0,0,1.1672e-05,2.2005,865.48,4.1133,0,75233.0,-3.6022e+17,0,0,0,172.43,0,,13.085,4.9849,0,0,504347.6992266738,0.9972486961643944
180,1.4409,435170.0,0,1.1587e-05,2.2187,852.43,4.171,0,73204.0,-3.8903e+17,0,0,0,171.03,0,,13.158,5.058,0,0,498247.37869754515,0.9972480076030711
181,1.4127,427270.0,0,1.1502e-05,2.2372,839.32,4.2204,0,71173.0,-4.1788e+17,0,0,0,169.62,0,,13.231,5.1311,0,0,491900.5120046054,0.997248739454677
182,1.3834,418990.0,0,1.1415e-05,2.2561,825.3,4.1598,0,69121.0,-4.4702e+17,0,0,0,168.2,0,,13.304,5.2042,0,0,485200.46529776696,0.9972517579315082
183,1.3539,410620.0,0,1.1329e-05,2.2751,811.09,4.0768,0,67065.0,-4.7622e+17,0,0,0,166.77,0,,13.377,5.2773,0,0,478129.48456575145,0.9972565511905871
184,1.3254,402540.0,0,1.1241e-05,2.2945,797.28,3.9987,0,65096.0,-5.0417e+17,0,0,0,165.33,0,,13.45,5.3504,0,0,471448.9167040536,0.9972594222759763
185,1.2972,394520.0,0,1.1152e-05,2.314,783.55,3.9216,0,63146.0,-5.3186e+17,0,0,0,163.89,0,,13.524,5.4235,0,0,464562.3376593222,0.9972636787706172
186,1.2705,386920.0,0,1.1068e-05,2.3328,770.38,3.8597,0,61340.0,-5.5752e+17,0,0,0,162.53,0,,13.597,5.4966,0,0,458109.2939765153,0.9972682121577636
187,1.2442,379410.0,0,1.0985e-05,2.3514,757.34,3.8013,0,59564.0,-5.8273e+17,0,0,0,161.18,0,,13.67,5.5697,0,0,451465.0462311135,0.9972739955646276
188,1.2204,372590.0,0,1.0906e-05,2.3691,745.43,3.7797,0,57967.0,-6.054e+17,0,0,0,159.91,0,,13.743,5.6428,0,0,445538.188336944,0.9972778978774056
189,1.1971,365940.0,0,1.0829e-05,2.3866,733.8,3.7673,0,56415.0,-6.2745e+17,0,0,0,158.66,0,,13.816,5.7159,0,0,439598.9562505575,0.997282528761103
190,1.1742,359360.0,0,1.0754e-05,2.4037,722.13,3.698,0,54920.0,-6.4868e+17,0,0,0,157.45,0,,13.889,5.789,0,0,433689.6204573882,0.9972883402095332
191,1.1514,352790.0,0,1.0679e-05,2.4208,710.45,3.6126,0,53441.0,-6.6968e+17,0,0,0,156.26,0,,13.962,5.8621,0,0,427636.9235117485,0.9972961864263767
192,1.1312,346980.0,0,1.0611e-05,2.4366,700.08,3.6247,0,52139.0,-6.8817e+17,0,0,0,155.17,0,,14.035,5.9352,0,0,422324.8485100207,0.9973022054163649
193,1.1119,341410.0,0,1.0545e-05,2.4521,690.12,3.6675,0,50892.0,-7.0587e+17,0,0,0,154.11,0,,14.108,6.0083,0,0,417145.97244146746,0.9973084259450677
194,1.0919,335660.0,0,1.0474e-05,2.4687,679.77,3.6581,0,49617.0,-7.2399e+17,0,0,0,152.98,0,,14.181,6.0814,0,0,411867.7074028162,0.9973136331958045
195,1.0717,329840.0,0,1.0402e-05,2.4857,669.3,3.6305,0,48331.0,-7.4225e+17,0,0,0,151.84,0,,14.254,6.1545,0,0,406388.6905233818,0.99732039719642
196,1.0518,324080.0,0,1.033e-05,2.5028,658.87,3.6201,0,47080.0,-7.6001e+17,0,0,0,150.7,0,,14.328,6.2276,0,0,400996.26909707626,0.9973267809334754
197,1.032,318350.0,0,1.0258e-05,2.5199,648.46,3.6168,0,45844.0,-7.7757e+17,0,0,0,149.56,0,,14.401,6.3007,0,0,395495.95403130027,0.9973338856217407
198,1.0129,312800.0,0,1.0187e-05,2.5368,638.33,3.6302,0,44664.0,-7.9431e+17,0,0,0,148.45,0,,14.474,6.3738,0,0,390189.5344534603,0.9973409727088892
199,0.99419,307340.0,0,1.0117e-05,2.5535,628.33,3.6515,0,43513.0,-8.1066e+17,0,0,0,147.35,0,,14.547,6.4469,0,0,384857.9398595266,0.9973484129507126
200,0.97576,301980.0,0,1.0045e-05,2.5709,618.49,3.6701,0,42381.0,-8.2674e+17,0,0,0,146.22,0,,14.62,6.52,0,0,379670.9181332667,0.997354525558498
201,0.9575,296660.0,0,9.9719e-06,2.5887,608.73,3.6871,0,41260.0,-8.4265e+17,0,0,0,145.08,0,,14.693,6.5931,0,0,374467.20154353493,0.9973609379081909
202,0.93881,291200.0,0,9.8953e-06,2.6074,598.67,3.6759,0,40125.0,-8.5878e+17,0,0,0,143.88,0,,14.766,6.6662,0,0,369144.80378805916,0.9973664778119445
203,0.91985,285660.0,0,9.8166e-06,2.6267,588.42,3.6464,0,38979.0,-8.7505e+17,0,0,0,142.66,0,,14.839,6.7393,0,0,363630.626558365,0.9973733560622554
204,0.90085,280090.0,0,9.7362e-06,2.6466,578.08,3.607,0,37841.0,-8.912e+17,0,0,0,141.41,0,,14.912,6.8124,0,0,358086.0492159337,0.997379834724616
205,0.88182,274500.0,0,9.6543e-06,2.667,567.66,3.5596,0,36710.0,-9.0727e+17,0,0,0,140.15,0,,14.986,6.8855,0,0,352466.2810480251,0.9973871818593791
206,0.86441,269350.0,0,9.5818e-06,2.6851,558.0,3.4908,0,35697.0,-9.2166e+17,0,0,0,139.03,0,,15.059,6.9586,0,0,347158.8814748327,0.9973959712541258
207,0.84855,264640.0,0,9.5185e-06,2.7009,549.07,3.4013,0,34797.0,-9.3444e+17,0,0,0,138.06,0,,15.132,7.0317,0,0,342191.8662340194,0.997406659930135
208,0.83378,260260.0,0,9.461e-06,2.7155,540.71,3.4768,0,33971.0,-9.4616e+17,0,0,0,137.17,0,,15.205,7.1048,0,0,337504.24163943355,0.997417733576725
209,0.8203,256270.0,0,9.4103e-06,2.7287,533.02,3.7461,0,33233.0,-9.5665e+17,0,0,0,136.4,0,,15.278,7.1779,0,0,333226.79686640966,0.9974301298455078
210,0.80702,252350.0,0,9.3569e-06,2.7427,525.5,3.8848,0,32499.0,-9.6707e+17,0,0,0,135.58,0,,15.351,7.251,0,0,329050.08277359954,0.9974403706406498
211,0.79403,248540.0,0,9.2998e-06,2.7578,518.21,3.8356,0,31771.0,-9.774e+17,0,0,0,134.71,0,,15.424,7.3241,0,0,325051.82088037796,0.9974483166303444
212,0.78074,244620.0,0,9.2394e-06,2.7737,510.73,3.8377,0,31026.0,-9.8799e+17,0,0,0,133.79,0,,15.497,7.3972,0,0,320917.3780839168,0.9974558613806339
213,0.76691,240520.0,0,9.1731e-06,2.791,502.9,3.9361,0,30248.0,-9.9903e+17,0,0,0,132.78,0,,15.57,7.4703,0,0,316591.7214187975,0.9974621577054766
214,0.75324,236450.0,0,9.1063e-06,2.8086,495.13,3.9971,0,29483.0,-1.0099e+18,0,0,0,131.77,0,,15.643,7.5434,0,0,312298.40590063046,0.9974686788730307
215,0.73998,232500.0,0,9.0386e-06,2.8266,487.54,3.9641,0,28750.0,-1.0203e+18,0,0,0,130.75,0,,15.717,7.6165,0,0,308260.29438932636,0.9974731610525488
216,0.72672,228550.0,0,8.9709e-06,2.8447,479.96,3.931,0,28017.0,-1.0307e+18,0,0,0,129.73,0,,15.79,7.6896,0,0,304076.6145737062,0.9974789374084229
217,0.71346,224600.0,0,8.9032e-06,2.8627,472.37,3.898,0,27284.0,-1.0411e+18,0,0,0,128.71,0,,15.863,7.7627,0,0,299704.7134259642,0.9974860776747081
218,0.70031,220670.0,0,8.8369e-06,2.8804,464.8,3.8636,0,26565.0,-1.0513e+18,0,0,0,127.71,0,,15.936,7.8358,0,0,295260.23283150326,0.9974945081393428
219,0.68777,216850.0,0,8.7782e-06,2.8961,457.31,3.8223,0,25920.0,-1.0605e+18,0,0,0,126.83,0,,16.009,7.9089,0,0,291098.85690625623,0.9975043136783718
220,0.67524,213030.0,0,8.7195e-06,2.9118,449.82,3.7809,0,25274.0,-1.0697e+18,0,0,0,125.96,0,,16.082,7.982,0,0,286793.43367115717,0.9975160368171819
221,0.6627,209210.0,0,8.6608e-06,2.9275,442.33,3.7396,0,24629.0,-1.0788e+18,0,0,0,125.08,0,,16.155,8.0551,0,0,282365.16393101594,0.9975283617670762
222,0.6502,205390.0,0,8.6021e-06,2.9432,434.86,3.699,0,23985.0,-1.088e+18,0,0,0,124.2,0,,16.228,8.1282,0,0,277813.1974768112,0.9975419305676416
223,0.64114,202710.0,0,8.5532e-06,2.9574,429.56,3.7564,0,23519.0,-1.0946e+18,0,0,0,123.48,0,,16.301,8.2013,0,0,274935.04710922606,0.9975477120653057
224,0.63209,200030.0,0,8.5043e-06,2.9717,424.26,3.8139,0,23053.0,-1.1012e+18,0,0,0,122.75,0,,16.374,8.2744,0,0,271986.85701435,0.9975536550928852
225,0.62303,197350.0,0,8.4554e-06,2.9859,418.96,3.8713,0,22587.0,-1.1078e+18,0,0,0,122.03,0,,16.448,8.3475,0,0,268932.9364156039,0.9975609720889385
226,0.61398,194670.0,0,8.4064e-06,3.0002,413.67,3.9287,0,22121.0,-1.1144e+18,0,0,0,121.3,0,,16.521,8.4206,0,0,265806.9952451046,0.9975685094699815
227,0.60441,191780.0,0,8.3521e-06,3.0159,407.95,3.8853,0,21638.0,-1.1213e+18,0,0,0,120.5,0,,16.594,8.4937,0,0,262617.1741409891,0.9975746324857045
228,0.59476,188860.0,0,8.2969e-06,3.0318,402.16,3.825,0,21153.0,-1.1282e+18,0,0,0,119.69,0,,16.667,8.5668,0,0,259332.78559297379,0.9975813237651421
229,0.58511,185940.0,0,8.2417e-06,3.0477,396.37,3.7648,0,20667.0,-1.1351e+18,0,0,0,118.88,0,,16.74,8.6399,0,0,255930.8471673219,0.9975891172406011
230,0.57546,183010.0,0,8.1865e-06,3.0636,390.58,3.7045,0,20182.0,-1.142e+18,0,0,0,118.07,0,,16.813,8.713,0,0,252434.95836679146,0.9975978269816121
231,0.56574,180060.0,0,8.1305e-06,3.0801,384.68,3.6622,0,19706.0,-1.1487e+18,0,0,0,117.25,0,,16.886,8.7861,0,0,249037.51466953973,0.9976059187048653
232,0.55599,177090.0,0,8.0741e-06,3.0968,378.72,3.6285,0,19235.0,-1.1554e+18,0,0,0,116.42,0,,16.959,8.8592,0,0,245624.52553031238,0.9976138673198326
233,0.54625,174120.0,0,8.0176e-06,3.1136,372.77,3.5948,0,18764.0,-1.1621e+18,0,0,0,115.6,0,,17.032,8.9323,0,0,242116.20282065656,0.9976235239036612
234,0.5365,171150.0,0,7.9612e-06,3.1303,366.82,3.5611,0,18293.0,-1.1688e+18,0,0,0,114.77,0,,17.105,9.0054,0,0,238481.57833161156,0.9976337346630799
235,0.52703,168250.0,0,7.9039e-06,3.1475,361.01,3.4661,0,17839.0,-1.1752e+18,0,0,0,113.94,0,,17.179,9.0785,0,0,235028.90042631494,0.9976429082125782
236,0.51784,165440.0,0,7.8457e-06,3.1653,355.35,3.3097,0,17403.0,-1.1814e+18,0,0,0,113.1,0,,17.252,9.1516,0,0,231787.1214780377,0.9976502139658178
237,0.50864,162630.0,0,7.7875e-06,3.183,349.68,3.1532,0,16968.0,-1.1876e+18,0,0,0,112.25,0,,17.325,9.2247,0,0,228434.1986361431,0.9976578948864427
238,0.49945,159820.0,0,7.7293e-06,3.2008,344.01,2.9968,0,16532.0,-1.1938e+18,0,0,0,111.41,0,,17.398,9.2978,0,0,224970.09388999638,0.9976675012711793
239,0.4901,156950.0,0,7.6693e-06,3.2192,338.23,2.8473,0,16092.0,-1.2001e+18,0,0,0,110.54,0,,17.471,9.3709,0,0,221417.01435631953,0.9976770871362355
240,0.48035,153950.0,0,7.6052e-06,3.2393,332.15,2.7149,0,15642.0,-1.2065e+18,0,0,0,109.62,0,,17.544,9.444,0,0,217825.06394518283,0.9976864013004273
241,0.47052,150930.0,0,7.5401e-06,3.2596,326.02,2.5807,0,15189.0,-1.2129e+18,0,0,0,108.69,0,,17.617,9.5171,0,0,214083.2316546428,0.9976970070271735
242,0.46037,147800.0,0,7.4712e-06,3.2816,319.66,2.4391,0,14729.0,-1.2194e+18,0,0,0,107.7,0,,17.69,9.5902,0,0,210313.723099877,0.997706543035729
243,0.45025,144680.0,0,7.4022e-06,3.3035,313.3,2.2978,0,14270.0,-1.2259e+18,0,0,0,106.71,0,,17.763,9.6633,0,0,206395.95358031645,0.9977176055483742
244,0.44039,141630.0,0,7.3329e-06,3.326,307.06,2.1592,0,13831.0,-1.2322e+18,0,0,0,105.72,0,,17.836,9.7364,0,0,202688.42477819594,0.9977271604647197
245,0.43053,138580.0,0,7.2636e-06,3.3484,300.82,2.0206,0,13392.0,-1.2384e+18,0,0,0,104.73,0,,17.91,9.8095,0,0,198820.29972183923,0.9977384328567102
246,0.42133,135720.0,0,7.1979e-06,3.37,294.94,1.8933,0,12992.0,-1.2441e+18,0,0,0,103.8,0,,17.983,9.8826,0,0,195296.9960144367,0.9977485342749887
247,0.41214,132860.0,0,7.1325e-06,3.3915,289.07,1.7665,0,12593.0,-1.2497e+18,0,0,0,102.87,0,,18.056,9.9557,0,0,191645.3750958056,0.9977600570470578
248,0.40357,130200.0,0,7.0681e-06,3.4131,283.58,1.5641,0,12223.0,-1.255e+18,0,0,0,101.96,0,,18.129,10.029,0,0,188315.98404380624,0.9977692325530931
249,0.39509,127570.0,0,7.0039e-06,3.4348,278.16,1.3482,0,11859.0,-1.2602e+18,0,0,0,101.05,0,,18.202,10.102,0,0,184965.87652389146,0.9977788019888599
250,0.38639,124860.0,0,6.9357e-06,3.4581,272.58,1.1594,0,11487.0,-1.2655e+18,0,0,0,100.09,0,,18.275,10.175,0,0,181527.3161250147,0.9977882695087351
251,0.3774,122060.0,0,6.8643e-06,3.4828,266.78,0.99592,0,11107.0,-1.2708e+18,0,0,0,99.085,0,,18.348,10.248,0,0,177961.9249666538,0.9977981453961469
252,0.36835,119250.0,0,6.7883e-06,3.5093,260.96,0.84716,0,10724.0,-1.2763e+18,0,0,0,98.019,0,,18.421,10.321,0,0,174370.6813604506,0.9978065882992466
253,0.35815,116070.0,0,6.7036e-06,3.5394,254.34,0.53085,0,10301.0,-1.2823e+18,0,0,0,96.833,0,,18.494,10.394,0,0,170292.95844804056,0.9978177212592136
254,0.34705,112580.0,0,6.6154e-06,3.5707,247.06,0.3116,0,9853.8,-1.2886e+18,0,0,0,95.599,0,,18.567,10.467,0,0,165711.889161507,0.9978337271030008
255,0.33944,110170.0,0,6.5568e-06,3.5916,242.03,0.35104,0,9555.6,-1.2929e+18,0,0,0,94.784,0,,18.64,10.54,0,0,162532.1925779135,0.9978467330554095
256,0.33463,108640.0,0,6.5204e-06,3.6046,238.82,0.36967,0,9369.9,-1.2955e+18,0,0,0,94.276,0,,18.714,10.614,0,0,160498.65681410683,0.9978555827110308
257,0.33075,107430.0,0,6.4879e-06,3.6166,236.27,0.27949,0,9216.6,-1.2977e+18,0,0,0,93.824,0,,18.787,10.687,0,0,158896.74468297136,0.9978612084234701
258,0.32725,106340.0,0,6.4571e-06,3.6281,233.97,0.24299,0,9077.6,-1.2997e+18,0,0,0,93.397,0,,18.86,10.76,0,0,157469.6365231987,0.9978655497215786
259,0.32412,105360.0,0,6.4291e-06,3.6386,231.92,0.23452,0,8953.4,-1.3014e+18,0,0,0,93.008,0,,18.933,10.833,0,0,156190.65017593376,0.997869240769502
260,0.32071,104250.0,0,6.3901e-06,3.6522,229.67,0.17358,0,8807.6,-1.3035e+18,0,0,0,92.468,0,,19.006,10.906,0,0,154765.57062252326,0.9978684030387238
261,0.39572,114770.0,0,7.5831e-06,3.032,255.75,-0.64939,0,12848.0,-1.2461e+18,0,0,0,109.3,0,,19.079,10.979,0,0,157785.88062489702,0.9980840513986748
262,1.1834,297450.0,0,1.8808e-05,0.58277,235.34,2.6321,0,109040.0,1.1992e+17,0,0,0,307.76,0,,19.152,11.052,0,0,137258.9847350989,0.9998698562011405
263,1.394,358470.0,0,2.0042e-05,0.35735,185.71,0.988,0,138430.0,5.3727e+17,0,0,0,334.37,0,,19.225,11.125,0,0,151213.15333198634,1.0000647493672399
264,1.4029,360260.0,0,2.0098e-05,0.32998,172.91,1.8485,0,139840.0,5.572e+17,0,0,0,335.63,0,,19.298,11.198,0,0,150799.5952372244,1.0000744856062838
265,1.4144,362610.0,0,2.0128e-05,0.30836,162.98,2.2706,0,141270.0,5.7752e+17,0,0,0,336.29,0,,19.372,11.271,0,0,150905.29509541998,1.000080006458997
266,1.4243,364540.0,0,2.0156e-05,0.287,152.92,2.3914,0,142520.0,5.9526e+17,0,0,0,336.91,0,,19.445,11.345,0,0,150913.92988650862,1.0000851843564622
267,1.435,366990.0,0,2.0187e-05,0.26839,144.19,2.9551,0,143890.0,6.1467e+17,0,0,0,337.6,0,,19.518,11.418,0,0,151282.17816554772,1.000090981853936
268,1.4462,369750.0,0,2.022e-05,0.2514,136.24,3.7815,0,145320.0,6.3508e+17,0,0,0,338.34,0,,19.591,11.491,0,0,151855.97853324868,1.0000972268650987
269,1.4541,371660.0,0,2.0246e-05,0.23522,128.27,4.2836,0,146380.0,6.501e+17,0,0,0,338.94,0,,19.664,11.564,0,0,152132.18741328543,1.0001022571743192
270,1.4585,372630.0,0,2.0267e-05,0.21991,120.28,4.4336,0,147030.0,6.5927e+17,0,0,0,339.4,0,,19.737,11.637,0,0,152071.31377811215,1.000106011608525
271,1.463,373600.0,0,2.0287e-05,0.2046,112.28,4.5835,0,147670.0,6.6844e+17,0,0,0,339.86,0,,19.81,11.71,0,0,152045.69282716757,1.0001097675030293
272,1.4674,374580.0,0,2.0308e-05,0.1893,104.29,4.7335,0,148320.0,6.7761e+17,0,0,0,340.32,0,,19.883,11.783,0,0,152076.56337227224,1.0001135398638403
273,1.4714,375440.0,0,2.0327e-05,0.17387,96.162,4.8559,0,148910.0,6.8602e+17,0,0,0,340.76,0,,19.956,11.856,0,0,152087.27600292984,1.0001171307666885
274,1.4729,375720.0,0,2.0342e-05,0.15775,87.311,4.8274,0,149210.0,6.9028e+17,0,0,0,341.08,0,,20.029,11.929,0,0,151827.20556924763,1.0001196398274264
275,1.4745,376000.0,0,2.0356e-05,0.14163,78.46,4.7989,0,149510.0,6.9455e+17,0,0,0,341.41,0,,20.103,12.002,0,0,151621.3364752793,1.0001222189528873
276,1.476,376270.0,0,2.0371e-05,0.12551,69.609,4.7704,0,149810.0,6.9881e+17,0,0,0,341.74,0,,20.176,12.076,0,0,151469.60958427988,1.0001247973165657
277,1.4776,376550.0,0,2.0385e-05,0.10939,60.758,4.742,0,150110.0,7.0308e+17,0,0,0,342.06,0,,20.249,12.149,0,0,151372.00613281154,1.000127304742316
278,1.4778,376540.0,0,2.0393e-05,0.093939,52.136,4.6301,0,150220.0,7.046e+17,0,0,0,342.25,0,,20.322,12.222,0,0,151150.62429369648,1.0001287332416622
279,1.4778,376480.0,0,2.04e-05,0.07863,43.561,4.5012,0,150280.0,7.0555e+17,0,0,0,342.4,0,,20.395,12.295,0,0,150931.84589390608,1.0001298361796156
280,1.4778,376410.0,0,2.0407e-05,0.063321,34.986,4.3723,0,150350.0,7.0651e+17,0,0,0,342.56,0,,20.468,12.368,0,0,150772.6972316101,1.000131016666799
281,1.4778,376340.0,0,2.0414e-05,0.048013,26.411,4.2433,0,150420.0,7.0746e+17,0,0,0,342.71,0,,20.541,12.441,0,0,150663.03448243148,1.0001321261355114
282,1.4775,376130.0,0,2.0414e-05,0.036768,18.979,4.0558,0,150390.0,7.0707e+17,0,0,0,342.72,0,,20.614,12.514,0,0,150532.46228147735,1.000132168740681
283,1.4769,375770.0,0,2.0407e-05,0.029991,12.805,3.8038,0,150260.0,7.052e+17,0,0,0,342.55,0,,20.687,12.587,0,0,150354.69297619138,1.0001308662396482
284,1.4764,375400.0,0,2.0399e-05,0.023215,6.6299,3.5518,0,150130.0,7.0333e+17,0,0,0,342.38,0,,20.76,12.66,0,0,150186.68379081032,1.000129563141065
285,1.4758,375030.0,0,2.0392e-05,0.016439,0.45525,3.2998,0,150000.0,7.0146e+17,0,0,0,342.22,0,,20.833,12.733,0,0,150028.3966750454,1.0001283294190193
286,1.4752,374670.0,0,2.0384e-05,0.011164,-5.3561,3.0254,0,149860.0,6.9953e+17,0,0,0,342.04,0,,20.907,12.807,0,0,149873.0838537795,1.0001269464354436
