137.400000 2.603875 0.008296 0.256680 0.001201
145.900000 2.392024 0.019575 0.235797 0.002092
154.400000 2.408727 0.007490 0.237443 0.001099
ZT= 0.800000
PT= 8.289966 0.032373
TT= 228.858808 1.138410
43.900000 8.000067 0.026039 0.965030 0.004906
77.900000 6.859050 0.016671 0.827392 0.003806
86.400000 6.288108 0.012989 0.758520 0.003351
94.900000 5.496950 0.011726 0.663085 0.002951
103.400000 4.481961 0.009616 0.540649 0.002409
111.900000 3.698558 0.007917 0.446149 0.001987
120.400000 2.817105 0.014007 0.339821 0.002148
128.900000 2.293810 0.013059 0.276697 0.001910
137.400000 2.082983 0.007362 0.251266 0.001323
145.900000 1.907321 0.019273 0.230076 0.002492
154.400000 1.909187 0.007241 0.230301 0.001254
ZT= 0.850000
PT= 6.333650 0.033182
TT= 226.188037 1.133756
43.900000 6.099717 0.027214 0.963065 0.006627
77.900000 5.209728 0.018270 0.822548 0.005186
86.400000 4.758392 0.012928 0.751287 0.004434
94.900000 4.143098 0.012185 0.654141 0.003930
103.400000 3.369540 0.009352 0.532006 0.003154
111.900000 2.764948 0.007710 0.436549 0.002591
120.400000 2.102891 0.013972 0.332019 0.002809
128.900000 1.711858 0.012730 0.270280 0.002459
137.400000 1.554559 0.007202 0.245444 0.001717
145.900000 1.414324 0.019440 0.223303 0.003285
154.400000 1.401067 0.006905 0.221210 0.001591
ZT= 0.900000
PT= 4.308820 0.032786
TT= 223.527372 1.129298
43.900000 4.139816 0.026965 0.960777 0.009623
77.900000 3.521768 0.017169 0.817339 0.007386
86.400000 3.200283 0.013570 0.742728 0.006470
94.900000 2.772728 0.012283 0.643501 0.005666
103.400000 2.252935 0.009734 0.522866 0.004575
111.900000 1.828944 0.007565 0.424465 0.003676
120.400000 1.391399 0.013888 0.322919 0.004053
128.900000 1.133544 0.012824 0.263075 0.003587
137.400000 1.025382 0.007211 0.237973 0.002466
145.900000 0.927280 0.019202 0.215205 0.004748
154.400000 0.907349 0.006928 0.210579 0.002270
ZT= 0.950000
PT= 2.198779 0.031738
TT= 221.120016 1.126375
43.900000 2.099495 0.025781 0.954846 0.018095
77.900000 1.783196 0.016437 0.810994 0.013889
86.400000 1.608482 0.010941 0.731534 0.011673
94.900000 1.384627 0.011552 0.629725 0.010499
103.400000 1.124323 0.008904 0.511340 0.008419
111.900000 0.900300 0.007345 0.409455 0.006789
120.400000 0.686435 0.013641 0.312189 0.007668
128.900000 0.559549 0.012648 0.254482 0.006825
137.400000 0.502618 0.007081 0.228590 0.004611
145.900000 0.453425 0.019136 0.206217 0.009198
154.400000 0.438903 0.006880 0.199612 0.004254
ZT= 0.955841
PT= 1.948362 0.032087
TT= 220.903948 1.125388
43.900000 1.858019 0.025634 0.953631 0.020488
77.900000 1.577967 0.016013 0.809894 0.015667
86.400000 1.421772 0.011421 0.729727 0.013371
94.900000 1.223178 0.011378 0.627798 0.011874
103.400000 0.993036 0.009141 0.509677 0.009616
111.900000 0.793974 0.006679 0.407508 0.007536
120.400000 0.605536 0.013829 0.310792 0.008751
128.900000 0.492514 0.012685 0.252784 0.007728
137.400000 0.443535 0.007076 0.227645 0.005220
145.900000 0.400007 0.019158 0.205304 0.010398
154.400000 0.387417 0.006794 0.198842 0.004784
