,Index,pressure,density,temperature,soundspeed,Mach,Z,g,Ar,x,y
153,153,2405.5310621242484,0.04275659666204868,189.56827093794732,280.6430653287599,1.7070269226489077,0.9999368978347565,1.1999541582663205,1.3470064279154554,-0.0032060606060606,0.0034818181818181
154,154,2357.9158316633266,0.04215031575314025,188.48868909798313,279.8428017386584,1.7202543500807277,0.9999368533886506,1.1999541759407681,1.3540495867767888,-0.0031363636363636,0.003490909090909
155,155,2334.108216432866,0.04184586558870948,187.94304908205132,279.4374626602778,1.7269585450061462,0.9999368332364016,1.1999541814781747,1.3611111111111112,-0.0030666666666666,0.0035
156,156,2310.300601202405,0.041540527016633695,187.39341852075967,279.0285640817064,1.733724797677946,0.9999368145009578,1.199954184907911,1.3681910009182667,-0.0029969696969697,0.0035090909090909
157,157,2286.492985971944,0.04123428824893137,186.8397266549784,278.6160375810019,1.7405544623059668,0.9999367972105054,1.1999541863004117,1.375289256198333,-0.0029272727272727,0.0035181818181818
158,158,2262.685370741483,0.04092713721653227,186.28190071873746,278.1998126917584,1.7474489364037307,0.9999367813940561,1.1999541857271592,1.3824058769513103,-0.0028575757575757,0.0035272727272727
159,159,2238.877755511022,0.04061906155971328,185.71986585973366,277.77981681918385,1.7544096626674468,0.9999367670814792,1.199954183260707,1.3895408631771982,-0.0027878787878787,0.0035363636363636
160,160,2215.070140280561,0.040310048617883044,185.15354505680685,277.35597515254426,1.7614381309451457,0.9999367543035356,1.1999541789747037,1.3966942148759975,-0.0027181818181818,0.0035454545454545
161,161,2191.2625250501,0.04000008541893979,184.5828590330161,276.9282105728654,1.7685358803164808,0.9999367430919143,1.1999541729439183,1.4038659320477072,-0.0026484848484848,0.0035545454545454
162,162,2167.4549098196394,0.039689158668132885,184.0077261642467,276.4964435557409,1.7757045012880213,0.9999367334792701,1.1999541652442662,1.411056014692328,-0.0025787878787878,0.0035636363636363
163,163,2143.6472945891783,0.039377254736398894,183.42806238306628,276.0605920689308,1.7829456381118027,0.9999367254992636,1.1999541559528373,1.4182644628098597,-0.0025090909090909,0.0035727272727272
164,164,2119.839679358717,0.039064359648141415,182.84378107752767,275.62057146441,1.7902609912355185,0.9999367191866028,1.1999541451479259,1.4254912764003025,-0.0024393939393939,0.0035818181818181
165,165,2096.0320641282565,0.03875045906842237,182.25479298458836,275.1762943644963,1.797652319893456,0.9999367145770873,1.199954132909061,1.4327364554636557,-0.0023696969696969,0.003590909090909
166,166,2096.0320641282565,0.03875045906842237,182.25479298458836,275.1762943644963,1.797652319893456,0.9999367145770873,1.199954132909061,1.44,-0.0023,0.0036
167,167,2072.224448897796,0.038435538289527796,181.66100607780368,274.72767054166894,1.8051214448478758,0.9999367117076554,1.1999541193170402,1.4472819100091754,-0.002230303030303,0.0036090909090909
168,168,2048.4168336673347,0.038119582216872186,181.06232544890597,274.2746067916414,1.8126702512915507,0.9999367106164326,1.1999541044539632,1.4545821854912617,-0.002160606060606,0.0036181818181818
169,169,2024.6092184368736,0.037802575354197836,180.4586531828759,273.81700679923995,1.8203006919227502,0.9999367113427836,1.1999540884032704,1.4619008264462592,-0.002090909090909,0.0036272727272727
170,170,2000.801603206413,0.03748450178802878,179.8498882260493,273.35477099657464,1.8280147902053325,0.9999367139273667,1.1999540712497807,1.469237832874167,-0.0020212121212121,0.0036363636363636
171,171,1976.993987975952,0.037165345171329335,179.23592624679873,272.88779641297486,1.8358146438272416,0.9999367184121919,1.1999540530797332,1.476593204774986,-0.0019515151515151,0.0036454545454545
172,172,1953.1863727454909,0.03684508870631818,178.6166594882693,272.4159765161002,1.8437024283721477,0.9999367248406814,1.1999540339808321,1.483966942148716,-0.0018818181818181,0.0036545454545454
173,173,1953.1863727454909,0.03684508870631818,178.6166594882693,272.4159765161002,1.8437024283721477,0.9999367248406814,1.1999540339808321,1.4913590449953567,-0.0018121212121212,0.0036636363636363
174,174,1929.37875751503,0.03652371512638222,177.99197661261735,271.9392010435959,1.8516804012200963,0.9999367332577346,1.1999540140422928,1.4987695133149084,-0.0017424242424242,0.0036727272727272
175,175,1905.571142284569,0.03620120667703384,177.3617625361401,271.45735582459895,1.8597509056946124,0.9999367437097957,1.1999539933548928,1.506198347107371,-0.0016727272727272,0.0036818181818181
176,176,1881.763527054108,0.0358775450958447,176.7258982546584,270.9703225903593,1.867916375474946,0.9999367562449265,1.1999539720110244,1.5136455463727445,-0.0016030303030303,0.003690909090909
177,177,1881.763527054108,0.0358775450958447,176.7258982546584,270.9703225903593,1.867916375474946,0.9999367562449265,1.1999539720110244,1.5211111111111115,-0.0015333333333333,0.0037
178,178,1857.9559118236475,0.03555271159129075,176.08426065843037,270.47797877315446,1.8761793392942014,0.9999367709128831,1.1999539501047518,1.5285950413223068,-0.0014636363636363,0.0037090909090909
179,179,1834.1482965931864,0.03522668682043278,175.4367223358339,269.98019729262035,1.8845424259457129,0.9999367877651961,1.1999539277318723,1.5360973370064133,-0.0013939393939393,0.0037181818181818
180,180,1810.3406813627253,0.03489945086535263,174.78315136497946,269.4768463285341,1.8930083696222235,0.9999368068552581,1.1999539049899803,1.5436179981634301,-0.0013242424242424,0.0037272727272727
181,181,1810.3406813627253,0.03489945086535263,174.78315136497946,269.4768463285341,1.8930083696222235,0.9999368068552581,1.1999539049899803,1.5511570247933584,-0.0012545454545454,0.0037363636363636
182,182,1786.5330661322646,0.03457098320825865,174.12341109234166,268.9677890790006,1.9015800156147167,0.9999368282384138,1.199953881978539,1.5587144168961975,-0.0011848484848484,0.0037454545454545
183,183,1762.7254509018037,0.03424126270516748,173.4573598974108,268.45288350289144,1.910260326400361,0.9999368519720585,1.1999538587989524,1.5662901744719473,-0.0011151515151515,0.0037545454545454
184,184,1738.9178356713426,0.03391026755805796,172.7848509422909,267.9319820452916,1.919052388151693,0.9999368781157405,1.199953835554647,1.5738842975206082,-0.0010454545454545,0.0037636363636363
185,185,1738.9178356713426,0.03391026755805796,172.7848509422909,267.9319820452916,1.919052388151693,0.9999368781157405,1.199953835554647,1.5814967860421796,-0.0009757575757575,0.0037727272727272
186,186,1715.1102204408817,0.033577975285388174,172.10573190505335,267.4049313445786,1.9279594177024886,0.999936906731272,1.1999538123511582,1.589127640036662,-0.0009060606060606,0.0037818181818181
187,187,1691.3026052104208,0.03324436269085543,171.41984469554822,266.87157191962746,1.9369847700093026,0.9999369378828455,1.1999537892962204,1.5967768595040555,-0.0008363636363636,0.003790909090909
188,188,1691.3026052104208,0.03324436269085543,171.41984469554822,266.87157191962746,1.9369847700093026,0.9999369378828455,1.1999537892962204,1.6044444444444443,-0.0007666666666666,0.0038
189,189,1667.49498997996,0.03290940583026675,170.72702515226368,266.33173783550166,1.9461319461513547,0.9999369716371596,1.199953766499868,1.61213039485766,-0.0006969696969696,0.0038090909090909
190,190,1667.49498997996,0.03290940583026675,170.72702515226368,266.33173783550166,1.9461319461513547,0.9999369716371596,1.199953766499868,1.619834710743786,-0.0006272727272727,0.0038181818181818
191,191,1643.687374749499,0.03257307997637774,170.02710271867386,265.78525634581393,1.955404601916035,0.9999370080635519,1.199953744074543,1.6275573921028237,-0.0005575757575757,0.0038272727272727
192,192,1619.879759519038,0.03223535958154496,169.3199000973643,265.23194750976234,1.9648065570221616,0.9999370472341416,1.199953722135208,1.6352984389347716,-0.0004878787878787,0.0038363636363636
193,193,1619.879759519038,0.03223535958154496,169.3199000973643,265.23194750976234,1.9648065570221616,0.9999370472341416,1.199953722135208,1.6430578512396308,-0.0004181818181818,0.0038454545454545
194,194,1596.0721442885772,0.03189621823801918,168.60523288006988,264.671623781657,1.9743418050383954,0.999937089223982,1.1999537007994725,1.6508356290174004,-0.0003484848484848,0.0038545454545454
195,195,1596.0721442885772,0.03189621823801918,168.60523288006988,264.671623781657,1.9743418050383954,0.999937089223982,1.1999537007994725,1.6586317722680812,-0.0002787878787878,0.0038636363636363
196,196,1572.2645290581163,0.031555628635695096,167.88290915155068,264.10408957050925,1.984014524060632,0.9999371341112233,1.1999536801877266,1.6664462809916731,-0.0002090909090909,0.0038727272727272
197,197,1548.4569138276554,0.03121356251711373,167.15272906502844,263.52914076701,1.993829088218991,0.9999371819772872,1.1999536604232865,1.6742791551881757,-0.0001393939393939,0.0038818181818181
198,198,1548.4569138276554,0.03121356251711373,167.15272906502844,263.52914076701,1.993829088218991,0.9999371819772872,1.1999536604232865,1.682130394857589,-6.96969696969693e-05,0.003890909090909
199,199,1524.6492985971945,0.030869990629490113,166.41448438668831,262.9465642349551,2.0037900800925237,0.9999372329070544,1.1999536416325514,1.6899999999999997,0.0,0.0039
