,Density,Energy,Heat_Flux,Laminar_Viscosity,Mach,Momentum:0,Momentum:1,Momentum:2,Pressure,Pressure_Coefficient,Skin_Friction_Coefficient:0,Skin_Friction_Coefficient:1,Skin_Friction_Coefficient:2,Temperature,Y_Plus,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2,pt,pi,s,ht,Z
761,0.016253,3624.8,0,1.6486e-05,0.74779,3.9939,-0.0035508,0,1253.6,-1279300.0,0,0,0,259.7,0,,0.074974,0.054454,0,0,1816.8055128786727,1816.8055128786727,3660.3973566166997,300150.55095911084,0.999987651062245
762,0.016258,3625.8,0,1.6482e-05,0.74882,3.9998,-0.0035885,0,1253.5,-1279300.0,0,0,0,259.61,0,,0.075072,0.054552,0,0,1818.3799840757615,1818.3799840757615,3660.0607443056783,300127.6430637519,0.9999876316914136
763,0.016257,3625.9,0,1.6477e-05,0.75006,4.0055,-0.0036168,0,1253.0,-1279400.0,0,0,0,259.5,0,,0.075171,0.054651,0,0,1819.8371043010895,1819.8371043010895,3659.7386937547467,300103.34765151667,0.9999876117179715
764,0.016249,3624.4,0,1.647e-05,0.75164,4.011,-0.0036293,0,1251.8,-1279600.0,0,0,0,259.38,0,,0.075269,0.054749,0,0,1820.7988722750358,1820.7988722750358,3659.542462576238,300091.9988665787,0.9999875963899353
765,0.016241,3622.9,0,1.6464e-05,0.75322,4.0164,-0.0036418,0,1250.5,-1279700.0,0,0,0,259.25,0,,0.075368,0.054848,0,0,1821.6147389145115,1821.6147389145115,3659.3299357261194,300069.0557994863,0.999987579788334
766,0.016223,3619.3,0,1.6455e-05,0.75524,4.0215,-0.0037142,0,1248.4,-1280000.0,0,0,0,259.08,0,,0.075466,0.054946,0,0,1822.077816648122,1822.077816648122,3659.1472525523513,300038.11475431087,0.999987562069533
767,0.016204,3615.4,0,1.6446e-05,0.75734,4.0265,-0.0037972,0,1246.0,-1280200.0,0,0,0,258.91,0,,0.075565,0.055045,0,0,1822.162507801037,1822.162507801037,3659.0364624401604,300010.1223990329,0.9999875473804446
768,0.016186,3611.9,0,1.6437e-05,0.75971,4.0332,-0.0038555,0,1243.8,-1280500.0,0,0,0,258.73,0,,0.075663,0.055143,0,0,1823.051720896016,1823.051720896016,3658.8383891240687,299994.776522276,0.9999875284616022
769,0.016172,3609.5,0,1.6426e-05,0.76265,4.0435,-0.0038618,0,1241.6,-1280800.0,0,0,0,258.51,0,,0.075762,0.055242,0,0,1824.9154811178955,1824.9154811178955,3658.4799094672194,299978.9033984382,0.9999875004639059
770,0.016157,3607.1,0,1.6415e-05,0.76559,4.0537,-0.0038681,0,1239.4,-1281000.0,0,0,0,258.29,0,,0.07586,0.05534,0,0,1826.8533619587847,1826.8533619587847,3658.1216094275255,299966.4708877391,0.9999874724785568
771,0.016126,3600.7,0,1.6401e-05,0.76882,4.0608,-0.004117,0,1235.8,-1281500.0,0,0,0,258.02,0,,0.075959,0.055439,0,0,1827.1872152468952,1827.1872152468952,3657.8983444480396,299917.708624171,0.9999874472913683
772,0.01609,3593.3,0,1.6387e-05,0.77212,4.067,-0.0044275,0,1231.7,-1281900.0,0,0,0,257.74,0,,0.076057,0.055538,0,0,1826.956475220429,1826.956475220429,3657.7566716318374,299866.01563258853,0.9999874250301715
773,0.016056,3586.2,0,1.6373e-05,0.77561,4.0744,-0.0046642,0,1227.7,-1282400.0,0,0,0,257.46,0,,0.076156,0.055636,0,0,1827.1373145629723,1827.1373145629723,3657.5928703581553,299827.2462854611,0.9999874018999044
774,0.016023,3580.0,0,1.6357e-05,0.77963,4.0846,-0.0047044,0,1223.7,-1282900.0,0,0,0,257.15,0,,0.076254,0.055735,0,0,1828.2949787640484,1828.2949787640484,3657.3097278311407,299799.83922006487,0.9999873720416134
775,0.01599,3573.7,0,1.6341e-05,0.78364,4.0949,-0.0047446,0,1219.8,-1283400.0,0,0,0,256.84,0,,0.076353,0.055833,0,0,1829.6821647051197,1829.6821647051197,3657.0038987922994,299776.60279987607,0.9999873412787955
776,0.015948,3565.3,0,1.6324e-05,0.78784,4.1032,-0.005337,0,1215.0,-1283900.0,0,0,0,256.51,0,,0.076451,0.055932,0,0,1829.92558783352,1829.92558783352,3656.8384637237054,299740.29022678593,0.9999873154351224
777,0.015902,3556.1,0,1.6307e-05,0.79211,4.111,-0.0061158,0,1209.9,-1284500.0,0,0,0,256.17,0,,0.07655,0.05603,0,0,1829.9761495818955,1829.9761495818955,3656.7089992152496,299705.3273622173,0.9999872906639332
778,0.015857,3547.2,0,1.6289e-05,0.79659,4.1197,-0.0066069,0,1204.8,-1285100.0,0,0,0,255.82,0,,0.076648,0.056129,0,0,1830.3300490591541,1830.3300490591541,3656.54234747946,299673.8389400652,0.9999872638483887
779,0.015814,3539.1,0,1.6269e-05,0.80184,4.1322,-0.0060908,0,1199.7,-1285800.0,0,0,0,255.42,0,,0.076747,0.056227,0,0,1832.039436903808,1832.039436903808,3656.175603463606,299648.0389131916,0.9999872257589514
780,0.01577,3530.9,0,1.6249e-05,0.8071,4.1447,-0.0055748,0,1194.5,-1286400.0,0,0,0,255.03,0,,0.076845,0.056326,0,0,1833.738237790059,1833.738237790059,3655.8773009871625,299641.40032760904,0.9999871912793167
781,0.015716,3520.1,0,1.6227e-05,0.81244,4.1542,-0.0058009,0,1188.4,-1287100.0,0,0,0,254.6,0,,0.076944,0.056424,0,0,1834.1172347585546,1834.1172347585546,3655.6437330794074,299591.7696695226,0.9999871575186444
782,0.015657,3508.1,0,1.6204e-05,0.81782,4.1625,-0.0063498,0,1181.9,-1287900.0,0,0,0,254.15,0,,0.077042,0.056523,0,0,1834.0601864400228,1834.0601864400228,3655.433725497279,299528.5880899714,0.9999871238542567
783,0.015599,3496.3,0,1.6181e-05,0.82336,4.1715,-0.0067022,0,1175.4,-1288600.0,0,0,0,253.7,0,,0.077141,0.056621,0,0,1834.2424904846234,1834.2424904846234,3655.2294421651145,299478.2348538494,0.9999870906250347
784,0.015543,3485.5,0,1.6156e-05,0.82966,4.1841,-0.006107,0,1168.9,-1289400.0,0,0,0,253.21,0,,0.077239,0.05672,0,0,1835.7679359986132,1835.7679359986132,3654.86677258709,299444.88283211197,0.999987048542631
785,0.015487,3474.7,0,1.6131e-05,0.83597,4.1967,-0.0055117,0,1162.4,-1290200.0,0,0,0,252.72,0,,0.077338,0.056818,0,0,1837.4041381408947,1837.4041381408947,3654.509394335283,299418.1563919598,0.9999870068782226
786,0.015425,3462.5,0,1.6105e-05,0.84226,4.2071,-0.0054203,0,1155.5,-1291000.0,0,0,0,252.23,0,,0.077436,0.056917,0,0,1838.3028993959754,1838.3028993959754,3654.260190144891,299388.2123394337,0.999986970148838
787,0.015359,3449.5,0,1.6079e-05,0.84855,4.2163,-0.0056044,0,1148.3,-1291900.0,0,0,0,251.72,0,,0.077535,0.057015,0,0,1838.8565717367153,1838.8565717367153,3654.012647891457,299342.68020041956,0.9999869326720661
788,0.015293,3436.5,0,1.6053e-05,0.85492,4.2256,-0.0057657,0,1141.1,-1292700.0,0,0,0,251.22,0,,0.077634,0.057114,0,0,1839.5288619773455,1839.5288619773455,3653.813894137975,299316.7095823843,0.9999868981005376
789,0.015225,3423.2,0,1.6025e-05,0.8618,4.2359,-0.0057618,0,1133.6,-1293600.0,0,0,0,250.68,0,,0.077732,0.057212,0,0,1840.573524323609,1840.573524323609,3653.5355803102448,299285.1249466309,0.99998685821735
790,0.015157,3409.9,0,1.5997e-05,0.86869,4.2462,-0.0057579,0,1126.0,-1294500.0,0,0,0,250.13,0,,0.077831,0.057311,0,0,1841.6203150890397,1841.6203150890397,3653.250261442317,299251.59829666716,0.9999868177856981
791,0.015086,3396.0,0,1.5969e-05,0.8757,4.2556,-0.0061961,0,1118.3,-1295400.0,0,0,0,249.58,0,,0.077929,0.057409,0,0,1842.614428164482,1842.614428164482,3653.000004182218,299225.69626882137,0.9999867791896684
792,0.015013,3381.7,0,1.594e-05,0.88279,4.2645,-0.0069341,0,1110.4,-1296400.0,0,0,0,249.03,0,,0.078028,0.057508,0,0,1843.4427129956289,1843.4427129956289,3652.8122691383855,299210.0779980833,0.9999867436691082
793,0.01494,3367.5,0,1.5911e-05,0.88999,4.2738,-0.0074248,0,1102.5,-1297300.0,0,0,0,248.46,0,,0.078126,0.057606,0,0,1844.6474034020564,1844.6474034020564,3652.550825149224,299190.6730663822,0.9999867041804715
794,0.014872,3355.0,0,1.5877e-05,0.89858,4.2896,-0.0046648,0,1094.5,-1298300.0,0,0,0,247.79,0,,0.078225,0.057705,0,0,1848.3129329300932,1848.3129329300932,3651.906870641264,299175.02562614577,0.9999866430250767
795,0.014796,3340.4,0,1.5841e-05,0.90718,4.3026,-0.0041386,0,1085.9,-1299300.0,0,0,0,247.11,0,,0.078323,0.057803,0,0,1851.007246707427,1851.007246707427,3651.3931767741205,299151.6947083495,0.9999865875848866
796,0.014716,3325.1,0,1.5804e-05,0.91621,4.3156,-0.0038794,0,1076.9,-1300400.0,0,0,0,246.39,0,,0.078422,0.057902,0,0,1853.8839796698783,1853.8839796698783,3650.8317932203645,299122.8713675944,0.9999865284939898
797,0.014634,3309.4,0,1.5765e-05,0.9255,4.3286,-0.0035754,0,1067.7,-1301500.0,0,0,0,245.65,0,,0.07852,0.058,0,0,1856.9853077351975,1856.9853077351975,3650.253276968213,299099.25163910066,0.9999864681185
798,0.01455,3293.3,0,1.5728e-05,0.93453,4.3395,-0.0037048,0,1058.5,-1302600.0,0,0,0,244.94,0,,0.078619,0.058099,0,0,1859.548298135058,1859.548298135058,3649.8147043548206,299090.924984809,0.9999864159278666
799,0.014463,3276.8,0,1.5687e-05,0.94442,4.3521,-0.003382,0,1048.8,-1303700.0,0,0,0,244.15,0,,0.078717,0.058198,0,0,1862.9623668465017,1862.9623668465017,3649.1908367952246,299068.17094252387,0.9999863521372546
800,0.014371,3258.7,0,1.5647e-05,0.95411,4.3615,-0.00323,0,1038.7,-1304900.0,0,0,0,243.37,0,,0.078816,0.058296,0,0,1865.1249943992098,1865.1249943992098,3648.738556917206,299037.1850679874,0.9999862971965734
801,0.014276,3240.4,0,1.5605e-05,0.96406,4.3708,-0.002968,0,1028.5,-1306100.0,0,0,0,242.57,0,,0.078914,0.058395,0,0,1867.835115428453,1867.835115428453,3648.246853892934,299019.7927359381,0.9999862401318872
802,0.014181,3222.0,0,1.5562e-05,0.97429,4.3803,-0.0027297,0,1018.2,-1307400.0,0,0,0,241.75,0,,0.079013,0.058493,0,0,1870.8327133967175,1870.8327133967175,3647.7162301235085,299004.15467231965,0.9999861809960966
803,0.01408,3202.4,0,1.552e-05,0.98436,4.3869,-0.0031244,0,1007.6,-1308600.0,0,0,0,240.94,0,,0.079111,0.058592,0,0,1873.0303430146187,1873.0303430146187,3647.335599752236,298994.9631507543,0.9999861298683692
804,0.013984,3184.5,0,1.5468e-05,0.99654,4.4019,-0.0019058,0,996.66,-1309900.0,0,0,0,239.97,0,,0.07921,0.05869,0,0,1878.9818791922953,1878.9818791922953,3646.3845376391114,298992.4194523917,0.9999860462282146
805,0.013875,3163.2,0,1.542e-05,1.0079,4.4087,-0.0016917,0,985.11,-1311300.0,0,0,0,239.05,0,,0.079308,0.058789,0,0,1881.919543013806,1881.9183590032862,3645.8535750185165,298973.1530017178,0.9999859850432576
806,0.013758,3140.0,0,1.537e-05,1.0195,4.4132,-0.0016159,0,972.88,-1312800.0,0,0,0,238.09,0,,0.079407,0.058887,0,0,1884.2368920757278,1884.2194663580385,3645.380938044314,298942.3387777304,0.9999859258940126
807,0.013636,3116.3,0,1.5315e-05,1.0322,4.4192,-0.0012097,0,960.09,-1314300.0,0,0,0,237.06,0,,0.079505,0.058986,0,0,1887.820054978497,1887.7433615762095,3644.8046200305,298938.8694850345,0.9999858601290623
808,0.013515,3092.6,0,1.5258e-05,1.0454,4.4255,-0.00099516,0,947.22,-1315800.0,0,0,0,235.98,0,,0.079604,0.059084,0,0,1891.9523907166163,1891.7423458310573,3644.0662448756175,298913.28499085625,0.999985785831664
809,0.01339,3068.0,0,1.5202e-05,1.0584,4.4289,-0.00047602,0,934.22,-1317400.0,0,0,0,234.92,0,,0.079702,0.059183,0,0,1895.3495269408336,1894.9125353723502,3643.490758275525,298901.0124010568,0.9999857210991666
810,0.013259,3042.2,0,1.5146e-05,1.0713,4.4292,0.00013066,0,920.98,-1318900.0,0,0,0,233.86,0,,0.079801,0.059281,0,0,1898.1194126507999,1897.3419847187631,3643.0290090314074,298892.9535814464,0.999985662935883
811,0.013123,3015.1,0,1.5088e-05,1.0844,4.4271,0.00076497,0,907.31,-1320600.0,0,0,0,232.78,0,,0.079899,0.05938,0,0,1900.1716626183445,1898.9116528839595,3642.6587058588248,298878.76125211135,0.9999856096891149
812,0.01298,2986.3,0,1.5028e-05,1.0981,4.4234,0.0013719,0,893.05,-1322300.0,0,0,0,231.66,0,,0.079998,0.059478,0,0,1902.1313917130037,1900.1997196610885,3642.350131900521,298878.0646228452,0.9999855594183289
813,0.012828,2955.8,0,1.4964e-05,1.1126,4.4179,0.0018401,0,878.0,-1324000.0,0,0,0,230.45,0,,0.080097,0.059577,0,0,1904.1937319092808,1901.3450459115024,3641.954220663966,298856.7685369008,0.9999855035515264
814,0.012671,2924.0,0,1.4897e-05,1.1275,4.4103,0.0021943,0,862.59,-1325900.0,0,0,0,229.21,0,,0.080195,0.059675,0,0,1906.006520079475,1901.9753734503965,3641.604810243113,298837.5636647359,0.9999854506491608
815,0.012512,2891.9,0,1.483e-05,1.1426,4.4011,0.002516,0,847.12,-1327700.0,0,0,0,227.95,0,,0.080294,0.059774,0,0,1907.854373477157,1902.3575576251374,3641.2496145192063,298818.1889200792,0.9999853985588096
816,0.012353,2859.5,0,1.4761e-05,1.1578,4.3906,0.0028253,0,831.65,-1329600.0,0,0,0,226.68,0,,0.080392,0.059872,0,0,1909.5558806963645,1902.2957262925365,3640.9158661545716,298798.3577848758,0.9999853489602817
817,0.012192,2826.8,0,1.4691e-05,1.1733,4.3791,0.0031237,0,816.12,-1331400.0,0,0,0,225.38,0,,0.080491,0.059971,0,0,1911.7473524229738,1902.373861325639,3640.5357505681723,298787.0143988257,0.9999852980718376
818,0.012027,2793.2,0,1.4618e-05,1.1895,4.3662,0.0033521,0,800.23,-1333300.0,0,0,0,224.03,0,,0.080589,0.060069,0,0,1914.1072574383722,1902.171379386514,3640.1302219861896,298775.7670452333,0.9999852465916167
819,0.011859,2758.8,0,1.4542e-05,1.2061,4.3515,0.0035026,0,784.15,-1335200.0,0,0,0,222.63,0,,0.080688,0.060168,0,0,1916.564434642078,1901.6146904478671,3639.6425954874453,298745.1275718255,0.9999851919061886
820,0.011691,2724.2,0,1.4466e-05,1.2228,4.3353,0.0036409,0,768.14,-1337100.0,0,0,0,221.22,0,,0.080786,0.060266,0,0,1918.9360947668497,1900.5475409173835,3639.1647234565708,298713.35064533795,0.9999851395773642
821,0.011524,2690.0,0,1.4389e-05,1.2394,4.3179,0.003818,0,752.41,-1339000.0,0,0,0,219.83,0,,0.080885,0.060365,0,0,1921.463927372389,1899.2411124600992,3638.7577016487503,298708.74185290025,0.9999850932637281
822,0.011361,2656.3,0,1.4314e-05,1.2557,4.2996,0.0040758,0,737.08,-1340800.0,0,0,0,218.45,0,,0.080983,0.060463,0,0,1923.8863914375622,1897.4902548129173,3638.3253219990474,298692.02495521563,0.9999850479030996
823,0.011197,2622.4,0,1.4238e-05,1.2721,4.2791,0.0042389,0,721.89,-1342600.0,0,0,0,217.07,0,,0.081082,0.060562,0,0,1925.9861842759558,1894.9826957145153,3637.922354016924,298669.3289046989,0.9999850060581759
824,0.011033,2588.4,0,1.416e-05,1.2889,4.2581,0.0042982,0,706.68,-1344400.0,0,0,0,215.64,0,,0.08118,0.060661,0,0,1928.7212359032012,1892.555061258127,3637.376309248406,298633.536520076,0.9999849583462489
825,0.010874,2555.2,0,1.4083e-05,1.3054,4.2366,0.0044255,0,691.95,-1346200.0,0,0,0,214.25,0,,0.081279,0.060759,0,0,1931.2235906960843,1889.5605110437677,3636.910159492701,298610.24809123,0.9999849173198029
826,0.01072,2523.1,0,1.4009e-05,1.3214,4.2144,0.0047347,0,677.88,-1347900.0,0,0,0,212.91,0,,0.081377,0.060858,0,0,1933.6669188331614,1886.2664173146595,3636.489714588424,298597.3426029256,0.9999848811945118
827,0.01057,2491.9,0,1.3937e-05,1.3368,4.1915,0.0053076,0,664.33,-1349500.0,0,0,0,211.61,0,,0.081476,0.060956,0,0,1935.9862786480326,1882.6869355643864,3636.120016532348,298593.41552173585,0.9999848499372563
828,0.010416,2459.5,0,1.3863e-05,1.3528,4.1663,0.0055257,0,650.5,-1351100.0,0,0,0,210.27,0,,0.081574,0.061055,0,0,1937.816129826588,1878.0159206094706,3635.7647542460572,298571.9655160464,0.9999848209459545
829,0.010259,2426.5,0,1.3786e-05,1.3694,4.1399,0.0055719,0,636.48,-1352800.0,0,0,0,208.89,0,,0.081673,0.061153,0,0,1940.0491229327524,1873.0799232577087,3635.391165915971,298562.90510093444,0.9999847927258226
830,0.010103,2393.7,0,1.3708e-05,1.3861,4.1129,0.0055601,0,622.61,-1354500.0,0,0,0,207.49,0,,0.081771,0.061252,0,0,1942.6733270981797,1868.0552452269847,3634.9445950870845,298549.9502103657,0.9999847627374014
831,0.0099504,2361.6,0,1.363e-05,1.4027,4.0857,0.0055437,0,609.11,-1356100.0,0,0,0,206.11,0,,0.08187,0.06135,0,0,1945.4722900504792,1862.8256614086165,3634.518536140183,298550.3937855223,0.9999847359700913
832,0.0098012,2330.2,0,1.3552e-05,1.4194,4.0587,0.0054738,0,595.94,-1357600.0,0,0,0,204.72,0,,0.081968,0.061449,0,0,1948.9478662698727,1857.7779623653291,3633.976520645221,298546.97608255094,0.9999847052765356
833,0.0096586,2299.9,0,1.3483e-05,1.4342,4.0293,0.0054264,0,583.76,-1359100.0,0,0,0,203.49,0,,0.082067,0.061547,0,0,1949.749893697693,1850.7941636713483,3633.8452177204927,298544.36049100745,0.9999846977983267
834,0.0095241,2271.3,0,1.3414e-05,1.449,4.0021,0.0054232,0,572.18,-1360500.0,0,0,0,202.27,0,,0.082165,0.061646,0,0,1951.7835847226997,1844.6714117344484,3633.545047112464,298547.0758246145,0.9999846832578567
835,0.0093953,2244.0,0,1.3347e-05,1.4634,3.9755,0.0055578,0,561.15,-1361800.0,0,0,0,201.09,0,,0.082264,0.061744,0,0,1953.959384917016,1838.6046224609497,3633.2442854246847,298555.732861366,0.9999846701959798
836,0.0092696,2217.1,0,1.3284e-05,1.4769,3.9477,0.005843,0,550.58,-1363000.0,0,0,0,199.98,0,,0.082362,0.061843,0,0,1954.86039257125,1831.5893064882328,3633.138183721373,298564.58456029743,0.9999846684211332
837,0.0091465,2190.7,0,1.322e-05,1.4906,3.9204,0.0059976,0,540.21,-1364300.0,0,0,0,198.86,0,,0.082461,0.061941,0,0,1956.333420752251,1824.7478964716631,3632.9472894079217,298574.0104236469,0.9999846636659798
838,0.0090242,2164.5,0,1.3156e-05,1.5044,3.8926,0.0059632,0,529.96,-1365500.0,0,0,0,197.73,0,,0.08256,0.06204,0,0,1957.8423956158972,1817.6330020325963,3632.713056046205,298572.5061452536,0.9999846581035114
839,0.008904,2138.6,0,1.3091e-05,1.5182,3.8648,0.0058268,0,519.94,-1366700.0,0,0,0,196.6,0,,0.082658,0.062138,0,0,1959.6076966405633,1810.5125971881164,3632.4245845878104,298566.5318313271,0.9999846511280799
840,0.0087872,2113.4,0,1.3028e-05,1.5317,3.8373,0.0056402,0,510.22,-1367800.0,0,0,0,195.5,0,,0.082757,0.062237,0,0,1961.2454262532128,1803.2338782914424,3632.1969388525845,298572.4102901333,0.9999846484190142
841,0.0086748,2089.2,0,1.2966e-05,1.5449,3.8105,0.0054416,0,500.92,-1368900.0,0,0,0,194.42,0,,0.082855,0.062335,0,0,1963.2497491036531,1796.270811770139,3631.9020046192827,298574.8328238935,0.9999846433467398
842,0.0085692,2066.4,0,1.2907e-05,1.5576,3.7849,0.0051753,0,492.21,-1370000.0,0,0,0,193.4,0,,0.082954,0.062434,0,0,1965.14527865358,1789.3426281093323,3631.643706004068,298582.9667923322,0.9999846407668372
843,0.0084702,2045.0,0,1.285e-05,1.5697,3.7606,0.0048638,0,484.05,-1370900.0,0,0,0,192.41,0,,0.083052,0.062532,0,0,1967.2830978479287,1782.8656852301888,3631.2739406259507,298569.51172682917,0.9999846331848962
844,0.0083772,2024.9,0,1.2796e-05,1.5813,3.7377,0.0045392,0,476.41,-1371900.0,0,0,0,191.48,0,,0.083151,0.062631,0,0,1969.5851466990853,1776.7234543687382,3630.9624954996225,298579.8207113584,0.9999846288886541
845,0.0082907,2006.2,0,1.2745e-05,1.5923,3.7163,0.004227,0,469.31,-1372700.0,0,0,0,190.59,0,,0.083249,0.062729,0,0,1972.1821382152925,1771.1267461123125,3630.5791739636825,298582.12695502915,0.9999846212421065
846,0.008211,1989.0,0,1.2698e-05,1.6025,3.6963,0.0039493,0,462.8,-1373500.0,0,0,0,189.78,0,,0.083348,0.062828,0,0,1974.4564144901012,1765.6918775481442,3630.3005804442673,298600.4253014117,0.9999846186685708
847,0.0081404,1973.7,0,1.2656e-05,1.6116,3.6781,0.0036585,0,457.09,-1374200.0,0,0,0,189.06,0,,0.083446,0.062926,0,0,1976.3053498972859,1760.5836799378926,3630.0365182945475,298604.4258265872,0.9999846161293716
848,0.0080765,1959.9,0,1.2618e-05,1.6198,3.6616,0.0033279,0,451.93,-1374800.0,0,0,0,188.4,0,,0.083545,0.063025,0,0,1978.2262847096238,1756.1295435730822,3629.773164673904,298611.66051979305,0.9999846131939171
849,0.00802,1947.7,0,1.2582e-05,1.6276,3.6474,0.0029325,0,447.31,-1375300.0,0,0,0,187.79,0,,0.083643,0.063124,0,0,1980.6373666061388,1752.3409067611285,3629.4538233851717,298623.84793098504,0.9999846069670186
850,0.0079697,1936.8,0,1.255e-05,1.6346,3.6348,0.0025906,0,443.19,-1375800.0,0,0,0,187.23,0,,0.083742,0.063222,0,0,1983.1327123694482,1749.1744975785043,3629.097575130335,298628.93209126714,0.9999845983345472
851,0.0079228,1926.6,0,1.2523e-05,1.6404,3.6219,0.0025553,0,439.5,-1376200.0,0,0,0,186.78,0,,0.08384,0.063321,0,0,1983.7549043040126,1745.2363840714074,3629.079344115801,298650.4605031622,0.9999846055417758
852,0.0078815,1917.8,0,1.2495e-05,1.6464,3.6116,0.0020397,0,436.1,-1376700.0,0,0,0,186.3,0,,0.083939,0.063419,0,0,1986.1997701920902,1742.7093607215552,3628.711071842972,298649.75318945217,0.9999845953871737
853,0.0078448,1909.9,0,1.2469e-05,1.6521,3.6028,0.0016242,0,433.04,-1377000.0,0,0,0,185.86,0,,0.084037,0.063518,0,0,1988.920086588404,1740.6177457880144,3628.344412924147,298661.1985020353,0.9999845847849876
854,0.0078141,1903.4,0,1.2446e-05,1.657,3.5957,0.0012926,0,430.43,-1377300.0,0,0,0,185.47,0,,0.084136,0.063616,0,0,1991.6688179618359,1739.1464007199186,3627.9563645061485,298667.556433931,0.9999845722834716
855,0.0077895,1898.2,0,1.2429e-05,1.6609,3.5899,0.001038,0,428.38,-1377600.0,0,0,0,185.16,0,,0.084234,0.063715,0,0,1993.9179445178293,1738.0070323946525,3627.635354965042,298671.63455353084,0.999984561805057
856,0.0077707,1894.1,0,1.2419e-05,1.6631,3.5844,0.00088574,0,426.96,-1377700.0,0,0,0,185.0,0,,0.084333,0.063813,0,0,1993.8311343911482,1736.1753830155133,3627.7228515572897,298693.0597133845,0.9999845695945002
857,0.0077599,1891.9,0,1.2409e-05,1.6652,3.5824,0.00039516,0,425.99,-1377900.0,0,0,0,184.83,0,,0.084431,0.063912,0,0,1995.7266172277223,1736.1445172224521,3627.4427108713403,298693.65603082697,0.9999845585111398
858,0.0077532,1890.6,0,1.2403e-05,1.6667,3.5814,0.00016312,0,425.36,-1377900.0,0,0,0,184.72,0,,0.08453,0.06401,0,0,1997.1731449941722,1736.1988573602214,3627.263437914331,298703.97713185346,0.9999845514559466
859,0.0077496,1890.0,0,1.2397e-05,1.6681,3.5816,-1.4719e-05,0,424.93,-1378000.0,0,0,0,184.62,0,,0.084628,0.064109,0,0,1999.1059320400022,1736.752604100903,3627.000933580667,298711.0983561683,0.9999845398708511
860,0.0077486,1890.0,0,1.239e-05,1.6694,3.583,-0.00028595,0,424.63,-1378000.0,0,0,0,184.51,0,,0.084727,0.064207,0,0,2001.7899313406103,1738.0355493269549,3626.5911513770598,298707.85192163795,0.9999845208234643
861,0.0077508,1890.7,0,1.2387e-05,1.6702,3.5851,-0.00044884,0,424.62,-1378000.0,0,0,0,184.46,0,,0.084825,0.064306,0,0,2003.9390250812614,1739.254693353693,3626.316415560196,298720.4810228251,0.9999845075479871
862,0.0077559,1892.1,0,1.2384e-05,1.6709,3.5885,-0.00066953,0,424.78,-1378000.0,0,0,0,184.41,0,,0.084924,0.064404,0,0,2006.8351084419176,1741.2010837619991,3625.922718212206,298730.60114120797,0.9999844880519447
863,0.0077638,1894.2,0,1.2383e-05,1.6713,3.5927,-0.00097974,0,425.17,-1378000.0,0,0,0,184.39,0,,0.085023,0.064503,0,0,2009.7154116931515,1743.3753987582995,3625.537416949013,298742.2865978961,0.9999844683380711
864,0.0077749,1897.0,0,1.2383e-05,1.6714,3.5982,-0.0013886,0,425.77,-1377900.0,0,0,0,184.39,0,,0.085121,0.064601,0,0,2013.0618672399055,1746.1970216844982,3625.118585939701,298763.9290235139,0.9999844464199262
865,0.0077894,1900.7,0,1.2383e-05,1.6714,3.605,-0.0018929,0,426.59,-1377800.0,0,0,0,184.4,0,,0.08522,0.0647,0,0,2016.9275279941683,1749.5502247855989,3624.603510625687,298779.6518788952,0.9999844192105835
866,0.0078081,1905.3,0,1.2384e-05,1.6714,3.6137,-0.0024752,0,427.63,-1377700.0,0,0,0,184.4,0,,0.085318,0.064798,0,0,2021.9090146033677,1753.871332458495,3623.8803242038875,298782.3684821998,0.9999843812258278
867,0.0078301,1910.8,0,1.2384e-05,1.6714,3.624,-0.0030321,0,428.86,-1377500.0,0,0,0,184.41,0,,0.085417,0.064897,0,0,2027.753090995174,1758.9406792858038,3623.0836543744135,298799.76806389017,0.9999843390610783
868,0.0078542,1916.8,0,1.2385e-05,1.6714,3.6353,-0.0034515,0,430.21,-1377400.0,0,0,0,184.42,0,,0.085515,0.064995,0,0,2034.2030743264595,1764.5356100061636,3622.20656974784,298818.7772274913,0.9999842925303105
869,0.0078795,1923.1,0,1.2386e-05,1.6714,3.647,-0.0036705,0,431.63,-1377200.0,0,0,0,184.44,0,,0.085614,0.065094,0,0,2040.6259268617644,1770.1070065689755,3621.3405978158553,298838.9887109847,0.999984246236793
870,0.0079047,1929.4,0,1.2387e-05,1.6713,3.6587,-0.0036523,0,433.05,-1377000.0,0,0,0,184.46,0,,0.085712,0.065192,0,0,2047.111688647652,1775.8156879994026,3620.4778281521885,298861.90040092275,0.9999841999776449
871,0.0079278,1935.2,0,1.2389e-05,1.6712,3.6695,-0.0034147,0,434.37,-1376900.0,0,0,0,184.48,0,,0.085811,0.065291,0,0,2053.2238053059395,1781.2007430329147,3619.686606731272,298888.98990678095,0.9999841574000811
872,0.0079478,1940.2,0,1.239e-05,1.6712,3.6789,-0.0030498,0,435.51,-1376700.0,0,0,0,184.5,0,,0.085909,0.065389,0,0,2058.5324090787267,1785.8060320229022,3619.0208431200563,298918.0716768565,0.9999841214169868
873,0.0079648,1944.6,0,1.239e-05,1.6713,3.6871,-0.0025844,0,436.48,-1376600.0,0,0,0,184.52,0,,0.086008,0.065488,0,0,2063.3009698359197,1789.859464736641,3618.4727552089926,298958.07752394053,0.9999840916569411
