"Density","Eddy_Viscosity","Energy","Entropy","Heat_Flux","Laminar_Viscosity","Mach","Momentum:0","Momentum:1","Momentum:2","Omega","Pressure","Pressure_Coefficient","Skin_Friction_Coefficient:0","Skin_Friction_Coefficient:1","Skin_Friction_Coefficient:2","Temperature","Turb_Kin_Energy","Y_Plus","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.39203,0.057265,1.198e+05,3759.1,0,7.5121e-06,3.2076,259.83,-5.4347,0,389.13,13234,-1.2395e+06,0,0,0,108.63,53.819,0,,20.322,12.222,0,0
0.4351,0.070699,1.3002e+05,3774.3,0,7.9729e-06,3.0689,277.97,-8.0862,0,388.77,16068,-1.199e+06,0,0,0,115.63,57.924,0,,20.395,12.295,0,0
0.47817,0.084133,1.4025e+05,3789.4,0,8.4338e-06,2.9303,296.11,-10.738,0,388.41,18903,-1.1585e+06,0,0,0,122.62,62.029,0,,20.468,12.368,0,0
0.52124,0.097566,1.5047e+05,3804.5,0,8.8947e-06,2.7916,314.26,-13.389,0,388.05,21737,-1.118e+06,0,0,0,129.62,66.134,0,,20.541,12.441,0,0
0.5643,0.111,1.607e+05,3819.7,0,9.3556e-06,2.6529,332.4,-16.041,0,387.69,24572,-1.0775e+06,0,0,0,136.61,70.239,0,,20.614,12.514,0,0
0.60737,0.12443,1.7092e+05,3834.8,0,9.8164e-06,2.5142,350.54,-18.692,0,387.34,27406,-1.0371e+06,0,0,0,143.61,74.344,0,,20.687,12.587,0,0
0.65044,0.13787,1.8115e+05,3850,0,1.0277e-05,2.3755,368.68,-21.343,0,386.98,30241,-9.9656e+05,0,0,0,150.6,78.449,0,,20.76,12.66,0,0
0.69351,0.1513,1.9137e+05,3865.1,0,1.0738e-05,2.2368,386.82,-23.995,0,386.62,33075,-9.5607e+05,0,0,0,157.6,82.554,0,,20.833,12.733,0,0
0.74612,0.16962,2.0385e+05,3879.2,0,1.1212e-05,2.1011,406.09,-26.528,0,385.56,36941,-9.0085e+05,0,0,0,164.97,86.587,0,,20.907,12.807,0,0
0.86697,0.22282,2.3243e+05,3885.4,0,1.1777e-05,1.9864,433.39,-28.219,0,379.44,48176,-7.4034e+05,0,0,0,175.05,90.1,0,,20.98,12.88,0,0
0.98782,0.27602,2.6102e+05,3891.6,0,1.2342e-05,1.8717,460.68,-29.91,0,373.33,59411,-5.7984e+05,0,0,0,185.12,93.614,0,,21.053,12.953,0,0
1.1087,0.32922,2.896e+05,3897.8,0,1.2907e-05,1.757,487.98,-31.601,0,367.21,70647,-4.1933e+05,0,0,0,195.2,97.128,0,,21.126,13.026,0,0
1.2295,0.38243,3.1818e+05,3904,0,1.3473e-05,1.6423,515.28,-33.291,0,361.1,81882,-2.5883e+05,0,0,0,205.28,100.64,0,,21.199,13.099,0,0
1.3504,0.43563,3.4677e+05,3910.2,0,1.4038e-05,1.5276,542.58,-34.982,0,354.98,93118,-98320,0,0,0,215.35,104.16,0,,21.272,13.172,0,0
1.4712,0.48883,3.7535e+05,3916.4,0,1.4603e-05,1.4129,569.87,-36.673,0,348.87,1.0435e+05,62185,0,0,0,225.43,107.67,0,,21.345,13.245,0,0
1.5921,0.54204,4.0394e+05,3922.6,0,1.5168e-05,1.2982,597.17,-38.364,0,342.75,1.1559e+05,2.2269e+05,0,0,0,235.51,111.18,0,,21.418,13.318,0,0
1.7129,0.59524,4.3252e+05,3928.8,0,1.5733e-05,1.1835,624.47,-40.054,0,336.64,1.2682e+05,3.8319e+05,0,0,0,245.58,114.7,0,,21.491,13.391,0,0
1.8295,0.65502,4.6095e+05,3930.4,0,1.6148e-05,1.1019,650.6,-40.503,0,331,1.3779e+05,5.3987e+05,0,0,0,253.08,117.61,0,,21.564,13.464,0,0
1.9385,0.72662,4.8912e+05,3924,0,1.6291e-05,1.0798,674.65,-38.719,0,326.2,1.4828e+05,6.8967e+05,0,0,0,255.92,119.43,0,,21.638,13.538,0,0
2.0475,0.79823,5.1729e+05,3917.5,0,1.6434e-05,1.0577,698.69,-36.936,0,321.41,1.5876e+05,8.3946e+05,0,0,0,258.77,121.26,0,,21.711,13.611,0,0
2.1565,0.86983,5.4546e+05,3911,0,1.6576e-05,1.0355,722.73,-35.152,0,316.62,1.6925e+05,9.8926e+05,0,0,0,261.61,123.09,0,,21.784,13.684,0,0
2.2655,0.94143,5.7363e+05,3904.5,0,1.6719e-05,1.0134,746.78,-33.369,0,311.83,1.7973e+05,1.1391e+06,0,0,0,264.46,124.92,0,,21.857,13.757,0,0
2.3745,1.013,6.018e+05,3898,0,1.6862e-05,0.99128,770.82,-31.586,0,307.03,1.9022e+05,1.2889e+06,0,0,0,267.3,126.74,0,,21.93,13.83,0,0
2.4835,1.0846,6.2997e+05,3891.6,0,1.7005e-05,0.96915,794.87,-29.802,0,302.24,2.0071e+05,1.4387e+06,0,0,0,270.15,128.57,0,,22.003,13.903,0,0
2.5925,1.1562,6.5814e+05,3885.1,0,1.7148e-05,0.94702,818.91,-28.019,0,297.45,2.1119e+05,1.5884e+06,0,0,0,272.99,130.4,0,,22.076,13.976,0,0
2.7015,1.2278,6.8631e+05,3878.6,0,1.7291e-05,0.9249,842.95,-26.235,0,292.66,2.2168e+05,1.7382e+06,0,0,0,275.84,132.22,0,,22.149,14.049,0,0
2.7667,1.2845,7.0469e+05,3875.8,0,1.739e-05,0.91398,859.11,-24.131,0,289.27,2.2833e+05,1.8333e+06,0,0,0,277.82,134.06,0,,22.222,14.122,0,0
2.7936,1.328,7.1452e+05,3876.3,0,1.745e-05,0.91286,868.37,-21.746,0,287.1,2.3163e+05,1.8805e+06,0,0,0,279.05,135.9,0,,22.295,14.195,0,0
2.8204,1.3716,7.2436e+05,3876.7,0,1.7509e-05,0.91173,877.63,-19.361,0,284.94,2.3494e+05,1.9276e+06,0,0,0,280.27,137.74,0,,22.369,14.269,0,0
2.8473,1.4151,7.3419e+05,3877.1,0,1.7569e-05,0.91061,886.89,-16.977,0,282.78,2.3824e+05,1.9748e+06,0,0,0,281.5,139.58,0,,22.442,14.342,0,0
2.8742,1.4587,7.4403e+05,3877.6,0,1.7629e-05,0.90948,896.15,-14.592,0,280.62,2.4154e+05,2.022e+06,0,0,0,282.73,141.42,0,,22.515,14.415,0,0
2.9011,1.5022,7.5386e+05,3878,0,1.7689e-05,0.90836,905.41,-12.207,0,278.45,2.4484e+05,2.0692e+06,0,0,0,283.96,143.26,0,,22.588,14.488,0,0
2.9279,1.5458,7.637e+05,3878.5,0,1.7749e-05,0.90724,914.66,-9.8223,0,276.29,2.4815e+05,2.1164e+06,0,0,0,285.19,145.1,0,,22.661,14.561,0,0
2.9548,1.5893,7.7353e+05,3878.9,0,1.7808e-05,0.90611,923.92,-7.4375,0,274.13,2.5145e+05,2.1636e+06,0,0,0,286.41,146.94,0,,22.734,14.634,0,0
2.9817,1.6329,7.8337e+05,3879.4,0,1.7868e-05,0.90499,933.18,-5.0527,0,271.97,2.5475e+05,2.2108e+06,0,0,0,287.64,148.79,0,,22.807,14.707,0,0
2.9827,1.6628,7.8488e+05,3879.6,0,1.7875e-05,0.90783,936.54,-3.2187,0,270.3,2.5495e+05,2.2136e+06,0,0,0,287.79,150.67,0,,22.88,14.78,0,0
2.9694,1.6851,7.818e+05,3879.8,0,1.7854e-05,0.91286,936.65,-1.6884,0,268.91,2.5343e+05,2.1919e+06,0,0,0,287.34,152.57,0,,22.953,14.853,0,0
2.9561,1.7074,7.7872e+05,3880,0,1.7832e-05,0.91789,936.75,-0.15804,0,267.52,2.5191e+05,2.1702e+06,0,0,0,286.89,154.48,0,,23.027,14.926,0,0
2.9429,1.7298,7.7565e+05,3880.2,0,1.781e-05,0.92292,936.86,1.3723,0,266.13,2.504e+05,2.1485e+06,0,0,0,286.45,156.38,0,,23.1,15,0,0
2.9296,1.7521,7.7257e+05,3880.4,0,1.7789e-05,0.92796,936.97,2.9027,0,264.74,2.4888e+05,2.1269e+06,0,0,0,286,158.28,0,,23.173,15.073,0,0
2.9163,1.7744,7.6949e+05,3880.6,0,1.7767e-05,0.93299,937.07,4.433,0,263.35,2.4736e+05,2.1052e+06,0,0,0,285.55,160.19,0,,23.246,15.146,0,0
2.903,1.7968,7.6642e+05,3880.7,0,1.7745e-05,0.93802,937.18,5.9634,0,261.96,2.4585e+05,2.0835e+06,0,0,0,285.1,162.09,0,,23.319,15.219,0,0
2.8898,1.8191,7.6334e+05,3880.9,0,1.7724e-05,0.94305,937.28,7.4938,0,260.57,2.4433e+05,2.0618e+06,0,0,0,284.66,164,0,,23.392,15.292,0,0
2.8765,1.8414,7.6026e+05,3881.1,0,1.7702e-05,0.94808,937.39,9.0241,0,259.18,2.4281e+05,2.0401e+06,0,0,0,284.21,165.9,0,,23.465,15.365,0,0
2.8572,1.8584,7.5542e+05,3881.2,0,1.7665e-05,0.95519,936.52,9.2639,0,258.27,2.4056e+05,2.008e+06,0,0,0,283.45,168.06,0,,23.538,15.438,0,0
2.8351,1.8731,7.4979e+05,3881.1,0,1.7621e-05,0.96323,935.21,8.9318,0,257.57,2.3799e+05,1.9712e+06,0,0,0,282.55,170.33,0,,23.611,15.511,0,0
2.8131,1.8877,7.4416e+05,3881.1,0,1.7577e-05,0.97127,933.91,8.5997,0,256.87,2.3541e+05,1.9345e+06,0,0,0,281.65,172.6,0,,23.684,15.584,0,0
2.7911,1.9024,7.3854e+05,3881.1,0,1.7533e-05,0.9793,932.61,8.2676,0,256.17,2.3284e+05,1.8977e+06,0,0,0,280.75,174.87,0,,23.757,15.657,0,0
2.769,1.917,7.3291e+05,3881,0,1.7489e-05,0.98734,931.31,7.9355,0,255.47,2.3026e+05,1.8609e+06,0,0,0,279.84,177.15,0,,23.831,15.731,0,0
2.747,1.9317,7.2728e+05,3881,0,1.7445e-05,0.99538,930,7.6034,0,254.77,2.2769e+05,1.8241e+06,0,0,0,278.94,179.42,0,,23.904,15.804,0,0
2.7249,1.9463,7.2165e+05,3881,0,1.7401e-05,1.0034,928.7,7.2713,0,254.07,2.2511e+05,1.7874e+06,0,0,0,278.04,181.69,0,,23.977,15.877,0,0
2.7029,1.961,7.1603e+05,3881,0,1.7357e-05,1.0115,927.4,6.9393,0,253.37,2.2254e+05,1.7506e+06,0,0,0,277.14,183.96,0,,24.05,15.95,0,0
2.6809,1.9756,7.104e+05,3880.9,0,1.7313e-05,1.0195,926.09,6.6072,0,252.67,2.1997e+05,1.7138e+06,0,0,0,276.24,186.23,0,,24.123,16.023,0,0
2.6621,1.9912,7.0575e+05,3880.9,0,1.7273e-05,1.027,925.01,6.2516,0,252.09,2.178e+05,1.6829e+06,0,0,0,275.44,188.62,0,,24.196,16.096,0,0
2.645,2.0073,7.0157e+05,3880.8,0,1.7236e-05,1.0343,924.02,5.885,0,251.57,2.1584e+05,1.6548e+06,0,0,0,274.7,191.07,0,,24.269,16.169,0,0
2.6278,2.0233,6.9738e+05,3880.7,0,1.7199e-05,1.0416,923.04,5.5184,0,251.04,2.1387e+05,1.6267e+06,0,0,0,273.95,193.51,0,,24.342,16.242,0,0
2.6106,2.0394,6.932e+05,3880.6,0,1.7162e-05,1.0489,922.06,5.1518,0,250.52,2.119e+05,1.5985e+06,0,0,0,273.2,195.95,0,,24.415,16.315,0,0
2.5934,2.0555,6.8901e+05,3880.6,0,1.7125e-05,1.0562,921.07,4.7852,0,249.99,2.0993e+05,1.5704e+06,0,0,0,272.45,198.4,0,,24.489,16.389,0,0
2.5762,2.0715,6.8482e+05,3880.5,0,1.7088e-05,1.0636,920.09,4.4186,0,249.47,2.0796e+05,1.5423e+06,0,0,0,271.7,200.84,0,,24.562,16.462,0,0
2.5591,2.0876,6.8064e+05,3880.4,0,1.705e-05,1.0709,919.1,4.052,0,248.95,2.0599e+05,1.5142e+06,0,0,0,270.95,203.29,0,,24.635,16.535,0,0
2.5419,2.1037,6.7645e+05,3880.3,0,1.7013e-05,1.0782,918.12,3.6854,0,248.42,2.0402e+05,1.486e+06,0,0,0,270.2,205.73,0,,24.708,16.608,0,0
2.5247,2.1197,6.7226e+05,3880.3,0,1.6976e-05,1.0855,917.13,3.3188,0,247.9,2.0205e+05,1.4579e+06,0,0,0,269.45,208.17,0,,24.781,16.681,0,0
2.5097,2.1365,6.6872e+05,3880.1,0,1.6942e-05,1.0925,916.41,3.1457,0,247.29,2.0034e+05,1.4335e+06,0,0,0,268.76,210.55,0,,24.854,16.754,0,0
2.4962,2.1538,6.6558e+05,3879.9,0,1.6909e-05,1.0993,915.85,3.0967,0,246.63,1.988e+05,1.4114e+06,0,0,0,268.1,212.89,0,,24.927,16.827,0,0
2.4827,2.1711,6.6245e+05,3879.7,0,1.6876e-05,1.1062,915.28,3.0478,0,245.97,1.9725e+05,1.3893e+06,0,0,0,267.45,215.24,0,,25,16.9,0,0
2.4692,2.1884,6.5931e+05,3879.5,0,1.6843e-05,1.113,914.72,2.9989,0,245.31,1.957e+05,1.3672e+06,0,0,0,266.79,217.58,0,,25.073,16.973,0,0
2.4557,2.2057,6.5618e+05,3879.3,0,1.681e-05,1.1199,914.16,2.9499,0,244.65,1.9416e+05,1.3451e+06,0,0,0,266.14,219.92,0,,25.146,17.046,0,0
2.4422,2.223,6.5304e+05,3879.2,0,1.6778e-05,1.1267,913.6,2.901,0,243.99,1.9261e+05,1.323e+06,0,0,0,265.48,222.26,0,,25.219,17.119,0,0
2.4287,2.2403,6.4991e+05,3879,0,1.6745e-05,1.1336,913.04,2.852,0,243.33,1.9107e+05,1.301e+06,0,0,0,264.83,224.6,0,,25.293,17.193,0,0
2.4151,2.2577,6.4677e+05,3878.8,0,1.6712e-05,1.1404,912.47,2.8031,0,242.67,1.8952e+05,1.2789e+06,0,0,0,264.17,226.94,0,,25.366,17.266,0,0
2.4016,2.275,6.4364e+05,3878.6,0,1.6679e-05,1.1473,911.91,2.7541,0,242.01,1.8797e+05,1.2568e+06,0,0,0,263.52,229.28,0,,25.439,17.339,0,0
2.3879,2.2908,6.4045e+05,3878.3,0,1.6644e-05,1.1545,911.22,2.7549,0,241.29,1.8641e+05,1.2344e+06,0,0,0,262.82,231.51,0,,25.512,17.412,0,0
2.3739,2.305,6.372e+05,3878,0,1.6606e-05,1.1623,910.37,2.8105,0,240.52,1.8481e+05,1.2116e+06,0,0,0,262.08,233.62,0,,25.585,17.485,0,0
2.3599,2.3192,6.3395e+05,3877.6,0,1.6569e-05,1.17,909.53,2.866,0,239.74,1.8322e+05,1.1888e+06,0,0,0,261.33,235.74,0,,25.658,17.558,0,0
2.3459,2.3335,6.307e+05,3877.3,0,1.6531e-05,1.1777,908.68,2.9216,0,238.96,1.8162e+05,1.166e+06,0,0,0,260.59,237.85,0,,25.731,17.631,0,0
2.3319,2.3477,6.2745e+05,3877,0,1.6493e-05,1.1854,907.84,2.9771,0,238.19,1.8003e+05,1.1433e+06,0,0,0,259.85,239.97,0,,25.804,17.704,0,0
2.3179,2.3619,6.242e+05,3876.6,0,1.6456e-05,1.1931,906.99,3.0326,0,237.41,1.7843e+05,1.1205e+06,0,0,0,259.1,242.08,0,,25.877,17.777,0,0
2.3039,2.3761,6.2095e+05,3876.3,0,1.6418e-05,1.2009,906.15,3.0882,0,236.63,1.7684e+05,1.0977e+06,0,0,0,258.36,244.19,0,,25.951,17.851,0,0
2.2899,2.3904,6.177e+05,3875.9,0,1.638e-05,1.2086,905.31,3.1437,0,235.86,1.7525e+05,1.0749e+06,0,0,0,257.62,246.31,0,,26.024,17.924,0,0
2.2759,2.4046,6.1445e+05,3875.6,0,1.6343e-05,1.2163,904.46,3.1993,0,235.08,1.7365e+05,1.0522e+06,0,0,0,256.88,248.42,0,,26.097,17.997,0,0
2.2612,2.4169,6.1101e+05,3875.2,0,1.6303e-05,1.2244,903.33,3.2907,0,234.28,1.7199e+05,1.0285e+06,0,0,0,256.09,250.44,0,,26.17,18.07,0,0
2.2446,2.4243,6.0709e+05,3874.9,0,1.6257e-05,1.2336,901.49,3.4739,0,233.45,1.7018e+05,1.0025e+06,0,0,0,255.2,252.24,0,,26.243,18.143,0,0
2.2281,2.4317,6.0318e+05,3874.5,0,1.6211e-05,1.2428,899.64,3.6572,0,232.61,1.6836e+05,9.7654e+05,0,0,0,254.31,254.03,0,,26.316,18.216,0,0
2.2115,2.4391,5.9926e+05,3874.1,0,1.6166e-05,1.252,897.8,3.8404,0,231.77,1.6654e+05,9.5057e+05,0,0,0,253.42,255.83,0,,26.389,18.289,0,0
2.195,2.4465,5.9535e+05,3873.8,0,1.612e-05,1.2612,895.95,4.0236,0,230.93,1.6472e+05,9.2459e+05,0,0,0,252.53,257.62,0,,26.462,18.362,0,0
2.1784,2.4539,5.9143e+05,3873.4,0,1.6074e-05,1.2704,894.11,4.2069,0,230.09,1.629e+05,8.9861e+05,0,0,0,251.64,259.42,0,,26.535,18.435,0,0
2.1619,2.4613,5.8752e+05,3873,0,1.6029e-05,1.2796,892.26,4.3901,0,229.25,1.6108e+05,8.7264e+05,0,0,0,250.76,261.21,0,,26.608,18.508,0,0
2.1453,2.4687,5.836e+05,3872.7,0,1.5983e-05,1.2887,890.42,4.5733,0,228.41,1.5927e+05,8.4666e+05,0,0,0,249.87,263,0,,26.681,18.581,0,0
2.1287,2.4761,5.7969e+05,3872.3,0,1.5937e-05,1.2979,888.57,4.7566,0,227.57,1.5745e+05,8.2068e+05,0,0,0,248.98,264.8,0,,26.755,18.655,0,0
2.1121,2.4833,5.7576e+05,3871.9,0,1.5892e-05,1.3072,886.7,4.9411,0,226.73,1.5562e+05,7.9464e+05,0,0,0,248.08,266.59,0,,26.828,18.728,0,0
2.0931,2.4824,5.7117e+05,3871.5,0,1.5837e-05,1.3179,883.54,5.1774,0,225.9,1.5362e+05,7.6606e+05,0,0,0,247.05,268.05,0,,26.901,18.801,0,0
2.074,2.4816,5.6658e+05,3871.2,0,1.5783e-05,1.3287,880.39,5.4136,0,225.07,1.5162e+05,7.3748e+05,0,0,0,246.01,269.51,0,,26.974,18.874,0,0
2.0549,2.4807,5.6199e+05,3870.8,0,1.5729e-05,1.3395,877.24,5.6499,0,224.24,1.4962e+05,7.089e+05,0,0,0,244.98,270.98,0,,27.047,18.947,0,0
2.0359,2.4799,5.574e+05,3870.5,0,1.5675e-05,1.3503,874.09,5.8862,0,223.41,1.4762e+05,6.8033e+05,0,0,0,243.94,272.44,0,,27.12,19.02,0,0
2.0168,2.479,5.5281e+05,3870.1,0,1.5621e-05,1.3611,870.94,6.1225,0,222.58,1.4562e+05,6.5175e+05,0,0,0,242.9,273.9,0,,27.193,19.093,0,0
1.9977,2.4782,5.4822e+05,3869.7,0,1.5567e-05,1.3718,867.79,6.3588,0,221.75,1.4362e+05,6.2317e+05,0,0,0,241.87,275.37,0,,27.266,19.166,0,0
1.9786,2.4773,5.4363e+05,3869.4,0,1.5513e-05,1.3826,864.64,6.595,0,220.92,1.4162e+05,5.9459e+05,0,0,0,240.83,276.83,0,,27.339,19.239,0,0
1.9596,2.4765,5.3905e+05,3869,0,1.5459e-05,1.3934,861.49,6.8313,0,220.08,1.3962e+05,5.6601e+05,0,0,0,239.8,278.29,0,,27.413,19.312,0,0
1.9405,2.4756,5.3446e+05,3868.6,0,1.5405e-05,1.4042,858.34,7.0676,0,219.25,1.3762e+05,5.3743e+05,0,0,0,238.76,279.76,0,,27.486,19.386,0,0
1.9204,2.4693,5.2955e+05,3868.3,0,1.5346e-05,1.4159,854.24,7.268,0,218.5,1.3559e+05,5.0836e+05,0,0,0,237.65,281.07,0,,27.559,19.459,0,0
1.8998,2.4608,5.2451e+05,3868,0,1.5285e-05,1.428,849.73,7.4533,0,217.78,1.3354e+05,4.7908e+05,0,0,0,236.51,282.32,0,,27.632,19.532,0,0
1.8792,2.4523,5.1947e+05,3867.7,0,1.5224e-05,1.4401,845.23,7.6387,0,217.06,1.3149e+05,4.4981e+05,0,0,0,235.37,283.57,0,,27.705,19.605,0,0
1.8586,2.4437,5.1442e+05,3867.4,0,1.5164e-05,1.4523,840.72,7.824,0,216.34,1.2944e+05,4.2053e+05,0,0,0,234.22,284.82,0,,27.778,19.678,0,0
1.838,2.4352,5.0938e+05,3867.1,0,1.5103e-05,1.4644,836.22,8.0093,0,215.62,1.2739e+05,3.9126e+05,0,0,0,233.08,286.07,0,,27.851,19.751,0,0
1.8174,2.4267,5.0434e+05,3866.8,0,1.5042e-05,1.4765,831.71,8.1947,0,214.9,1.2534e+05,3.6198e+05,0,0,0,231.94,287.31,0,,27.924,19.824,0,0
1.7968,2.4181,4.993e+05,3866.5,0,1.4981e-05,1.4886,827.21,8.38,0,214.17,1.2329e+05,3.3271e+05,0,0,0,230.8,288.56,0,,27.997,19.897,0,0
1.7762,2.4096,4.9426e+05,3866.2,0,1.4921e-05,1.5007,822.71,8.5653,0,213.45,1.2124e+05,3.0343e+05,0,0,0,229.66,289.81,0,,28.07,19.97,0,0
1.7556,2.401,4.8922e+05,3865.9,0,1.486e-05,1.5129,818.2,8.7507,0,212.73,1.1919e+05,2.7416e+05,0,0,0,228.52,291.06,0,,28.143,20.043,0,0
1.7349,2.3907,4.8414e+05,3865.6,0,1.4798e-05,1.5252,813.34,8.9032,0,212.07,1.1718e+05,2.4539e+05,0,0,0,227.37,292.29,0,,28.217,20.117,0,0
1.7143,2.3767,4.7898e+05,3865.4,0,1.4734e-05,1.538,807.73,8.9865,0,211.52,1.1524e+05,2.1771e+05,0,0,0,226.19,293.45,0,,28.29,20.19,0,0
1.6936,2.3626,4.7382e+05,3865.3,0,1.467e-05,1.5509,802.12,9.0698,0,210.96,1.133e+05,1.9003e+05,0,0,0,225.02,294.62,0,,28.363,20.263,0,0
1.6729,2.3486,4.6866e+05,3865.1,0,1.4607e-05,1.5637,796.5,9.1531,0,210.41,1.1136e+05,1.6235e+05,0,0,0,223.84,295.79,0,,28.436,20.336,0,0
1.6522,2.3346,4.635e+05,3864.9,0,1.4543e-05,1.5765,790.89,9.2364,0,209.86,1.0943e+05,1.3467e+05,0,0,0,222.67,296.96,0,,28.509,20.409,0,0
1.6316,2.3205,4.5834e+05,3864.7,0,1.4479e-05,1.5894,785.28,9.3196,0,209.31,1.0749e+05,1.07e+05,0,0,0,221.5,298.13,0,,28.582,20.482,0,0
1.6109,2.3065,4.5318e+05,3864.5,0,1.4415e-05,1.6022,779.67,9.4029,0,208.76,1.0555e+05,79315,0,0,0,220.32,299.3,0,,28.655,20.555,0,0
1.5902,2.2924,4.4802e+05,3864.3,0,1.4351e-05,1.615,774.06,9.4862,0,208.21,1.0361e+05,51636,0,0,0,219.15,300.47,0,,28.728,20.628,0,0
1.5695,2.2784,4.4287e+05,3864.2,0,1.4288e-05,1.6279,768.44,9.5695,0,207.66,1.0168e+05,23956,0,0,0,217.98,301.64,0,,28.801,20.701,0,0
1.5489,2.2644,4.3771e+05,3864,0,1.4224e-05,1.6407,762.83,9.6528,0,207.11,99739,-3723.9,0,0,0,216.8,302.81,0,,28.875,20.774,0,0
1.5293,2.2479,4.3275e+05,3863.9,0,1.416e-05,1.6537,756.73,9.6455,0,206.71,98000,-28567,0,0,0,215.65,303.99,0,,28.948,20.848,0,0
1.5099,2.2312,4.2782e+05,3863.8,0,1.4096e-05,1.6667,750.55,9.6252,0,206.33,96290,-53004,0,0,0,214.51,305.16,0,,29.021,20.921,0,0
1.4906,2.2144,4.2289e+05,3863.8,0,1.4033e-05,1.6796,744.38,9.6049,0,205.95,94579,-77441,0,0,0,213.36,306.34,0,,29.094,20.994,0,0
1.4712,2.1976,4.1795e+05,3863.7,0,1.3969e-05,1.6926,738.2,9.5846,0,205.57,92868,-1.0188e+05,0,0,0,212.21,307.51,0,,29.167,21.067,0,0
1.4518,2.1809,4.1302e+05,3863.6,0,1.3905e-05,1.7056,732.02,9.5643,0,205.19,91158,-1.2632e+05,0,0,0,211.07,308.69,0,,29.24,21.14,0,0
1.4324,2.1641,4.0809e+05,3863.5,0,1.3842e-05,1.7186,725.85,9.544,0,204.81,89447,-1.5075e+05,0,0,0,209.92,309.86,0,,29.313,21.213,0,0
1.413,2.1473,4.0316e+05,3863.5,0,1.3778e-05,1.7316,719.67,9.5237,0,204.43,87737,-1.7519e+05,0,0,0,208.77,311.04,0,,29.386,21.286,0,0
1.3937,2.1306,3.9823e+05,3863.4,0,1.3714e-05,1.7446,713.49,9.5034,0,204.05,86026,-1.9963e+05,0,0,0,207.63,312.21,0,,29.459,21.359,0,0
1.3743,2.1138,3.933e+05,3863.3,0,1.3651e-05,1.7576,707.32,9.4831,0,203.67,84315,-2.2407e+05,0,0,0,206.48,313.39,0,,29.532,21.432,0,0
1.3557,2.0969,3.8853e+05,3863.3,0,1.3587e-05,1.7705,701.14,9.4345,0,203.35,82702,-2.4712e+05,0,0,0,205.35,314.59,0,,29.605,21.505,0,0
1.3385,2.0798,3.8404e+05,3863.2,0,1.3524e-05,1.7833,694.94,9.3363,0,203.12,81258,-2.6775e+05,0,0,0,204.25,315.83,0,,29.679,21.579,0,0
1.3213,2.0627,3.7955e+05,3863.1,0,1.3462e-05,1.7962,688.75,9.2381,0,202.9,79814,-2.8837e+05,0,0,0,203.14,317.07,0,,29.752,21.652,0,0
1.3041,2.0456,3.7506e+05,3863,0,1.3399e-05,1.809,682.56,9.1399,0,202.67,78370,-3.09e+05,0,0,0,202.04,318.31,0,,29.825,21.725,0,0
1.2869,2.0284,3.7057e+05,3862.9,0,1.3336e-05,1.8218,676.36,9.0417,0,202.45,76926,-3.2963e+05,0,0,0,200.93,319.55,0,,29.898,21.798,0,0
1.2697,2.0113,3.6608e+05,3862.8,0,1.3274e-05,1.8346,670.17,8.9435,0,202.22,75482,-3.5026e+05,0,0,0,199.83,320.79,0,,29.971,21.871,0,0
1.2525,1.9942,3.6159e+05,3862.7,0,1.3211e-05,1.8475,663.98,8.8453,0,202,74038,-3.7089e+05,0,0,0,198.72,322.03,0,,30.044,21.944,0,0
1.2353,1.9771,3.571e+05,3862.6,0,1.3148e-05,1.8603,657.78,8.747,0,201.77,72594,-3.9151e+05,0,0,0,197.62,323.27,0,,30.117,22.017,0,0
1.2181,1.96,3.5262e+05,3862.5,0,1.3086e-05,1.8731,651.59,8.6488,0,201.54,71150,-4.1214e+05,0,0,0,196.52,324.51,0,,30.19,22.09,0,0
1.2009,1.9429,3.4813e+05,3862.4,0,1.3023e-05,1.8859,645.4,8.5506,0,201.32,69706,-4.3277e+05,0,0,0,195.41,325.75,0,,30.263,22.163,0,0
1.1857,1.9268,3.4411e+05,3862.3,0,1.2963e-05,1.8983,639.54,8.4402,0,201.18,68481,-4.5028e+05,0,0,0,194.38,327.06,0,,30.337,22.236,0,0
1.1711,1.9111,3.4022e+05,3862.2,0,1.2904e-05,1.9105,633.77,8.3264,0,201.08,67314,-4.6694e+05,0,0,0,193.36,328.38,0,,30.41,22.31,0,0
1.1565,1.8954,3.3633e+05,3862.1,0,1.2845e-05,1.9228,628,8.2126,0,200.97,66148,-4.836e+05,0,0,0,192.34,329.71,0,,30.483,22.383,0,0
1.1419,1.8796,3.3244e+05,3862,0,1.2786e-05,1.935,622.23,8.0988,0,200.86,64982,-5.0026e+05,0,0,0,191.32,331.04,0,,30.556,22.456,0,0
1.1273,1.8639,3.2855e+05,3861.8,0,1.2727e-05,1.9473,616.46,7.9851,0,200.75,63815,-5.1692e+05,0,0,0,190.3,332.36,0,,30.629,22.529,0,0
1.1127,1.8482,3.2466e+05,3861.7,0,1.2668e-05,1.9595,610.69,7.8713,0,200.64,62649,-5.3359e+05,0,0,0,189.28,333.69,0,,30.702,22.602,0,0
1.098,1.8325,3.2077e+05,3861.6,0,1.2609e-05,1.9718,604.92,7.7575,0,200.53,61483,-5.5025e+05,0,0,0,188.26,335.01,0,,30.775,22.675,0,0
