,Density,Energy,Heat_Flux,Laminar_Viscosity,Mach,Momentum:0,Momentum:1,Momentum:2,Pressure,Pressure_Coefficient,Skin_Friction_Coefficient:0,Skin_Friction_Coefficient:1,Skin_Friction_Coefficient:2,Temperature,Y_Plus,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2,Ptot,Z
140,2.6599,766130.0,0,1.4335e-05,1.6613,1332.9,1.8143,0,172870.0,1.0262e+18,0,0,0,218.82,0,,10.234,2.134,0,0,701485.8167445794,0.9974222995360853
141,2.6328,758980.0,0,1.4285e-05,1.6708,1324.1,2.0124,0,170400.0,9.9121e+17,0,0,0,217.91,0,,10.307,2.2071,0,0,698283.6032853606,0.997413426754655
142,2.5995,750170.0,0,1.4223e-05,1.6827,1313.3,2.1553,0,167380.0,9.4826e+17,0,0,0,216.79,0,,10.38,2.2802,0,0,694356.9281633889,0.9974030184192089
143,2.5624,740450.0,0,1.4153e-05,1.6964,1301.2,2.0513,0,164020.0,9.0063e+17,0,0,0,215.52,0,,10.453,2.3533,0,0,690026.2304202082,0.9973913139658712
144,2.5211,729600.0,0,1.4073e-05,1.7122,1287.8,1.9652,0,160280.0,8.4749e+17,0,0,0,214.06,0,,10.526,2.4264,0,0,685218.7401415108,0.9973773269035615
145,2.4797,718560.0,0,1.3997e-05,1.7269,1273.4,1.9781,0,156640.0,7.9578e+17,0,0,0,212.69,0,,10.599,2.4995,0,0,679685.2157405624,0.9973677799615186
146,2.4456,709530.0,0,1.3933e-05,1.7395,1261.6,2.1084,0,153650.0,7.5331e+17,0,0,0,211.53,0,,10.673,2.5726,0,0,675212.0796463805,0.9973593110360436
147,2.4095,700030.0,0,1.3863e-05,1.7534,1249.2,2.3223,0,150490.0,7.084e+17,0,0,0,210.28,0,,10.746,2.6457,0,0,670583.5890105756,0.997350290992666
148,2.3701,689590.0,0,1.3784e-05,1.769,1235.5,2.4813,0,147030.0,6.5926e+17,0,0,0,208.86,0,,10.819,2.7188,0,0,665406.0618724604,0.9973392045237525
149,2.3272,678180.0,0,1.3697e-05,1.7861,1220.3,2.448,0,143290.0,6.0625e+17,0,0,0,207.31,0,,10.892,2.7919,0,0,659524.7610648191,0.9973281819132476
150,2.2826,666280.0,0,1.3606e-05,1.8041,1204.3,2.1794,0,139440.0,5.5161e+17,0,0,0,205.68,0,,10.965,2.865,0,0,653233.3260256147,0.9973170408077724
151,2.2387,654530.0,0,1.3515e-05,1.8221,1188.2,1.9042,0,135680.0,4.9816e+17,0,0,0,204.07,0,,11.038,2.9381,0,0,646855.0153968624,0.9973072606445511
152,2.1974,643440.0,0,1.3428e-05,1.8393,1172.8,1.5618,0,132180.0,4.4838e+17,0,0,0,202.53,0,,11.111,3.0112,0,0,640733.1580568341,0.9972979188506407
153,2.1605,633480.0,0,1.3351e-05,1.8546,1158.8,1.3373,0,129080.0,4.0443e+17,0,0,0,201.16,0,,11.184,3.0843,0,0,634967.2871731195,0.9972909380402784
154,2.1269,624420.0,0,1.3278e-05,1.8691,1146.1,0.88284,0,126260.0,3.644e+17,0,0,0,199.88,0,,11.257,3.1574,0,0,629751.4341026687,0.9972842038835601
155,2.0972,616310.0,0,1.3218e-05,1.881,1134.3,0.6974,0,123840.0,3.2998e+17,0,0,0,198.81,0,,11.33,3.2305,0,0,624700.5228757155,0.9972809902252904
156,2.0731,609740.0,0,1.3165e-05,1.8913,1124.7,0.59731,0,121850.0,3.0176e+17,0,0,0,197.9,0,,11.404,3.3036,0,0,620676.1915564688,0.9972775567813706
157,2.0503,603590.0,0,1.3117e-05,1.9013,1115.8,0.90504,0,119990.0,2.7532e+17,0,0,0,197.05,0,,11.477,3.3767,0,0,616983.2338181753,0.9972750317610889
158,2.0269,597220.0,0,1.3066e-05,1.9114,1106.5,1.1794,0,118090.0,2.4831e+17,0,0,0,196.16,0,,11.55,3.4498,0,0,612991.6891738783,0.9972719907310686
159,2.0039,591050.0,0,1.3014e-05,1.922,1097.4,1.3039,0,116220.0,2.2176e+17,0,0,0,195.26,0,,11.623,3.5229,0,0,609285.7111743762,0.9972684215628616
160,1.9786,584110.0,0,1.2958e-05,1.9333,1087.2,1.3372,0,114170.0,1.9268e+17,0,0,0,194.28,0,,11.696,3.596,0,0,604860.2289798344,0.9972656573618378
161,1.9544,577530.0,0,1.2903e-05,1.9445,1077.4,1.4138,0,112220.0,1.6495e+17,0,0,0,193.32,0,,11.769,3.6691,0,0,600724.5812683706,0.997262372302435
162,1.9306,571040.0,0,1.2849e-05,1.9554,1067.7,1.5259,0,110310.0,1.3795e+17,0,0,0,192.39,0,,11.842,3.7422,0,0,596461.7602292526,0.9972604792608853
163,1.9076,564760.0,0,1.2797e-05,1.9661,1058.3,1.7326,0,108490.0,1.12e+17,0,0,0,191.48,0,,11.915,3.8153,0,0,592408.842796458,0.9972581674322574
164,1.8817,557730.0,0,1.2735e-05,1.9788,1047.7,1.6403,0,106420.0,8.2632e+16,0,0,0,190.41,0,,11.988,3.8884,0,0,587885.211026316,0.9972546044691774
165,1.8536,550060.0,0,1.2663e-05,1.9934,1036.3,1.5573,0,104150.0,5.0431e+16,0,0,0,189.19,0,,12.062,3.9615,0,0,583026.2534456621,0.9972493844097808
166,1.8274,542770.0,0,1.2604e-05,2.0053,1025.0,1.514,0,102130.0,2.1674e+16,0,0,0,188.16,0,,12.135,4.0346,0,0,577900.9532910272,0.9972487324084267
167,1.8058,536780.0,0,1.2557e-05,2.0149,1015.5,1.9736,0,100490.0,-1631100000000000.0,0,0,0,187.36,0,,12.208,4.1077,0,0,573556.1097152233,0.9972508808907791
168,1.783,530490.0,0,1.2501e-05,2.0264,1005.8,2.2819,0,98708.0,-2.687e+16,0,0,0,186.4,0,,12.281,4.1808,0,0,569221.7875627116,0.9972492061642737
169,1.7585,523870.0,0,1.2438e-05,2.0397,995.67,2.9035,0,96794.0,-5.4046e+16,0,0,0,185.33,0,,12.354,4.2539,0,0,564844.0744100015,0.9972462916562777
170,1.73,516040.0,0,1.2366e-05,2.0547,983.48,3.1485,0,94597.0,-8.5252e+16,0,0,0,184.1,0,,12.427,4.327,0,0,559416.7100980266,0.9972441036877977
171,1.7,507790.0,0,1.2291e-05,2.0705,970.47,3.965,0,92315.0,-1.1765e+17,0,0,0,182.83,0,,12.5,4.4001,0,0,553580.0243939512,0.9972437170123265
172,1.6695,499340.0,0,1.2213e-05,2.087,957.03,4.2393,0,90005.0,-1.5045e+17,0,0,0,181.5,0,,12.573,4.4732,0,0,547587.2170997183,0.9972425643515267
173,1.6388,490840.0,0,1.2133e-05,2.1037,943.52,4.3671,0,87691.0,-1.8332e+17,0,0,0,180.16,0,,12.646,4.5463,0,0,541322.5324020361,0.9972426960542795
174,1.6079,482230.0,0,1.2051e-05,2.1211,929.68,4.4322,0,85380.0,-2.1613e+17,0,0,0,178.77,0,,12.719,4.6194,0,0,535048.2856684678,0.9972418335960893
175,1.5769,473600.0,0,1.1968e-05,2.1386,915.76,4.4846,0,83071.0,-2.4892e+17,0,0,0,177.37,0,,12.792,4.6925,0,0,528465.0822555842,0.9972422309660833
176,1.5456,464880.0,0,1.188e-05,2.1573,901.61,4.47,0,80759.0,-2.8176e+17,0,0,0,175.9,0,,12.866,4.7656,0,0,522019.48182632856,0.9972409157387928
177,1.5143,456150.0,0,1.1791e-05,2.1763,887.42,4.4425,0,78445.0,-3.1461e+17,0,0,0,174.41,0,,12.939,4.8387,0,0,515289.5158855937,0.997240647452625
178,1.4819,447050.0,0,1.1698e-05,2.1961,872.39,4.3708,0,76103.0,-3.4787e+17,0,0,0,172.88,0,,13.012,4.9118,0,0,508299.09452295996,0.9972414023220333
179,1.4494,437880.0,0,1.1605e-05,2.216,857.2,4.2909,0,73755.0,-3.8121e+17,0,0,0,171.33,0,,13.085,4.9849,0,0,500868.7090375909,0.997243654333308
180,1.4197,429490.0,0,1.152e-05,2.2344,843.08,4.2189,0,71659.0,-4.1098e+17,0,0,0,169.92,0,,13.158,5.058,0,0,494113.3746829497,0.9972463488299329
181,1.3906,421250.0,0,1.1436e-05,2.2526,829.17,4.1485,0,69611.0,-4.4006e+17,0,0,0,168.54,0,,13.231,5.1311,0,0,487238.23706498597,0.9972508955524886
182,1.3602,412640.0,0,1.1345e-05,2.2725,814.6,4.0549,0,67481.0,-4.703e+17,0,0,0,167.04,0,,13.304,5.2042,0,0,480075.83207525796,0.9972543425199093
183,1.3287,403650.0,0,1.1254e-05,2.2924,799.12,3.9566,0,65335.0,-5.0078e+17,0,0,0,165.56,0,,13.377,5.2773,0,0,472377.36881785776,0.9972619849420586
184,1.3018,396050.0,0,1.1171e-05,2.311,786.02,3.8759,0,63499.0,-5.2685e+17,0,0,0,164.2,0,,13.45,5.3504,0,0,466035.21420994727,0.9972654520623888
185,1.276,388760.0,0,1.109e-05,2.3294,773.48,3.799,0,61730.0,-5.5198e+17,0,0,0,162.88,0,,13.524,5.4235,0,0,459773.2763254399,0.9972701618644961
186,1.2509,381600.0,0,1.1008e-05,2.3478,761.07,3.7165,0,60028.0,-5.7615e+17,0,0,0,161.55,0,,13.597,5.4966,0,0,453684.4918478036,0.99727323963357
187,1.2259,374480.0,0,1.0926e-05,2.3663,748.7,3.6328,0,58340.0,-6.0011e+17,0,0,0,160.22,0,,13.67,5.5697,0,0,447416.2768993303,0.9972775694552117
188,1.2014,367480.0,0,1.0842e-05,2.3853,736.47,3.6535,0,56700.0,-6.2341e+17,0,0,0,158.87,0,,13.743,5.6428,0,0,441367.69577370456,0.9972804641349942
189,1.1771,360510.0,0,1.0758e-05,2.4044,724.27,3.7005,0,55070.0,-6.4654e+17,0,0,0,157.52,0,,13.816,5.7159,0,0,435106.2325138249,0.9972848228442247
190,1.1541,353900.0,0,1.0682e-05,2.4219,712.51,3.6496,0,53583.0,-6.6767e+17,0,0,0,156.3,0,,13.889,5.789,0,0,429132.2919863019,0.9972912237170809
191,1.1316,347390.0,0,1.0608e-05,2.4389,700.88,3.5711,0,52135.0,-6.8823e+17,0,0,0,155.11,0,,13.962,5.8621,0,0,423034.43203372014,0.99729906822918
192,1.1108,341370.0,0,1.0536e-05,2.4555,690.07,3.7099,0,50802.0,-7.0715e+17,0,0,0,153.97,0,,14.035,5.9352,0,0,417485.9950785445,0.9973053826085283
193,1.0905,335490.0,0,1.0466e-05,2.4719,679.51,3.917,0,49506.0,-7.2556e+17,0,0,0,152.85,0,,14.108,6.0083,0,0,411942.18479864893,0.9973123880188592
194,1.069,329240.0,0,1.0388e-05,2.4899,668.25,3.6787,0,48149.0,-7.4483e+17,0,0,0,151.62,0,,14.181,6.0814,0,0,406139.48832415295,0.9973181948991218
195,1.0472,322870.0,0,1.0309e-05,2.5083,656.75,3.2852,0,46771.0,-7.644e+17,0,0,0,150.37,0,,14.254,6.1545,0,0,400007.72333644016,0.9973258812266138
196,1.0272,317090.0,0,1.0229e-05,2.5273,646.33,3.3079,0,45497.0,-7.8249e+17,0,0,0,149.11,0,,14.328,6.2276,0,0,394667.07011926296,0.9973288522724111
197,1.0079,311560.0,0,1.015e-05,2.5465,636.37,3.5023,0,44266.0,-7.9997e+17,0,0,0,147.86,0,,14.401,6.3007,0,0,389491.79251793335,0.997331533616258
198,0.98854,305870.0,0,1.0076e-05,2.564,625.94,3.4089,0,43078.0,-8.1684e+17,0,0,0,146.71,0,,14.474,6.3738,0,0,383958.4942872078,0.9973389357435174
199,0.9691,300110.0,0,1.0006e-05,2.5805,615.29,3.1764,0,41912.0,-8.334e+17,0,0,0,145.6,0,,14.547,6.4469,0,0,378111.5918296203,0.9973489073070919
200,0.95235,295190.0,0,9.9452e-06,2.5953,606.13,3.2921,0,40920.0,-8.4749e+17,0,0,0,144.66,0,,14.62,6.52,0,0,373167.1349258408,0.9973589851171153
201,0.93711,290740.0,0,9.8902e-06,2.6089,597.79,3.6028,0,40026.0,-8.6019e+17,0,0,0,143.8,0,,14.693,6.5931,0,0,368634.33771345014,0.9973684440990693
202,0.92181,286270.0,0,9.8302e-06,2.6238,589.46,3.7159,0,39118.0,-8.7307e+17,0,0,0,142.87,0,,14.766,6.6662,0,0,364167.77523618215,0.9973759558028784
203,0.90646,281800.0,0,9.767e-06,2.6396,581.14,3.7013,0,38203.0,-8.8608e+17,0,0,0,141.89,0,,14.839,6.7393,0,0,359707.45138482813,0.9973822697681785
204,0.89096,277240.0,0,9.7043e-06,2.6552,572.6,3.8694,0,37293.0,-8.9899e+17,0,0,0,140.92,0,,14.912,6.8124,0,0,355074.7752886004,0.9973900401420387
205,0.87533,272620.0,0,9.6421e-06,2.6707,563.91,4.1823,0,36389.0,-9.1183e+17,0,0,0,139.96,0,,14.986,6.8855,0,0,350306.6572035179,0.9973992322355963
206,0.86066,268300.0,0,9.5797e-06,2.6864,555.77,4.3433,0,35537.0,-9.2392e+17,0,0,0,139.0,0,,15.059,6.9586,0,0,345923.3765252252,0.9974059436266165
207,0.84692,264250.0,0,9.5172e-06,2.7024,548.16,4.3577,0,34737.0,-9.3529e+17,0,0,0,138.04,0,,15.132,7.0317,0,0,341961.19008414913,0.9974099899362655
208,0.83318,260210.0,0,9.4547e-06,2.7183,540.55,4.3721,0,33937.0,-9.4665e+17,0,0,0,137.08,0,,15.205,7.1048,0,0,337822.4950363008,0.9974151436862716
209,0.81944,256160.0,0,9.3921e-06,2.7342,532.95,4.3865,0,33136.0,-9.5802e+17,0,0,0,136.12,0,,15.278,7.1779,0,0,333519.9534467185,0.9974215356027273
210,0.80586,252150.0,0,9.3305e-06,2.7501,525.34,4.3981,0,32359.0,-9.6905e+17,0,0,0,135.18,0,,15.351,7.251,0,0,329305.211556149,0.9974283930388401
211,0.79251,248180.0,0,9.2702e-06,2.7658,517.75,4.4057,0,31616.0,-9.7961e+17,0,0,0,134.26,0,,15.424,7.3241,0,0,325242.8513114128,0.9974348450176429
212,0.77917,244210.0,0,9.2098e-06,2.7815,510.16,4.4132,0,30873.0,-9.9017e+17,0,0,0,133.34,0,,15.497,7.3972,0,0,321036.4131139927,0.9974424378708114
213,0.76582,240240.0,0,9.1495e-06,2.7972,502.57,4.4208,0,30129.0,-1.0007e+18,0,0,0,132.43,0,,15.57,7.4703,0,0,316674.0644061946,0.9974518912278947
214,0.75266,236330.0,0,9.0878e-06,2.8133,495.07,4.4189,0,29398.0,-1.0111e+18,0,0,0,131.49,0,,15.643,7.5434,0,0,312385.98890360026,0.9974597252471924
215,0.73997,232550.0,0,9.023e-06,2.8307,487.81,4.3934,0,28697.0,-1.0211e+18,0,0,0,130.51,0,,15.717,7.6165,0,0,308537.78834017186,0.9974638248140771
216,0.72728,228770.0,0,8.9581e-06,2.848,480.55,4.3678,0,27996.0,-1.031e+18,0,0,0,129.54,0,,15.79,7.6896,0,0,304516.07667461195,0.9974697015543716
217,0.71459,224990.0,0,8.8932e-06,2.8654,473.29,4.3422,0,27295.0,-1.041e+18,0,0,0,128.56,0,,15.863,7.7627,0,0,300360.01076303306,0.9974762442089588
218,0.70198,221220.0,0,8.8294e-06,2.8825,466.03,4.3141,0,26605.0,-1.0508e+18,0,0,0,127.6,0,,15.936,7.8358,0,0,296111.05787491647,0.9974842423423856
219,0.68976,217510.0,0,8.771e-06,2.8982,458.76,4.2728,0,25972.0,-1.0598e+18,0,0,0,126.73,0,,16.009,7.9089,0,0,292081.0099305706,0.9974933910418796
220,0.67754,213790.0,0,8.7127e-06,2.9138,451.49,4.2314,0,25339.0,-1.0687e+18,0,0,0,125.86,0,,16.082,7.982,0,0,287902.16932565987,0.9975037232904542
221,0.66532,210080.0,0,8.6543e-06,2.9295,444.22,4.19,0,24707.0,-1.0777e+18,0,0,0,124.98,0,,16.155,8.0551,0,0,283622.56541499664,0.9975145998940711
222,0.65313,206370.0,0,8.596e-06,2.9452,436.96,4.1494,0,24075.0,-1.0867e+18,0,0,0,124.11,0,,16.228,8.1282,0,0,279210.7598185175,0.9975273598583245
223,0.64404,203680.0,0,8.5502e-06,2.9587,431.61,4.2075,0,23616.0,-1.0932e+18,0,0,0,123.43,0,,16.301,8.2013,0,0,276294.5466720429,0.9975346124431811
224,0.63495,200990.0,0,8.5043e-06,2.9722,426.26,4.2656,0,23157.0,-1.0997e+18,0,0,0,122.75,0,,16.374,8.2744,0,0,273296.1130121434,0.9975425988823916
225,0.62586,198290.0,0,8.4585e-06,2.9856,420.9,4.3237,0,22697.0,-1.1063e+18,0,0,0,122.07,0,,16.448,8.3475,0,0,270185.7756707197,0.9975514542687224
226,0.61677,195600.0,0,8.4127e-06,2.9991,415.55,4.3818,0,22238.0,-1.1128e+18,0,0,0,121.39,0,,16.521,8.4206,0,0,267021.1475616524,0.9975609923114945
227,0.60784,192910.0,0,8.3631e-06,3.0135,410.21,4.3416,0,21789.0,-1.1192e+18,0,0,0,120.66,0,,16.594,8.4937,0,0,264042.72843887535,0.9975672494488573
228,0.59893,190210.0,0,8.3128e-06,3.028,404.87,4.2849,0,21341.0,-1.1255e+18,0,0,0,119.92,0,,16.667,8.5668,0,0,261005.32906418154,0.9975735979384758
229,0.59003,187520.0,0,8.2626e-06,3.0425,399.54,4.2283,0,20893.0,-1.1319e+18,0,0,0,119.18,0,,16.74,8.6399,0,0,257879.3799830512,0.9975807763150172
230,0.58113,184830.0,0,8.2123e-06,3.057,394.2,4.1716,0,20445.0,-1.1382e+18,0,0,0,118.44,0,,16.813,8.713,0,0,254664.15870032852,0.997588819341739
231,0.57217,182110.0,0,8.1588e-06,3.0727,388.8,4.1414,0,19999.0,-1.1446e+18,0,0,0,117.66,0,,16.886,8.7861,0,0,251570.86312303165,0.9975951147847334
232,0.56318,179380.0,0,8.1036e-06,3.089,383.36,4.1237,0,19555.0,-1.1509e+18,0,0,0,116.85,0,,16.959,8.8592,0,0,248497.89911088228,0.9976002724589415
233,0.5542,176650.0,0,8.0485e-06,3.1053,377.93,4.1061,0,19110.0,-1.1572e+18,0,0,0,116.05,0,,17.032,8.9323,0,0,245311.770345649,0.9976071043955074
234,0.54522,173920.0,0,7.9933e-06,3.1216,372.49,4.0885,0,18665.0,-1.1635e+18,0,0,0,115.24,0,,17.105,9.0054,0,0,242024.06397811373,0.9976143244525206
235,0.53616,171160.0,0,7.9379e-06,3.1381,366.96,4.0214,0,18227.0,-1.1697e+18,0,0,0,114.43,0,,17.179,9.0785,0,0,238754.1831787975,0.9976216695358276
236,0.52703,168360.0,0,7.8822e-06,3.155,361.33,3.9047,0,17795.0,-1.1759e+18,0,0,0,113.63,0,,17.252,9.1516,0,0,235517.6525786276,0.9976298769270364
237,0.5179,165570.0,0,7.8266e-06,3.1719,355.69,3.788,0,17363.0,-1.182e+18,0,0,0,112.82,0,,17.325,9.2247,0,0,232176.95875755107,0.9976385430494908
238,0.50877,162770.0,0,7.7709e-06,3.1888,350.06,3.6713,0,16931.0,-1.1881e+18,0,0,0,112.01,0,,17.398,9.2978,0,0,228731.16658576284,0.9976483297245461
239,0.49949,159930.0,0,7.7129e-06,3.2066,344.33,3.529,0,16494.0,-1.1944e+18,0,0,0,111.17,0,,17.471,9.3709,0,0,225232.00999601497,0.9976581561803856
240,0.48984,156970.0,0,7.6492e-06,3.2264,338.34,3.3249,0,16043.0,-1.2008e+18,0,0,0,110.25,0,,17.544,9.444,0,0,221689.24575012305,0.9976663391685636
241,0.47993,153930.0,0,7.5838e-06,3.2468,332.18,3.1043,0,15583.0,-1.2073e+18,0,0,0,109.31,0,,17.617,9.5171,0,0,217967.6615899371,0.997676021853708
242,0.46892,150530.0,0,7.5111e-06,3.2698,325.28,2.8129,0,15082.0,-1.2144e+18,0,0,0,108.27,0,,17.69,9.5902,0,0,213854.57957219656,0.9976873096464146
243,0.45794,147150.0,0,7.4383e-06,3.2929,318.39,2.5305,0,14584.0,-1.2215e+18,0,0,0,107.23,0,,17.763,9.6633,0,0,209625.3434735652,0.9977000587864072
244,0.44735,143880.0,0,7.3651e-06,3.3165,311.7,2.3431,0,14111.0,-1.2282e+18,0,0,0,106.18,0,,17.836,9.7364,0,0,205645.2431492666,0.9977101533714697
245,0.43676,140600.0,0,7.292e-06,3.3402,305.01,2.1557,0,13638.0,-1.2349e+18,0,0,0,105.14,0,,17.91,9.8095,0,0,201508.46145989303,0.9977228095790887
246,0.42689,137540.0,0,7.2221e-06,3.3632,298.72,2.001,0,13207.0,-1.241e+18,0,0,0,104.14,0,,17.983,9.8826,0,0,197748.31702576941,0.997732833211002
247,0.41705,134490.0,0,7.1523e-06,3.3862,292.45,1.8474,0,12777.0,-1.2471e+18,0,0,0,103.15,0,,18.056,9.9557,0,0,193851.53256007624,0.9977451203371548
248,0.40799,131670.0,0,7.0858e-06,3.4085,286.65,1.6947,0,12388.0,-1.2527e+18,0,0,0,102.21,0,,18.129,10.029,0,0,190354.19443545933,0.9977550607806979
249,0.39907,128900.0,0,7.0198e-06,3.4306,280.93,1.5421,0,12005.0,-1.2581e+18,0,0,0,101.28,0,,18.202,10.102,0,0,186794.25371342406,0.99776617200113
250,0.39022,126140.0,0,6.9513e-06,3.4539,275.25,1.3565,0,11626.0,-1.2635e+18,0,0,0,100.31,0,,18.275,10.175,0,0,183286.4125394931,0.9977756479381545
251,0.38095,123250.0,0,6.8787e-06,3.4789,269.27,1.1497,0,11235.0,-1.269e+18,0,0,0,99.288,0,,18.348,10.248,0,0,179617.0802172075,0.9977858823891221
252,0.37173,120370.0,0,6.8057e-06,3.5043,263.3,0.98866,0,10849.0,-1.2745e+18,0,0,0,98.262,0,,18.421,10.321,0,0,175911.90713949944,0.997796819699984
253,0.36304,117650.0,0,6.7353e-06,3.529,257.65,0.87992,0,10489.0,-1.2796e+18,0,0,0,97.276,0,,18.494,10.394,0,0,172409.7438787755,0.9978069746593391
254,0.35501,115130.0,0,6.6685e-06,3.5526,252.42,0.7983,0,10159.0,-1.2843e+18,0,0,0,96.341,0,,18.567,10.467,0,0,169161.2297929872,0.9978159049537894
255,0.34744,112750.0,0,6.604e-06,3.5755,247.47,0.72517,0,9848.6,-1.2887e+18,0,0,0,95.441,0,,18.64,10.54,0,0,166053.01870859906,0.997824485555608
256,0.34078,110640.0,0,6.5514e-06,3.5943,243.06,0.62766,0,9585.7,-1.2924e+18,0,0,0,94.708,0,,18.714,10.614,0,0,163277.63158370304,0.9978349175581237
257,0.33525,108910.0,0,6.506e-06,3.6109,239.41,0.49378,0,9367.1,-1.2956e+18,0,0,0,94.076,0,,18.787,10.687,0,0,160990.6540465032,0.9978430133653517
258,0.33015,107300.0,0,6.4631e-06,3.6266,236.06,0.4091,0,9166.3,-1.2984e+18,0,0,0,93.479,0,,18.86,10.76,0,0,158875.02482060183,0.9978501148968204
259,0.3254,105810.0,0,6.4217e-06,3.6419,232.92,0.35125,0,8978.7,-1.3011e+18,0,0,0,92.905,0,,18.933,10.833,0,0,156903.50654285031,0.9978563466286929
260,0.32093,104390.0,0,6.3823e-06,3.6563,229.95,0.30092,0,8803.4,-1.3036e+18,0,0,0,92.36,0,,19.006,10.906,0,0,155026.45526631913,0.9978622058912802
261,0.31679,103090.0,0,6.3462e-06,3.6698,227.21,0.25329,0,8642.8,-1.3058e+18,0,0,0,91.86,0,,19.079,10.979,0,0,153294.39027511876,0.9978680657521938
262,0.31287,101850.0,0,6.3116e-06,3.6828,224.6,0.23913,0,8491.5,-1.308e+18,0,0,0,91.381,0,,19.152,11.052,0,0,151651.60177225835,0.9978735402752998
263,0.30909,100650.0,0,6.278e-06,3.6954,222.08,0.22873,0,8346.2,-1.3101e+18,0,0,0,90.917,0,,19.225,11.125,0,0,150051.7447241015,0.9978789887743689
264,0.30831,98880.0,0,5.991e-06,3.7674,220.68,0.29842,0,7954.1,-1.3156e+18,0,0,0,86.986,0,,19.298,11.198,0,0,148454.2753222949,0.99770285631423
265,0.66856,171650.0,0,1.4475e-05,1.6198,214.81,6.6265,0,51915.0,-6.9135e+17,0,0,0,231.33,0,,19.372,11.271,0,0,201735.17905103855,0.999394076347732
266,1.1023,279960.0,0,1.9371e-05,0.45488,163.67,5.9432,0,106150.0,7.8859e+16,0,0,0,319.95,0,,19.445,11.345,0,0,122345.81163862131,0.9999616428879513
267,1.2892,328610.0,0,2.0151e-05,0.26083,125.54,2.6572,0,128970.0,4.0283e+17,0,0,0,336.81,0,,19.518,11.418,0,0,135220.59387042356,1.0000761407439165
268,1.3176,335570.0,0,2.0213e-05,0.22518,111.2,1.8743,0,132350.0,4.5083e+17,0,0,0,338.19,0,,19.591,11.491,0,0,137110.26157216128,1.0000872828372016
269,1.3304,338700.0,0,2.0242e-05,0.20513,102.37,2.2901,0,133890.0,4.7279e+17,0,0,0,338.85,0,,19.664,11.564,0,0,137877.68922372514,1.0000926628272553
270,1.3377,340250.0,0,2.0261e-05,0.18542,93.073,2.3147,0,134790.0,4.8552e+17,0,0,0,339.26,0,,19.737,11.637,0,0,138063.80275301787,1.0000959946448889
271,1.346,342280.0,0,2.0285e-05,0.16753,84.682,2.5088,0,135840.0,5.0044e+17,0,0,0,339.81,0,,19.81,11.71,0,0,138529.1234387233,1.0001003780112456
272,1.3563,345340.0,0,2.0322e-05,0.15353,78.236,3.0679,0,137220.0,5.2007e+17,0,0,0,340.65,0,,19.883,11.783,0,0,139498.84320968366,1.0001069504647024
273,1.3653,348000.0,0,2.0356e-05,0.13922,71.514,3.5508,0,138440.0,5.3736e+17,0,0,0,341.41,0,,19.956,11.856,0,0,140328.51684009968,1.0001129161361884
274,1.3671,348450.0,0,2.037e-05,0.12314,63.288,3.6175,0,138750.0,5.4181e+17,0,0,0,341.73,0,,20.029,11.929,0,0,140229.2061208351,1.0001152655518937
275,1.3689,348900.0,0,2.0385e-05,0.10706,55.062,3.6842,0,139070.0,5.4626e+17,0,0,0,342.05,0,,20.103,12.002,0,0,140189.65127666036,1.0001176242031946
276,1.3707,349350.0,0,2.0399e-05,0.090989,46.836,3.7509,0,139380.0,5.5072e+17,0,0,0,342.37,0,,20.176,12.076,0,0,140189.89124842727,1.000119974847321
277,1.3725,349800.0,0,2.0413e-05,0.074914,38.61,3.8176,0,139700.0,5.5517e+17,0,0,0,342.7,0,,20.249,12.149,0,0,140249.89575080664,1.00012239976453
278,1.3728,349740.0,0,2.0414e-05,0.060966,31.294,3.6942,0,139730.0,5.5566e+17,0,0,0,342.71,0,,20.322,12.222,0,0,140094.09722996605,1.0001224915182547
279,1.3727,349570.0,0,2.0412e-05,0.047454,24.165,3.5319,0,139710.0,5.5533e+17,0,0,0,342.67,0,,20.395,12.295,0,0,139930.47869329716,1.0001222143856376
280,1.3727,349400.0,0,2.041e-05,0.033943,17.036,3.3695,0,139680.0,5.55e+17,0,0,0,342.62,0,,20.468,12.368,0,0,139792.74803781728,1.0001218634059128
281,1.3726,349230.0,0,2.0408e-05,0.020431,9.9074,3.2072,0,139660.0,5.5468e+17,0,0,0,342.58,0,,20.541,12.441,0,0,139700.83626632273,1.0001215861430144
282,1.3727,348930.0,0,2.0397e-05,0.014374,4.2243,2.9202,0,139560.0,5.5332e+17,0,0,0,342.34,0,,20.614,12.514,0,0,139580.1971168343,1.0001199389084416
283,1.3727,348500.0,0,2.0377e-05,0.016515,0.13134,2.4961,0,139390.0,5.5082e+17,0,0,0,341.89,0,,20.687,12.587,0,0,139416.6300276247,1.0001168581728535
284,1.3728,348070.0,0,2.0357e-05,0.018655,-3.9616,2.0721,0,139210.0,5.4833e+17,0,0,0,341.44,0,,20.76,12.66,0,0,139243.9355122546,1.0001137588122893
285,1.3729,347640.0,0,2.0337e-05,0.020796,-8.0546,1.648,0,139040.0,5.4584e+17,0,0,0,340.98,0,,20.833,12.733,0,0,139082.12157141193,1.0001105918589017
286,1.3732,347270.0,0,2.0318e-05,0.023007,-11.821,1.2428,0,138890.0,5.437e+17,0,0,0,340.54,0,,20.907,12.807,0,0,138941.50022600335,1.0001075624120328
