,Density,Energy,Mach,Momentum:0,Momentum:1,Momentum:2,Pressure,Pressure_Coefficient,Temperature,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2,pt,pi,s,Z
143,1.9179,567560.0,1.9602,1046.4,182.42,0,109370.0,1.2455e+17,192.0,,10.453,2.3533,2.275,0,804426.4573038771,594830.4101373578,6352.274925555591,0.997263398869261
144,1.8726,555200.0,1.9817,1027.3,183.48,0,105770.0,7.3446e+16,190.18,,10.526,2.4264,2.275,0,804426.4573038771,586765.0859393262,6352.274925555591,0.9972592780441593
145,1.8294,543330.0,2.0028,1008.8,184.12,0,102370.0,2.5117e+16,188.41,,10.599,2.4995,2.275,0,804426.4573038771,578837.5615990469,6352.274925555591,0.9972555042527478
146,1.7876,531840.0,2.0236,990.73,184.53,0,99108.0,-2.1192e+16,186.67,,10.673,2.5726,2.275,0,804426.4573038771,571017.4922535965,6352.274925555591,0.9972523966788154
147,1.7476,520820.0,2.044,973.25,184.64,0,96020.0,-6.504e+16,184.99,,10.746,2.6457,2.275,0,804426.4573038771,563348.7498915251,6352.274925555591,0.997250323267417
148,1.7091,510190.0,2.0639,956.29,184.57,0,93075.0,-1.0686e+17,183.35,,10.819,2.7188,2.275,0,804426.4573038771,555874.2509904315,6352.274925555591,0.997248841504067
149,1.6721,499930.0,2.0836,939.8,184.29,0,90263.0,-1.4679e+17,181.75,,10.892,2.7919,2.275,0,804426.4573038771,548485.9064098224,6352.274925555591,0.9972480265290566
150,1.6363,489990.0,2.103,923.74,183.84,0,87569.0,-1.8505e+17,180.18,,10.965,2.865,2.275,0,804426.4573038771,541225.2992694745,6352.274925555591,0.9972476017010056
151,1.6019,480400.0,2.122,908.12,183.16,0,85003.0,-2.2148e+17,178.66,,11.038,2.9381,2.275,0,804426.4573038771,534133.1053620033,6352.274925555591,0.9972481289043124
152,1.5687,471140.0,2.1407,892.99,182.36,0,82549.0,-2.5634e+17,177.17,,11.111,3.0112,2.275,0,804426.4573038771,527174.6563201449,6352.274925555591,0.9972488504218395
153,1.5365,462140.0,2.1593,878.19,181.45,0,80181.0,-2.8995e+17,175.7,,11.184,3.0843,2.275,0,804426.4573038771,520278.24233443424,6352.274925555591,0.9972499317765858
154,1.5056,453450.0,2.1775,863.79,180.32,0,77936.0,-3.2183e+17,174.28,,11.257,3.1574,2.275,0,804426.4573038771,513557.1913920393,6352.274925555591,0.9972515600181966
155,1.4754,444990.0,2.1955,849.74,179.19,0,75760.0,-3.5273e+17,172.88,,11.33,3.2305,2.275,0,804426.4573038771,506939.1409492284,6352.274925555591,0.997253841145994
156,1.4464,436810.0,2.2133,836.09,177.95,0,73681.0,-3.8226e+17,171.51,,11.404,3.3036,2.275,0,804426.4573038771,500425.711624924,6352.274925555591,0.9972561831047378
157,1.4183,428900.0,2.2308,822.81,176.63,0,71689.0,-4.1055e+17,170.17,,11.477,3.3767,2.275,0,804426.4573038771,494054.54688997933,6352.274925555591,0.9972587911742002
158,1.391,421190.0,2.2481,809.82,175.32,0,69764.0,-4.3789e+17,168.86,,11.55,3.4498,2.275,0,804426.4573038771,487790.0032596903,6352.274925555591,0.9972622961333125
159,1.3648,413750.0,2.2652,797.22,173.9,0,67927.0,-4.6397e+17,167.57,,11.623,3.5229,2.275,0,804426.4573038771,481632.8770183189,6352.274925555591,0.9972652071929301
160,1.339,406440.0,2.2822,784.8,172.47,0,66138.0,-4.8938e+17,166.3,,11.696,3.596,2.275,0,804426.4573038771,475548.0582076078,6352.274925555591,0.9972690031139204
161,1.3138,399300.0,2.2991,772.59,171.02,0,64404.0,-5.14e+17,165.05,,11.769,3.6691,2.275,0,804426.4573038771,469536.59105755476,6352.274925555591,0.997273331601565
162,1.2896,392390.0,2.3158,760.72,169.51,0,62749.0,-5.3751e+17,163.82,,11.842,3.7422,2.275,0,804426.4573038771,463634.59657779115,6352.274925555591,0.9972770682358476
163,1.2658,385630.0,2.3324,749.08,168.03,0,61135.0,-5.6043e+17,162.61,,11.915,3.8153,2.275,0,804426.4573038771,457807.12994222203,6352.274925555591,0.9972817401734696
164,1.2422,378870.0,2.3495,737.34,166.51,0,59544.0,-5.8301e+17,161.38,,11.988,3.8884,2.275,0,804426.4573038771,451846.39380006026,6352.274925555591,0.9972859247548178
165,1.2195,372380.0,2.3659,726.08,165.02,0,58021.0,-6.0464e+17,160.2,,12.062,3.9615,2.275,0,804426.4573038771,446171.202515297,6352.274925555591,0.99729136994213
166,1.1965,365810.0,2.3833,714.55,163.5,0,56500.0,-6.2624e+17,158.97,,12.135,4.0346,2.275,0,804426.4573038771,440195.7050938047,6352.274925555591,0.9972955876756615
167,1.1742,359420.0,2.4,703.35,162.03,0,55026.0,-6.4718e+17,157.79,,12.208,4.1077,2.275,0,804426.4573038771,434506.0397933556,6352.274925555591,0.997301952542315
168,1.1524,353180.0,2.4169,692.35,160.48,0,53610.0,-6.6729e+17,156.61,,12.281,4.1808,2.275,0,804426.4573038771,428794.6209954205,6352.274925555591,0.9973070739203219
169,1.1311,347040.0,2.4337,681.49,158.94,0,52220.0,-6.8702e+17,155.44,,12.354,4.2539,2.275,0,804426.4573038771,423164.2341691144,6352.274925555591,0.9973130239527345
170,1.1101,341000.0,2.4505,670.77,157.37,0,50873.0,-7.0615e+17,154.29,,12.427,4.327,2.275,0,804426.4573038771,417581.85920505767,6352.274925555591,0.9973194469917996
171,1.0891,334980.0,2.468,660.04,155.89,0,49528.0,-7.2525e+17,153.12,,12.5,4.4001,2.275,0,804426.4573038771,411818.8495549136,6352.274925555591,0.9973262561643332
172,1.0688,329120.0,2.485,649.49,154.29,0,48251.0,-7.4338e+17,151.97,,12.573,4.4732,2.275,0,804426.4573038771,406272.092628198,6352.274925555591,0.9973320935264267
173,1.049,323370.0,2.5017,639.17,152.79,0,46999.0,-7.6117e+17,150.85,,12.646,4.5463,2.275,0,804426.4573038771,400873.4499875252,6352.274925555591,0.9973397709615099
174,1.0302,317930.0,2.5183,629.36,151.22,0,45827.0,-7.7781e+17,149.76,,12.719,4.6194,2.275,0,804426.4573038771,395557.10593871115,6352.274925555591,0.997346083150183
175,1.0115,312520.0,2.5343,619.55,149.81,0,44674.0,-7.9418e+17,148.7,,12.792,4.6925,2.275,0,804426.4573038771,390480.6050781761,6352.274925555591,0.9973544097406244
176,0.99451,307550.0,2.5495,610.55,148.28,0,43632.0,-8.0897e+17,147.7,,12.866,4.7656,2.275,0,804426.4573038771,385701.7117912305,6352.274925555591,0.9973608547412898
177,0.97788,302710.0,2.5648,601.75,146.81,0,42613.0,-8.2345e+17,146.71,,12.939,4.8387,2.275,0,804426.4573038771,380934.8282745568,6352.274925555591,0.9973676995952231
178,0.96144,297930.0,2.5801,593.0,145.49,0,41618.0,-8.3758e+17,145.73,,13.012,4.9118,2.275,0,804426.4573038771,376211.86353387224,6352.274925555591,0.9973748491077278
179,0.94575,293340.0,2.5947,584.58,144.18,0,40674.0,-8.5098e+17,144.79,,13.085,4.9849,2.275,0,804426.4573038771,371746.2009438948,6352.274925555591,0.9973822129343748
180,0.93073,288930.0,2.6089,576.47,142.85,0,39774.0,-8.6376e+17,143.88,,13.158,5.058,2.275,0,804426.4573038771,367441.71691630955,6352.274925555591,0.9973895479958657
181,0.91685,284870.0,2.623,569.01,141.68,0,38941.0,-8.7559e+17,143.0,,13.231,5.1311,2.275,0,804426.4573038771,363205.61570978496,6352.274925555591,0.9973951961226508
182,0.90415,281150.0,2.6358,562.16,140.46,0,38187.0,-8.863e+17,142.2,,13.304,5.2042,2.275,0,804426.4573038771,359393.05717345537,6352.274925555591,0.997400960733065
183,0.89308,277880.0,2.6465,556.14,139.18,0,37546.0,-8.954e+17,141.53,,13.377,5.2773,2.275,0,804426.4573038771,356230.1566940086,6352.274925555591,0.9974070894029946
184,0.8796,273930.0,2.6608,548.77,138.27,0,36747.0,-9.0675e+17,140.64,,13.45,5.3504,2.275,0,804426.4573038771,352037.54439595214,6352.274925555591,0.9974124984539543
185,0.86791,270480.0,2.6731,542.36,137.33,0,36060.0,-9.1651e+17,139.88,,13.524,5.4235,2.275,0,804426.4573038771,348462.90140843735,6352.274925555591,0.997418246342187
186,0.85795,267550.0,2.6838,536.92,136.38,0,35478.0,-9.2477e+17,139.22,,13.597,5.4966,2.275,0,804426.4573038771,345377.0569008856,6352.274925555591,0.9974227977769405
187,0.84947,265020.0,2.6926,532.14,135.82,0,34991.0,-9.3169e+17,138.68,,13.67,5.5697,2.275,0,804426.4573038771,342855.78446526435,6352.274925555591,0.9974277387687874
188,0.84013,262230.0,2.7022,526.78,135.57,0,34454.0,-9.3931e+17,138.08,,13.743,5.6428,2.275,0,804426.4573038771,340122.4266388604,6352.274925555591,0.9974334012575381
189,0.83315,260140.0,2.7096,522.88,134.83,0,34059.0,-9.4492e+17,137.62,,13.816,5.7159,2.275,0,804426.4573038771,338027.66370969993,6352.274925555591,0.9974368284956151
190,0.82631,258080.0,2.7166,518.86,134.84,0,33669.0,-9.5046e+17,137.18,,13.889,5.789,2.275,0,804426.4573038771,336055.91071752587,6352.274925555591,0.9974412958002126
191,0.82088,256450.0,2.7224,515.57,135.25,0,33357.0,-9.5488e+17,136.82,,13.962,5.8621,2.275,0,804426.4573038771,334429.3766484403,6352.274925555591,0.9974446151134979
192,0.81658,255160.0,2.7273,512.88,135.99,0,33109.0,-9.584e+17,136.52,,14.035,5.9352,2.275,0,804426.4573038771,333060.32397716807,6352.274925555591,0.9974465933206296
193,0.81366,254290.0,2.7303,510.88,137.02,0,32947.0,-9.6071e+17,136.34,,14.108,6.0083,2.275,0,804426.4573038771,332224.428520328,6352.274925555591,0.9974488594688621
194,0.81111,253530.0,2.7329,509.06,138.17,0,32806.0,-9.627e+17,136.18,,14.181,6.0814,2.275,0,804426.4573038771,331501.39879540814,6352.274925555591,0.9974506825683169
195,0.80942,253040.0,2.7345,507.68,139.57,0,32719.0,-9.6394e+17,136.1,,14.254,6.1545,2.275,0,804426.4573038771,331057.1095634922,6352.274925555591,0.9974528950260958
196,0.80792,252610.0,2.7359,506.38,141.02,0,32644.0,-9.6501e+17,136.03,,14.328,6.2276,2.275,0,804426.4573038771,330668.7640587682,6352.274925555591,0.9974547547539843
197,0.80371,251390.0,2.7405,503.78,141.64,0,32409.0,-9.6835e+17,135.77,,14.401,6.3007,2.275,0,804426.4573038771,329395.4498746839,6352.274925555591,0.9974583334549051
198,0.80023,250400.0,2.745,501.64,142.24,0,32210.0,-9.7117e+17,135.52,,14.474,6.3738,2.275,0,804426.4573038771,328153.78965382295,6352.274925555591,0.9974597474615161
199,0.79718,249540.0,2.7491,499.73,142.92,0,32035.0,-9.7366e+17,135.29,,14.547,6.4469,2.275,0,804426.4573038771,327025.9198259349,6352.274925555591,0.9974604755634695
200,0.79282,248250.0,2.7554,497.16,143.18,0,31777.0,-9.7732e+17,134.93,,14.62,6.52,2.275,0,804426.4573038771,325299.2062244142,6352.274925555591,0.9974604621888801
201,0.78543,246050.0,2.7646,493.1,142.27,0,31350.0,-9.8339e+17,134.37,,14.693,6.5931,2.275,0,804426.4573038771,322791.4814060546,6352.274925555591,0.9974627792378189
202,0.77784,243780.0,2.7735,488.95,141.06,0,30924.0,-9.8944e+17,133.84,,14.766,6.6662,2.275,0,804426.4573038771,320381.138733512,6352.274925555591,0.9974671113242064
203,0.77126,241820.0,2.7807,485.31,140.01,0,30569.0,-9.9448e+17,133.43,,14.839,6.7393,2.275,0,804426.4573038771,318442.4220098413,6352.274925555591,0.9974728355899901
204,0.76468,239870.0,2.788,481.68,138.95,0,30213.0,-9.9952e+17,133.01,,14.912,6.8124,2.275,0,804426.4573038771,316487.01871573116,6352.274925555591,0.9974783455632488
205,0.75421,236730.0,2.8004,476.01,136.94,0,29630.0,-1.0078e+18,132.27,,14.986,6.8855,2.275,0,804426.4573038771,313189.11785645847,6352.274925555591,0.9974849855154991
206,0.74549,234100.0,2.8111,471.25,135.29,0,29150.0,-1.0146e+18,131.65,,15.059,6.9586,2.275,0,804426.4573038771,310367.20024342526,6352.274925555591,0.9974904211947918
207,0.73681,231480.0,2.8217,466.5,133.64,0,28673.0,-1.0214e+18,131.03,,15.132,7.0317,2.275,0,804426.4573038771,307593.4046433609,6352.274925555591,0.9974961406622488
208,0.72691,228510.0,2.8343,461.1,131.66,0,28134.0,-1.0291e+18,130.3,,15.205,7.1048,2.275,0,804426.4573038771,304324.35334561585,6352.274925555591,0.997501575740966
209,0.7171,225560.0,2.8467,455.76,129.67,0,27599.0,-1.0366e+18,129.58,,15.278,7.1779,2.275,0,804426.4573038771,301136.923430962,6352.274925555591,0.9975079580233761
210,0.7074,222640.0,2.8592,450.51,127.46,0,27080.0,-1.044e+18,128.88,,15.351,7.251,2.275,0,804426.4573038771,297953.55880057544,6352.274925555591,0.9975147748164487
211,0.6977,219720.0,2.8717,445.27,125.18,0,26563.0,-1.0514e+18,128.18,,15.424,7.3241,2.275,0,804426.4573038771,294799.99554342934,6352.274925555591,0.9975221334700544
212,0.68727,216590.0,2.8856,439.57,122.96,0,26007.0,-1.0593e+18,127.41,,15.497,7.3972,2.275,0,804426.4573038771,291328.1112689412,6352.274925555591,0.9975298857871034
213,0.67766,213700.0,2.8989,434.35,120.75,0,25495.0,-1.0665e+18,126.67,,15.57,7.4703,2.275,0,804426.4573038771,288040.35024171835,6352.274925555591,0.9975360196298321
214,0.66756,210660.0,2.9129,428.83,118.5,0,24963.0,-1.0741e+18,125.9,,15.643,7.5434,2.275,0,804426.4573038771,284615.59507806366,6352.274925555591,0.9975431620334231
215,0.65767,207680.0,2.927,423.41,116.26,0,24443.0,-1.0815e+18,125.14,,15.717,7.6165,2.275,0,804426.4573038771,281203.58161623543,6352.274925555591,0.9975505661177834
216,0.64766,204660.0,2.9413,417.89,113.99,0,23923.0,-1.0889e+18,124.36,,15.79,7.6896,2.275,0,804426.4573038771,277781.12503313046,6352.274925555591,0.9975576769147472
217,0.6378,201690.0,2.9556,412.46,111.75,0,23412.0,-1.0961e+18,123.59,,15.863,7.7627,2.275,0,804426.4573038771,274396.69756801607,6352.274925555591,0.9975653445707234
218,0.62805,198740.0,2.9701,407.05,109.53,0,22911.0,-1.1032e+18,122.82,,15.936,7.8358,2.275,0,804426.4573038771,271003.5586571135,6352.274925555591,0.9975728642944084
219,0.61844,195830.0,2.9845,401.71,107.32,0,22420.0,-1.1102e+18,122.06,,16.009,7.9089,2.275,0,804426.4573038771,267672.09480963234,6352.274925555591,0.9975808024814836
220,0.60901,192980.0,2.9989,396.46,105.15,0,21942.0,-1.117e+18,121.31,,16.082,7.982,2.275,0,804426.4573038771,264378.5487303232,6352.274925555591,0.9975888091791493
221,0.5997,190160.0,3.0133,391.25,103.01,0,21473.0,-1.1236e+18,120.56,,16.155,8.0551,2.275,0,804426.4573038771,261122.68926505191,6352.274925555591,0.9975967037980045
222,0.59046,187360.0,3.0279,386.06,100.91,0,21010.0,-1.1302e+18,119.8,,16.228,8.1282,2.275,0,804426.4573038771,257859.84030697017,6352.274925555591,0.9976042187709566
223,0.58144,184620.0,3.0423,380.98,98.832,0,20562.0,-1.1366e+18,119.07,,16.301,8.2013,2.275,0,804426.4573038771,254679.1467358175,6352.274925555591,0.9976126714635108
224,0.5726,181940.0,3.0567,375.99,96.778,0,20126.0,-1.1428e+18,118.34,,16.374,8.2744,2.275,0,804426.4573038771,251535.40060763367,6352.274925555591,0.9976205876960329
225,0.56381,179270.0,3.0712,371.01,94.763,0,19694.0,-1.1489e+18,117.61,,16.448,8.3475,2.275,0,804426.4573038771,248406.89484379455,6352.274925555591,0.997628890385541
226,0.55512,176630.0,3.0859,366.06,92.784,0,19270.0,-1.1549e+18,116.88,,16.521,8.4206,2.275,0,804426.4573038771,245272.93524738852,6352.274925555591,0.997637097448369
227,0.54631,173960.0,3.1012,361.03,90.854,0,18843.0,-1.161e+18,116.13,,16.594,8.4937,2.275,0,804426.4573038771,242051.06379472677,6352.274925555591,0.9976453754429
228,0.53731,171230.0,3.1174,355.87,88.985,0,18407.0,-1.1672e+18,115.34,,16.667,8.5668,2.275,0,804426.4573038771,238683.78558042127,6352.274925555591,0.9976533487263718
229,0.52965,168900.0,3.1315,351.53,87.028,0,18036.0,-1.1724e+18,114.66,,16.74,8.6399,2.275,0,804426.4573038771,235789.63672858672,6352.274925555591,0.9976604649528098
230,0.56255,177800.0,3.064,371.55,82.777,0,19602.0,-1.1502e+18,117.31,,16.813,8.713,2.275,0,733809.465691831,228013.23419262844,6379.562711249956,0.9976221627030079
231,0.87202,268600.0,2.5902,551.5,34.711,0,37377.0,-8.978e+17,144.16,,16.886,8.7861,2.275,0,733809.465691831,340363.915594966,6379.562711249956,0.9975618474672353
232,1.0094,310130.0,2.4639,627.83,0.80371,0,45948.0,-7.7609e+17,153.27,,16.959,8.8592,2.275,0,733809.465691831,376894.40189979196,6379.562711249956,0.9975274580198025
233,1.031,316540.0,2.4459,639.24,-7.5068,0,47331.0,-7.5645e+17,154.58,,17.032,8.9323,2.275,0,733809.465691831,382314.1473870428,6379.562711249956,0.997521203951916
234,1.0468,321180.0,2.4326,647.41,-14.335,0,48356.0,-7.4189e+17,155.53,,17.105,9.0054,2.275,0,733809.465691831,386351.5059006876,6379.562711249956,0.997516667518634
235,1.0612,325380.0,2.4206,654.68,-20.831,0,49290.0,-7.2862e+17,156.38,,17.179,9.0785,2.275,0,733809.465691831,390017.7753166038,6379.562711249956,0.9975125646883193
236,1.075,329390.0,2.4092,661.58,-27.175,0,50190.0,-7.1585e+17,157.2,,17.252,9.1516,2.275,0,733809.465691831,393521.1303604692,6379.562711249956,0.9975093841964514
237,1.0879,333120.0,2.3987,667.9,-33.275,0,51031.0,-7.0391e+17,157.94,,17.325,9.2247,2.275,0,733809.465691831,396765.25016195216,6379.562711249956,0.9975056948589941
238,1.0999,336570.0,2.3891,673.71,-39.103,0,51816.0,-6.9275e+17,158.62,,17.398,9.2978,2.275,0,733809.465691831,399745.6624656651,6379.562711249956,0.9975022321313586
239,1.1108,339720.0,2.3805,678.93,-44.611,0,52535.0,-6.8254e+17,159.23,,17.471,9.3709,2.275,0,733809.465691831,402427.1125851826,6379.562711249956,0.9974988424194722
240,1.1213,342730.0,2.3728,683.94,-49.9,0,53213.0,-6.7292e+17,159.78,,17.544,9.444,2.275,0,733809.465691831,404837.05213488435,6379.562711249956,0.9974947342333884
241,1.131,345550.0,2.3661,688.6,-54.952,0,53836.0,-6.6407e+17,160.26,,17.617,9.5171,2.275,0,733809.465691831,406940.9326502248,6379.562711249956,0.9974899783292097
242,1.1401,348220.0,2.3601,692.98,-59.812,0,54421.0,-6.5577e+17,160.71,,17.69,9.5902,2.275,0,733809.465691831,408830.41263502056,6379.562711249956,0.9974857423340948
243,1.1487,350730.0,2.3548,697.08,-64.46,0,54962.0,-6.4808e+17,161.1,,17.763,9.6633,2.275,0,733809.465691831,410503.66265098174,6379.562711249956,0.9974807165429633
244,1.1564,353030.0,2.3503,700.81,-68.832,0,55452.0,-6.4112e+17,161.45,,17.836,9.7364,2.275,0,733809.465691831,411927.4190979154,6379.562711249956,0.9974761824071695
245,1.1637,355180.0,2.3462,704.27,-72.999,0,55908.0,-6.3465e+17,161.76,,17.91,9.8095,2.275,0,733809.465691831,413227.0565724654,6379.562711249956,0.9974713136709005
246,1.1705,357210.0,2.3425,707.54,-76.962,0,56337.0,-6.2856e+17,162.04,,17.983,9.8826,2.275,0,733809.465691831,414401.8806283148,6379.562711249956,0.9974662699129165
247,1.1778,359350.0,2.3387,711.0,-80.92,0,56783.0,-6.2223e+17,162.33,,18.056,9.9557,2.275,0,733809.465691831,415610.3989302945,6379.562711249956,0.9974611035643551
248,1.1844,361310.0,2.3352,714.13,-84.685,0,57197.0,-6.1635e+17,162.59,,18.129,10.029,2.275,0,733809.465691831,416725.23742936173,6379.562711249956,0.997455956593893
249,1.1914,363370.0,2.3314,717.42,-88.449,0,57634.0,-6.1014e+17,162.87,,18.202,10.102,2.275,0,733809.465691831,417937.498334991,6379.562711249956,0.9974509321987828
250,1.1989,365520.0,2.3272,720.85,-92.244,0,58103.0,-6.0348e+17,163.17,,18.275,10.175,2.275,0,733809.465691831,419279.6079130531,6379.562711249956,0.9974456539605769
251,1.2071,367860.0,2.3225,724.6,-96.133,0,58617.0,-5.9618e+17,163.5,,18.348,10.248,2.275,0,733809.465691831,420784.26090012334,6379.562711249956,0.9974400963025128
252,1.2162,370440.0,2.317,728.73,-100.2,0,59199.0,-5.8792e+17,163.88,,18.421,10.321,2.275,0,733809.465691831,422548.70233742456,6379.562711249956,0.9974343355382093
253,1.2264,373300.0,2.311,733.32,-104.43,0,59842.0,-5.7879e+17,164.29,,18.494,10.394,2.275,0,733809.465691831,424478.02025965403,6379.562711249956,0.9974277142183168
254,1.2374,376420.0,2.3043,738.31,-108.86,0,60549.0,-5.6874e+17,164.75,,18.567,10.467,2.275,0,733809.465691831,426637.870034549,6379.562711249956,0.997421206422564
255,1.2493,379760.0,2.2972,743.64,-113.46,0,61313.0,-5.579e+17,165.24,,18.64,10.54,2.275,0,733809.465691831,428932.84475733386,6379.562711249956,0.9974141526216267
256,1.2614,383140.0,2.2896,748.92,-118.07,0,62115.0,-5.4651e+17,165.77,,18.714,10.614,2.275,0,733809.465691831,431396.3678630614,6379.562711249956,0.9974079359654432
257,1.274,386700.0,2.2825,754.64,-122.7,0,62913.0,-5.3518e+17,166.27,,18.787,10.687,2.275,0,733809.465691831,433704.1797063702,6379.562711249956,0.9974007093968776
258,1.2866,390270.0,2.2754,760.32,-127.31,0,63727.0,-5.2361e+17,166.77,,18.86,10.76,2.275,0,733809.465691831,436018.02701408486,6379.562711249956,0.9973931948353023
259,1.2994,393870.0,2.2681,765.99,-131.86,0,64559.0,-5.118e+17,167.28,,18.933,10.833,2.275,0,733809.465691831,438403.2293094833,6379.562711249956,0.9973858445462989
260,1.3116,397290.0,2.2612,771.37,-136.19,0,65358.0,-5.0046e+17,167.77,,19.006,10.906,2.275,0,733809.465691831,440663.38196881826,6379.562711249956,0.9973791574575154
261,1.3242,400850.0,2.2544,776.98,-140.52,0,66173.0,-4.8888e+17,168.26,,19.079,10.979,2.275,0,733809.465691831,442896.0416043673,6379.562711249956,0.997372180526536
262,1.3362,404230.0,2.2479,782.28,-144.65,0,66959.0,-4.7771e+17,168.73,,19.152,11.052,2.275,0,733809.465691831,445034.98874361435,6379.562711249956,0.9973656512074951
263,1.3479,407560.0,2.2414,787.44,-148.65,0,67741.0,-4.6661e+17,169.2,,19.225,11.125,2.275,0,733809.465691831,447178.5205994828,6379.562711249956,0.9973595991179061
264,1.3595,410860.0,2.2357,792.64,-152.48,0,68493.0,-4.5594e+17,169.63,,19.298,11.198,2.275,0,733809.465691831,449061.9312491035,6379.562711249956,0.9973529226393584
265,1.3704,413930.0,2.23,797.41,-156.12,0,69214.0,-4.457e+17,170.05,,19.372,11.271,2.275,0,733809.465691831,450948.72919180366,6379.562711249956,0.9973471914209996
266,1.3816,417150.0,2.2245,802.47,-159.73,0,69947.0,-4.3529e+17,170.46,,19.445,11.345,2.275,0,733809.465691831,452772.4725495331,6379.562711249956,0.9973407339966351
267,1.3916,419980.0,2.2191,806.8,-162.99,0,70622.0,-4.257e+17,170.86,,19.518,11.418,2.275,0,733809.465691831,454566.006301585,6379.562711249956,0.997336196958183
268,1.4021,422970.0,2.214,811.48,-166.24,0,71311.0,-4.1592e+17,171.25,,19.591,11.491,2.275,0,733809.465691831,456262.52960992866,6379.562711249956,0.9973308271508823
269,1.4113,425590.0,2.2091,815.5,-169.09,0,71940.0,-4.0699e+17,171.62,,19.664,11.564,2.275,0,733809.465691831,457894.8820349615,6379.562711249956,0.9973268551194687
270,1.4196,427940.0,2.2046,819.07,-171.57,0,72513.0,-3.9884e+17,171.97,,19.737,11.637,2.275,0,733809.465691831,459395.97893687076,6379.562711249956,0.9973240793019641
271,1.4277,430240.0,2.2004,822.61,-173.93,0,73063.0,-3.9104e+17,172.29,,19.81,11.71,2.275,0,733809.465691831,460798.696307321,6379.562711249956,0.9973207156855238
272,1.4363,432700.0,2.1962,826.45,-176.32,0,73640.0,-3.8284e+17,172.62,,19.883,11.783,2.275,0,733809.465691831,462203.01908328576,6379.562711249956,0.9973170326811028
273,1.4425,434470.0,2.1931,829.18,-178.05,0,74062.0,-3.7685e+17,172.86,,19.956,11.856,2.275,0,733809.465691831,463240.55557495303,6379.562711249956,0.9973143617455169
274,1.4503,436740.0,2.1897,832.8,-180.12,0,74576.0,-3.6955e+17,173.13,,20.029,11.929,2.275,0,733809.465691831,464379.4718204168,6379.562711249956,0.9973100345454247
275,1.4555,438230.0,2.1874,835.18,-181.42,0,74922.0,-3.6463e+17,173.31,,20.103,12.002,2.275,0,733809.465691831,465150.48456281784,6379.562711249956,0.9973070930456054
276,1.4612,439890.0,2.1851,837.84,-182.89,0,75295.0,-3.5935e+17,173.49,,20.176,12.076,2.275,0,733809.465691831,465921.9510574992,6379.562711249956,0.9973032350997467
277,1.4664,441420.0,2.1834,840.39,-184.07,0,75625.0,-3.5466e+17,173.64,,20.249,12.149,2.275,0,733809.465691831,466492.45412253716,6379.562711249956,0.9972993793465041
278,1.4698,442440.0,2.1824,842.05,-184.93,0,75838.0,-3.5163e+17,173.73,,20.322,12.222,2.275,0,733809.465691831,466828.1578610644,6379.562711249956,0.9972965519760147
279,1.4723,443220.0,2.1821,843.35,-185.68,0,75984.0,-3.4956e+17,173.77,,20.395,12.295,2.275,0,733809.465691831,466928.8853250613,6379.562711249956,0.9972934717927521
280,1.4743,443830.0,2.1817,844.39,-186.26,0,76104.0,-3.4785e+17,173.8,,20.468,12.368,2.275,0,733809.465691831,467063.20031041675,6379.562711249956,0.9972907918809714
281,1.482,445880.0,2.1777,848.09,-186.09,0,76616.0,-3.4059e+17,174.06,,20.541,12.441,2.275,0,733809.465691831,468407.07983549056,6379.562711249956,0.9972864413350427
282,1.6476,487730.0,2.0664,920.39,-164.41,0,88941.0,-1.6557e+17,181.65,,20.614,12.514,2.275,0,733809.465691831,506220.59926390636,6379.562711249956,0.9972830716344967
283,2.467,710040.0,1.6759,1241.7,17.808,0,158990.0,8.2916e+17,216.99,,20.687,12.587,2.275,0,733809.465691831,635193.5802068746,6379.562711249956,0.9975423752947113
284,2.4695,711190.0,1.6746,1242.8,21.307,0,159350.0,8.3426e+17,217.26,,20.76,12.66,2.275,0,733809.465691831,635580.4864859438,6379.562711249956,0.9975497526345436
285,2.4515,706560.0,1.6814,1237.0,19.272,0,157750.0,8.1154e+17,216.66,,20.833,12.733,2.275,0,733809.465691831,633551.3802194935,6379.562711249956,0.9975457613388474
286,2.4373,703030.0,1.6873,1232.8,18.0,0,156480.0,7.935e+17,216.16,,20.907,12.807,2.275,0,733809.465691831,631780.3757801531,6379.562711249956,0.9975416553071743
287,2.4239,699640.0,1.6928,1228.7,16.661,0,155270.0,7.7634e+17,215.68,,20.98,12.88,2.275,0,733809.465691831,630120.8759621922,6379.562711249956,0.9975377340694069
288,2.4105,696230.0,1.6985,1224.6,15.234,0,154050.0,7.5907e+17,215.19,,21.053,12.953,2.275,0,733809.465691831,628392.4891485298,6379.562711249956,0.9975336559768395
289,2.3967,692680.0,1.7042,1220.2,13.744,0,152810.0,7.4137e+17,214.67,,21.126,13.026,2.275,0,733809.465691831,626655.5864217682,6379.562711249956,0.9975286293036039
290,2.3827,689070.0,1.7099,1215.7,12.148,0,151560.0,7.2365e+17,214.17,,21.199,13.099,2.275,0,733809.465691831,624910.3474895412,6379.562711249956,0.997524899279932
291,2.3689,685510.0,1.7154,1211.2,10.469,0,150340.0,7.0631e+17,213.68,,21.272,13.172,2.275,0,733809.465691831,623218.6102270348,6379.562711249956,0.9975213379953394
