,Density,Energy,Mach,Momentum:0,Momentum:1,Momentum:2,Pressure,Pressure_Coefficient,Temperature,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2,pt,pi,s,Z
145,1.7159,510920.0,2.0567,975.05,0.45617,0,93559.0,-9.9986e+16,183.58,,10.599,2.4995,0,0,804803.6975130122,558839.5008063517,6352.135676436638,0.9972468081575249
146,1.7198,511830.0,2.055,976.63,-0.35315,0,93812.0,-9.6397e+16,183.66,,10.673,2.5726,0,0,804803.6975130122,559478.2692648828,6352.135676436638,0.997243630235535
147,1.7278,513980.0,2.0502,979.9,-1.4862,0,94443.0,-8.7439e+16,184.05,,10.746,2.6457,0,0,804803.6975130122,561282.1969683674,6352.135676436638,0.9972459300543534
148,1.7436,518280.0,2.0413,986.48,-2.5579,0,95684.0,-6.9803e+16,184.77,,10.819,2.7188,0,0,804803.6975130122,564628.1336250509,6352.135676436638,0.997248281449726
149,1.7775,527550.0,2.0225,1000.6,-3.1982,0,98372.0,-3.1637e+16,186.33,,10.892,2.7919,0,0,804803.6975130122,571699.0574586892,6352.135676436638,0.997254865543246
150,1.8353,543610.0,1.9932,1025.1,-2.7975,0,102940.0,3.3175e+16,188.84,,10.965,2.865,0,0,804803.6975130122,582718.6000129199,6352.135676436638,0.9972629641203377
151,1.9181,566070.0,1.952,1058.7,-2.8746,0,109560.0,1.2719e+17,192.31,,11.038,2.9381,0,0,804803.6975130122,598182.021222036,6352.135676436638,0.9972749108360979
152,2.0207,594060.0,1.9045,1099.8,-1.9491,0,117900.0,2.4564e+17,196.44,,11.111,3.0112,0,0,804803.6975130122,615901.6502336665,6352.135676436638,0.9972909541438169
153,2.1068,617240.0,1.8663,1133.2,-2.4631,0,125000.0,3.4647e+17,199.76,,11.184,3.0843,0,0,804803.6975130122,630011.7549419762,6352.135676436638,0.9973050769981671
154,2.2057,643700.0,1.8233,1170.0,-2.5262,0,133360.0,4.6519e+17,203.56,,11.257,3.1574,0,0,804803.6975130122,645680.3378152623,6352.135676436638,0.9973271864262196
155,2.2993,668450.0,1.7837,1203.4,-1.9782,0,141410.0,5.7957e+17,207.07,,11.33,3.2305,0,0,804803.6975130122,659848.2894983205,6352.135676436638,0.9973509604694291
156,2.3627,685440.0,1.7594,1226.3,-1.8924,0,146880.0,6.5719e+17,209.3,,11.404,3.3036,0,0,804803.6975130122,668391.2819699494,6352.135676436638,0.9973643563553081
157,2.4033,696270.0,1.7445,1240.8,-1.4496,0,150370.0,7.0683e+17,210.67,,11.477,3.3767,0,0,804803.6975130122,673565.1165654105,6352.135676436638,0.9973722523482862
158,2.4217,701530.0,1.7399,1248.5,-1.0857,0,151870.0,7.2813e+17,211.15,,11.55,3.4498,0,0,804803.6975130122,675151.8397874938,6352.135676436638,0.9973705905836159
159,2.4324,704830.0,1.7388,1253.8,-0.79564,0,152680.0,7.3952e+17,211.34,,11.623,3.5229,0,0,804803.6975130122,675530.5127073871,6352.135676436638,0.9973662872378807
160,2.4341,705840.0,1.7381,1254.8,-0.55378,0,152950.0,7.4346e+17,211.58,,11.696,3.596,0,0,804803.6975130122,675771.3320848146,6352.135676436638,0.9973738487482771
161,2.432,705910.0,1.7375,1254.1,-0.33178,0,153020.0,7.4434e+17,211.84,,11.769,3.6691,0,0,804803.6975130122,675977.6528521054,6352.135676436638,0.9973858202764624
162,2.4249,704120.0,1.7403,1251.8,0.19853,0,152410.0,7.3568e+17,211.62,,11.842,3.7422,0,0,804803.6975130122,675014.0672962873,6352.135676436638,0.997385118479647
163,2.416,701680.0,1.7443,1248.8,0.83535,0,151560.0,7.2372e+17,211.22,,11.915,3.8153,0,0,804803.6975130122,673634.2104893797,6352.135676436638,0.997379489632124
164,2.4071,699240.0,1.7482,1245.9,1.4722,0,150720.0,7.1176e+17,210.82,,11.988,3.8884,0,0,804803.6975130122,672285.1621112145,6352.135676436638,0.9973737676506074
165,2.3982,696800.0,1.7522,1243.0,2.109,0,149880.0,6.9981e+17,210.42,,12.062,3.9615,0,0,804803.6975130122,670897.8047795538,6352.135676436638,0.9973681248084679
166,2.3807,692090.0,1.7592,1236.8,2.517,0,148320.0,6.7766e+17,209.77,,12.135,4.0346,0,0,804803.6975130122,668461.0660826751,6352.135676436638,0.9973625861310648
167,2.3607,686740.0,1.7671,1229.8,2.8609,0,146560.0,6.5266e+17,209.04,,12.208,4.1077,0,0,804803.6975130122,665697.8615520303,6352.135676436638,0.9973568737575282
168,2.3346,679770.0,1.7773,1220.5,3.1001,0,144300.0,6.2054e+17,208.1,,12.281,4.1808,0,0,804803.6975130122,662110.3053663329,6352.135676436638,0.9973499910231821
169,2.307,672380.0,1.7881,1210.6,3.3132,0,141910.0,5.8664e+17,207.11,,12.354,4.2539,0,0,804803.6975130122,658288.399446666,6352.135676436638,0.9973436583165307
170,2.2745,663680.0,1.8013,1198.8,3.3865,0,139100.0,5.4677e+17,205.92,,12.427,4.327,0,0,804803.6975130122,653586.4066781166,6352.135676436638,0.9973358858831207
171,2.237,653660.0,1.8166,1185.1,3.4042,0,135900.0,5.0124e+17,204.54,,12.5,4.4001,0,0,804803.6975130122,648096.8124689264,6352.135676436638,0.9973271312342378
172,2.1966,642800.0,1.8335,1170.1,3.3467,0,132450.0,4.5226e+17,203.02,,12.573,4.4732,0,0,804803.6975130122,641987.7498360645,6352.135676436638,0.9973177429237682
173,2.1576,632260.0,1.8497,1155.4,3.2903,0,129170.0,4.057e+17,201.57,,12.646,4.5463,0,0,804803.6975130122,636091.0910070543,6352.135676436638,0.9973102820218435
174,2.1185,621710.0,1.8666,1140.5,3.24,0,125880.0,3.5902e+17,200.07,,12.719,4.6194,0,0,804803.6975130122,629901.5676171592,6352.135676436638,0.9973022099618638
175,2.0789,611020.0,1.8837,1125.2,3.2117,0,122600.0,3.1241e+17,198.56,,12.792,4.6925,0,0,804803.6975130122,623603.6301811236,6352.135676436638,0.9972952519280849
176,2.0372,599710.0,1.9019,1108.8,3.1495,0,119180.0,2.6384e+17,196.97,,12.866,4.7656,0,0,804803.6975130122,616866.6380253071,6352.135676436638,0.9972892529431703
177,1.9972,588830.0,1.9196,1092.9,3.1564,0,115930.0,2.1766e+17,195.44,,12.939,4.8387,0,0,804803.6975130122,610285.9979304122,6352.135676436638,0.9972846175925779
178,1.9576,578090.0,1.9375,1076.9,3.2694,0,112740.0,1.724e+17,193.91,,13.012,4.9118,0,0,804803.6975130122,603606.9588137679,6352.135676436638,0.997280647472848
179,1.9162,566840.0,1.9568,1060.2,3.4527,0,109430.0,1.2533e+17,192.27,,13.085,4.9849,0,0,804803.6975130122,596383.766842514,6352.135676436638,0.9972760516256256
180,1.8718,554720.0,1.9781,1041.9,3.6265,0,105890.0,7.5112e+16,190.47,,13.158,5.058,0,0,804803.6975130122,588392.4328295036,6352.135676436638,0.9972714162546734
181,1.8238,541610.0,2.0022,1022.1,3.6874,0,102080.0,2.0962e+16,188.44,,13.231,5.1311,0,0,804803.6975130122,579334.6487503386,6352.135676436638,0.99726485468801
182,1.7712,527170.0,2.0294,1000.0,3.6146,0,97941.0,-3.7756e+16,186.17,,13.304,5.2042,0,0,804803.6975130122,569103.5756631808,6352.135676436638,0.997258446458879
183,1.7191,512660.0,2.0549,977.18,3.5204,0,93971.0,-9.4141e+16,184.04,,13.377,5.2773,0,0,804803.6975130122,559515.8459661378,6352.135676436638,0.9972591623962548
184,1.6718,499520.0,2.0795,956.36,3.483,0,90386.0,-1.4505e+17,182.03,,13.45,5.3504,0,0,804803.6975130122,550280.3823819244,6352.135676436638,0.9972591850219802
185,1.6249,486540.0,2.1054,935.72,3.4585,0,86844.0,-1.9534e+17,179.95,,13.524,5.4235,0,0,804803.6975130122,540581.7302457665,6352.135676436638,0.997258169659689
186,1.5763,473030.0,2.1331,914.01,3.3969,0,83211.0,-2.4693e+17,177.73,,13.597,5.4966,0,0,804803.6975130122,530248.4060246382,6352.135676436638,0.9972569068088284
187,1.5271,459320.0,2.1624,891.8,3.2912,0,79568.0,-2.9866e+17,175.42,,13.67,5.5697,0,0,804803.6975130122,519374.9246072079,6352.135676436638,0.9972559697116345
188,1.479,445730.0,2.1903,869.32,3.2162,0,76095.0,-3.4799e+17,173.23,,13.743,5.6428,0,0,804803.6975130122,509086.5146856624,6352.135676436638,0.9972606099623533
189,1.4369,433990.0,2.2158,849.67,3.276,0,73107.0,-3.9041e+17,171.3,,13.816,5.7159,0,0,804803.6975130122,499747.7698586451,6352.135676436638,0.997266265981093
190,1.3968,422790.0,2.2411,830.8,3.2688,0,70288.0,-4.3045e+17,169.41,,13.889,5.789,0,0,804803.6975130122,490550.5482214335,6352.135676436638,0.9972716418743393
191,1.3578,411810.0,2.2666,812.18,3.6895,0,67559.0,-4.6919e+17,167.52,,13.962,5.8621,0,0,804803.6975130122,481356.01151218475,6352.135676436638,0.9972773247734701
192,1.3202,401190.0,2.2917,794.01,3.772,0,64961.0,-5.061e+17,165.67,,14.035,5.9352,0,0,804803.6975130122,472385.5428982369,6352.135676436638,0.9972836543383413
193,1.2838,390860.0,2.317,776.26,4.0828,0,62464.0,-5.4155e+17,163.82,,14.108,6.0083,0,0,804803.6975130122,463429.2332272789,6352.135676436638,0.9972894459537611
194,1.2485,380820.0,2.3427,758.95,4.1177,0,60055.0,-5.7576e+17,161.95,,14.181,6.0814,0,0,804803.6975130122,454424.52657616185,6352.135676436638,0.997293986580828
195,1.2135,370790.0,2.3675,741.36,4.3784,0,57729.0,-6.0879e+17,160.16,,14.254,6.1545,0,0,804803.6975130122,445828.72237473214,6352.135676436638,0.997302824077991
196,1.1818,361750.0,2.3911,725.42,4.418,0,55641.0,-6.3845e+17,158.51,,14.328,6.2276,0,0,804803.6975130122,437737.8340224968,6352.135676436638,0.9973116300207773
197,1.1511,353030.0,2.4152,709.98,4.5129,0,53631.0,-6.6699e+17,156.86,,14.401,6.3007,0,0,804803.6975130122,429568.3564838621,6352.135676436638,0.9973198149271826
198,1.1212,344460.0,2.4403,694.82,4.4141,0,51659.0,-6.9498e+17,155.13,,14.474,6.3738,0,0,804803.6975130122,421162.79813712294,6352.135676436638,0.9973248613410804
199,1.0905,335560.0,2.4653,678.93,4.4171,0,49686.0,-7.23e+17,153.39,,14.547,6.4469,0,0,804803.6975130122,412898.0449618023,6352.135676436638,0.9973327289644557
200,1.0626,327440.0,2.4886,664.28,4.3946,0,47920.0,-7.4808e+17,151.8,,14.62,6.52,0,0,804803.6975130122,405294.0569320295,6352.135676436638,0.9973409905540679
201,1.0366,319860.0,2.511,650.58,4.2882,0,46276.0,-7.7143e+17,150.29,,14.693,6.5931,0,0,804803.6975130122,398075.4332866196,6352.135676436638,0.9973497667500196
202,1.0117,312640.0,2.5331,637.44,4.2001,0,44728.0,-7.9342e+17,148.82,,14.766,6.6662,0,0,804803.6975130122,391043.00402756245,6352.135676436638,0.9973579203394477
203,0.98771,305630.0,2.5551,624.65,4.1239,0,43241.0,-8.1453e+17,147.38,,14.839,6.7393,0,0,804803.6975130122,384131.95073724276,6352.135676436638,0.9973666909342519
204,0.96488,298980.0,2.5772,612.48,4.0528,0,41830.0,-8.3456e+17,145.94,,14.912,6.8124,0,0,804803.6975130122,377280.5235310088,6352.135676436638,0.9973732899049841
205,0.943,292590.0,2.5995,600.79,3.9858,0,40479.0,-8.5374e+17,144.51,,14.986,6.8855,0,0,804803.6975130122,370460.5181551587,6352.135676436638,0.9973790424201809
206,0.92256,286610.0,2.6203,589.77,3.8922,0,39237.0,-8.7138e+17,143.18,,15.059,6.9586,0,0,804803.6975130122,364184.5462011871,6352.135676436638,0.9973855801030088
207,0.90351,281020.0,2.6396,579.37,3.7728,0,38100.0,-8.8753e+17,141.96,,15.132,7.0317,0,0,804803.6975130122,358435.2730367903,6352.135676436638,0.9973933140594118
208,0.88503,275550.0,2.6575,569.12,3.7721,0,37024.0,-9.0281e+17,140.84,,15.205,7.1048,0,0,804803.6975130122,353167.1104428977,6352.135676436638,0.9974043550263377
209,0.86722,270240.0,2.6736,559.03,3.9113,0,36020.0,-9.1707e+17,139.83,,15.278,7.1779,0,0,804803.6975130122,348481.5552364494,6352.135676436638,0.9974182780481138
210,0.85015,265190.0,2.6902,549.43,3.8949,0,35055.0,-9.3078e+17,138.82,,15.351,7.251,0,0,804803.6975130122,343703.0217564067,6352.135676436638,0.9974309886882289
211,0.83416,260520.0,2.7075,540.56,3.655,0,34145.0,-9.437e+17,137.8,,15.424,7.3241,0,0,804803.6975130122,338779.8419643269,6352.135676436638,0.9974406017549419
212,0.81795,255780.0,2.7262,531.59,3.4629,0,33213.0,-9.5693e+17,136.7,,15.497,7.3972,0,0,804803.6975130122,333523.59107471444,6352.135676436638,0.9974488392068992
213,0.80131,250910.0,2.7476,522.42,3.3608,0,32240.0,-9.7075e+17,135.44,,15.57,7.4703,0,0,804803.6975130122,327591.7307582358,6352.135676436638,0.997452803128966
214,0.78418,245860.0,2.7693,512.88,3.199,0,31251.0,-9.8479e+17,134.17,,15.643,7.5434,0,0,804803.6975130122,321667.46890461416,6352.135676436638,0.9974593403816291
215,0.7658,240390.0,2.7919,502.44,2.8876,0,30224.0,-9.9938e+17,132.85,,15.717,7.6165,0,0,804803.6975130122,315594.50420462614,6352.135676436638,0.9974682167965074
216,0.74784,235030.0,2.8139,492.17,2.6778,0,29226.0,-1.0135e+18,131.58,,15.79,7.6896,0,0,804803.6975130122,309777.6011322279,6352.135676436638,0.9974798235885141
217,0.7313,230050.0,2.8338,482.55,2.8229,0,28335.0,-1.0262e+18,130.43,,15.863,7.7627,0,0,804803.6975130122,304596.2719793162,6352.135676436638,0.9974912417167293
218,0.71543,225270.0,2.853,473.3,2.9378,0,27482.0,-1.0383e+18,129.33,,15.936,7.8358,0,0,804803.6975130122,299669.2426906865,6352.135676436638,0.997504091855437
219,0.70313,221550.0,2.869,466.06,2.894,0,26831.0,-1.0476e+18,128.43,,16.009,7.9089,0,0,804803.6975130122,295617.2129171411,6352.135676436638,0.9975116769944341
220,0.69082,217820.0,2.885,458.82,2.8502,0,26181.0,-1.0568e+18,127.53,,16.082,7.982,0,0,804803.6975130122,291613.90993086476,6352.135676436638,0.9975203320174187
221,0.67852,214100.0,2.9009,451.57,2.8064,0,25530.0,-1.066e+18,126.64,,16.155,8.0551,0,0,804803.6975130122,287683.68718442944,6352.135676436638,0.9975308828496342
222,0.66623,210380.0,2.9169,444.34,2.7629,0,24880.0,-1.0753e+18,125.74,,16.228,8.1282,0,0,804803.6975130122,283776.87822682096,6352.135676436638,0.9975420297205654
223,0.65609,207340.0,2.9336,438.44,2.7584,0,24336.0,-1.083e+18,124.85,,16.301,8.2013,0,0,804803.6975130122,279750.3772129349,6352.135676436638,0.9975443793835005
224,0.64594,204310.0,2.9503,432.54,2.7539,0,23792.0,-1.0907e+18,123.96,,16.374,8.2744,0,0,804803.6975130122,275775.9090198646,6352.135676436638,0.9975476651723083
225,0.6358,201270.0,2.967,426.63,2.7495,0,23249.0,-1.0984e+18,123.07,,16.448,8.3475,0,0,804803.6975130122,271853.157864339,6352.135676436638,0.9975518284381236
226,0.62565,198230.0,2.9837,420.73,2.745,0,22705.0,-1.1062e+18,122.18,,16.521,8.4206,0,0,804803.6975130122,267981.7919081733,6352.135676436638,0.997557127094086
227,0.61608,195330.0,2.9982,414.98,2.7341,0,22224.0,-1.113e+18,121.43,,16.594,8.4937,0,0,804803.6975130122,264661.83474555815,6352.135676436638,0.9975649094355432
228,0.60661,192450.0,3.0123,409.26,2.722,0,21754.0,-1.1197e+18,120.7,,16.667,8.5668,0,0,804803.6975130122,261470.13822864715,6352.135676436638,0.9975735463400235
229,0.59714,189570.0,3.0263,403.54,2.71,0,21284.0,-1.1263e+18,119.97,,16.74,8.6399,0,0,804803.6975130122,258336.63401129394,6352.135676436638,0.9975830714796615
230,0.58767,186690.0,3.0404,397.82,2.698,0,20814.0,-1.133e+18,119.24,,16.813,8.713,0,0,804803.6975130122,255216.32918623713,6352.135676436638,0.9975935207265131
231,0.5794,184180.0,3.0532,392.79,2.8148,0,20411.0,-1.1387e+18,118.59,,16.886,8.7861,0,0,804803.6975130122,252414.43623448152,6352.135676436638,0.9976018091729922
232,0.5717,181840.0,3.0653,388.1,2.9929,0,20040.0,-1.144e+18,117.99,,16.959,8.8592,0,0,804803.6975130122,249792.48795537456,6352.135676436638,0.9976099881237674
233,0.564,179500.0,3.0774,383.4,3.171,0,19669.0,-1.1493e+18,117.39,,17.032,8.9323,0,0,804803.6975130122,247196.34638566966,6352.135676436638,0.9976188066080924
234,0.55631,177160.0,3.0895,378.71,3.3491,0,19298.0,-1.1545e+18,116.79,,17.105,9.0054,0,0,804803.6975130122,244625.85337888284,6352.135676436638,0.9976282861826072
235,0.5489,174910.0,3.102,374.19,3.4215,0,18941.0,-1.1596e+18,116.17,,17.179,9.0785,0,0,804803.6975130122,241997.1491578383,6352.135676436638,0.9976355023897807
236,0.54179,172750.0,3.1149,369.85,3.3875,0,18599.0,-1.1645e+18,115.55,,17.252,9.1516,0,0,804803.6975130122,239312.65617128985,6352.135676436638,0.9976414638262643
237,0.53468,170590.0,3.1278,365.52,3.3536,0,18256.0,-1.1693e+18,114.93,,17.325,9.2247,0,0,804803.6975130122,236656.74056395944,6352.135676436638,0.9976481679391684
238,0.52757,168430.0,3.1407,361.18,3.3196,0,17913.0,-1.1742e+18,114.3,,17.398,9.2978,0,0,804803.6975130122,234029.1990281417,6352.135676436638,0.9976549102840494
239,0.52044,166260.0,3.1541,356.82,3.2988,0,17570.0,-1.1791e+18,113.66,,17.471,9.3709,0,0,804803.6975130122,231329.6390254693,6352.135676436638,0.9976617112721095
240,0.51327,164070.0,3.1688,352.42,3.3098,0,17225.0,-1.184e+18,112.96,,17.544,9.444,0,0,804803.6975130122,228402.86433661432,6352.135676436638,0.9976658402336105
241,0.50609,161880.0,3.1835,348.02,3.3208,0,16881.0,-1.1889e+18,112.27,,17.617,9.5171,0,0,804803.6975130122,225512.0745835268,6352.135676436638,0.9976711408883364
242,0.49891,159680.0,3.1983,343.62,3.3317,0,16536.0,-1.1937e+18,111.57,,17.69,9.5902,0,0,804803.6975130122,222637.65361291586,6352.135676436638,0.9976767050483241
243,0.49171,157480.0,3.213,339.2,3.3393,0,16192.0,-1.1986e+18,110.87,,17.763,9.6633,0,0,804803.6975130122,219818.12510844326,6352.135676436638,0.9976828903194054
244,0.48423,155190.0,3.2286,334.53,3.3106,0,15848.0,-1.2035e+18,110.16,,17.836,9.7364,0,0,804803.6975130122,216864.27676610718,6352.135676436638,0.9976892554338632
245,0.47675,152890.0,3.2441,329.86,3.282,0,15504.0,-1.2084e+18,109.45,,17.91,9.8095,0,0,804803.6975130122,213968.05248748022,6352.135676436638,0.9976964440469032
246,0.46927,150590.0,3.2597,325.19,3.2533,0,15160.0,-1.2133e+18,108.74,,17.983,9.8826,0,0,804803.6975130122,211091.69461836302,6352.135676436638,0.9977044926122313
247,0.46178,148290.0,3.2752,320.52,3.2247,0,14817.0,-1.2182e+18,108.03,,18.056,9.9557,0,0,804803.6975130122,208271.69349721432,6352.135676436638,0.99771328464114
248,0.45438,146000.0,3.2915,315.85,3.1725,0,14486.0,-1.2229e+18,107.31,,18.129,10.029,0,0,804803.6975130122,205346.49265964678,6352.135676436638,0.9977204988509183
249,0.447,143720.0,3.3078,311.18,3.1161,0,14157.0,-1.2275e+18,106.58,,18.202,10.102,0,0,804803.6975130122,202462.21212979787,6352.135676436638,0.9977276682663503
250,0.43961,141440.0,3.3241,306.52,3.0597,0,13828.0,-1.2322e+18,105.86,,18.275,10.175,0,0,804803.6975130122,199618.3994281742,6352.135676436638,0.9977363820802012
251,0.43222,139160.0,3.3404,301.85,3.0033,0,13499.0,-1.2369e+18,105.14,,18.348,10.248,0,0,804803.6975130122,196814.60080135698,6352.135676436638,0.9977460645481578
252,0.42499,136920.0,3.3575,297.25,2.8924,0,13182.0,-1.2414e+18,104.41,,18.421,10.321,0,0,804803.6975130122,193915.70381670477,6352.135676436638,0.997754087916777
253,0.41785,134700.0,3.3749,292.7,2.7466,0,12871.0,-1.2458e+18,103.66,,18.494,10.394,0,0,804803.6975130122,191010.09652605598,6352.135676436638,0.9977607870634198
254,0.4107,132490.0,3.3924,288.14,2.6008,0,12561.0,-1.2502e+18,102.92,,18.567,10.467,0,0,804803.6975130122,188132.1496348872,6352.135676436638,0.9977689085035266
255,0.40356,130280.0,3.4098,283.59,2.4549,0,12251.0,-1.2546e+18,102.18,,18.64,10.54,0,0,804803.6975130122,185314.19728493693,6352.135676436638,0.9977780459727524
256,0.39624,128000.0,3.4282,278.91,2.313,0,11935.0,-1.2591e+18,101.4,,18.714,10.614,0,0,804803.6975130122,182380.9183488218,6352.135676436638,0.9977868341966563
257,0.38858,125620.0,3.4483,273.98,2.1784,0,11609.0,-1.2637e+18,100.57,,18.787,10.687,0,0,804803.6975130122,179230.64737113772,6352.135676436638,0.9977955060855027
258,0.38086,123220.0,3.4688,269.01,2.0403,0,11282.0,-1.2684e+18,99.731,,18.86,10.76,0,0,804803.6975130122,176074.92553737108,6352.135676436638,0.9978050888095107
259,0.3729,120730.0,3.4905,263.86,1.8885,0,10950.0,-1.2731e+18,98.852,,18.933,10.833,0,0,804803.6975130122,172796.4667175296,6352.135676436638,0.9978144813896004
260,0.3649,118230.0,3.5124,258.67,1.7307,0,10618.0,-1.2778e+18,97.967,,19.006,10.906,0,0,804803.6975130122,169551.36765007454,6352.135676436638,0.9978249738299848
261,0.35637,115560.0,3.5367,253.12,1.4963,0,10267.0,-1.2828e+18,97.001,,19.079,10.979,0,0,804803.6975130122,166024.07946811194,6352.135676436638,0.9978358234538469
262,0.34365,111580.0,3.5732,244.79,0.72535,0,9755.7,-1.29e+18,95.582,,19.152,11.052,0,0,804803.6975130122,160867.92281947384,6352.135676436638,0.9978542336919963
263,0.87936,226050.0,1.2453,316.61,-1.0502,0,66843.0,-4.7937e+17,247.37,,19.225,11.125,0,0,154553.53918908685,152649.19184002135,6842.0259377096345,0.9994415399351744
264,1.4306,367850.0,0.39862,211.73,0.14571,0,140870.0,5.7187e+17,331.55,,19.298,11.198,0,0,154553.53918908685,154553.53918908685,6842.0259377096345,1.00004500428167
265,1.4457,370890.0,0.39114,209.88,0.037982,0,142260.0,5.9162e+17,331.33,,19.372,11.271,0,0,154553.53918908685,154553.53918908685,6842.0259377096345,1.0000437997851532
266,1.4547,372950.0,0.3864,208.66,0.054762,0,143190.0,6.0483e+17,331.43,,19.445,11.345,0,0,154553.53918908685,154553.53918908685,6842.0259377096345,1.0000448807799067
267,1.461,374370.0,0.38193,207.19,0.069999,0,143870.0,6.1449e+17,331.56,,19.518,11.418,0,0,154553.53918908685,154553.53918908685,6842.0259377096345,1.000046116753309
268,1.4669,375630.0,0.37869,206.26,0.069487,0,144450.0,6.2273e+17,331.56,,19.591,11.491,0,0,154553.53918908685,154553.53918908685,6842.0259377096345,1.0000463175704242
269,1.4711,376560.0,0.3766,205.71,0.050082,0,144870.0,6.2865e+17,331.57,,19.664,11.564,0,0,154553.53918908685,154553.53918908685,6842.0259377096345,1.0000465408676353
270,1.4734,377110.0,0.37495,205.15,0.022207,0,145130.0,6.3236e+17,331.65,,19.737,11.637,0,0,154553.53918908685,154553.53918908685,6842.0259377096345,1.000047254271809
271,1.4756,377660.0,0.37331,204.59,-0.0056684,0,145390.0,6.3607e+17,331.74,,19.81,11.71,0,0,154553.53918908685,154553.53918908685,6842.0259377096345,1.0000480471662356
272,1.4779,378220.0,0.37166,204.03,-0.033543,0,145650.0,6.3977e+17,331.83,,19.883,11.783,0,0,154553.53918908685,154553.53918908685,6842.0259377096345,1.000048841744246
273,1.48,378740.0,0.37017,203.53,-0.062608,0,145900.0,6.4328e+17,331.92,,19.956,11.856,0,0,154553.53918908685,154553.53918908685,6842.0259377096345,1.0000496343416343
274,1.4814,379130.0,0.36952,203.38,-0.09818,0,146070.0,6.4565e+17,331.98,,20.029,11.929,0,0,154553.53918908685,154553.53918908685,6842.0259377096345,1.0000501648484685
275,1.4828,379510.0,0.36887,203.24,-0.13375,0,146230.0,6.4803e+17,332.05,,20.103,12.002,0,0,154553.53918908685,154553.53918908685,6842.0259377096345,1.0000507703834314
276,1.4842,379900.0,0.36821,203.09,-0.16932,0,146400.0,6.504e+17,332.11,,20.176,12.076,0,0,154553.53918908685,154553.53918908685,6842.0259377096345,1.0000513023299658
277,1.4857,380280.0,0.36756,202.94,-0.2049,0,146570.0,6.5278e+17,332.17,,20.249,12.149,0,0,154553.53918908685,154553.53918908685,6842.0259377096345,1.0000518349969973
278,1.4865,380550.0,0.36736,202.96,-0.21599,0,146680.0,6.5432e+17,332.23,,20.322,12.222,0,0,154553.53918908685,154553.53918908685,6842.0259377096345,1.0000523454132209
279,1.4872,380790.0,0.36726,203.03,-0.22205,0,146770.0,6.5569e+17,332.29,,20.395,12.295,0,0,154553.53918908685,154553.53918908685,6842.0259377096345,1.0000528484394096
280,1.4879,381040.0,0.36716,203.09,-0.22812,0,146870.0,6.5706e+17,332.35,,20.468,12.368,0,0,154553.53918908685,154553.53918908685,6842.0259377096345,1.0000533555599114
281,1.4887,381280.0,0.36706,203.15,-0.23419,0,146970.0,6.5843e+17,332.41,,20.541,12.441,0,0,154553.53918908685,154553.53918908685,6842.0259377096345,1.0000538629460238
282,1.4891,381450.0,0.367,203.19,-0.22567,0,147040.0,6.594e+17,332.47,,20.614,12.514,0,0,154553.53918908685,154553.53918908685,6842.0259377096345,1.000054358727218
283,1.4891,381540.0,0.36699,203.21,-0.20112,0,147070.0,6.5992e+17,332.53,,20.687,12.587,0,0,154553.53918908685,154553.53918908685,6842.0259377096345,1.0000548386269743
284,1.4892,381640.0,0.36698,203.24,-0.17657,0,147110.0,6.6044e+17,332.6,,20.76,12.66,0,0,154553.53918908685,154553.53918908685,6842.0259377096345,1.000055400292262
285,1.4893,381730.0,0.36697,203.26,-0.15202,0,147140.0,6.6096e+17,332.67,,20.833,12.733,0,0,154553.53918908685,154553.53918908685,6842.0259377096345,1.0000559576838732
286,1.4893,381810.0,0.36696,203.28,-0.12877,0,147180.0,6.6139e+17,332.73,,20.907,12.807,0,0,154553.53918908685,154553.53918908685,6842.0259377096345,1.0000564410703217
287,1.489,381780.0,0.36704,203.29,-0.11482,0,147160.0,6.6119e+17,332.78,,20.98,12.88,0,0,154553.53918908685,154553.53918908685,6842.0259377096345,1.0000568218245736
288,1.4886,381750.0,0.36712,203.3,-0.10086,0,147150.0,6.6099e+17,332.82,,21.053,12.953,0,0,154553.53918908685,154553.53918908685,6842.0259377096345,1.0000571286513364
289,1.4883,381720.0,0.3672,203.31,-0.086905,0,147130.0,6.6079e+17,332.87,,21.126,13.026,0,0,154553.53918908685,154553.53918908685,6842.0259377096345,1.0000575087675279
290,1.4879,381690.0,0.36728,203.32,-0.072949,0,147120.0,6.6059e+17,332.91,,21.199,13.099,0,0,154553.53918908685,154553.53918908685,6842.0259377096345,1.0000578151125503
291,1.4876,381640.0,0.36737,203.33,-0.061099,0,147100.0,6.6029e+17,332.95,,21.272,13.172,0,0,154553.53918908685,154553.53918908685,6842.0259377096345,1.000058117040847
292,1.4872,381590.0,0.36745,203.34,-0.049989,0,147070.0,6.5995e+17,332.97,,21.345,13.245,0,0,154553.53918908685,154553.53918908685,6842.0259377096345,1.0000582594712275
293,1.4868,381530.0,0.36754,203.35,-0.038879,0,147050.0,6.5961e+17,333.0,,21.418,13.318,0,0,154553.53918908685,154553.53918908685,6842.0259377096345,1.000058483511685
294,1.4865,381470.0,0.36763,203.35,-0.027769,0,147030.0,6.5927e+17,333.02,,21.491,13.391,0,0,154553.53918908685,154553.53918908685,6842.0259377096345,1.0000586299547398
