,Density,Energy,Mach,Momentum:0,Momentum:1,Momentum:2,Pressure,Pressure_Coefficient,Temperature,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2,pt,pi,s,Z
145,1.7574,522700.0,2.0389,994.09,-0.031035,0,96617.0,-5.6561e+16,185.1,,10.599,2.4995,0,0,804803.6975130122,565530.6186727716,6352.135676436638,0.9972390990490064
146,1.7624,523930.0,2.0362,996.06,-0.85942,0,96982.0,-5.1374e+16,185.28,,10.673,2.5726,0,0,804803.6975130122,566546.0001450435,6352.135676436638,0.9972382813268378
147,1.7725,526680.0,2.0302,1000.1,-1.9155,0,97805.0,-3.9695e+16,185.78,,10.746,2.6457,0,0,804803.6975130122,568802.6653531546,6352.135676436638,0.997241586497603
148,1.7889,531110.0,2.0208,1006.8,-3.032,0,99121.0,-2.0997e+16,186.55,,10.819,2.7188,0,0,804803.6975130122,572338.5444928441,6352.135676436638,0.9972456744935119
149,1.8125,537540.0,2.0076,1016.4,-4.22,0,101020.0,6003400000000000.0,187.65,,10.892,2.7919,0,0,804803.6975130122,577303.7637594709,6352.135676436638,0.9972517759496258
150,1.8508,548040.0,1.9881,1032.3,-4.5894,0,104070.0,4.9237e+16,189.3,,10.965,2.865,0,0,804803.6975130122,584635.5306456091,6352.135676436638,0.9972573032819179
151,1.911,564480.0,1.9589,1057.0,-4.4376,0,108860.0,1.1732e+17,191.79,,11.038,2.9381,0,0,804803.6975130122,595596.6933289807,6352.135676436638,0.9972651483283503
152,1.9842,584350.0,1.9239,1086.2,-3.9714,0,114810.0,2.0178e+17,194.79,,11.111,3.0112,0,0,804803.6975130122,608683.5662996274,6352.135676436638,0.9972771031545039
153,2.0656,606360.0,1.8861,1118.0,-3.5594,0,121520.0,2.97e+17,198.07,,11.184,3.0843,0,0,804803.6975130122,622717.1306304894,6352.135676436638,0.9972937528911108
154,2.1542,630150.0,1.8465,1151.5,-2.47,0,128960.0,4.0271e+17,201.55,,11.257,3.1574,0,0,804803.6975130122,637258.8221346427,6352.135676436638,0.9973136180658773
155,2.2372,652440.0,1.8115,1182.3,-1.8246,0,136010.0,5.029e+17,204.69,,11.33,3.2305,0,0,804803.6975130122,649931.1992505199,6352.135676436638,0.9973326658925262
156,2.2971,668450.0,1.7885,1204.5,-2.1165,0,141060.0,5.7457e+17,206.75,,11.404,3.3036,0,0,804803.6975130122,658146.4027335906,6352.135676436638,0.9973411895369674
157,2.3436,680580.0,1.7681,1220.2,-2.1383,0,145170.0,6.3294e+17,208.56,,11.477,3.3767,0,0,804803.6975130122,665347.1169537026,6352.135676436638,0.9973575610712345
158,2.3729,688450.0,1.7571,1230.8,-2.0007,0,147700.0,6.6886e+17,209.58,,11.55,3.4498,0,0,804803.6975130122,669193.256539712,6352.135676436638,0.9973639444588774
159,2.3952,694600.0,1.7504,1239.5,-1.8511,0,149550.0,6.951e+17,210.22,,11.623,3.5229,0,0,804803.6975130122,671522.5773617076,6352.135676436638,0.9973637508147806
160,2.4067,698160.0,1.7478,1244.7,-1.7549,0,150520.0,7.0884e+17,210.57,,11.696,3.596,0,0,804803.6975130122,672423.6918238965,6352.135676436638,0.9973645553160891
161,2.4137,700660.0,1.747,1248.4,-1.6809,0,151120.0,7.1741e+17,210.81,,11.769,3.6691,0,0,804803.6975130122,672700.6380189416,6352.135676436638,0.9973663069948244
162,2.4128,700640.0,1.7479,1248.5,-1.1146,0,151040.0,7.1633e+17,210.78,,11.842,3.7422,0,0,804803.6975130122,672389.062929542,6352.135676436638,0.9973661725942736
163,2.4091,699750.0,1.7494,1247.4,-0.37821,0,150730.0,7.1192e+17,210.66,,11.915,3.8153,0,0,804803.6975130122,671869.3473027115,6352.135676436638,0.997365468542827
164,2.4055,698870.0,1.7509,1246.2,0.35813,0,150420.0,7.075e+17,210.55,,11.988,3.8884,0,0,804803.6975130122,671349.1049195824,6352.135676436638,0.9973652849364761
165,2.4019,697980.0,1.7525,1245.1,1.0945,0,150110.0,7.0309e+17,210.43,,12.062,3.9615,0,0,804803.6975130122,670793.6030138342,6352.135676436638,0.9973646047066246
166,2.3894,694680.0,1.7575,1240.8,1.7528,0,149010.0,6.8742e+17,209.97,,12.135,4.0346,0,0,804803.6975130122,669053.868319001,6352.135676436638,0.9973605473921453
167,2.3744,690690.0,1.7635,1235.6,2.3893,0,147680.0,6.6859e+17,209.42,,12.208,4.1077,0,0,804803.6975130122,666958.7457965263,6352.135676436638,0.9973561576555982
168,2.3513,684540.0,1.7726,1227.4,2.8779,0,145680.0,6.4009e+17,208.59,,12.281,4.1808,0,0,804803.6975130122,663766.1194840824,6352.135676436638,0.997349830753515
169,2.3263,677850.0,1.7824,1218.5,3.3294,0,143500.0,6.0917e+17,207.69,,12.354,4.2539,0,0,804803.6975130122,660308.4310369192,6352.135676436638,0.9973437692715146
170,2.2937,669130.0,1.7955,1206.7,3.6399,0,140670.0,5.6908e+17,206.5,,12.427,4.327,0,0,804803.6975130122,655656.4746602394,6352.135676436638,0.9973357483576403
171,2.254,658500.0,1.8116,1192.3,3.9376,0,137270.0,5.2071e+17,205.05,,12.5,4.4001,0,0,804803.6975130122,649895.273518821,6352.135676436638,0.9973265504729752
172,2.209,646450.0,1.8304,1175.7,3.944,0,133420.0,4.6613e+17,203.36,,12.573,4.4732,0,0,804803.6975130122,643111.7180177999,6352.135676436638,0.9973157028041926
173,2.1623,633850.0,1.8499,1158.1,3.8621,0,129480.0,4.1014e+17,201.62,,12.646,4.5463,0,0,804803.6975130122,636018.0611577713,6352.135676436638,0.9973064207555679
174,2.1151,621160.0,1.8704,1140.3,3.7718,0,125520.0,3.5385e+17,199.8,,12.719,4.6194,0,0,804803.6975130122,628504.9270666724,6352.135676436638,0.9972959555646478
175,2.0685,608570.0,1.8908,1122.2,3.6684,0,121650.0,2.9896e+17,198.01,,12.792,4.6925,0,0,804803.6975130122,620979.3481301233,6352.135676436638,0.9972877441184369
176,2.0216,595840.0,1.9117,1103.8,3.5691,0,117800.0,2.443e+17,196.2,,12.866,4.7656,0,0,804803.6975130122,613226.3153553604,6352.135676436638,0.9972807687792299
177,1.9786,584100.0,1.9308,1086.5,3.514,0,114320.0,1.9477e+17,194.53,,12.939,4.8387,0,0,804803.6975130122,606109.4695818467,6352.135676436638,0.9972751627202183
178,1.9379,573030.0,1.9494,1070.0,3.5299,0,111050.0,1.4844e+17,192.94,,13.012,4.9118,0,0,804803.6975130122,599155.6043457063,6352.135676436638,0.9972710692740806
179,1.8965,561750.0,1.9689,1053.1,3.5802,0,107750.0,1.0157e+17,191.3,,13.085,4.9849,0,0,804803.6975130122,591846.1694654525,6352.135676436638,0.9972674286474064
180,1.8524,549720.0,1.9904,1034.9,3.5382,0,104250.0,5.184e+16,189.48,,13.158,5.058,0,0,804803.6975130122,583771.099075198,6352.135676436638,0.9972620534302705
181,1.8051,536800.0,2.0152,1015.4,3.3635,0,100480.0,-1711700000000000.0,187.41,,13.231,5.1311,0,0,804803.6975130122,574445.0819092663,6352.135676436638,0.9972537997791899
182,1.7574,523570.0,2.0385,994.79,3.193,0,96803.0,-5.3919e+16,185.46,,13.304,5.2042,0,0,804803.6975130122,565681.0401056422,6352.135676436638,0.9972529344761523
183,1.7143,511550.0,2.0593,975.71,3.7882,0,93551.0,-1.001e+17,183.74,,13.377,5.2773,0,0,804803.6975130122,557862.6955200444,6352.135676436638,0.9972555451688083
184,1.671,499620.0,2.0825,956.87,3.9722,0,90259.0,-1.4685e+17,181.86,,13.45,5.3504,0,0,804803.6975130122,549155.4928856102,6352.135676436638,0.9972540074558575
185,1.6259,487140.0,2.1077,937.05,4.0988,0,86846.0,-1.9531e+17,179.84,,13.524,5.4235,0,0,804803.6975130122,539722.0266035339,6352.135676436638,0.9972522405419115
186,1.5813,474720.0,2.1326,917.0,4.0499,0,83528.0,-2.4243e+17,177.85,,13.597,5.4966,0,0,804803.6975130122,530434.5014682586,6352.135676436638,0.9972528878406142
187,1.538,462690.0,2.1586,897.57,4.4574,0,80312.0,-2.881e+17,175.81,,13.67,5.5697,0,0,804803.6975130122,520781.40670804965,6352.135676436638,0.997251358027082
188,1.4928,450020.0,2.186,876.82,4.2072,0,77001.0,-3.3512e+17,173.67,,13.743,5.6428,0,0,804803.6975130122,510667.5922887147,6352.135676436638,0.9972518403869681
189,1.4473,437240.0,2.2137,855.59,4.239,0,73735.0,-3.8149e+17,171.53,,13.816,5.7159,0,0,804803.6975130122,500514.3255517611,6352.135676436638,0.9972552542031067
190,1.4058,425530.0,2.2402,836.01,4.1309,0,70775.0,-4.2353e+17,169.51,,13.889,5.789,0,0,804803.6975130122,490876.4811701299,6352.135676436638,0.9972581651374943
191,1.3664,414340.0,2.2641,816.87,4.4211,0,68061.0,-4.6207e+17,167.7,,13.962,5.8621,0,0,804803.6975130122,482253.9158503159,6352.135676436638,0.9972668891676213
192,1.3319,404620.0,2.2867,800.21,4.4517,0,65686.0,-4.9579e+17,166.05,,14.035,5.9352,0,0,804803.6975130122,474165.9051384553,6352.135676436638,0.9972741023164226
193,1.2977,394980.0,2.3096,783.58,4.7162,0,63364.0,-5.2877e+17,164.39,,14.108,6.0083,0,0,804803.6975130122,466039.6650899102,6352.135676436638,0.9972816588939966
194,1.2649,385650.0,2.333,767.41,4.7869,0,61141.0,-5.6034e+17,162.7,,14.181,6.0814,0,0,804803.6975130122,457811.84012138325,6352.135676436638,0.9972864028495226
195,1.2327,376470.0,2.3564,751.48,4.7484,0,58957.0,-5.9136e+17,161.02,,14.254,6.1545,0,0,804803.6975130122,449664.40980069124,6352.135676436638,0.9972930417370186
196,1.2012,367480.0,2.3801,735.75,4.6889,0,56859.0,-6.2114e+17,159.33,,14.328,6.2276,0,0,804803.6975130122,441498.0022689906,6352.135676436638,0.9972982803936102
197,1.1702,358580.0,2.4039,720.11,4.6208,0,54797.0,-6.5042e+17,157.65,,14.401,6.3007,0,0,804803.6975130122,433386.985061848,6352.135676436638,0.9973054811150349
198,1.14,349910.0,2.4279,704.74,4.5348,0,52825.0,-6.7844e+17,155.98,,14.474,6.3738,0,0,804803.6975130122,425302.03075267596,6352.135676436638,0.9973119412730408
199,1.1103,341350.0,2.452,689.5,4.4402,0,50895.0,-7.0583e+17,154.32,,14.547,6.4469,0,0,804803.6975130122,417281.39143443585,6352.135676436638,0.997319952066258
200,1.0816,333070.0,2.4759,674.65,4.3362,0,49063.0,-7.3185e+17,152.69,,14.62,6.52,0,0,804803.6975130122,409426.78041574993,6352.135676436638,0.9973275774962522
201,1.0536,324950.0,2.4997,660.02,4.2269,0,47285.0,-7.571e+17,151.08,,14.693,6.5931,0,0,804803.6975130122,401705.6419476527,6352.135676436638,0.9973364368305248
202,1.0267,317120.0,2.5233,645.81,4.1328,0,45599.0,-7.8105e+17,149.5,,14.766,6.6662,0,0,804803.6975130122,394150.40026125184,6352.135676436638,0.9973447960121569
203,1.0005,309480.0,2.5467,631.88,4.0486,0,43972.0,-8.0415e+17,147.96,,14.839,6.7393,0,0,804803.6975130122,386760.09986252984,6352.135676436638,0.9973548989261357
204,0.97534,302170.0,2.5704,618.49,3.9824,0,42425.0,-8.2612e+17,146.42,,14.912,6.8124,0,0,804803.6975130122,379378.87807653245,6352.135676436638,0.9973630632457653
205,0.95111,295120.0,2.5941,605.53,3.9305,0,40940.0,-8.4721e+17,144.9,,14.986,6.8855,0,0,804803.6975130122,372103.34324241395,6352.135676436638,0.9973712908948639
206,0.92841,288490.0,2.6172,593.32,3.8395,0,39556.0,-8.6685e+17,143.43,,15.059,6.9586,0,0,804803.6975130122,365114.6644391835,6352.135676436638,0.997378513363223
207,0.90718,282280.0,2.6397,581.85,3.7107,0,38271.0,-8.851e+17,142.02,,15.132,7.0317,0,0,804803.6975130122,358405.6704639472,6352.135676436638,0.9973850149269468
208,0.88637,276110.0,2.6597,570.28,3.7199,0,37058.0,-9.0233e+17,140.75,,15.205,7.1048,0,0,804803.6975130122,352523.89262775873,6352.135676436638,0.9973968447526721
209,0.86606,269970.0,2.6768,558.6,3.8914,0,35928.0,-9.1837e+17,139.66,,15.278,7.1779,0,0,804803.6975130122,347556.2388209774,6352.135676436638,0.9974152343737072
210,0.84834,264680.0,2.6936,548.53,3.9802,0,34931.0,-9.3253e+17,138.62,,15.351,7.251,0,0,804803.6975130122,342730.8761023683,6352.135676436638,0.9974287469229545
211,0.83436,260570.0,2.71,540.78,3.9502,0,34125.0,-9.4398e+17,137.65,,15.424,7.3241,0,0,804803.6975130122,338073.2029286242,6352.135676436638,0.9974335655154539
212,0.82039,256470.0,2.7263,533.03,3.9201,0,33318.0,-9.5543e+17,136.68,,15.497,7.3972,0,0,804803.6975130122,333495.66530818655,6352.135676436638,0.9974396179558042
213,0.80641,252370.0,2.7427,525.28,3.89,0,32512.0,-9.6689e+17,135.71,,15.57,7.4703,0,0,804803.6975130122,328942.1119781301,6352.135676436638,0.9974468076335606
214,0.79264,248310.0,2.7592,517.59,3.8637,0,31722.0,-9.781e+17,134.73,,15.643,7.5434,0,0,804803.6975130122,324413.48202733806,6352.135676436638,0.9974534076441544
215,0.77938,244380.0,2.776,510.09,3.8468,0,30976.0,-9.8869e+17,133.76,,15.717,7.6165,0,0,804803.6975130122,319856.76427203993,6352.135676436638,0.9974582398624858
216,0.76611,240440.0,2.7928,502.58,3.8299,0,30230.0,-9.9929e+17,132.79,,15.79,7.6896,0,0,804803.6975130122,315354.7065355921,6352.135676436638,0.9974642484756953
217,0.75285,236500.0,2.8096,495.08,3.813,0,29483.0,-1.0099e+18,131.81,,15.863,7.7627,0,0,804803.6975130122,310907.1992426811,6352.135676436638,0.9974709983696233
218,0.73964,232580.0,2.8265,487.58,3.7938,0,28743.0,-1.0204e+18,130.83,,15.936,7.8358,0,0,804803.6975130122,306488.1179190403,6352.135676436638,0.9974784307756236
219,0.72665,228700.0,2.8445,480.11,3.7624,0,28033.0,-1.0305e+18,129.83,,16.009,7.9089,0,0,804803.6975130122,301841.77047241013,6352.135676436638,0.9974833355907724
220,0.71367,224820.0,2.8624,472.64,3.731,0,27323.0,-1.0406e+18,128.83,,16.082,7.982,0,0,804803.6975130122,297282.75929731305,6352.135676436638,0.9974895120340009
221,0.70069,220950.0,2.8804,465.17,3.6996,0,26613.0,-1.0506e+18,127.83,,16.155,8.0551,0,0,804803.6975130122,292759.88101957843,6352.135676436638,0.9974970275783074
222,0.68771,217070.0,2.8983,457.7,3.668,0,25904.0,-1.0607e+18,126.82,,16.228,8.1282,0,0,804803.6975130122,288323.0978838351,6352.135676436638,0.9975052685532848
223,0.67493,213240.0,2.9183,450.25,3.6128,0,25220.0,-1.0704e+18,125.75,,16.301,8.2013,0,0,804803.6975130122,283437.32162281463,6352.135676436638,0.9975089721835282
224,0.66216,209410.0,2.9383,442.8,3.5577,0,24536.0,-1.0801e+18,124.68,,16.374,8.2744,0,0,804803.6975130122,278626.5663332757,6352.135676436638,0.9975140877035807
225,0.64938,205580.0,2.9583,435.35,3.5025,0,23852.0,-1.0899e+18,123.6,,16.448,8.3475,0,0,804803.6975130122,273890.3135685556,6352.135676436638,0.9975201025205801
226,0.6366,201750.0,2.9782,427.91,3.4473,0,23169.0,-1.0996e+18,122.53,,16.521,8.4206,0,0,804803.6975130122,269251.13884067145,6352.135676436638,0.9975281902567474
227,0.62506,198240.0,2.9952,420.96,3.3915,0,22590.0,-1.1078e+18,121.64,,16.594,8.4937,0,0,804803.6975130122,265345.5770218351,6352.135676436638,0.9975373791283871
228,0.61373,194780.0,3.0116,414.09,3.3355,0,22029.0,-1.1157e+18,120.78,,16.667,8.5668,0,0,804803.6975130122,261627.74160813694,6352.135676436638,0.9975476315796924
229,0.6024,191320.0,3.028,407.22,3.2796,0,21468.0,-1.1237e+18,119.93,,16.74,8.6399,0,0,804803.6975130122,257958.5385488682,6352.135676436638,0.9975597335448197
230,0.59108,187860.0,3.0444,400.36,3.2237,0,20907.0,-1.1317e+18,119.07,,16.813,8.713,0,0,804803.6975130122,254337.60574412261,6352.135676436638,0.9975725414288286
231,0.58167,184980.0,3.0583,394.6,3.298,0,20451.0,-1.1382e+18,118.36,,16.886,8.7861,0,0,804803.6975130122,251306.16120388944,6352.135676436638,0.9975832979461305
232,0.57318,182380.0,3.071,389.36,3.4342,0,20046.0,-1.1439e+18,117.72,,16.959,8.8592,0,0,804803.6975130122,248566.3067315518,6352.135676436638,0.9975930715492948
233,0.56469,179770.0,3.0837,384.13,3.5705,0,19642.0,-1.1497e+18,117.08,,17.032,8.9323,0,0,804803.6975130122,245854.80003382274,6352.135676436638,0.9976034903602143
234,0.55619,177160.0,3.0964,378.89,3.7068,0,19237.0,-1.1554e+18,116.43,,17.105,9.0054,0,0,804803.6975130122,243171.45676401057,6352.135676436638,0.9976142216784505
235,0.54827,174740.0,3.1094,374.03,3.7524,0,18858.0,-1.1608e+18,115.79,,17.179,9.0785,0,0,804803.6975130122,240453.7010381446,6352.135676436638,0.9976230963046386
236,0.54093,172510.0,3.1227,369.55,3.7069,0,18506.0,-1.1658e+18,115.15,,17.252,9.1516,0,0,804803.6975130122,237703.35096558044,6352.135676436638,0.9976292513870971
237,0.53359,170280.0,3.136,365.06,3.6614,0,18154.0,-1.1708e+18,114.52,,17.325,9.2247,0,0,804803.6975130122,234983.24763653325,6352.135676436638,0.9976366713123562
238,0.52624,168050.0,3.1493,360.58,3.6159,0,17802.0,-1.1758e+18,113.88,,17.398,9.2978,0,0,804803.6975130122,232293.1664895466,6352.135676436638,0.9976441705288499
239,0.51887,165810.0,3.1631,356.07,3.5798,0,17449.0,-1.1808e+18,113.22,,17.471,9.3709,0,0,804803.6975130122,229533.44753363318,6352.135676436638,0.9976512990598286
240,0.51144,163540.0,3.1783,351.5,3.5667,0,17095.0,-1.1858e+18,112.5,,17.544,9.444,0,0,804803.6975130122,226530.5733374142,6352.135676436638,0.9976556461093191
241,0.50401,161270.0,3.1935,346.93,3.5536,0,16740.0,-1.1908e+18,111.79,,17.617,9.5171,0,0,804803.6975130122,223565.95638059272,6352.135676436638,0.9976614991300479
242,0.49658,159000.0,3.2087,342.36,3.5404,0,16386.0,-1.1959e+18,111.07,,17.69,9.5902,0,0,804803.6975130122,220639.24616155715,6352.135676436638,0.9976673923791527
243,0.48913,156720.0,3.224,337.77,3.5233,0,16032.0,-1.2009e+18,110.35,,17.763,9.6633,0,0,804803.6975130122,217731.20488642468,6352.135676436638,0.9976741082333187
244,0.48143,154350.0,3.2401,332.95,3.4636,0,15680.0,-1.2059e+18,109.62,,17.836,9.7364,0,0,804803.6975130122,214711.79451363217,6352.135676436638,0.9976807698421853
245,0.47372,151980.0,3.2562,328.14,3.4039,0,15328.0,-1.2109e+18,108.89,,17.91,9.8095,0,0,804803.6975130122,211733.686162273,6352.135676436638,0.9976883146491857
246,0.46602,149610.0,3.2723,323.32,3.3442,0,14976.0,-1.2159e+18,108.16,,17.983,9.8826,0,0,804803.6975130122,208796.45011075065,6352.135676436638,0.9976967830890692
247,0.45831,147240.0,3.2884,318.5,3.2845,0,14624.0,-1.2209e+18,107.43,,18.056,9.9557,0,0,804803.6975130122,205899.65424917568,6352.135676436638,0.9977062175339325
248,0.45076,144910.0,3.305,313.73,3.2219,0,14288.0,-1.2257e+18,106.69,,18.129,10.029,0,0,804803.6975130122,202954.78007101596,6352.135676436638,0.9977134740143426
249,0.44324,142580.0,3.3218,308.96,3.1588,0,13956.0,-1.2304e+18,105.96,,18.202,10.102,0,0,804803.6975130122,200017.23841264998,6352.135676436638,0.9977216520081436
250,0.43571,140260.0,3.3386,304.2,3.0956,0,13623.0,-1.2351e+18,105.22,,18.275,10.175,0,0,804803.6975130122,197122.27140861028,6352.135676436638,0.997730342224579
251,0.42819,137930.0,3.3554,299.43,3.0325,0,13290.0,-1.2398e+18,104.48,,18.348,10.248,0,0,804803.6975130122,194269.3813555684,6352.135676436638,0.9977400547857167
252,0.42085,135660.0,3.3729,294.76,2.9168,0,12970.0,-1.2444e+18,103.74,,18.421,10.321,0,0,804803.6975130122,191341.8268156325,6352.135676436638,0.9977485778130761
253,0.41362,133410.0,3.3908,290.14,2.7674,0,12658.0,-1.2488e+18,102.98,,18.494,10.394,0,0,804803.6975130122,188393.44333013197,6352.135676436638,0.9977554442359552
254,0.40639,131170.0,3.4087,285.52,2.618,0,12345.0,-1.2533e+18,102.22,,18.567,10.467,0,0,804803.6975130122,185491.06848000296,6352.135676436638,0.9977635035543513
255,0.39917,128930.0,3.4266,280.9,2.4686,0,12033.0,-1.2577e+18,101.47,,18.64,10.54,0,0,804803.6975130122,182634.09957726294,6352.135676436638,0.9977730851558205
256,0.39178,126630.0,3.4454,276.17,2.3239,0,11716.0,-1.2622e+18,100.68,,18.714,10.614,0,0,804803.6975130122,179681.7132756068,6352.135676436638,0.9977821837438199
257,0.38406,124230.0,3.4661,271.2,2.1882,0,11391.0,-1.2668e+18,99.84,,18.787,10.687,0,0,804803.6975130122,176487.28357791866,6352.135676436638,0.9977908418709193
258,0.37629,121810.0,3.487,266.18,2.0489,0,11064.0,-1.2715e+18,98.987,,18.86,10.76,0,0,804803.6975130122,173320.9811388691,6352.135676436638,0.9978003923547757
259,0.3683,119310.0,3.5092,260.99,1.8958,0,10733.0,-1.2762e+18,98.099,,18.933,10.833,0,0,804803.6975130122,170021.59473641124,6352.135676436638,0.9978099226628312
260,0.36026,116800.0,3.5315,255.77,1.7367,0,10401.0,-1.2809e+18,97.204,,19.006,10.906,0,0,804803.6975130122,166772.4629139499,6352.135676436638,0.9978207456741472
261,0.35169,114120.0,3.5564,250.18,1.4995,0,10051.0,-1.2858e+18,96.228,,19.079,10.979,0,0,804803.6975130122,163220.23279315484,6352.135676436638,0.997831820535447
262,0.33887,110100.0,3.5938,241.77,0.71704,0,9540.1,-1.2931e+18,94.789,,19.152,11.052,0,0,804803.6975130122,158031.53447351928,6352.135676436638,0.9978505610855571
263,1.0283,263870.0,0.9378,300.42,0.37559,0,87131.0,-1.9127e+17,278.4,,19.225,11.125,0,0,164613.68543405086,164613.68543405086,6823.3071937318955,0.9996605829821812
264,1.3973,358930.0,0.39536,205.08,0.203,0,137550.0,5.2475e+17,331.46,,19.298,11.198,0,0,164613.68543405086,164613.68543405086,6823.3071937318955,1.0000431969022323
265,1.4032,360410.0,0.39274,204.63,0.00044824,0,138190.0,5.3387e+17,331.61,,19.372,11.271,0,0,164613.68543405086,164613.68543405086,6823.3071937318955,1.0000445274942384
266,1.4099,362060.0,0.38819,203.3,0.025345,0,138960.0,5.4474e+17,331.84,,19.445,11.345,0,0,164613.68543405086,164613.68543405086,6823.3071937318955,1.0000465076985283
267,1.4154,363330.0,0.38252,201.19,0.033664,0,139610.0,5.5398e+17,332.12,,19.518,11.418,0,0,164613.68543405086,164613.68543405086,6823.3071937318955,1.0000488294595193
268,1.4215,364790.0,0.3778,199.63,0.06907,0,140310.0,5.6388e+17,332.34,,19.591,11.491,0,0,164613.68543405086,164613.68543405086,6823.3071937318955,1.0000507350713153
269,1.4266,366010.0,0.37375,198.25,0.14588,0,140890.0,5.7217e+17,332.53,,19.664,11.564,0,0,164613.68543405086,164613.68543405086,6823.3071937318955,1.0000523805033534
270,1.4297,366730.0,0.3695,196.48,0.23573,0,141290.0,5.7782e+17,332.74,,19.737,11.637,0,0,164613.68543405086,164613.68543405086,6823.3071937318955,1.0000541103253386
271,1.4329,367460.0,0.36526,194.7,0.32558,0,141690.0,5.8347e+17,332.94,,19.81,11.71,0,0,164613.68543405086,164613.68543405086,6823.3071937318955,1.0000557699625021
272,1.436,368180.0,0.36101,192.93,0.41543,0,142090.0,5.8912e+17,333.14,,19.883,11.783,0,0,164613.68543405086,164613.68543405086,6823.3071937318955,1.000057434096245
273,1.4391,368870.0,0.35691,191.21,0.49337,0,142470.0,5.9452e+17,333.33,,19.956,11.856,0,0,164613.68543405086,164613.68543405086,6823.3071937318955,1.0000590191680339
274,1.4413,369370.0,0.35357,189.75,0.5062,0,142750.0,5.9854e+17,333.47,,20.029,11.929,0,0,164613.68543405086,164613.68543405086,6823.3071937318955,1.0000601896885493
275,1.4435,369870.0,0.35023,188.28,0.51904,0,143030.0,6.0256e+17,333.62,,20.103,12.002,0,0,164613.68543405086,164613.68543405086,6823.3071937318955,1.000061437138601
276,1.4458,370360.0,0.34689,186.82,0.53187,0,143320.0,6.0658e+17,333.76,,20.176,12.076,0,0,164613.68543405086,164613.68543405086,6823.3071937318955,1.0000626166274225
277,1.448,370860.0,0.34355,185.36,0.5447,0,143600.0,6.1061e+17,333.9,,20.249,12.149,0,0,164613.68543405086,164613.68543405086,6823.3071937318955,1.0000637937293981
278,1.4496,371210.0,0.34117,184.3,0.50442,0,143800.0,6.1341e+17,333.99,,20.322,12.222,0,0,164613.68543405086,164613.68543405086,6823.3071937318955,1.0000645610561487
279,1.4512,371520.0,0.33899,183.33,0.45323,0,143980.0,6.1596e+17,334.06,,20.395,12.295,0,0,164613.68543405086,164613.68543405086,6823.3071937318955,1.0000651702889267
280,1.4527,371840.0,0.3368,182.36,0.40204,0,144160.0,6.185e+17,334.12,,20.468,12.368,0,0,164613.68543405086,164613.68543405086,6823.3071937318955,1.0000657055160795
281,1.4542,372150.0,0.33462,181.38,0.35086,0,144330.0,6.2105e+17,334.19,,20.541,12.441,0,0,164613.68543405086,164613.68543405086,6823.3071937318955,1.0000663115375912
282,1.4554,372390.0,0.33294,180.64,0.2952,0,144470.0,6.2301e+17,334.24,,20.614,12.514,0,0,164613.68543405086,164613.68543405086,6823.3071937318955,1.000066753920649
283,1.4563,372550.0,0.33181,180.14,0.23462,0,144560.0,6.2432e+17,334.25,,20.687,12.587,0,0,164613.68543405086,164613.68543405086,6823.3071937318955,1.0000668726981283
284,1.4572,372720.0,0.33069,179.64,0.17404,0,144660.0,6.2563e+17,334.25,,20.76,12.66,0,0,164613.68543405086,164613.68543405086,6823.3071937318955,1.0000669214800522
285,1.458,372880.0,0.32956,179.14,0.11345,0,144750.0,6.2694e+17,334.26,,20.833,12.733,0,0,164613.68543405086,164613.68543405086,6823.3071937318955,1.0000670403981498
286,1.4589,373040.0,0.32855,178.7,0.057068,0,144840.0,6.282e+17,334.27,,20.907,12.807,0,0,164613.68543405086,164613.68543405086,6823.3071937318955,1.000067159402067
287,1.4595,373190.0,0.32836,178.67,0.030678,0,144900.0,6.291e+17,334.27,,20.98,12.88,0,0,164613.68543405086,164613.68543405086,6823.3071937318955,1.0000671887386188
288,1.4602,373340.0,0.32816,178.64,0.0042875,0,144960.0,6.3e+17,334.28,,21.053,12.953,0,0,164613.68543405086,164613.68543405086,6823.3071937318955,1.0000672931763326
289,1.4608,373490.0,0.32797,178.61,-0.022103,0,145030.0,6.309e+17,334.28,,21.126,13.026,0,0,164613.68543405086,164613.68543405086,6823.3071937318955,1.000067327441495
290,1.4614,373640.0,0.32777,178.58,-0.048493,0,145090.0,6.318e+17,334.28,,21.199,13.099,0,0,164613.68543405086,164613.68543405086,6823.3071937318955,1.000067356812994
291,1.4615,373660.0,0.32809,178.76,-0.067667,0,145090.0,6.3179e+17,334.25,,21.272,13.172,0,0,164613.68543405086,164613.68543405086,6823.3071937318955,1.000067131282058
292,1.4615,373630.0,0.32858,179.02,-0.084307,0,145070.0,6.3146e+17,334.21,,21.345,13.245,0,0,164613.68543405086,164613.68543405086,6823.3071937318955,1.0000668207162577
293,1.4614,373600.0,0.32908,179.27,-0.10095,0,145040.0,6.3113e+17,334.17,,21.418,13.318,0,0,164613.68543405086,164613.68543405086,6823.3071937318955,1.0000665052353428
294,1.4614,373580.0,0.32958,179.52,-0.11759,0,145020.0,6.308e+17,334.13,,21.491,13.391,0,0,164613.68543405086,164613.68543405086,6823.3071937318955,1.000066194536793
