,Density,Energy,Mach,Momentum:0,Momentum:1,Momentum:2,Pressure,Pressure_Coefficient,Temperature,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2,pt,pi,s
465,0.021006,5211.6,1.675,9.8143,0.020217,0,1167.5,-1.2896e+18,187.14,,0.045812,0.025292,0,0,5549.1913058626415,4805.467275416996,3340.917214447468
466,0.020757,5153.1,1.6829,9.7271,0.014357,0,1149.6,-1.2917e+18,186.47,,0.04591,0.02539,0,0,5530.5932038679,4771.578981289041,3341.7777553561746
467,0.020729,5143.8,1.6847,9.7176,0.012113,0,1146.4,-1.2921e+18,186.21,,0.046009,0.025489,0,0,5530.167842366275,4767.142157500645,3341.155216998225
468,0.02078,5143.9,1.6785,9.7092,0.011578,0,1150.2,-1.2916e+18,186.37,,0.046107,0.025588,0,0,5496.110169627985,4751.687178208182,3341.065173497674
469,0.020848,5145.8,1.6705,9.7011,0.011397,0,1155.5,-1.291e+18,186.61,,0.046206,0.025686,0,0,5455.933492253044,4734.64201853419,3341.037538583237
470,0.020975,5158.5,1.6592,9.7047,0.011223,0,1165.3,-1.2898e+18,187.05,,0.046304,0.025785,0,0,5408.516879508751,4718.0301203890795,3340.977359702498
471,0.02124,5195.6,1.64,9.7353,0.011066,0,1185.7,-1.2874e+18,187.94,,0.046403,0.025883,0,0,5345.602585634552,4703.705721640507,3340.7572989418236
472,0.021504,5232.7,1.6209,9.766,0.01091,0,1206.0,-1.285e+18,188.83,,0.046501,0.025982,0,0,5286.475312729457,4690.736523949746,3340.6264813452526
473,0.02213,5328.9,1.5793,9.8448,0.012232,0,1255.4,-1.2791e+18,190.98,,0.0466,0.02608,0,0,5170.2989274836855,4667.77352500525,3340.4721454003
474,0.023025,5465.6,1.5218,9.9436,0.025624,0,1327.0,-1.2706e+18,193.99,,0.046698,0.026179,0,0,5019.332595213117,4631.4935055572,3340.2541902943995
475,0.024017,5608.1,1.4564,10.015,0.051626,0,1407.7,-1.261e+18,197.33,,0.046797,0.026277,0,0,4848.995306981163,4572.611608621786,3340.4655172088237
476,0.024828,5701.8,1.3941,9.9885,0.082503,0,1477.0,-1.2527e+18,200.29,,0.046895,0.026376,0,0,4661.52536573113,4473.446795323845,3341.669905895691
477,0.024872,5623.1,1.3268,9.6079,0.077946,0,1506.6,-1.2492e+18,203.95,,0.046994,0.026474,0,0,4328.771619895969,4218.169494608169,3354.6005345499257
478,0.02484,5571.2,1.28,9.3285,0.079569,0,1527.6,-1.2467e+18,207.07,,0.047092,0.026573,0,0,4118.855055936414,4047.525378285684,3366.2710607764816
479,0.024809,5552.3,1.2496,9.154,0.090422,0,1545.3,-1.2446e+18,209.72,,0.047191,0.026671,0,0,4000.474942931811,3948.910198406263,3376.0682698224778
480,0.024727,5536.2,1.2299,9.0253,0.10471,0,1555.5,-1.2434e+18,211.82,,0.047289,0.02677,0,0,3923.4390726662136,3882.61636953215,3384.471425331143
481,0.02432,5429.8,1.2131,8.7799,0.10173,0,1537.8,-1.2455e+18,212.93,,0.047388,0.026868,0,0,3794.933977988903,3762.594731032503,3393.303423918012
482,0.023913,5323.3,1.1963,8.5345,0.098748,0,1520.0,-1.2476e+18,214.03,,0.047487,0.026967,0,0,3668.9194011249187,3643.7800943384327,3402.1174943903397
483,0.023438,5215.5,1.1774,8.2693,0.096067,0,1502.5,-1.2497e+18,215.9,,0.047585,0.027065,0,0,3539.273689702254,3520.7896277191862,3414.599500429252
484,0.022931,5107.0,1.1574,7.9946,0.09353,0,1485.2,-1.2518e+18,218.14,,0.047684,0.027164,0,0,3410.069575688822,3397.1938607750462,3428.7684697874033
485,0.022386,4994.3,1.1354,7.7016,0.090818,0,1467.7,-1.2538e+18,220.81,,0.047782,0.027262,0,0,3276.1143287436958,3267.9311654013923,3444.9348629608476
486,0.02163,4858.3,1.1017,7.3059,0.087121,0,1449.4,-1.256e+18,225.91,,0.047881,0.027361,0,0,3102.9069381697054,3099.418889594507,3472.3973169864344
487,0.020873,4722.2,1.068,6.9101,0.083424,0,1431.1,-1.2582e+18,231.0,,0.047979,0.027459,0,0,2938.7585306466704,2937.7079559145564,3499.332208567307
488,0.020047,4588.3,1.0267,6.4797,0.079577,0,1416.0,-1.26e+18,238.26,,0.048078,0.027558,0,0,2766.939889179343,2766.8751169477787,3534.6497252355402
489,0.019181,4455.8,0.98072,6.0286,0.075641,0,1402.8,-1.2616e+18,246.82,,0.048176,0.027656,0,0,2598.0816723921516,2598.0816723921516,3574.122390478019
490,0.018319,4323.3,0.93402,5.5773,0.070702,0,1389.6,-1.2631e+18,255.51,,0.048275,0.027755,0,0,2440.0837616111316,2440.0837616111316,3612.899328126746
491,0.017499,4191.5,0.88047,5.1236,0.056846,0,1375.7,-1.2648e+18,265.44,,0.048373,0.027853,0,0,2280.565519221249,2280.565519221249,3655.5184475609162
492,0.016678,4059.7,0.82692,4.67,0.04299,0,1361.9,-1.2664e+18,275.37,,0.048472,0.027952,0,0,2134.3265130056316,2134.3265130056316,3696.690305406377
493,0.016138,3969.6,0.78949,4.3645,0.035702,0,1351.6,-1.2677e+18,282.1,,0.04857,0.028051,0,0,2039.414810955865,2039.414810955865,3724.0447785317465
494,0.015803,3910.2,0.76394,4.1682,0.033254,0,1344.0,-1.2686e+18,286.48,,0.048669,0.028149,0,0,1978.4859110597783,1978.4859110597783,3741.735200593262
495,0.015467,3850.3,0.7381,3.9705,0.03038,0,1336.2,-1.2695e+18,290.91,,0.048767,0.028248,0,0,1919.0447708279617,1919.0447708279617,3759.415233736518
496,0.01509,3781.2,0.70693,3.7457,0.019511,0,1326.2,-1.2707e+18,296.11,,0.048866,0.028346,0,0,1851.8598318366655,1851.8598318366655,3780.063203970849
497,0.014713,3712.1,0.67576,3.5209,0.0086413,0,1316.1,-1.2719e+18,301.31,,0.048964,0.028445,0,0,1787.5576664194937,1787.5576664194937,3800.4300059224047
498,0.014439,3657.7,0.65534,3.3677,0.0026585,0,1306.0,-1.2731e+18,304.56,,0.049063,0.028543,0,0,1742.7200026585572,1742.7200026585572,3813.870282479772
499,0.014257,3616.8,0.64461,3.2792,0.0010923,0,1295.8,-1.2743e+18,306.05,,0.049161,0.028642,0,0,1713.721107331846,1713.721107331846,3821.272139972605
500,0.014076,3575.9,0.63389,3.1907,-0.0004738,0,1285.7,-1.2755e+18,307.54,,0.04926,0.02874,0,0,1685.1319516244125,1685.1319516244125,3828.644660872216
501,0.013928,3542.1,0.62463,3.1186,-0.0021392,0,1277.1,-1.2765e+18,308.79,,0.049358,0.028839,0,0,1661.5935324262816,1661.5935324262816,3834.8544538915808
502,0.013779,3508.3,0.61537,3.0465,-0.0038045,0,1268.5,-1.2776e+18,310.04,,0.049457,0.028937,0,0,1638.3499116018857,1638.3499116018857,3841.0606810344557
503,0.013631,3474.5,0.60611,2.9743,-0.0054699,0,1259.9,-1.2786e+18,311.29,,0.049555,0.029036,0,0,1615.2553929967703,1615.2553929967703,3847.2636626244216
504,0.013482,3440.8,0.59685,2.9022,-0.0071352,0,1251.3,-1.2796e+18,312.54,,0.049654,0.029134,0,0,1592.477782309187,1592.477782309187,3853.46372110238
505,0.013334,3407.0,0.58759,2.8301,-0.0088006,0,1242.6,-1.2806e+18,313.79,,0.049752,0.029233,0,0,1569.7522024594966,1569.7522024594966,3859.6850816918895
506,0.01318,3360.2,0.58568,2.7864,-0.0085944,0,1226.3,-1.2826e+18,313.23,,0.049851,0.029331,0,0,1547.0305089880162,1547.0305089880162,3861.7500208203605
507,0.013027,3312.8,0.58417,2.7441,-0.0082885,0,1209.5,-1.2846e+18,312.58,,0.049949,0.02943,0,0,1524.0703550878313,1524.0703550878313,3863.6876116275284
508,0.012873,3265.4,0.58265,2.7019,-0.0079827,0,1192.7,-1.2866e+18,311.92,,0.050048,0.029528,0,0,1501.1918501298144,1501.1918501298144,3865.644688784347
509,0.012719,3218.0,0.58113,2.6597,-0.0076769,0,1176.0,-1.2886e+18,311.26,,0.050147,0.029627,0,0,1478.4325397452171,1478.4325397452171,3867.630788367855
510,0.012565,3170.6,0.57962,2.6174,-0.0073711,0,1159.2,-1.2906e+18,310.61,,0.050245,0.029725,0,0,1455.5066816902404,1455.5066816902404,3869.731200002441
511,0.012469,3138.3,0.58043,2.5972,-0.0078933,0,1147.1,-1.292e+18,309.74,,0.050344,0.029824,0,0,1441.156321542535,1441.156321542535,3869.9319864113018
512,0.012378,3107.7,0.58151,2.5794,-0.0085085,0,1135.6,-1.2934e+18,308.85,,0.050442,0.029922,0,0,1427.9006888847584,1427.9006888847584,3869.9333450606664
513,0.012288,3077.1,0.58259,2.5616,-0.0091237,0,1124.1,-1.2948e+18,307.95,,0.050541,0.030021,0,0,1414.591780643288,1414.591780643288,3869.9227763453873
514,0.012198,3046.6,0.58367,2.5438,-0.0097389,0,1112.5,-1.2961e+18,307.06,,0.050639,0.030119,0,0,1401.134113693913,1401.134113693913,3869.9949642058714
515,0.012108,3016.0,0.58474,2.5261,-0.010354,0,1101.0,-1.2975e+18,306.17,,0.050738,0.030218,0,0,1387.8141913725008,1387.8141913725008,3870.063734515587
516,0.012037,2991.8,0.58559,2.5118,-0.010967,0,1091.9,-1.2986e+18,305.41,,0.050836,0.030316,0,0,1377.2380231478644,1377.2380231478644,3869.9451646954244
517,0.01197,2968.8,0.5864,2.4983,-0.01158,0,1083.2,-1.2996e+18,304.68,,0.050935,0.030415,0,0,1367.1192971638905,1367.1192971638905,3869.8334503610904
518,0.011903,2945.8,0.58721,2.4847,-0.012193,0,1074.6,-1.3006e+18,303.94,,0.051033,0.030513,0,0,1357.1044075981147,1357.1044075981147,3869.673088735394
519,0.011836,2922.8,0.58801,2.4711,-0.012806,0,1065.9,-1.3017e+18,303.21,,0.051132,0.030612,0,0,1346.9452311500233,1346.9452311500233,3869.5877341940504
520,0.011769,2899.8,0.58882,2.4575,-0.013419,0,1057.3,-1.3027e+18,302.48,,0.05123,0.030711,0,0,1336.904460972968,1336.904460972968,3869.4880493678656
521,0.011718,2884.4,0.59027,2.4511,-0.016434,0,1051.2,-1.3034e+18,302.05,,0.051329,0.030809,0,0,1330.6760789411153,1330.6760789411153,3869.727741588936
522,0.011671,2870.9,0.59188,2.4464,-0.020056,0,1045.8,-1.3041e+18,301.69,,0.051427,0.030908,0,0,1325.4796683851343,1325.4796683851343,3870.017685850184
523,0.011624,2857.3,0.59349,2.4417,-0.023678,0,1040.3,-1.3047e+18,301.34,,0.051526,0.031006,0,0,1320.149085282797,1320.149085282797,3870.377113203558
524,0.011577,2843.8,0.5951,2.437,-0.027301,0,1034.9,-1.3054e+18,300.98,,0.051624,0.031105,0,0,1314.9581637133374,1314.9581637133374,3870.6802035900214
525,0.01153,2830.3,0.59671,2.4323,-0.030923,0,1029.5,-1.306e+18,300.62,,0.051723,0.031203,0,0,1309.7701216688456,1309.7701216688456,3870.9898931879825
526,0.011517,2824.1,0.59765,2.4317,-0.032464,0,1026.9,-1.3063e+18,300.22,,0.051821,0.031302,0,0,1307.4097065241717,1307.4097065241717,3870.3568522730347
527,0.011516,2820.4,0.59836,2.4326,-0.033303,0,1025.4,-1.3065e+18,299.8,,0.05192,0.0314,0,0,1306.2085962219123,1306.2085962219123,3869.335747675573
528,0.011514,2816.7,0.59907,2.4334,-0.034142,0,1023.8,-1.3067e+18,299.38,,0.052018,0.031499,0,0,1304.908460355021,1304.908460355021,3868.3422466468564
529,0.011513,2812.9,0.59978,2.4343,-0.03498,0,1022.2,-1.3069e+18,298.95,,0.052117,0.031597,0,0,1303.5909178369463,1303.5909178369463,3867.3126540110766
530,0.011511,2809.2,0.60049,2.4351,-0.035819,0,1020.6,-1.3071e+18,298.53,,0.052215,0.031696,0,0,1302.291554262039,1302.291554262039,3866.3164596087695
531,0.011492,2801.2,0.60188,2.4346,-0.03574,0,1017.3,-1.3075e+18,298.07,,0.052314,0.031794,0,0,1299.4395105132182,1299.4395105132182,3865.6753490740894
532,0.011464,2791.4,0.60358,2.4336,-0.035262,0,1013.2,-1.308e+18,297.58,,0.052412,0.031893,0,0,1295.951335977072,1295.951335977072,3865.164510023461
533,0.011436,2781.6,0.60527,2.4325,-0.034784,0,1009.1,-1.3084e+18,297.09,,0.052511,0.031991,0,0,1292.4397074869253,1292.4397074869253,3864.655715897041
534,0.011409,2771.7,0.60697,2.4315,-0.034306,0,1005.0,-1.3089e+18,296.61,,0.05261,0.03209,0,0,1288.890609460403,1288.890609460403,3864.1840436014763
535,0.011381,2761.9,0.60866,2.4304,-0.033828,0,1000.9,-1.3094e+18,296.12,,0.052708,0.032188,0,0,1285.3822958037945,1285.3822958037945,3863.6794886442904
536,0.011329,2746.9,0.61142,2.428,-0.033272,0,994.66,-1.3102e+18,295.59,,0.052807,0.032287,0,0,1280.1491149600333,1280.1491149600333,3863.6747185276895
537,0.011265,2729.0,0.61475,2.4249,-0.032672,0,987.19,-1.311e+18,295.05,,0.052905,0.032385,0,0,1273.8334980582742,1273.8334980582742,3864.0128849648227
538,0.0112,2711.2,0.61809,2.4218,-0.032073,0,979.72,-1.3119e+18,294.5,,0.053004,0.032484,0,0,1267.5962727218946,1267.5962727218946,3864.329279196986
539,0.011136,2693.4,0.62142,2.4187,-0.031474,0,972.25,-1.3128e+18,293.95,,0.053102,0.032582,0,0,1261.3152542305988,1261.3152542305988,3864.6593144081216
540,0.011071,2675.5,0.62476,2.4156,-0.030875,0,964.78,-1.3137e+18,293.41,,0.053201,0.032681,0,0,1255.092842457901,1255.092842457901,3865.038672214751
541,0.010991,2654.6,0.6295,2.4134,-0.030868,0,955.81,-1.3148e+18,292.78,,0.053299,0.032779,0,0,1248.1385995284702,1248.1385995284702,3865.5785548429635
542,0.010901,2631.5,0.63519,2.4119,-0.031262,0,945.83,-1.316e+18,292.11,,0.053398,0.032878,0,0,1240.7164737931485,1240.7164737931485,3866.314430064078
543,0.010811,2608.5,0.64088,2.4104,-0.031657,0,935.85,-1.3172e+18,291.43,,0.053496,0.032976,0,0,1233.3497498192467,1233.3497498192467,3867.042236855327
544,0.010721,2585.5,0.64657,2.409,-0.032052,0,925.87,-1.3183e+18,290.76,,0.053595,0.033075,0,0,1226.044752848809,1226.044752848809,3867.8339136102945
545,0.01063,2562.4,0.65226,2.4075,-0.032446,0,915.89,-1.3195e+18,290.08,,0.053693,0.033174,0,0,1218.8336311307485,1218.8336311307485,3868.6187462856333
546,0.010535,2538.7,0.65926,2.408,-0.033007,0,905.35,-1.3208e+18,289.33,,0.053792,0.033272,0,0,1211.82599562196,1211.82599562196,3869.365319491302
547,0.010436,2514.4,0.66735,2.4103,-0.033706,0,894.35,-1.3221e+18,288.51,,0.05389,0.033371,0,0,1205.1320381796122,1205.1320381796122,3870.045704775047
548,0.010336,2490.2,0.67544,2.4126,-0.034405,0,883.34,-1.3234e+18,287.69,,0.053989,0.033469,0,0,1198.5890408160867,1198.5890408160867,3870.765987526028
549,0.010237,2465.9,0.68353,2.4149,-0.035105,0,872.34,-1.3247e+18,286.88,,0.054087,0.033568,0,0,1192.0812121346607,1192.0812121346607,3871.5567991632656
550,0.010138,2441.6,0.69162,2.4172,-0.035804,0,861.34,-1.326e+18,286.06,,0.054186,0.033666,0,0,1185.6891789852307,1185.6891789852307,3872.3502145039865
551,0.010038,2417.8,0.7009,2.4214,-0.036087,0,850.2,-1.3274e+18,285.17,,0.054284,0.033765,0,0,1179.9510676043753,1179.9510676043753,3872.9773007367367
552,0.009937,2394.3,0.71139,2.4278,-0.035945,0,838.94,-1.3287e+18,284.21,,0.054383,0.033863,0,0,1175.0306796889242,1175.0306796889242,3873.4317414025422
553,0.0098365,2370.7,0.72188,2.4342,-0.035803,0,827.67,-1.33e+18,283.25,,0.054481,0.033962,0,0,1170.2300179167758,1170.2300179167758,3873.9314172616905
554,0.009736,2347.2,0.73237,2.4405,-0.035662,0,816.41,-1.3314e+18,282.29,,0.05458,0.03406,0,0,1165.5885828565824,1165.5885828565824,3874.470586432559
555,0.0096355,2323.7,0.74286,2.4469,-0.03552,0,805.14,-1.3327e+18,281.32,,0.054678,0.034159,0,0,1161.1635913601253,1161.1635913601253,3875.0209734154378
556,0.0095329,2300.2,0.75456,2.4543,-0.035153,0,793.64,-1.3341e+18,280.29,,0.054777,0.034257,0,0,1157.2027215872963,1157.2027215872963,3875.4807628370554
557,0.0094277,2276.7,0.76775,2.4631,-0.034505,0,781.82,-1.3355e+18,279.15,,0.054875,0.034356,0,0,1153.878588019312,1153.878588019312,3875.700881089237
558,0.0093225,2253.3,0.78095,2.4719,-0.033858,0,770.01,-1.3369e+18,278.02,,0.054974,0.034454,0,0,1150.8288302813319,1150.8288302813319,3876.005089136544
559,0.0092173,2229.8,0.79415,2.4807,-0.03321,0,758.19,-1.3383e+18,276.89,,0.055073,0.034553,0,0,1148.051679912829,1148.051679912829,3876.3659157452885
560,0.0091121,2206.3,0.80734,2.4895,-0.032562,0,746.38,-1.3397e+18,275.76,,0.055171,0.034651,0,0,1145.5912965446569,1145.5912965446569,3876.77764203049
561,0.0090037,2182.2,0.82162,2.4979,-0.031373,0,734.19,-1.3412e+18,274.52,,0.05527,0.03475,0,0,1143.2296628250567,1143.2296628250567,3876.9835190442354
562,0.0088904,2157.2,0.83756,2.5058,-0.029352,0,721.41,-1.3427e+18,273.13,,0.055368,0.034848,0,0,1140.8934493308714,1140.8934493308714,3876.922147073405
563,0.0087771,2132.2,0.8535,2.5137,-0.027331,0,708.64,-1.3442e+18,271.73,,0.055467,0.034947,0,0,1138.9852257160705,1138.9852257160705,3876.8846296912184
564,0.0086637,2107.2,0.86944,2.5216,-0.025311,0,695.87,-1.3457e+18,270.34,,0.055565,0.035045,0,0,1137.4872181808046,1137.4872181808046,3876.9544330849103
565,0.0085504,2082.2,0.88538,2.5295,-0.02329,0,683.1,-1.3472e+18,268.94,,0.055664,0.035144,0,0,1136.4378441463107,1136.4378441463107,3877.058139762228
566,0.0084411,2058.1,0.90113,2.5351,-0.021817,0,670.87,-1.3487e+18,267.54,,0.055762,0.035242,0,0,1135.2390678350644,1135.2390678350644,3876.998329715957
567,0.0083395,2035.6,0.91653,2.5361,-0.021391,0,659.68,-1.35e+18,266.14,,0.055861,0.035341,0,0,1133.138487987392,1133.138487987392,3876.540178236463
568,0.008238,2013.1,0.93193,2.5371,-0.020966,0,648.48,-1.3514e+18,264.73,,0.055959,0.035439,0,0,1131.3399926897864,1131.3399926897864,3876.1040456147684
569,0.0081364,1990.7,0.94733,2.538,-0.020541,0,637.29,-1.3527e+18,263.32,,0.056058,0.035538,0,0,1129.8545853823134,1129.8545853823134,3875.7223696253936
570,0.0080349,1968.2,0.96274,2.539,-0.020115,0,626.09,-1.354e+18,261.92,,0.056156,0.035637,0,0,1128.7052671923107,1128.7052671923107,3875.4469017828587
571,0.0079333,1945.7,0.97814,2.54,-0.01969,0,614.9,-1.3554e+18,260.51,,0.056255,0.035735,0,0,1127.9766260972137,1127.9766260972137,3875.192060546431
572,0.0078318,1923.2,0.99354,2.541,-0.019265,0,603.7,-1.3567e+18,259.11,,0.056353,0.035834,0,0,1127.573752034903,1127.573752034903,3875.0501793144304
573,0.0077302,1900.7,1.0089,2.542,-0.018839,0,592.51,-1.358e+18,257.7,,0.056452,0.035932,0,0,1127.6366074542614,1127.635595054423,3874.934842406139
574,0.0076287,1878.2,1.0243,2.543,-0.018414,0,581.32,-1.3594e+18,256.3,,0.05655,0.036031,0,0,1128.0857826028043,1128.0657819990574,3874.9348946000255
575,0.0075271,1855.8,1.0397,2.544,-0.017989,0,570.12,-1.3607e+18,254.89,,0.056649,0.036129,0,0,1129.0138105727274,1128.9290809728068,3874.9784277823055
576,0.0074282,1833.9,1.0553,2.5437,-0.017426,0,559.31,-1.362e+18,253.48,,0.056747,0.036228,0,0,1129.951477132652,1129.7289837187325,3874.8976262668048
577,0.0073374,1814.3,1.0715,2.5395,-0.016436,0,549.67,-1.3631e+18,252.04,,0.056846,0.036326,0,0,1129.947829531814,1129.4812957661038,3874.1390482223915
578,0.0072466,1794.6,1.0876,2.5353,-0.015446,0,540.03,-1.3643e+18,250.6,,0.056944,0.036425,0,0,1130.2838773497956,1129.4507648738656,3873.4379011487117
579,0.0071558,1775.0,1.1037,2.5312,-0.014456,0,530.4,-1.3654e+18,249.16,,0.057043,0.036523,0,0,1131.060021552165,1129.7169426742958,3872.79148582631
580,0.007065,1755.3,1.1198,2.527,-0.013465,0,520.76,-1.3666e+18,247.72,,0.057141,0.036622,0,0,1132.1333851256313,1130.1197029540153,3872.21397251495
581,0.0069743,1735.6,1.136,2.5228,-0.012475,0,511.13,-1.3677e+18,246.28,,0.05724,0.03672,0,0,1133.6042195352397,1130.737897350874,3871.6973130837005
582,0.0068835,1716.0,1.1521,2.5186,-0.011485,0,501.49,-1.3689e+18,244.84,,0.057338,0.036819,0,0,1135.4965044963421,1131.5919684596313,3871.256481848148
583,0.0067927,1696.3,1.1682,2.5144,-0.010495,0,491.86,-1.37e+18,243.41,,0.057437,0.036917,0,0,1137.822031203261,1132.6764257460597,3870.926126708686
584,0.0067019,1676.6,1.1844,2.5103,-0.0095044,0,482.22,-1.3712e+18,241.97,,0.057536,0.037016,0,0,1140.698926133513,1134.087683768123,3870.636963603991
585,0.0066111,1657.0,1.2005,2.5061,-0.0085142,0,472.59,-1.3723e+18,240.53,,0.057634,0.037114,0,0,1144.0313435775456,1135.7375394708777,3870.4234154750166
586,0.00652,1637.1,1.2165,2.5002,-0.0075175,0,463.06,-1.3734e+18,239.1,,0.057733,0.037213,0,0,1146.9406801949708,1136.7496055249987,3870.275287814673
587,0.0064266,1615.8,1.2315,2.4839,-0.0064819,0,454.15,-1.3745e+18,237.74,,0.057831,0.037311,0,0,1144.5054962482275,1132.3789524946435,3870.1161769501805
588,0.0063332,1594.5,1.2465,2.4677,-0.0054464,0,445.25,-1.3756e+18,236.37,,0.05793,0.03741,0,0,1142.4549396591963,1128.198607720946,3869.986740811351
589,0.0062399,1573.2,1.2615,2.4514,-0.0044109,0,436.35,-1.3766e+18,235.01,,0.058028,0.037508,0,0,1140.5167953063049,1123.9372366500452,3869.9853069923156
590,0.0061465,1551.9,1.2765,2.4352,-0.0033753,0,427.45,-1.3777e+18,233.64,,0.058127,0.037607,0,0,1139.0016645694145,1119.8993261573967,3870.0281524301527
591,0.0060532,1530.6,1.2915,2.4189,-0.0023398,0,418.55,-1.3787e+18,232.28,,0.058225,0.037705,0,0,1137.6221793682068,1115.8004331328063,3870.2087922932515
592,0.0059598,1509.4,1.3066,2.4027,-0.0013042,0,409.65,-1.3798e+18,230.91,,0.058324,0.037804,0,0,1136.7057168360525,1111.9403466181739,3870.4430996042192
593,0.0058664,1488.1,1.3216,2.3864,-0.00026864,0,400.75,-1.3809e+18,229.55,,0.058422,0.037902,0,0,1135.9870155584128,1108.0970782278034,3870.8263210152645
594,0.0057731,1466.8,1.3366,2.3702,0.0007669,0,391.85,-1.3819e+18,228.18,,0.058521,0.038001,0,0,1135.7074043331186,1104.4862594631518,3871.2740187102045
595,0.0056797,1445.5,1.3516,2.3539,0.0018024,0,382.95,-1.383e+18,226.82,,0.058619,0.0381,0,0,1135.6948980176733,1100.939073145118,3871.8833266573656
596,0.0055868,1424.3,1.3667,2.3376,0.0028007,0,374.1,-1.384e+18,225.45,,0.058718,0.038198,0,0,1136.0737642948377,1097.5496269884907,3872.529918877177
597,0.0055033,1405.0,1.3823,2.3184,0.0029148,0,366.55,-1.3849e+18,224.06,,0.058816,0.038297,0,0,1134.4850769642471,1091.9345568527708,3872.1563946313663
598,0.0054198,1385.6,1.3979,2.2992,0.0030289,0,358.99,-1.3858e+18,222.67,,0.058915,0.038395,0,0,1133.0986275102898,1086.3203299665067,3871.877167296321
599,0.0053363,1366.3,1.4135,2.28,0.0031429,0,351.44,-1.3867e+18,221.28,,0.059013,0.038494,0,0,1131.9899938509034,1080.781106463158,3871.6807252978942
600,0.0052528,1346.9,1.4291,2.2608,0.003257,0,343.88,-1.3876e+18,219.88,,0.059112,0.038592,0,0,1131.1612807321424,1075.3200600061534,3871.5417302267088
601,0.0051693,1327.6,1.4447,2.2417,0.0033711,0,336.33,-1.3885e+18,218.49,,0.05921,0.038691,0,0,1130.6932191309056,1070.0147352853155,3871.5429188628214
602,0.0050858,1308.2,1.4604,2.2225,0.0034851,0,328.77,-1.3894e+18,217.1,,0.059309,0.038789,0,0,1130.3819518148173,1064.6402157088057,3871.660770732582
603,0.0050023,1288.9,1.476,2.2033,0.0035992,0,321.21,-1.3903e+18,215.71,,0.059407,0.038888,0,0,1130.3785712542608,1059.405595395919,3871.893092963416
604,0.0049188,1269.6,1.4916,2.1841,0.0037133,0,313.66,-1.3912e+18,214.32,,0.059506,0.038986,0,0,1130.7375891707302,1054.3305663980982,3872.237348911425
605,0.0048353,1250.2,1.5072,2.165,0.0038273,0,306.1,-1.3921e+18,212.92,,0.059604,0.039085,0,0,1131.5796682529485,1049.5267614238828,3872.670892135032
606,0.0047518,1230.9,1.5228,2.1458,0.0039414,0,298.55,-1.393e+18,211.53,,0.059703,0.039183,0,0,1132.659640833075,1044.7657516634774,3873.279907649902
607,0.0046721,1212.0,1.5383,2.1233,0.0046594,0,291.76,-1.3938e+18,210.17,,0.059801,0.039282,0,0,1130.874009872272,1037.2408255416433,3873.4077684467493
608,0.0045926,1193.1,1.5537,2.1006,0.0054164,0,285.01,-1.3946e+18,208.81,,0.0599,0.03938,0,0,1129.1125472961007,1029.6408619887682,3873.6113177018606
609,0.0045131,1174.2,1.5692,2.078,0.0061735,0,278.27,-1.3954e+18,207.45,,0.059999,0.039479,0,0,1127.7414989484103,1022.2258365214504,3873.926731458696
610,0.0044336,1155.3,1.5846,2.0553,0.0069305,0,271.52,-1.3962e+18,206.09,,0.060097,0.039577,0,0,1126.4467570478091,1014.7919954117683,3874.3826957221463
611,0.0043542,1136.4,1.6001,2.0326,0.0076875,0,264.78,-1.3971e+18,204.73,,0.060196,0.039676,0,0,1125.3859255052837,1007.403843592355,3874.965783484811
612,0.004285,1119.9,1.6154,2.0121,0.0082174,0,258.96,-1.3977e+18,203.41,,0.060294,0.039774,0,0,1124.8455672718899,1000.4439564844467,3874.8429185991226
613,0.004217,1103.7,1.6307,1.9918,0.0087189,0,253.26,-1.3984e+18,202.09,,0.060393,0.039873,0,0,1124.5486335665623,993.5819691180313,3874.6855730483285
614,0.0041491,1087.5,1.646,1.9716,0.0092205,0,247.57,-1.3991e+18,200.77,,0.060491,0.039971,0,0,1124.5879252426475,986.9005752528392,3874.6223622689267
615,0.0040811,1071.2,1.6614,1.9513,0.0097221,0,241.87,-1.3998e+18,199.44,,0.06059,0.04007,0,0,1124.8096565388537,980.2201588861003,3874.631303718788
616,0.0040132,1055.0,1.6767,1.931,0.010224,0,236.17,-1.4005e+18,198.12,,0.060688,0.040168,0,0,1125.1334394367852,973.5625012876541,3874.8114778223294
617,0.0039493,1039.5,1.6912,1.9102,0.010316,0,231.0,-1.4011e+18,196.87,,0.060787,0.040267,0,0,1124.1232923823427,966.0234971825087,3874.806025098089
618,0.0038861,1024.1,1.7057,1.8892,0.010331,0,225.94,-1.4017e+18,195.64,,0.060885,0.040365,0,0,1122.8516436983318,958.1866840274444,3874.86911222243
619,0.0038229,1008.7,1.7201,1.8682,0.010345,0,220.88,-1.4023e+18,194.41,,0.060984,0.040464,0,0,1121.733541812162,950.4605542808868,3875.040108024632
620,0.0037597,993.37,1.7345,1.8472,0.010359,0,215.81,-1.4029e+18,193.17,,0.061082,0.040563,0,0,1120.8011444619392,942.8277425853494,3875.2853479986697
621,0.0036965,977.98,1.749,1.8262,0.010373,0,210.75,-1.4035e+18,191.94,,0.061181,0.040661,0,0,1120.0141916701962,935.2075391807824,3875.691783431523
