,Density,Energy,Mach,Momentum:0,Momentum:1,Momentum:2,Pressure,Pressure_Coefficient,Temperature,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2,pt,Z
185,1.417,358170.0,0.15041,79.448,8.8484,0,142340.0,5.9274e+17,338.22,,0.37,13,0.37,0,144608.43771532385,1.0000943219935896
186,1.4171,358190.0,0.15084,79.676,8.8896,0,142340.0,5.9277e+17,338.21,,0.372,13,0.372,0,144621.50067159848,1.0000942519899485
187,1.4172,358200.0,0.15127,79.904,8.9308,0,142340.0,5.928e+17,338.2,,0.374,13,0.374,0,144634.60176822712,1.0000941819770723
188,1.4172,358220.0,0.1517,80.131,8.972,0,142350.0,5.9283e+17,338.19,,0.376,13,0.376,0,144657.90336995976,1.0000941188078476
189,1.4173,358240.0,0.15213,80.359,9.0132,0,142350.0,5.9286e+17,338.18,,0.378,13,0.378,0,144671.0816969927,1.0000940487715944
190,1.4173,358260.0,0.15256,80.587,9.0544,0,142350.0,5.9289e+17,338.17,,0.38,13,0.38,0,144684.29818912764,1.0000939787261012
191,1.4174,358280.0,0.15299,80.815,9.0956,0,142350.0,5.9292e+17,338.16,,0.382,13,0.382,0,144697.55285416232,1.0000939086713665
192,1.4175,358300.0,0.15342,81.042,9.1367,0,142360.0,5.9294e+17,338.14,,0.384,13,0.384,0,144721.01215156732,1.0000937753625727
193,1.4175,358310.0,0.15385,81.27,9.1779,0,142360.0,5.9297e+17,338.13,,0.386,13,0.386,0,144734.34412364493,1.0000937052752008
194,1.4176,358330.0,0.15428,81.498,9.2191,0,142360.0,5.93e+17,338.12,,0.388,13,0.388,0,144747.7142933381,1.0000936351785816
195,1.4177,358350.0,0.15471,81.725,9.2603,0,142360.0,5.9303e+17,338.11,,0.39,13,0.39,0,144761.12266762785,1.0000935650727139
196,1.4177,358370.0,0.15514,81.953,9.3015,0,142360.0,5.9306e+17,338.1,,0.392,13,0.392,0,144774.5692542695,1.0000934949575961
197,1.4178,358390.0,0.15557,82.181,9.3427,0,142370.0,5.9309e+17,338.09,,0.394,13,0.394,0,144798.2248585315,1.0000934316371315
198,1.4179,358410.0,0.156,82.408,9.3839,0,142370.0,5.9312e+17,338.08,,0.396,13,0.396,0,144811.74884372953,1.0000933614986012
199,1.4179,358420.0,0.15643,82.636,9.425,0,142370.0,5.9315e+17,338.07,,0.398,13,0.398,0,144825.31106616152,1.0000932913508165
200,1.418,358440.0,0.15686,82.864,9.4662,0,142370.0,5.9318e+17,338.06,,0.4,13,0.4,0,144838.91153411195,1.0000932211937756
201,1.4181,358460.0,0.15729,83.091,9.5074,0,142370.0,5.9321e+17,338.05,,0.402,13,0.402,0,144852.55025439415,1.0000931510274778
202,1.4181,358480.0,0.15772,83.319,9.5486,0,142380.0,5.9324e+17,338.04,,0.404,13,0.404,0,144876.40281576273,1.0000930876313094
203,1.4182,358500.0,0.15815,83.547,9.5898,0,142380.0,5.9327e+17,338.03,,0.406,13,0.406,0,144890.11902908495,1.0000930174415812
204,1.4182,358520.0,0.15858,83.774,9.631,0,142380.0,5.933e+17,338.02,,0.408,13,0.408,0,144903.8735200916,1.0000929472425908
205,1.4183,358530.0,0.15901,84.002,9.6722,0,142380.0,5.9333e+17,338.01,,0.41,13,0.41,0,144917.6662971784,1.0000928770343374
206,1.4184,358550.0,0.15944,84.23,9.7133,0,142380.0,5.9336e+17,338.0,,0.412,13,0.412,0,144931.49736801014,1.0000928068168196
207,1.4184,358570.0,0.15987,84.457,9.7545,0,142390.0,5.9339e+17,337.99,,0.414,13,0.414,0,144955.5471706264,1.0000927433448916
208,1.4185,358590.0,0.1603,84.685,9.7957,0,142390.0,5.9342e+17,337.98,,0.416,13,0.416,0,144969.45582946722,1.0000926731039255
209,1.4186,358610.0,0.16073,84.913,9.8369,0,142390.0,5.9345e+17,337.97,,0.418,13,0.418,0,144983.40280743025,1.00009260285369
210,1.4186,358630.0,0.16116,85.141,9.8781,0,142390.0,5.9348e+17,337.96,,0.42,13,0.42,0,144997.38811226885,1.0000925325941843
211,1.4187,358640.0,0.16159,85.368,9.9193,0,142390.0,5.935e+17,337.95,,0.422,13,0.422,0,145011.41175205423,1.0000924623254066
212,1.4188,358660.0,0.16202,85.596,9.9605,0,142400.0,5.9353e+17,337.94,,0.424,13,0.424,0,145035.6590834197,1.000092398777663
213,1.4188,358680.0,0.16245,85.824,10.002,0,142400.0,5.9356e+17,337.93,,0.426,13,0.426,0,145049.7604078702,1.0000923284854193
214,1.4189,358700.0,0.16288,86.051,10.043,0,142400.0,5.9359e+17,337.92,,0.428,13,0.428,0,145063.90009311808,1.0000922581838991
215,1.4189,358720.0,0.16331,86.279,10.084,0,142400.0,5.9362e+17,337.91,,0.43,13,0.43,0,145078.07814747005,1.000092187873101
216,1.419,358740.0,0.16374,86.507,10.125,0,142400.0,5.9365e+17,337.9,,0.432,13,0.432,0,145092.29457851054,1.0000921175530237
217,1.4191,358750.0,0.16417,86.734,10.166,0,142410.0,5.9368e+17,337.89,,0.434,13,0.434,0,145116.73972814428,1.0000920539294087
218,1.4191,358770.0,0.1646,86.962,10.208,0,142410.0,5.9371e+17,337.88,,0.436,13,0.436,0,145131.0339411404,1.0000919835858475
219,1.4192,358790.0,0.16503,87.19,10.249,0,142410.0,5.9374e+17,337.87,,0.438,13,0.438,0,145145.36655759657,1.0000919132330024
220,1.4193,358810.0,0.16546,87.417,10.29,0,142410.0,5.9377e+17,337.86,,0.44,13,0.44,0,145159.73758517738,1.0000918428708723
221,1.4193,358830.0,0.16589,87.645,10.331,0,142420.0,5.938e+17,337.85,,0.442,13,0.442,0,145184.34140288533,1.0000917791855415
222,1.4194,358850.0,0.16632,87.873,10.372,0,142420.0,5.9383e+17,337.84,,0.444,13,0.444,0,145198.79029236286,1.0000917087999128
223,1.4195,358860.0,0.16675,88.1,10.414,0,142420.0,5.9386e+17,337.83,,0.446,13,0.446,0,145213.2776198453,1.0000916384049945
224,1.4195,358880.0,0.16718,88.328,10.455,0,142420.0,5.9389e+17,337.82,,0.448,13,0.448,0,145227.80339323767,1.0000915680007847
225,1.4196,358900.0,0.16761,88.556,10.496,0,142420.0,5.9392e+17,337.81,,0.45,13,0.45,0,145242.36762076252,1.0000914975872828
226,1.4196,358920.0,0.16804,88.784,10.537,0,142430.0,5.9395e+17,337.8,,0.452,13,0.452,0,145267.16978825096,1.0000914338259788
227,1.4197,358940.0,0.16847,89.011,10.578,0,142430.0,5.9398e+17,337.78,,0.454,13,0.454,0,145281.8124237359,1.0000912929426446
228,1.4198,358960.0,0.1689,89.239,10.619,0,142430.0,5.9401e+17,337.77,,0.456,13,0.456,0,145296.4930959865,1.0000912224870304
229,1.4198,358970.0,0.16933,89.467,10.661,0,142430.0,5.9403e+17,337.76,,0.458,13,0.458,0,145311.21225773823,1.0000911520221165
230,1.4199,358990.0,0.16976,89.694,10.702,0,142430.0,5.9406e+17,337.75,,0.46,13,0.46,0,145325.96991672457,1.0000910815479016
231,1.42,359010.0,0.17019,89.922,10.743,0,142440.0,5.9409e+17,337.74,,0.462,13,0.462,0,145350.97073371994,1.000091017696335
232,1.42,359030.0,0.17062,90.15,10.784,0,142440.0,5.9412e+17,337.73,,0.464,13,0.464,0,145365.80645526818,1.0000909471985822
233,1.4201,359050.0,0.17105,90.377,10.825,0,142440.0,5.9415e+17,337.72,,0.466,13,0.466,0,145380.68070143132,1.0000908766915237
234,1.4202,359070.0,0.17148,90.605,10.867,0,142440.0,5.9418e+17,337.71,,0.468,13,0.468,0,145395.59348047446,1.000090806175158
235,1.4202,359080.0,0.17191,90.833,10.908,0,142440.0,5.9421e+17,337.7,,0.47,13,0.47,0,145410.54480113892,1.000090735649484
236,1.4203,359100.0,0.17234,91.06,10.949,0,142450.0,5.9424e+17,337.69,,0.472,13,0.472,0,145435.7445659008,1.000090671721821
237,1.4203,359120.0,0.17277,91.288,10.99,0,142450.0,5.9427e+17,337.68,,0.474,13,0.474,0,145450.77405071785,1.0000906011725912
238,1.4204,359140.0,0.1732,91.516,11.031,0,142450.0,5.943e+17,337.67,,0.476,13,0.476,0,145465.84210441087,1.0000905306140484
239,1.4205,359160.0,0.17363,91.743,11.073,0,142450.0,5.9433e+17,337.66,,0.478,13,0.478,0,145480.94873550127,1.000090460046191
240,1.4205,359180.0,0.17406,91.971,11.114,0,142450.0,5.9436e+17,337.65,,0.48,13,0.48,0,145496.09395238894,1.0000903894690178
241,1.4206,359190.0,0.17449,92.199,11.155,0,142460.0,5.9439e+17,337.64,,0.482,13,0.482,0,145521.4929682299,1.0000903254652023
242,1.4207,359210.0,0.17492,92.427,11.196,0,142460.0,5.9442e+17,337.63,,0.484,13,0.484,0,145536.71645210846,1.0000902548644557
243,1.4207,359230.0,0.17535,92.654,11.237,0,142460.0,5.9445e+17,337.62,,0.486,13,0.486,0,145551.9785498118,1.0000901842543883
244,1.4208,359250.0,0.17578,92.882,11.278,0,142460.0,5.9448e+17,337.61,,0.488,13,0.488,0,145567.27926967334,1.0000901136349993
245,1.4209,359270.0,0.17627,93.145,11.317,0,142460.0,5.945e+17,337.6,,0.49,13,0.49,0,145584.76199869116,1.0000900430062871
246,1.4209,359300.0,0.17687,93.468,11.353,0,142470.0,5.9451e+17,337.58,,0.492,13,0.492,0,145616.45930181077,1.000089908273959
247,1.421,359330.0,0.17747,93.79,11.388,0,142470.0,5.9451e+17,337.56,,0.494,13,0.494,0,145638.01221789015,1.0000897669413664
248,1.4211,359350.0,0.17808,94.113,11.424,0,142470.0,5.9452e+17,337.54,,0.496,13,0.496,0,145660.0015146083,1.0000896255714518
249,1.4212,359380.0,0.17868,94.436,11.459,0,142470.0,5.9453e+17,337.52,,0.498,13,0.498,0,145681.70628723587,1.0000894841642043
250,1.4213,359410.0,0.17928,94.759,11.494,0,142470.0,5.9454e+17,337.5,,0.5,13,0.5,0,145703.4863958703,1.0000893427196134
251,1.4214,359440.0,0.17988,95.082,11.53,0,142470.0,5.9454e+17,337.49,,0.502,13,0.502,0,145725.34135700084,1.0000892719833108
252,1.4215,359460.0,0.18049,95.405,11.565,0,142470.0,5.9455e+17,337.47,,0.504,13,0.504,0,145747.63834172726,1.0000891304826842
253,1.4215,359490.0,0.18109,95.728,11.6,0,142470.0,5.9456e+17,337.45,,0.506,13,0.506,0,145769.64585425623,1.0000889889446873
254,1.4216,359520.0,0.18169,96.051,11.636,0,142470.0,5.9457e+17,337.43,,0.508,13,0.508,0,145791.72879845713,1.0000888473693095
255,1.4217,359550.0,0.18229,96.374,11.671,0,142470.0,5.9457e+17,337.41,,0.51,13,0.51,0,145813.88719748685,1.0000887057565395
256,1.4218,359570.0,0.1829,96.697,11.706,0,142470.0,5.9458e+17,337.39,,0.512,13,0.512,0,145836.49226318733,1.0000885641063668
257,1.4219,359600.0,0.1835,97.02,11.742,0,142470.0,5.9459e+17,337.37,,0.514,13,0.514,0,145858.8029034748,1.0000884224187807
258,1.422,359630.0,0.1841,97.343,11.777,0,142470.0,5.946e+17,337.36,,0.516,13,0.516,0,145881.18854126,1.0000883515609542
259,1.422,359660.0,0.1847,97.666,11.812,0,142470.0,5.946e+17,337.34,,0.518,13,0.518,0,145903.6502582609,1.0000882098172277
260,1.4221,359680.0,0.18531,97.989,11.848,0,142470.0,5.9461e+17,337.32,,0.52,13,0.52,0,145926.56379595122,1.0000880680360609
261,1.4222,359710.0,0.18591,98.312,11.883,0,142470.0,5.9462e+17,337.3,,0.522,13,0.522,0,145949.17795052956,1.0000879262174427
262,1.4223,359740.0,0.18651,98.635,11.918,0,142470.0,5.9463e+17,337.28,,0.524,13,0.524,0,145971.8677308587,1.0000877843613627
263,1.4224,359770.0,0.18711,98.958,11.954,0,142470.0,5.9463e+17,337.26,,0.526,13,0.526,0,145994.63316165798,1.00008764246781
264,1.4225,359790.0,0.18772,99.281,11.989,0,142470.0,5.9464e+17,337.24,,0.528,13,0.528,0,146017.85557497173,1.000087500536774
265,1.4225,359820.0,0.18832,99.604,12.024,0,142480.0,5.9465e+17,337.23,,0.53,13,0.53,0,146051.02407444807,1.0000874359369456
266,1.4226,359850.0,0.18892,99.927,12.06,0,142480.0,5.9466e+17,337.21,,0.532,13,0.532,0,146074.01947925208,1.0000872939397336
267,1.4227,359880.0,0.18952,100.25,12.095,0,142480.0,5.9466e+17,337.19,,0.534,13,0.534,0,146097.09063933714,1.0000871519050085
268,1.4228,359900.0,0.19013,100.57,12.13,0,142480.0,5.9467e+17,337.17,,0.536,13,0.536,0,146120.62398505272,1.0000870098327594
269,1.4229,359930.0,0.19073,100.9,12.166,0,142480.0,5.9468e+17,337.15,,0.538,13,0.538,0,146143.8479936336,1.0000868677229757
270,1.423,359960.0,0.19133,101.22,12.201,0,142480.0,5.9469e+17,337.13,,0.54,13,0.54,0,146167.1478332466,1.0000867255756465
271,1.423,359990.0,0.19193,101.54,12.236,0,142480.0,5.9469e+17,337.11,,0.542,13,0.542,0,146190.5235285141,1.0000865833907608
272,1.4231,360010.0,0.19254,101.87,12.272,0,142480.0,5.947e+17,337.1,,0.544,13,0.544,0,146214.36600981795,1.000086512284231
273,1.4232,360040.0,0.19314,102.19,12.307,0,142480.0,5.9471e+17,337.08,,0.546,13,0.546,0,146237.89475472618,1.0000863700429905
274,1.4233,360070.0,0.19374,102.51,12.342,0,142480.0,5.9472e+17,337.06,,0.548,13,0.548,0,146261.49943247423,1.0000862277641667
275,1.4234,360100.0,0.19434,102.83,12.378,0,142480.0,5.9472e+17,337.04,,0.55,13,0.55,0,146285.1800681629,1.0000860854477487
276,1.4235,360120.0,0.19495,103.16,12.413,0,142480.0,5.9473e+17,337.02,,0.552,13,0.552,0,146309.333255367,1.0000859430937257
277,1.4236,360150.0,0.19555,103.48,12.448,0,142480.0,5.9474e+17,337.0,,0.554,13,0.554,0,146333.16715115236,1.0000858007020867
278,1.4236,360180.0,0.19615,103.8,12.484,0,142480.0,5.9475e+17,336.98,,0.556,13,0.556,0,146357.07708261537,1.000085658272821
279,1.4237,360210.0,0.19675,104.13,12.519,0,142480.0,5.9475e+17,336.97,,0.558,13,0.558,0,146381.06247173442,1.0000855870440748
280,1.4238,360230.0,0.19736,104.45,12.554,0,142480.0,5.9476e+17,336.95,,0.56,13,0.56,0,146405.52620803125,1.000085444558349
281,1.4239,360260.0,0.19796,104.77,12.59,0,142480.0,5.9477e+17,336.93,,0.562,13,0.562,0,146429.66566725256,1.000085302034969
282,1.424,360290.0,0.19856,105.09,12.625,0,142480.0,5.9478e+17,336.91,,0.564,13,0.564,0,146453.88126675098,1.0000851594739246
283,1.4241,360320.0,0.19916,105.42,12.66,0,142480.0,5.9478e+17,336.89,,0.566,13,0.566,0,146478.17303244284,1.0000850168752045
284,1.4241,360340.0,0.19976,105.74,12.696,0,142490.0,5.9479e+17,336.87,,0.568,13,0.568,0,146512.82371205327,1.0000848804394338
285,1.4242,360370.0,0.20037,106.06,12.731,0,142490.0,5.948e+17,336.85,,0.57,13,0.57,0,146537.6776644427,1.0000847377553526
286,1.4243,360400.0,0.20097,106.39,12.766,0,142490.0,5.9481e+17,336.84,,0.572,13,0.572,0,146562.20045269775,1.000084666399171
287,1.4244,360430.0,0.20157,106.71,12.802,0,142490.0,5.9481e+17,336.82,,0.574,13,0.574,0,146586.80014408502,1.0000845236585196
288,1.4245,360450.0,0.20217,107.03,12.837,0,142490.0,5.9482e+17,336.8,,0.576,13,0.576,0,146611.47613991128,1.000084380880141
289,1.4246,360480.0,0.20278,107.36,12.873,0,142490.0,5.9483e+17,336.78,,0.578,13,0.578,0,146636.64163118677,1.0000842380640247
290,1.4246,360510.0,0.20346,107.72,12.897,0,142490.0,5.9482e+17,336.76,,0.58,13,0.58,0,146664.78784870333,1.0000840952101595
291,1.4247,360540.0,0.20439,108.22,12.888,0,142480.0,5.9475e+17,336.72,,0.582,13,0.582,0,146693.14550539388,1.0000838032634007
292,1.4248,360580.0,0.20532,108.72,12.878,0,142480.0,5.9468e+17,336.69,,0.584,13,0.584,0,146731.97952997955,1.0000835888134614
293,1.4249,360610.0,0.20625,109.23,12.868,0,142470.0,5.9461e+17,336.66,,0.586,13,0.586,0,146760.69567695877,1.0000833681827794
294,1.425,360640.0,0.20718,109.73,12.858,0,142470.0,5.9454e+17,336.62,,0.588,13,0.588,0,146799.89513818736,1.0000830820238087
295,1.4251,360680.0,0.20811,110.23,12.849,0,142460.0,5.9447e+17,336.59,,0.59,13,0.59,0,146828.97072709436,1.0000828612446413
296,1.4252,360710.0,0.20904,110.73,12.839,0,142460.0,5.944e+17,336.56,,0.592,13,0.592,0,146868.53465317175,1.0000826464559802
297,1.4253,360740.0,0.20997,111.23,12.829,0,142450.0,5.9433e+17,336.52,,0.594,13,0.594,0,146897.97066886074,1.0000823539130386
298,1.4254,360780.0,0.2109,111.73,12.82,0,142450.0,5.9426e+17,336.49,,0.596,13,0.596,0,146937.90008618645,1.0000821389405883
299,1.4255,360810.0,0.21183,112.24,12.81,0,142440.0,5.9419e+17,336.46,,0.598,13,0.598,0,146967.69547660093,1.000081917887445
300,1.4256,360850.0,0.21276,112.74,12.8,0,142440.0,5.9412e+17,336.42,,0.6,13,0.6,0,147007.99144406538,1.0000816310311884
301,1.4257,360880.0,0.21369,113.24,12.791,0,142430.0,5.9405e+17,336.39,,0.602,13,0.602,0,147038.14720641292,1.000081409829161
302,1.4258,360910.0,0.21462,113.74,12.781,0,142430.0,5.9398e+17,336.36,,0.604,13,0.604,0,147078.80869456386,1.0000811945170816
303,1.4259,360950.0,0.21555,114.24,12.771,0,142420.0,5.9391e+17,336.32,,0.606,13,0.606,0,147109.32585963432,1.0000809013763574
304,1.426,360980.0,0.21648,114.74,12.762,0,142420.0,5.9384e+17,336.29,,0.608,13,0.608,0,147150.35394087795,1.0000806858799964
305,1.426,361010.0,0.21741,115.25,12.752,0,142410.0,5.9377e+17,336.26,,0.61,13,0.61,0,147181.23139708885,1.0000804644032568
306,1.4261,361050.0,0.21834,115.75,12.742,0,142410.0,5.937e+17,336.22,,0.612,13,0.612,0,147222.62717698666,1.000080176847846
307,1.4262,361080.0,0.21927,116.25,12.733,0,142400.0,5.9363e+17,336.19,,0.614,13,0.614,0,147253.86596808553,1.0000799552218225
308,1.4263,361110.0,0.2202,116.75,12.723,0,142400.0,5.9356e+17,336.15,,0.616,13,0.616,0,147295.62910627935,1.0000796674202583
309,1.4264,361150.0,0.22113,117.25,12.713,0,142390.0,5.9349e+17,336.12,,0.618,13,0.618,0,147327.229560432,1.0000794456448097
310,1.4265,361180.0,0.22206,117.75,12.704,0,142390.0,5.9342e+17,336.09,,0.62,13,0.62,0,147369.35967847268,1.0000792296231336
311,1.4266,361210.0,0.22299,118.26,12.694,0,142380.0,5.9335e+17,336.05,,0.622,13,0.622,0,147401.32288879473,1.0000789356718456
312,1.4267,361250.0,0.22392,118.76,12.684,0,142380.0,5.9328e+17,336.02,,0.624,13,0.624,0,147443.8211213109,1.0000787194652199
313,1.4268,361280.0,0.22486,119.26,12.675,0,142370.0,5.9321e+17,335.99,,0.626,13,0.626,0,147476.6058150094,1.0000784974140604
314,1.4269,361310.0,0.22579,119.76,12.665,0,142370.0,5.9314e+17,335.95,,0.628,13,0.628,0,147519.4753292914,1.0000782089108071
315,1.427,361350.0,0.22672,120.26,12.655,0,142360.0,5.9307e+17,335.92,,0.63,13,0.63,0,147552.16474083267,1.0000779867098208
316,1.4271,361380.0,0.22765,120.76,12.646,0,142360.0,5.93e+17,335.89,,0.632,13,0.632,0,147595.40237010946,1.0000777701614205
317,1.4272,361420.0,0.22858,121.27,12.636,0,142350.0,5.9293e+17,335.85,,0.634,13,0.634,0,147628.4555944589,1.0000774756085666
318,1.4273,361450.0,0.22951,121.77,12.626,0,142350.0,5.9286e+17,335.82,,0.636,13,0.636,0,147672.06252121262,1.0000772588747204
319,1.4274,361480.0,0.23044,122.27,12.617,0,142340.0,5.9279e+17,335.79,,0.638,13,0.638,0,147705.4783037036,1.0000770363972815
320,1.4274,361520.0,0.23137,122.77,12.607,0,142340.0,5.9272e+17,335.75,,0.64,13,0.64,0,147749.4557452585,1.0000767471904566
321,1.4275,361550.0,0.2323,123.27,12.597,0,142330.0,5.9265e+17,335.72,,0.642,13,0.642,0,147783.2352403773,1.0000765245627876
322,1.4276,361580.0,0.23323,123.77,12.587,0,142330.0,5.9258e+17,335.68,,0.644,13,0.644,0,147827.58279800363,1.0000762351082533
323,1.4277,361620.0,0.23416,124.28,12.578,0,142320.0,5.9251e+17,335.65,,0.646,13,0.646,0,147861.72636012424,1.0000760123302121
324,1.4278,361650.0,0.23509,124.78,12.568,0,142320.0,5.9244e+17,335.62,,0.648,13,0.648,0,147906.44359444905,1.0000757950677306
325,1.4279,361680.0,0.23602,125.28,12.558,0,142310.0,5.9237e+17,335.58,,0.65,13,0.65,0,147940.95242912465,1.0000754996991796
326,1.428,361720.0,0.23695,125.78,12.549,0,142310.0,5.923e+17,335.55,,0.652,13,0.652,0,147986.04058798673,1.0000752822505792
327,1.4281,361750.0,0.23788,126.28,12.539,0,142300.0,5.9223e+17,335.52,,0.654,13,0.654,0,148020.91335489243,1.0000750591950789
328,1.4282,361780.0,0.23881,126.78,12.529,0,142300.0,5.9216e+17,335.48,,0.656,13,0.656,0,148066.37372077935,1.0000747690344187
329,1.4283,361820.0,0.23974,127.29,12.52,0,142290.0,5.9209e+17,335.45,,0.658,13,0.658,0,148101.61163973005,1.0000745458281415
330,1.4284,361850.0,0.24067,127.79,12.51,0,142290.0,5.9202e+17,335.42,,0.66,13,0.66,0,148147.44289297712,1.0000743280356046
331,1.4285,361880.0,0.2416,128.29,12.5,0,142280.0,5.9195e+17,335.38,,0.662,13,0.662,0,148183.04721860957,1.0000740320616754
332,1.4286,361920.0,0.24253,128.79,12.491,0,142280.0,5.9188e+17,335.35,,0.664,13,0.664,0,148229.2506560928,1.0000738140825196
333,1.4287,361950.0,0.24346,129.29,12.481,0,142280.0,5.9181e+17,335.32,,0.666,13,0.666,0,148275.64197522495,1.0000735960167852
334,1.4288,361980.0,0.24439,129.79,12.471,0,142270.0,5.9174e+17,335.28,,0.668,13,0.668,0,148311.79693788508,1.0000732997293524
335,1.4289,362020.0,0.24532,130.3,12.462,0,142270.0,5.9167e+17,335.25,,0.67,13,0.67,0,148358.56109705055,1.0000730814767413
336,1.4289,362050.0,0.24625,130.8,12.452,0,142260.0,5.916e+17,335.22,,0.672,13,0.672,0,148395.08161990042,1.0000728577696685
337,1.429,362090.0,0.24718,131.3,12.442,0,142260.0,5.9153e+17,335.18,,0.674,13,0.674,0,148442.2199782895,1.000072566536061
338,1.4291,362120.0,0.24811,131.8,12.433,0,142250.0,5.9146e+17,335.15,,0.676,13,0.676,0,148479.1073567234,1.000072342677594
339,1.4292,362150.0,0.24904,132.3,12.423,0,142250.0,5.9139e+17,335.11,,0.678,13,0.678,0,148526.61943867692,1.0000720511943653
340,1.4293,362190.0,0.24997,132.8,12.413,0,142240.0,5.9132e+17,335.08,,0.68,13,0.68,0,148563.87405764547,1.0000718271843607
341,1.4294,362220.0,0.25091,133.31,12.404,0,142240.0,5.9125e+17,335.05,,0.682,13,0.682,0,148612.2752365305,1.0000716083990333
342,1.4295,362250.0,0.25184,133.81,12.394,0,142230.0,5.9118e+17,335.01,,0.684,13,0.684,0,148649.90044111494,1.000071311289589
343,1.4296,362290.0,0.25277,134.31,12.384,0,142230.0,5.9111e+17,334.98,,0.686,13,0.686,0,148698.1623577577,1.0000710923167058
344,1.4297,362320.0,0.2537,134.81,12.375,0,142220.0,5.9104e+17,334.95,,0.688,13,0.688,0,148736.15462273755,1.0000708680270902
345,1.4298,362350.0,0.25463,135.31,12.365,0,142220.0,5.9097e+17,334.91,,0.69,13,0.69,0,148784.79256580604,1.000070575832283
346,1.4299,362390.0,0.25556,135.81,12.355,0,142210.0,5.909e+17,334.88,,0.692,13,0.692,0,148823.15325361304,1.000070351390721
347,1.43,362420.0,0.25649,136.32,12.346,0,142210.0,5.9083e+17,334.85,,0.694,13,0.694,0,148872.1657099853,1.0000701320712446
348,1.4301,362450.0,0.25742,136.82,12.336,0,142200.0,5.9076e+17,334.81,,0.696,13,0.696,0,148910.89622199073,1.000069834351732
349,1.4302,362490.0,0.25835,137.32,12.326,0,142200.0,5.9069e+17,334.78,,0.698,13,0.698,0,148960.28463378793,1.000069614844195
350,1.4303,362520.0,0.25928,137.82,12.316,0,142190.0,5.9062e+17,334.75,,0.7,13,0.7,0,148999.38336790795,1.0000693901222677
351,1.4303,362550.0,0.26021,138.32,12.307,0,142190.0,5.9055e+17,334.71,,0.702,13,0.702,0,149049.14921511276,1.000069097213967
352,1.4304,362590.0,0.26114,138.82,12.297,0,142180.0,5.9048e+17,334.68,,0.704,13,0.704,0,149088.617586471,1.000068872339683
353,1.4305,362620.0,0.26207,139.33,12.287,0,142180.0,5.9041e+17,334.65,,0.706,13,0.706,0,149138.75928547507,1.00006865248462
354,1.4306,362660.0,0.263,139.83,12.278,0,142170.0,5.9034e+17,334.61,,0.708,13,0.708,0,149178.5987472278,1.0000683541533935
355,1.4307,362690.0,0.26393,140.33,12.268,0,142170.0,5.9027e+17,334.58,,0.71,13,0.71,0,149229.11779314757,1.0000681341097637
356,1.4308,362720.0,0.26486,140.83,12.258,0,142160.0,5.902e+17,334.54,,0.712,13,0.712,0,149269.32773377,1.0000678355630173
357,1.4309,362760.0,0.26579,141.33,12.249,0,142160.0,5.9013e+17,334.51,,0.714,13,0.714,0,149320.2245977566,1.000067615330642
358,1.431,362790.0,0.26672,141.83,12.239,0,142150.0,5.9006e+17,334.48,,0.716,13,0.716,0,149360.80436109175,1.000067390022467
359,1.4311,362820.0,0.26765,142.34,12.229,0,142150.0,5.8999e+17,334.44,,0.718,13,0.718,0,149412.08059495382,1.000067096146872
360,1.4312,362860.0,0.26858,142.84,12.22,0,142140.0,5.8992e+17,334.41,,0.72,13,0.72,0,149453.03166625823,1.0000668706857838
361,1.4313,362890.0,0.26951,143.34,12.21,0,142140.0,5.8985e+17,334.38,,0.722,13,0.722,0,149504.68558937378,1.0000666501046171
362,1.4314,362920.0,0.27044,143.84,12.2,0,142130.0,5.8978e+17,334.34,,0.724,13,0.724,0,149546.00949339382,1.000066350943924
363,1.4315,362960.0,0.27137,144.34,12.191,0,142130.0,5.8971e+17,334.31,,0.726,13,0.726,0,149598.04267213604,1.0000661301735034
364,1.4316,362990.0,0.2723,144.84,12.181,0,142120.0,5.8964e+17,334.28,,0.728,13,0.728,0,149639.73763800637,1.000065904430265
365,1.4317,363020.0,0.27323,145.35,12.171,0,142120.0,5.8957e+17,334.24,,0.73,13,0.73,0,149692.15167823213,1.00006560983665
366,1.4317,363060.0,0.27416,145.85,12.162,0,142110.0,5.895e+17,334.21,,0.732,13,0.732,0,149734.2192449435,1.0000653839400848
367,1.4318,363090.0,0.27509,146.35,12.152,0,142110.0,5.8943e+17,334.18,,0.734,13,0.734,0,149787.01239201473,1.0000651628199326
368,1.4319,363120.0,0.27602,146.85,12.142,0,142100.0,5.8936e+17,334.14,,0.736,13,0.736,0,149829.4541388224,1.0000648630436346
369,1.432,363160.0,0.27695,147.35,12.133,0,142100.0,5.8929e+17,334.11,,0.738,13,0.738,0,149882.62801377373,1.0000646417337185
370,1.4321,363190.0,0.27789,147.85,12.123,0,142090.0,5.8922e+17,334.08,,0.74,13,0.74,0,149926.0168939181,1.00006441555424
371,1.4322,363220.0,0.27882,148.36,12.113,0,142090.0,5.8915e+17,334.04,,0.742,13,0.742,0,149979.57522831974,1.000064120240669
372,1.4323,363260.0,0.27974,148.85,12.105,0,142080.0,5.8909e+17,334.01,,0.744,13,0.744,0,150022.18636659667,1.000063893907449
