,Density,Energy,Mach,Momentum:0,Momentum:1,Momentum:2,Pressure,Pressure_Coefficient,Temperature,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2,pt,pi,s,ht,Z
504,1.4074,359610.0,0.4078,212.22,-0.54375,0,137440.0,5.2319e+17,328.8,,36.842,28.742,0,0,154128.5112419326,154128.5112419326,6846.524786604162,352493.2352394862,1.0000231419815837
505,1.4089,359980.0,0.40779,212.44,-0.52489,0,137590.0,5.2522e+17,328.8,,36.916,28.816,0,0,154295.8967717145,154295.8967717145,6846.200212514697,352492.42684658495,1.0000231709844765
506,1.4104,360350.0,0.40779,212.65,-0.50602,0,137730.0,5.2725e+17,328.8,,36.989,28.889,0,0,154452.91870014727,154452.91870014727,6845.897594982219,352492.19276371185,1.000023198061212
507,1.4118,360730.0,0.40778,212.87,-0.48715,0,137870.0,5.2928e+17,328.8,,37.062,28.962,0,0,154609.08583899186,154609.08583899186,6845.595284119473,352491.40110450913,1.0000232251450625
508,1.4133,361100.0,0.40778,213.09,-0.46828,0,138010.0,5.3131e+17,328.8,,37.135,29.035,0,0,154766.10698519423,154766.10698519423,6845.293279303967,352491.16702299094,1.0000232522360277
509,1.4146,361430.0,0.40777,213.28,-0.44494,0,138140.0,5.3307e+17,328.8,,37.208,29.108,0,0,154911.05589687623,154911.05589687623,6845.013119755703,352490.39209727314,1.0000232773982949
510,1.4156,361690.0,0.40778,213.44,-0.41647,0,138240.0,5.3452e+17,328.8,,37.281,29.181,0,0,155024.07040960883,155024.07040960883,6844.797791304027,352490.78246283403,1.0000232967580596
511,1.4167,361960.0,0.40778,213.6,-0.38799,0,138340.0,5.3597e+17,328.8,,37.354,29.254,0,0,155136.22846658138,155136.22846658138,6844.582618164132,352490.6152636719,1.0000233161214542
512,1.4177,362230.0,0.40778,213.76,-0.35951,0,138450.0,5.3742e+17,328.8,,37.427,29.327,0,0,155259.60234804908,155259.60234804908,6844.346106827481,352490.43134522816,1.000023337425381
513,1.4187,362500.0,0.40779,213.92,-0.33103,0,138550.0,5.3887e+17,328.8,,37.5,29.4,0,0,155372.61950644734,155372.61950644734,6844.131259112305,352490.8217285024,1.0000233567963988
514,1.4197,362730.0,0.4078,214.06,-0.31034,0,138640.0,5.4013e+17,328.8,,37.573,29.473,0,0,155474.42202633974,155474.42202633974,6843.9380283730125,352491.2288467467,1.0000233742334186
515,1.4203,362900.0,0.40784,214.18,-0.30481,0,138700.0,5.4102e+17,328.8,,37.646,29.546,0,0,155545.1579575494,155545.1579575494,6843.80927737776,352493.3590491657,1.0000233858597318
516,1.421,363060.0,0.40787,214.3,-0.29928,0,138760.0,5.419e+17,328.8,,37.72,29.62,0,0,155615.03669178073,155615.03669178073,6843.68058192449,352494.93176775327,1.0000233974873518
517,1.4216,363230.0,0.40791,214.41,-0.29374,0,138820.0,5.4279e+17,328.8,,37.793,29.693,0,0,155685.7789235979,155685.7789235979,6843.551941965178,352497.0623585559,1.0000234091162787
518,1.4222,363390.0,0.40795,214.53,-0.28821,0,138890.0,5.4368e+17,328.8,,37.866,29.766,0,0,155767.74140739848,155767.74140739848,6843.401932086869,352499.17645244877,1.000023422685012
519,1.4228,363540.0,0.408,214.64,-0.28394,0,138940.0,5.4447e+17,328.79,,37.939,29.839,0,0,155828.13782871093,155828.13782871093,6843.263130805202,352491.11463645677,1.000023354942912
520,1.4231,363620.0,0.40815,214.76,-0.28543,0,138970.0,5.4482e+17,328.79,,38.012,29.912,0,0,155874.72506927972,155874.72506927972,6843.198886995078,352499.4339264926,1.0000233607425082
521,1.4234,363700.0,0.40829,214.88,-0.28693,0,138990.0,5.4517e+17,328.78,,38.085,29.985,0,0,155909.2436418598,155909.2436418598,6843.124366962842,352496.44681558886,1.0000232871358312
522,1.4237,363770.0,0.40844,215.0,-0.28842,0,139020.0,5.4553e+17,328.77,,38.158,30.058,0,0,155955.85394872745,155955.85394872745,6843.028446709354,352494.00361099606,1.0000232154190385
523,1.424,363850.0,0.40859,215.11,-0.28991,0,139040.0,5.4588e+17,328.77,,38.231,30.131,0,0,155991.25221445458,155991.25221445458,6842.985640532079,352502.3481418484,1.000023219263757
524,1.4242,363930.0,0.40874,215.23,-0.29156,0,139060.0,5.4622e+17,328.76,,38.304,30.204,0,0,156026.66206216085,156026.66206216085,6842.911140040354,352499.9270460941,1.0000231455757795
525,1.4241,363910.0,0.40914,215.42,-0.30141,0,139050.0,5.4595e+17,328.74,,38.378,30.278,0,0,156050.04493996626,156050.04493996626,6842.869135514271,352500.7688230746,1.0000229885732657
526,1.424,363890.0,0.40955,215.61,-0.31126,0,139030.0,5.4568e+17,328.73,,38.451,30.351,0,0,156063.09943940176,156063.09943940176,6842.8802353233805,352512.9764103247,1.0000229072145992
527,1.4239,363870.0,0.40996,215.81,-0.32112,0,139010.0,5.4541e+17,328.71,,38.524,30.424,0,0,156076.18736480203,156076.18736480203,6842.859635099495,352514.43481586257,1.0000227483111552
528,1.4238,363860.0,0.41037,216.0,-0.33097,0,138990.0,5.4514e+17,328.69,,38.597,30.497,0,0,156089.30641297702,156089.30641297702,6842.839037213727,352515.9134166784,1.0000225894109256
529,1.4236,363840.0,0.41078,216.19,-0.34082,0,138970.0,5.4487e+17,328.67,,38.67,30.57,0,0,156102.45657551414,156102.45657551414,6842.8184416673785,352517.41220856353,1.0000224305139158
530,1.4231,363730.0,0.41159,216.52,-0.36314,0,138900.0,5.4391e+17,328.63,,38.743,30.643,0,0,156094.26062892243,156094.26062892243,6842.841520049498,352519.95800982276,1.0000221071973499
531,1.4225,363600.0,0.41249,216.89,-0.38814,0,138820.0,5.4281e+17,328.59,,38.816,30.716,0,0,156082.76006450484,156082.76006450484,6842.886093361876,352527.671518696,1.0000217822071016
532,1.4219,363470.0,0.41339,217.26,-0.41314,0,138750.0,5.4171e+17,328.54,,38.889,30.789,0,0,156082.6217371301,156082.6217371301,6842.877581664017,352524.6901220314,1.0000213816206762
533,1.4213,363340.0,0.4143,217.62,-0.43814,0,138670.0,5.4062e+17,328.5,,38.962,30.862,0,0,156072.22041086384,156072.22041086384,6842.922305845115,352533.16479684314,1.0000210569973151
534,1.4207,363210.0,0.4152,217.99,-0.46314,0,138590.0,5.3952e+17,328.45,,39.035,30.935,0,0,156061.05601353673,156061.05601353673,6842.93538366684,352530.3933176044,1.0000206549752464
535,1.4197,362990.0,0.41656,218.53,-0.49446,0,138470.0,5.3775e+17,328.39,,39.108,31.008,0,0,156045.38936475266,156045.38936475266,6843.002746841485,352543.1563491048,1.0000201686983556
536,1.4185,362730.0,0.4182,219.18,-0.52953,0,138320.0,5.3559e+17,328.3,,39.182,31.082,0,0,156020.85971897005,156020.85971897005,6843.039600306775,352539.8224383199,1.0000194450746949
537,1.4173,362460.0,0.41984,219.82,-0.56459,0,138160.0,5.3344e+17,328.22,,39.255,31.155,0,0,155985.3854203989,155985.3854203989,6843.130015886122,352547.60901085887,1.0000187981230957
538,1.4161,362190.0,0.42147,220.46,-0.59966,0,138010.0,5.3128e+17,328.14,,39.328,31.228,0,0,155960.65196136702,155960.65196136702,6843.199207058829,352555.1252263574,1.0000181535175223
539,1.4149,361930.0,0.42311,221.11,-0.63473,0,137860.0,5.2912e+17,328.05,,39.401,31.301,0,0,155937.15482506572,155937.15482506572,6843.236919967898,352552.7424771605,1.000017432003253
540,1.4135,361610.0,0.42509,221.88,-0.67134,0,137680.0,5.2651e+17,327.95,,39.474,31.374,0,0,155910.4891908408,155910.4891908408,6843.307960690376,352559.6323255812,1.0000166291762966
541,1.4117,361200.0,0.42757,222.83,-0.71029,0,137440.0,5.2321e+17,327.82,,39.547,31.447,0,0,155861.30749839946,155861.30749839946,6843.413920275085,352563.8145247504,1.00001558616136
542,1.4098,360800.0,0.43005,223.79,-0.74924,0,137210.0,5.1991e+17,327.69,,39.62,31.52,0,0,155824.22793187213,155824.22793187213,6843.498936885824,352568.70438169123,1.000014546237562
543,1.408,360390.0,0.43254,224.75,-0.78819,0,136980.0,5.1661e+17,327.56,,39.693,31.593,0,0,155788.83097478235,155788.83097478235,6843.584626707013,352574.9068192128,1.0000135079511299
544,1.4062,359980.0,0.43502,225.7,-0.82714,0,136750.0,5.1331e+17,327.43,,39.766,31.666,0,0,155753.29777867248,155753.29777867248,6843.670992412531,352581.2456023452,1.000012471307568
545,1.4042,359560.0,0.43765,226.71,-0.86631,0,136500.0,5.0982e+17,327.29,,39.84,31.74,0,0,155709.50553013524,155709.50553013524,6843.769791168014,352586.4539999736,1.0000113565160085
546,1.4018,359010.0,0.44102,227.98,-0.90653,0,136190.0,5.0536e+17,327.11,,39.913,31.813,0,0,155666.43489802055,155666.43489802055,6843.873035689461,352593.6329296693,1.0000099272063725
547,1.3993,358470.0,0.44439,229.25,-0.94676,0,135870.0,5.0091e+17,326.93,,39.986,31.886,0,0,155613.31859410202,155613.31859410202,6843.9994081063205,352602.15209431417,1.0000085000322947
548,1.3969,357930.0,0.44777,230.52,-0.98699,0,135560.0,4.9645e+17,326.75,,40.059,31.959,0,0,155573.97308412727,155573.97308412727,6844.105166067385,352612.58382371854,1.0000070768630296
549,1.3944,357380.0,0.45114,231.79,-1.0272,0,135250.0,4.9199e+17,326.56,,40.132,32.032,0,0,155535.08998037092,155535.08998037092,6844.180254666097,352612.8861504937,1.0000055790671125
550,1.392,356840.0,0.45451,233.06,-1.0674,0,134930.0,4.8753e+17,326.38,,40.205,32.105,0,0,155486.06173720618,155486.06173720618,6844.310537950864,352625.35833372886,1.0000041614245112
551,1.3889,356170.0,0.4587,234.59,-1.1076,0,134540.0,4.8197e+17,326.15,,40.278,32.178,0,0,155436.04082151104,155436.04082151104,6844.437210549788,352635.9494359577,1.0000023555655777
552,1.3858,355480.0,0.46298,236.15,-1.1478,0,134140.0,4.7627e+17,325.9,,40.351,32.251,0,0,155385.21657982157,155385.21657982157,6844.524100978859,352632.48778389505,1.0000003988738286
553,1.3827,354790.0,0.46726,237.71,-1.1879,0,133740.0,4.7058e+17,325.66,,40.424,32.324,0,0,155336.53139319835,155336.53139319835,6844.645028064153,352641.9727850655,0.9999985250271722
554,1.3796,354100.0,0.47155,239.27,-1.2281,0,133340.0,4.6489e+17,325.42,,40.497,32.397,0,0,155290.95156246252,155290.95156246252,6844.768054821406,352654.17934598826,0.9999966563623638
555,1.3765,353410.0,0.47583,240.82,-1.2683,0,132940.0,4.592e+17,325.17,,40.571,32.471,0,0,155246.50486961837,155246.50486961837,6844.861150214929,352656.94045413786,0.9999947151325337
556,1.3729,352620.0,0.48072,242.55,-1.3086,0,132480.0,4.5265e+17,324.89,,40.644,32.544,0,0,155194.76983446084,155194.76983446084,6844.994840838567,352668.75344751077,0.9999925475125331
557,1.3691,351770.0,0.48597,244.37,-1.349,0,131980.0,4.4561e+17,324.57,,40.717,32.617,0,0,155134.99359057072,155134.99359057072,6845.093104093128,352663.283838223,0.9999900774782376
558,1.3653,350920.0,0.49121,246.19,-1.3894,0,131480.0,4.3856e+17,324.26,,40.79,32.69,0,0,155077.19286760685,155077.19286760685,6845.226768367436,352671.11746404687,0.9999876935355458
559,1.3614,350070.0,0.49646,248.01,-1.4298,0,130990.0,4.3151e+17,323.94,,40.863,32.763,0,0,155035.20209635588,155035.20209635588,6845.3089071826025,352671.71299421345,0.9999852391463221
560,1.3576,349220.0,0.50171,249.83,-1.4702,0,130490.0,4.2447e+17,323.62,,40.936,32.836,0,0,154984.33904701052,154984.33904701052,6845.417001623026,352675.34780594445,0.9999827937954787
561,1.3535,348310.0,0.50733,251.73,-1.5088,0,129960.0,4.1689e+17,323.28,,41.009,32.909,0,0,154939.3369381857,154939.3369381857,6845.532668919238,352685.36279298546,0.9999802046797129
562,1.3488,347260.0,0.5137,253.81,-1.5439,0,129350.0,4.0822e+17,322.88,,41.082,32.982,0,0,154881.2347378216,154881.2347378216,6845.64249774436,352684.85077127,0.9999771688293476
563,1.3441,346220.0,0.52007,255.88,-1.579,0,128740.0,3.9956e+17,322.47,,41.155,33.055,0,0,154827.23106891595,154827.23106891595,6845.72504440422,352677.7219390176,0.9999740675575381
564,1.3394,345180.0,0.52643,257.95,-1.6141,0,128130.0,3.909e+17,322.07,,41.228,33.128,0,0,154776.17183995916,154776.17183995916,6845.844950923036,352685.1995767473,0.999971057179615
565,1.3348,344140.0,0.5328,260.03,-1.6492,0,127520.0,3.8223e+17,321.66,,41.301,33.201,0,0,154730.14840386866,154730.14840386866,6845.937613071814,352686.6893643733,0.9999679815496434
566,1.33,343080.0,0.53921,262.11,-1.6839,0,126900.0,3.7351e+17,321.25,,41.375,33.275,0,0,154680.2454593636,154680.2454593636,6846.0588484417785,352695.3523053238,0.9999649214479711
567,1.3242,341790.0,0.54694,264.41,-1.7045,0,126150.0,3.6279e+17,320.73,,41.448,33.348,0,0,154622.2815930266,154622.2815930266,6846.134682628316,352683.3115831649,0.9999610496811117
568,1.3184,340490.0,0.55468,266.71,-1.7251,0,125390.0,3.5207e+17,320.22,,41.521,33.421,0,0,154558.49674784078,154558.49674784078,6846.274579116062,352689.23279835866,0.9999572794496188
569,1.3126,339190.0,0.56241,269.02,-1.7458,0,124640.0,3.4134e+17,319.7,,41.594,33.494,0,0,154511.11070954255,154511.11070954255,6846.366319753988,352689.47725891694,0.9999534482280804
570,1.3068,337900.0,0.57015,271.32,-1.7664,0,123880.0,3.3062e+17,319.18,,41.667,33.567,0,0,154457.53847603715,154457.53847603715,6846.49011266397,352696.56645084405,0.9999496413364624
571,1.301,336600.0,0.57788,273.62,-1.787,0,123130.0,3.199e+17,318.66,,41.74,33.64,0,0,154420.2189936625,154420.2189936625,6846.598191747948,352708.9229291687,0.9999458517571544
572,1.2942,335080.0,0.58667,276.01,-1.8032,0,122250.0,3.0742e+17,318.04,,41.813,33.713,0,0,154349.4091558429,154349.4091558429,6846.7032542202605,352698.35608048184,0.9999413545370813
573,1.2869,333450.0,0.59595,278.43,-1.8175,0,121310.0,2.9416e+17,317.37,,41.886,33.786,0,0,154266.84965067668,154266.84965067668,6846.802804575004,352678.2099283547,0.9999365221960872
574,1.2797,331820.0,0.60522,280.85,-1.8317,0,120380.0,2.8089e+17,316.71,,41.959,33.859,0,0,154201.7177684146,154201.7177684146,6846.923783786027,352676.72346078465,0.9999317973816063
575,1.2724,330190.0,0.6145,283.27,-1.846,0,119450.0,2.6762e+17,316.05,,42.033,33.932,0,0,154143.5617150141,154143.5617150141,6847.058024646159,352684.29315583565,0.9999271064975263
576,1.2652,328560.0,0.62377,285.7,-1.8602,0,118510.0,2.5436e+17,315.38,,42.106,34.006,0,0,154076.6788722098,154076.6788722098,6847.197858911042,352688.03511651786,0.9999223773030442
577,1.2574,326810.0,0.63363,288.12,-1.8912,0,117520.0,2.4022e+17,314.66,,42.179,34.079,0,0,154023.952751138,154023.952751138,6847.312777254977,352692.5631963295,0.9999173215215564
578,1.2488,324860.0,0.64456,290.54,-1.9534,0,116410.0,2.2446e+17,313.83,,42.252,34.152,0,0,153955.42367510096,153955.42367510096,6847.384866418034,352672.16457374627,0.9999115203786323
579,1.2401,322910.0,0.65548,292.97,-2.0156,0,115300.0,2.0869e+17,313.0,,42.325,34.225,0,0,153891.739119888,153891.739119888,6847.476763986532,352661.6559988409,0.9999057704640859
580,1.2314,320950.0,0.66641,295.39,-2.0778,0,114190.0,1.9293e+17,312.17,,42.398,34.298,0,0,153835.03758989452,153835.03758989452,6847.588953607993,352662.6074664964,0.9999000729836842
581,1.2228,319000.0,0.67734,297.82,-2.1399,0,113080.0,1.7717e+17,311.34,,42.471,34.371,0,0,153783.58168615287,153783.58168615287,6847.721933937797,352674.0537053193,0.9998944291656838
582,1.2141,317040.0,0.68827,300.24,-2.2021,0,111970.0,1.6141e+17,310.51,,42.544,34.444,0,0,153736.90905868312,153736.90905868312,6847.876219239921,352695.87052601355,0.9998888402612744
583,1.2035,314630.0,0.70139,302.69,-1.8546,0,110620.0,1.4224e+17,309.46,,42.617,34.517,0,0,153662.11171410768,153662.11171410768,6847.956904172967,352674.1938736851,0.9998817939440522
584,1.1928,312200.0,0.71457,305.13,-1.4955,0,109260.0,1.2298e+17,308.41,,42.69,34.59,0,0,153586.42098246582,153586.42098246582,6848.097201101256,352672.1696559636,0.9998748430577452
585,1.1816,309640.0,0.72814,307.5,-1.2159,0,107850.0,1.0294e+17,307.31,,42.764,34.664,0,0,153498.59315166232,153498.59315166232,6848.240033222552,352663.00521671574,0.9998676381322067
586,1.1693,306780.0,0.74273,309.69,-1.1364,0,106300.0,8.0941e+16,306.07,,42.837,34.737,0,0,153358.0811517264,153358.0811517264,6848.33571930998,352603.1333004724,0.99985958198014
587,1.157,303920.0,0.75731,311.87,-1.0569,0,104750.0,5.8941e+16,304.84,,42.91,34.81,0,0,153216.5735360595,153216.5735360595,6848.511815819578,352569.85446108703,0.9998517273674414
588,1.1442,300980.0,0.77272,313.99,-0.96229,0,103150.0,3.6223e+16,303.53,,42.983,34.883,0,0,153122.7141282587,153122.7141282587,6848.605902899119,352540.0175531933,0.9998434237383095
589,1.1311,297980.0,0.78868,316.06,-0.85747,0,101520.0,1.302e+16,302.17,,43.056,34.956,0,0,153065.2541574987,153065.2541574987,6848.667858520932,352523.2142884685,0.9998348980447386
590,1.118,294970.0,0.80465,318.12,-0.75264,0,99883.0,-1.0184e+16,300.81,,43.129,35.029,0,0,152996.9100208629,152996.9100208629,6848.806356944915,352525.22905202175,0.9998265305464276
591,1.1039,291710.0,0.82169,319.83,-0.72638,0,98141.0,-3.4919e+16,299.32,,43.202,35.102,0,0,152927.01308841837,152927.01308841837,6848.869510972322,352500.6012372274,0.9998174449920321
592,1.0896,288420.0,0.83887,321.5,-0.70986,0,96386.0,-5.9843e+16,297.82,,43.275,35.175,0,0,152852.06135301758,152852.06135301758,6849.0058586351915,352497.4850573499,0.9998084819029577
593,1.0752,285090.0,0.85619,323.06,-0.66435,0,94617.0,-8.4958e+16,296.29,,43.348,35.248,0,0,152767.87609348042,152767.87609348042,6849.153118607094,352491.9568732378,0.9997994907058113
594,1.0601,281560.0,0.87412,324.17,-0.48984,0,92788.0,-1.1093e+17,294.67,,43.421,35.321,0,0,152672.08905419408,152672.08905419408,6849.251040328636,352461.9745914816,0.9997900902883077
595,1.045,278040.0,0.89205,325.28,-0.31534,0,90959.0,-1.3691e+17,293.06,,43.494,35.395,0,0,152560.76545536457,152560.76545536457,6849.46872896328,352462.37050054676,0.9997809946909956
596,1.0296,274450.0,0.91047,326.16,-0.19124,0,89107.0,-1.632e+17,291.38,,43.568,35.468,0,0,152473.084835874,152473.084835874,6849.6020703664235,352449.6972219345,0.9997716082175717
597,1.0139,270780.0,0.92941,326.81,-0.12236,0,87230.0,-1.8986e+17,289.64,,43.641,35.541,0,0,152408.22388226233,152408.22388226233,6849.699020803679,352439.72785497305,0.9997620361834545
598,0.99816,267110.0,0.94836,327.46,-0.053479,0,85353.0,-2.1651e+17,287.9,,43.714,35.614,0,0,152320.47946818493,152320.47946818493,6849.896264028656,352448.6612278772,0.9997527289839069
599,0.9817,263210.0,0.96817,327.59,0.0063307,0,83410.0,-2.4411e+17,286.03,,43.787,35.687,0,0,152233.15900940393,152233.15900940393,6849.961691517072,352413.0675217123,0.9997428095179037
600,0.965,259240.0,0.98823,327.57,0.06344,0,81446.0,-2.72e+17,284.12,,43.86,35.76,0,0,152116.17567244614,152116.17567244614,6850.074319728133,352373.81805435696,0.9997329310640265
601,0.94831,255280.0,1.0083,327.54,0.12422,0,79485.0,-2.9985e+17,282.21,,43.933,35.833,0,0,151966.51176115673,151966.40096845588,6850.301795917428,352351.8390194671,0.9997233754000425
602,0.93175,251390.0,1.0292,327.14,0.26108,0,77573.0,-3.27e+17,280.26,,44.006,35.906,0,0,152017.4642052804,152012.83195975056,6850.326299307243,352393.9555695708,0.9997136505612213
603,0.91518,247500.0,1.05,326.74,0.39793,0,75660.0,-3.5416e+17,278.31,,44.079,35.979,0,0,152005.49375986002,151983.1474466892,6850.485192658969,352439.9854589858,0.9997042762292765
604,0.89845,243520.0,1.0709,326.03,0.49309,0,73743.0,-3.8138e+17,276.33,,44.152,36.052,0,0,151954.68287525757,151893.4416580404,6850.686418334134,352474.6295370541,0.999695028527028
605,0.88135,239370.0,1.0917,324.69,0.5002,0,71815.0,-4.0876e+17,274.28,,44.226,36.125,0,0,151806.4679702364,151679.07506054465,6850.815303133196,352420.0119347562,0.9996856157502603
606,0.86426,235220.0,1.1124,323.35,0.50731,0,69887.0,-4.3614e+17,272.23,,44.299,36.199,0,0,151575.63496305453,151350.00202780572,6851.1005733510865,352363.4847742289,0.9996766156222091
607,0.84813,231360.0,1.133,321.99,0.56769,0,68089.0,-4.6168e+17,270.26,,44.372,36.272,0,0,151544.0434717567,151183.76406508,6851.293098520867,352407.8576890925,0.9996681127071705
608,0.83266,227690.0,1.1534,320.6,0.66409,0,66378.0,-4.8597e+17,268.35,,44.445,36.345,0,0,151609.15893848264,151075.56057573447,6851.480526012477,352514.8445008329,0.9996600852654446
609,0.81719,224020.0,1.1738,319.22,0.7605,0,64667.0,-5.1027e+17,266.43,,44.518,36.418,0,0,151613.8538984973,150864.66616610173,6851.77389685286,352617.65558720217,0.9996523507984815
610,0.80197,220330.0,1.1939,317.34,0.76228,0,63010.0,-5.3379e+17,264.48,,44.591,36.491,0,0,151622.45925124246,150617.113004985,6851.848532585552,352648.7475264929,0.9996444518574267
611,0.78679,216640.0,1.2139,315.39,0.75014,0,61362.0,-5.572e+17,262.53,,44.664,36.564,0,0,151565.5457454946,150261.0984175355,6852.028763684714,352672.128044423,0.9996368926293657
612,0.7719,213010.0,1.2337,313.44,0.76239,0,59747.0,-5.8013e+17,260.6,,44.737,36.637,0,0,151478.5305916201,149833.35823292134,6852.2817808464615,352700.1884520818,0.9996297156277403
613,0.75895,209820.0,1.2514,311.46,0.94003,0,58361.0,-5.9982e+17,258.86,,44.81,36.71,0,0,151485.84878366377,149496.5789660073,6852.290061209633,352707.8779822403,0.9996231501539652
614,0.746,206640.0,1.2692,309.48,1.1177,0,56975.0,-6.195e+17,257.11,,44.883,36.783,0,0,151454.44712018265,149082.40393751863,6852.378655772864,352717.0755577951,0.9996168143724878
615,0.73458,203820.0,1.2848,307.59,1.2089,0,55767.0,-6.3666e+17,255.58,,44.956,36.856,0,0,151392.94558432084,148655.26764575692,6852.540539327079,352731.1228436499,0.999611522293375
616,0.72562,201580.0,1.2968,305.84,1.1623,0,54843.0,-6.4977e+17,254.4,,45.03,36.93,0,0,151325.19167756155,148287.20118325122,6852.6934276833035,352737.9264658686,0.9996075667941717
617,0.71666,199340.0,1.3088,304.09,1.1157,0,53919.0,-6.6289e+17,253.21,,45.103,37.003,0,0,151225.8283127264,147871.42593470478,6852.867267112344,352730.74156579975,0.999603682851269
618,0.7077,197100.0,1.3208,302.35,1.069,0,52996.0,-6.76e+17,252.03,,45.176,37.076,0,0,151096.07679342857,147409.4192661639,6853.141147158584,352737.22959150077,0.9996000462411672
619,0.69874,194850.0,1.3328,300.6,1.0224,0,52072.0,-6.8912e+17,250.85,,45.249,37.149,0,0,150928.60107378082,146894.3675581238,6853.488144649093,352743.2805668109,0.9995965888814757
620,0.68978,192610.0,1.3448,298.85,0.97581,0,51149.0,-7.0224e+17,249.66,,45.322,37.222,0,0,150727.42271372187,146330.60110927522,6853.858275067666,352734.5097495449,0.9995932123341
621,0.68328,190960.0,1.3533,297.35,0.94426,0,50500.0,-7.1144e+17,248.82,,45.395,37.295,0,0,150576.12525959974,145913.26923950267,6854.148530173009,352731.8395379832,0.9995909185985498
622,0.67705,189370.0,1.3614,295.89,0.91441,0,49883.0,-7.2021e+17,248.02,,45.468,37.368,0,0,150418.17285428784,145495.05193017854,6854.453054400772,352729.4538202545,0.9995888114845964
623,0.67083,187780.0,1.3695,294.42,0.88456,0,49266.0,-7.2897e+17,247.21,,45.541,37.441,0,0,150242.00699008192,145052.34621405564,6854.750159831515,352712.20273638156,0.9995867010724527
624,0.66461,186200.0,1.3775,292.96,0.8547,0,48648.0,-7.3774e+17,246.41,,45.614,37.514,0,0,150022.99688436405,144565.09068394316,6855.131072118163,352694.48982244136,0.9995847764795384
625,0.65839,184610.0,1.3856,291.49,0.82485,0,48031.0,-7.465e+17,245.61,,45.688,37.588,0,0,149808.6075301536,144072.3606569748,6855.542812637274,352690.1538368198,0.9995829336065446
626,0.65349,183340.0,1.392,290.31,0.80093,0,47541.0,-7.5347e+17,244.94,,45.761,37.661,0,0,149617.26577889375,143657.41380023918,6855.749588264077,352631.4893905739,0.9995812259251324
627,0.65079,182590.0,1.3956,289.58,0.7869,0,47262.0,-7.5742e+17,244.51,,45.834,37.734,0,0,149493.2989948408,143406.61674352505,6855.67152133866,352521.352557131,0.999579846162937
628,0.64809,181840.0,1.3992,288.86,0.77287,0,46984.0,-7.6138e+17,244.08,,45.907,37.807,0,0,149368.26355547315,143153.59920741335,6855.594271533827,352410.73698470474,0.9995784763095961
629,0.64539,181090.0,1.4028,288.14,0.75885,0,46705.0,-7.6533e+17,243.65,,45.98,37.88,0,0,149235.76017049956,142892.24633433565,6855.5305697239155,352299.6421328667,0.9995771344502259
630,0.64269,180340.0,1.4064,287.42,0.74482,0,46427.0,-7.6929e+17,243.22,,46.053,37.953,0,0,149102.10797948178,142628.6329604413,6855.467834815782,352188.054746154,0.9995758028432287
631,0.63999,179590.0,1.41,286.7,0.73079,0,46148.0,-7.7324e+17,242.79,,46.126,38.026,0,0,148960.8421135304,142356.593987893,6855.41895289655,352075.9743627609,0.9995744999094017
632,0.64049,179630.0,1.411,286.99,0.63679,0,46134.0,-7.7344e+17,242.53,,46.199,38.099,0,0,149126.0871543773,142476.19452306998,6854.394405376131,351840.07032066246,0.9995722897193715
633,0.64155,179810.0,1.4116,287.45,0.52885,0,46167.0,-7.7298e+17,242.3,,46.272,38.172,0,0,149359.29601913283,142675.92569134233,6853.194667539854,351590.6148104897,0.9995699053647421
634,0.64262,179990.0,1.4122,287.91,0.42091,0,46200.0,-7.7251e+17,242.07,,46.345,38.245,0,0,149592.8158945612,142875.8432469706,6851.994140334445,351341.03142922546,0.999567510280289
635,0.64368,180170.0,1.4128,288.37,0.31297,0,46232.0,-7.7205e+17,241.84,,46.419,38.319,0,0,149823.40596790347,143072.85210272015,6850.799252937256,351091.32334610133,0.9995651138069118
636,0.64474,180350.0,1.4134,288.83,0.20503,0,46265.0,-7.7159e+17,241.61,,46.492,38.392,0,0,150057.54632644032,143273.1405826535,6849.597136358274,350841.48389810696,0.9995626971539736
637,0.64675,180790.0,1.4111,289.31,0.083328,0,46430.0,-7.6924e+17,241.71,,46.565,38.465,0,0,150104.15275818293,143406.78293450703,6848.9691460558815,350660.3492606317,0.9995620601277568
638,0.65107,181840.0,1.4021,289.87,-0.072001,0,46922.0,-7.6226e+17,242.62,,46.638,38.538,0,0,149781.34647818247,143440.9734891213,6849.74470883225,350706.4924960358,0.999565820233297
639,0.65538,182890.0,1.393,290.42,-0.22733,0,47413.0,-7.5528e+17,243.54,,46.711,38.611,0,0,149423.93922078543,143435.3451808726,6850.587332811341,350751.61231154064,0.9995697328070947
640,0.6597,183940.0,1.3839,290.98,-0.38265,0,47905.0,-7.483e+17,244.45,,46.784,38.684,0,0,149059.97879297138,143412.75276912254,6851.398242224859,350781.02929913055,0.9995735951564612
641,0.66402,185000.0,1.3749,291.53,-0.53798,0,48396.0,-7.4132e+17,245.37,,46.857,38.757,0,0,148704.45558423494,143384.1500266028,6852.274658511713,350837.69460495276,0.9995776055033575
642,0.66834,186050.0,1.3658,292.09,-0.69331,0,48888.0,-7.3434e+17,246.28,,46.93,38.83,0,0,148322.38068495077,143322.7353081995,6853.118739972071,350864.8920344077,0.9995815635493837
