,Density,Energy,Mach,Momentum:0,Momentum:1,Momentum:2,Pressure,Pressure_Coefficient,Temperature,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2,pt,pi,s,ht,Z
501,1.3897,356390.0,0.38869,200.5,0.025942,0,136770.0,5.1364e+17,331.36,,36.623,28.523,0,0,151799.69128380666,151799.69128380666,6856.061856615246,354202.02727432793,1.0000421967667077
502,1.3906,356580.0,0.38777,200.17,-0.0038575,0,136870.0,5.1502e+17,331.39,,36.696,28.596,0,0,151836.92026243068,151836.92026243068,6855.938741567516,354184.84872888983,1.0000424511785049
503,1.3915,356760.0,0.38686,199.83,-0.033658,0,136960.0,5.164e+17,331.42,,36.769,28.669,0,0,151863.95129283698,151863.95129283698,6855.837500617864,354168.3275767502,1.0000427024658616
504,1.3921,356900.0,0.38618,199.58,-0.046891,0,137040.0,5.1744e+17,331.44,,36.842,28.742,0,0,151898.3475048544,151898.3475048544,6855.726645998012,354153.4354168144,1.0000428768496803
505,1.3927,357010.0,0.38565,199.39,-0.048622,0,137100.0,5.1826e+17,331.44,,36.916,28.816,0,0,151922.58379294447,151922.58379294447,6855.596402121861,354125.1459625704,1.00004289708676
506,1.3933,357120.0,0.38511,199.19,-0.050353,0,137150.0,5.1907e+17,331.44,,36.989,28.889,0,0,151934.97386178566,151934.97386178566,6855.48790898448,354096.3808818739,1.0000429139519724
507,1.3939,357230.0,0.38458,199.0,-0.052084,0,137210.0,5.1989e+17,331.44,,37.062,28.962,0,0,151959.273030583,151959.273030583,6855.357769287869,354068.1695228562,1.0000429341914019
508,1.3944,357340.0,0.38405,198.81,-0.053815,0,137270.0,5.207e+17,331.45,,37.135,29.035,0,0,151983.59963671557,151983.59963671557,6855.259131248181,354050.72507989866,1.0000430282851562
509,1.395,357440.0,0.38356,198.63,-0.054999,0,137320.0,5.2142e+17,331.44,,37.208,29.108,0,0,152000.06314965972,152000.06314965972,6855.119327213156,354013.9938456028,1.0000429713003511
510,1.3955,357510.0,0.38311,198.46,-0.055552,0,137360.0,5.2202e+17,331.42,,37.281,29.181,0,0,152008.65958017632,152008.65958017632,6854.969775537667,353968.6989342852,1.0000428369634835
511,1.396,357590.0,0.38266,198.29,-0.056106,0,137400.0,5.2262e+17,331.41,,37.354,29.254,0,0,152017.28099054223,152017.28099054223,6854.851693921919,353934.160793038,1.0000427764641227
512,1.3965,357670.0,0.3822,198.13,-0.056659,0,137450.0,5.2323e+17,331.39,,37.427,29.327,0,0,152036.20330496127,152036.20330496127,6854.680538550983,353888.3834179588,1.0000426452665407
513,1.397,357750.0,0.38175,197.96,-0.057213,0,137490.0,5.2383e+17,331.37,,37.5,29.4,0,0,152044.87919501707,152044.87919501707,6854.531059013131,353843.18063168594,1.0000425105863455
514,1.3975,357820.0,0.38129,197.78,-0.058199,0,137530.0,5.2439e+17,331.35,,37.573,29.473,0,0,152052.7929351968,152052.7929351968,6854.381600761765,353797.48317627504,1.0000423757814405
515,1.398,357870.0,0.38079,197.59,-0.06003,0,137560.0,5.2489e+17,331.31,,37.646,29.546,0,0,152046.5316531739,152046.5316531739,6854.190879609649,353728.289354933,1.000042089272777
516,1.3985,357920.0,0.3803,197.39,-0.06186,0,137600.0,5.2538e+17,331.28,,37.72,29.62,0,0,152052.1491032442,152052.1491032442,6854.009993691844,353670.36592933396,1.000041879958747
517,1.399,357980.0,0.3798,197.19,-0.063691,0,137630.0,5.2588e+17,331.24,,37.793,29.693,0,0,152045.96753838353,152045.96753838353,6853.819278852086,353601.2520246555,1.0000415929112776
518,1.3995,358030.0,0.37931,197.0,-0.065521,0,137670.0,5.2638e+17,331.21,,37.866,29.766,0,0,152051.65714310278,152051.65714310278,6853.638416803266,353543.40544225654,1.0000413831274821
519,1.4,358080.0,0.37881,196.8,-0.067282,0,137700.0,5.2684e+17,331.17,,37.939,29.839,0,0,152045.5553491863,152045.5553491863,6853.447708230609,353474.3714093837,1.0000410955405392
520,1.4005,358110.0,0.37831,196.59,-0.06872,0,137720.0,5.2717e+17,331.11,,38.012,29.912,0,0,152028.45904638243,152028.45904638243,6853.215651483973,353383.9563011857,1.0000406556270245
521,1.401,358130.0,0.37781,196.38,-0.070159,0,137750.0,5.2751e+17,331.05,,38.085,29.985,0,0,152022.4477818252,152022.4477818252,6852.961965533327,353293.56846715463,1.00004021839341
522,1.4015,358160.0,0.37731,196.17,-0.071598,0,137770.0,5.2784e+17,330.99,,38.158,30.058,0,0,152005.44364124647,152005.44364124647,6852.729856173882,353203.2410365864,1.0000397774758003
523,1.402,358180.0,0.37681,195.96,-0.073037,0,137790.0,5.2817e+17,330.93,,38.231,30.131,0,0,151988.48700144404,151988.48700144404,6852.49771893262,353112.95742216276,1.0000393360715565
524,1.4024,358200.0,0.37631,195.75,-0.07449,0,137820.0,5.285e+17,330.87,,38.304,30.204,0,0,151982.6068871929,151982.6068871929,6852.2439633173735,353022.7009935811,1.0000388972488903
525,1.4029,358190.0,0.37595,195.6,-0.076667,0,137820.0,5.2858e+17,330.77,,38.378,30.278,0,0,151954.59208781013,151954.59208781013,6851.928921661269,352896.915670439,1.0000381495766733
526,1.4034,358180.0,0.3756,195.46,-0.078844,0,137830.0,5.2865e+17,330.67,,38.451,30.351,0,0,151938.41019979844,151938.41019979844,6851.59219631569,352771.6593930776,1.0000374038688882
527,1.4039,358170.0,0.37524,195.31,-0.081021,0,137830.0,5.2873e+17,330.57,,38.524,30.424,0,0,151910.45333527963,151910.45333527963,6851.276965167274,352645.93180855433,1.0000366541488495
528,1.4044,358160.0,0.37489,195.16,-0.083199,0,137840.0,5.288e+17,330.46,,38.597,30.497,0,0,151894.32571378152,151894.32571378152,6850.908513878022,352510.01817988744,1.0000358311494404
529,1.4049,358140.0,0.37453,195.01,-0.085376,0,137840.0,5.2887e+17,330.36,,38.67,30.57,0,0,151866.4267449083,151866.4267449083,6850.593083508993,352384.34884364216,1.0000350792753057
530,1.4055,358130.0,0.3744,194.99,-0.088277,0,137840.0,5.2886e+17,330.22,,38.743,30.643,0,0,151856.3798878054,151856.3798878054,6850.15132147881,352227.67978474783,1.0000340249674655
531,1.4061,358120.0,0.37431,194.98,-0.091334,0,137840.0,5.2883e+17,330.06,,38.816,30.716,0,0,151849.43893380047,151849.43893380047,6849.64622252021,352051.6485042912,1.0000328176337279
532,1.4068,358110.0,0.37422,194.98,-0.094391,0,137840.0,5.288e+17,329.91,,38.889,30.789,0,0,151842.4978384217,151842.4978384217,6849.172471098818,351886.33580246445,1.000031683418047
533,1.4074,358100.0,0.37413,194.98,-0.097448,0,137840.0,5.2877e+17,329.75,,38.962,30.862,0,0,151835.5604911796,151835.5604911796,6848.666900126582,351710.31628360186,1.0000304710859254
534,1.4081,358080.0,0.37405,194.97,-0.10051,0,137830.0,5.2874e+17,329.59,,39.035,30.935,0,0,151818.38260635315,151818.38260635315,6848.182673026055,351534.83218785026,1.000029253793892
535,1.4088,358110.0,0.37408,195.04,-0.10456,0,137840.0,5.2886e+17,329.45,,39.108,31.008,0,0,151831.7479461706,151831.7479461706,6847.718296760523,351386.38071405154,1.0000281909810214
536,1.4095,358150.0,0.37417,195.16,-0.10919,0,137860.0,5.2906e+17,329.31,,39.182,31.082,0,0,151860.77623572035,151860.77623572035,6847.232149961635,351240.9856623201,1.0000271282403577
537,1.4102,358200.0,0.37427,195.27,-0.11383,0,137870.0,5.2927e+17,329.18,,39.255,31.155,0,0,151879.56367660995,151879.56367660995,6846.799064363028,351106.8297755934,1.0000261375080117
538,1.411,358240.0,0.37437,195.38,-0.11847,0,137890.0,5.2947e+17,329.04,,39.328,31.228,0,0,151909.37460790033,151909.37460790033,6846.312565160755,350961.94182734744,1.0000250703859457
539,1.4117,358290.0,0.37447,195.49,-0.12311,0,137900.0,5.2968e+17,328.9,,39.401,31.301,0,0,151928.1714517312,151928.1714517312,6845.847461542067,350817.0679889129,1.0000239989600326
540,1.412,358230.0,0.37476,195.65,-0.1383,0,137870.0,5.2927e+17,328.76,,39.474,31.374,0,0,151917.63113452113,151917.63113452113,6845.468489931947,350681.99138841924,1.0000229177204325
541,1.4117,358030.0,0.37537,195.87,-0.16952,0,137780.0,5.2792e+17,328.61,,39.547,31.447,0,0,151865.81500344435,151865.81500344435,6845.187183242653,350552.7095544533,1.0000217469540675
542,1.4114,357830.0,0.37597,196.1,-0.20074,0,137680.0,5.2657e+17,328.46,,39.62,31.52,0,0,151802.21972855076,151802.21972855076,6844.9274000461255,350422.9540742641,1.0000205736367185
543,1.411,357620.0,0.37658,196.32,-0.23196,0,137590.0,5.2523e+17,328.31,,39.693,31.593,0,0,151750.4504265375,151750.4504265375,6844.645930954312,350293.7175153448,1.0000194013416355
544,1.4107,357420.0,0.37718,196.55,-0.26318,0,137490.0,5.2388e+17,328.16,,39.766,31.666,0,0,151686.8931074497,151686.8931074497,6844.386015209828,350164.006020447,1.0000182266630289
545,1.4101,357170.0,0.37798,196.84,-0.30041,0,137370.0,5.2221e+17,328.01,,39.84,31.74,0,0,151616.88436625066,151616.88436625066,6844.169360670188,350044.6590310678,1.000017048361928
546,1.4084,356700.0,0.37976,197.47,-0.36776,0,137140.0,5.1894e+17,327.86,,39.913,31.813,0,0,151502.1079346733,151502.1079346733,6844.1912961249855,349976.22571430414,1.0000158542847557
547,1.4067,356230.0,0.38154,198.11,-0.43512,0,136910.0,5.1567e+17,327.7,,39.986,31.886,0,0,151387.61079558922,151387.61079558922,6844.182050581359,349897.41737570206,1.000014584354086
548,1.405,355770.0,0.38332,198.74,-0.50247,0,136680.0,5.1239e+17,327.55,,40.059,31.959,0,0,151273.38664926292,151273.38664926292,6844.205215435607,349829.677962876,1.0000133934044
549,1.4033,355300.0,0.38509,199.38,-0.56982,0,136450.0,5.0912e+17,327.4,,40.132,32.032,0,0,151158.64297119767,151158.64297119767,6844.229006099956,349761.7616741881,1.0000122040413484
550,1.4016,354830.0,0.38687,200.01,-0.63717,0,136220.0,5.0584e+17,327.25,,40.205,32.105,0,0,151044.9585290374,151044.9585290374,6844.253425210589,349694.71434681054,1.0000110162715943
551,1.3987,354170.0,0.39021,201.26,-0.7229,0,135870.0,5.0091e+17,327.07,,40.278,32.178,0,0,150922.96341248121,150922.96341248121,6844.445579455236,349678.6425810928,1.0000095859902396
552,1.3958,353490.0,0.39372,202.58,-0.81066,0,135510.0,4.958e+17,326.89,,40.351,32.251,0,0,150804.80024754786,150804.80024754786,6844.661351853367,349673.0079719404,1.00000815870637
553,1.3928,352820.0,0.39723,203.89,-0.89843,0,135150.0,4.9068e+17,326.71,,40.424,32.324,0,0,150688.03587571534,150688.03587571534,6844.878909872379,349668.84246124304,1.000006735496752
554,1.3899,352140.0,0.40074,205.21,-0.98619,0,134790.0,4.8557e+17,326.54,,40.497,32.397,0,0,150572.65552089142,150572.65552089142,6845.13017844136,349676.89765461796,1.0000053938136826
555,1.3869,351460.0,0.40425,206.52,-1.074,0,134430.0,4.8046e+17,326.36,,40.571,32.471,0,0,150458.65059409617,150458.65059409617,6845.351357652133,349675.6677903303,1.0000039787869153
556,1.3832,350630.0,0.40908,208.33,-1.1591,0,133970.0,4.7391e+17,326.11,,40.644,32.544,0,0,150343.70945317048,150343.70945317048,6845.572714902776,349673.81754669175,1.0000020219195218
557,1.3791,349710.0,0.41468,210.43,-1.2427,0,133450.0,4.6654e+17,325.81,,40.717,32.617,0,0,150228.90894993654,150228.90894993654,6845.770813918681,349664.16404592723,0.9999996834324424
558,1.375,348780.0,0.42027,212.53,-1.3263,0,132930.0,4.5917e+17,325.52,,40.79,32.69,0,0,150117.01017178473,150117.01017178473,6846.0045658896015,349668.4015617703,0.9999974311697915
559,1.3708,347860.0,0.42587,214.62,-1.4099,0,132420.0,4.518e+17,325.23,,40.863,32.763,0,0,150021.00101150532,150021.00101150532,6846.21957804809,349676.86408333114,0.9999951876708308
560,1.3667,346930.0,0.43147,216.72,-1.4935,0,131900.0,4.4443e+17,324.94,,40.936,32.836,0,0,149917.37006579392,149917.37006579392,6846.460738189985,349689.0126146672,0.9999929530632391
561,1.3622,345930.0,0.43774,219.03,-1.5703,0,131320.0,4.3631e+17,324.6,,41.009,32.909,0,0,149808.1761306265,149808.1761306265,6846.681118056264,349690.39486288145,0.9999903432071648
562,1.3569,344770.0,0.44539,221.79,-1.6337,0,130650.0,4.2666e+17,324.18,,41.082,32.982,0,0,149724.2127932147,149724.2127932147,6846.853950481241,349692.5587724207,0.999987131430843
563,1.3516,343600.0,0.45305,224.54,-1.6971,0,129970.0,4.1701e+17,323.75,,41.155,33.055,0,0,149636.65554358604,149636.65554358604,6847.023578561302,349691.208444113,0.9999838582151881
564,1.3463,342440.0,0.4607,227.3,-1.7604,0,129290.0,4.0736e+17,323.33,,41.228,33.128,0,0,149554.99921129915,149554.99921129915,6847.231753152859,349706.76336620783,0.9999806782348274
565,1.341,341270.0,0.46835,230.05,-1.8238,0,128610.0,3.9772e+17,322.91,,41.301,33.201,0,0,149480.04548450946,149480.04548450946,6847.44641182001,349728.96119005716,0.9999775141881119
566,1.3356,340100.0,0.47605,232.82,-1.8867,0,127920.0,3.88e+17,322.48,,41.375,33.275,0,0,149404.78175913493,149404.78175913493,6847.6585858026465,349750.0900513469,0.9999742904054302
567,1.3291,338680.0,0.48562,236.01,-1.9328,0,127080.0,3.7598e+17,321.91,,41.448,33.348,0,0,149340.9836920138,149340.9836920138,6847.77552611557,349746.7737348783,0.9999700270757377
568,1.3225,337260.0,0.49519,239.21,-1.9789,0,126230.0,3.6395e+17,321.34,,41.521,33.421,0,0,149275.49630970607,149275.49630970607,6847.925792678611,349753.5409261564,0.9999657908374584
569,1.316,335830.0,0.50476,242.41,-2.0251,0,125380.0,3.5193e+17,320.77,,41.594,33.494,0,0,149219.80540772236,149219.80540772236,6848.0862945198405,349770.30899829714,0.9999615803213473
570,1.3095,334410.0,0.51433,245.6,-2.0712,0,124540.0,3.399e+17,320.2,,41.667,33.567,0,0,149185.69564502093,149185.69564502093,6848.233311723178,349796.99523288535,0.9999573927492632
571,1.3029,332990.0,0.5239,248.8,-2.1173,0,123690.0,3.2788e+17,319.63,,41.74,33.64,0,0,149149.0858708111,149149.0858708111,6848.414638306132,349833.5688166964,0.9999532345290102
572,1.2954,331360.0,0.5347,252.11,-2.1466,0,122720.0,3.1409e+17,318.95,,41.813,33.713,0,0,149105.76004972783,149105.76004972783,6848.538266747235,349846.17618921073,0.9999482916216382
573,1.2875,329640.0,0.54605,255.49,-2.1682,0,121690.0,2.995e+17,318.22,,41.886,33.786,0,0,149059.3436418539,149059.3436418539,6848.658759321389,349855.64289530594,0.9999430194291384
574,1.2795,327910.0,0.5574,258.86,-2.1898,0,120660.0,2.8492e+17,317.49,,41.959,33.859,0,0,149024.77207970404,149024.77207970404,6848.795120524601,349878.4073403864,0.9999377875547256
575,1.2716,326190.0,0.56875,262.23,-2.2114,0,119640.0,2.7033e+17,316.76,,42.033,33.932,0,0,149014.145680149,149014.145680149,6848.922820761118,349914.3342396433,0.9999325914236671
576,1.2636,324470.0,0.5801,265.6,-2.233,0,118610.0,2.5575e+17,316.03,,42.106,34.006,0,0,149002.29362168058,149002.29362168058,6849.091731213862,349963.3406784576,0.999927442182077
577,1.2551,322620.0,0.59202,268.92,-2.2472,0,117520.0,2.4022e+17,315.23,,42.179,34.079,0,0,148990.9458699843,148990.9458699843,6849.198113715249,349991.5992628236,0.9999218235099986
578,1.2456,320550.0,0.60502,272.17,-2.2475,0,116300.0,2.2295e+17,314.33,,42.252,34.152,0,0,148951.35996187484,148951.35996187484,6849.324450019814,350007.60905817756,0.9999155559765028
579,1.2361,318480.0,0.61802,275.42,-2.2479,0,115080.0,2.0567e+17,313.42,,42.325,34.225,0,0,148923.7424981007,148923.7424981007,6849.441802557353,350028.6298597852,0.9999092714661393
580,1.2266,316400.0,0.63101,278.66,-2.2482,0,113870.0,1.8839e+17,312.51,,42.398,34.298,0,0,148919.331293118,148919.331293118,6849.557734591302,350064.77656544314,0.9999030419559188
581,1.2171,314330.0,0.64401,281.91,-2.2485,0,112650.0,1.7112e+17,311.6,,42.471,34.371,0,0,148913.8888944889,148913.8888944889,6849.724887644457,350117.51729114546,0.9998968849909681
582,1.2076,312250.0,0.65701,285.15,-2.2488,0,111430.0,1.5384e+17,310.7,,42.544,34.444,0,0,148918.5136581518,148918.5136581518,6849.951625237038,350197.1490681919,0.9998908739548313
583,1.1969,309930.0,0.67159,288.14,-2.2709,0,110080.0,1.3458e+17,309.62,,42.617,34.517,0,0,148959.63218664145,148959.63218664145,6849.95112033045,350224.63918883353,0.9998836333418138
584,1.1862,307610.0,0.68622,291.11,-2.2936,0,108720.0,1.1527e+17,308.53,,42.69,34.59,0,0,149005.1147776321,149005.1147776321,6849.97636415529,350263.7510020466,0.9998764075759128
585,1.1754,305280.0,0.70085,294.09,-2.3162,0,107360.0,9.5952e+16,307.45,,42.764,34.664,0,0,149061.0537053234,149061.0537053234,6850.069108057663,350332.67919416784,0.9998693491261327
586,1.1647,302950.0,0.71547,297.06,-2.3389,0,106000.0,7.6638e+16,306.36,,42.837,34.737,0,0,149125.11563092997,149125.11563092997,6850.162812452219,350407.3918967343,0.9998623009465886
587,1.154,300630.0,0.7301,300.04,-2.3616,0,104640.0,5.7323e+16,305.28,,42.91,34.81,0,0,149198.97010497912,149198.97010497912,6850.326486609899,350512.32022218313,0.9998554259673194
588,1.142,298020.0,0.74654,302.99,-2.1185,0,103120.0,3.577e+16,304.02,,42.983,34.883,0,0,149302.74533058825,149302.74533058825,6850.3722600359715,350597.5180186793,0.9998474296254677
589,1.1291,295210.0,0.76421,305.92,-1.6954,0,101490.0,1.2702e+16,302.63,,43.056,34.956,0,0,149428.91753326086,149428.91753326086,6850.339876911589,350671.3105329897,0.9998386766740298
590,1.1162,292410.0,0.78188,308.85,-1.2723,0,99870.0,-1.0366e+16,301.25,,43.129,35.029,0,0,149577.83945584713,149577.83945584713,6850.367147151924,350780.4775354029,0.9998301320234342
591,1.1013,289100.0,0.8012,311.28,-1.1902,0,98029.0,-3.6504e+16,299.66,,43.202,35.102,0,0,149641.37305829552,149641.37305829552,6850.391340299853,350831.27740358014,0.9998204247965478
592,1.0862,285720.0,0.82071,313.65,-1.1504,0,96162.0,-6.3021e+16,298.05,,43.275,35.175,0,0,149693.94587828522,149693.94587828522,6850.501820477288,350903.8979794092,0.9998108034931398
593,1.0709,282310.0,0.84032,315.88,-1.0811,0,94285.0,-8.9674e+16,296.43,,43.348,35.248,0,0,149743.19495827635,149743.19495827635,6850.690607097019,351000.7822213428,0.999801335123617
594,1.055,278730.0,0.86036,317.53,-0.88029,0,92365.0,-1.1694e+17,294.75,,43.421,35.321,0,0,149784.0500471223,149784.0500471223,6850.892842926415,351096.60447419656,0.9997916959780724
595,1.039,275160.0,0.8804,319.18,-0.6795,0,90445.0,-1.4421e+17,293.07,,43.494,35.395,0,0,149814.5307957026,149814.5307957026,6851.18992758104,351217.593391874,0.9997823037774553
596,1.0229,271550.0,0.90042,320.47,-0.57089,0,88531.0,-1.7139e+17,291.37,,43.568,35.468,0,0,149837.66555262546,149837.66555262546,6851.4953598696675,351336.51864510204,0.9997729898302967
597,1.0067,267880.0,0.92044,321.37,-0.56326,0,86622.0,-1.9849e+17,289.66,,43.641,35.541,0,0,149851.47424651613,149851.47424651613,6851.851405049821,351466.36858177005,0.9997638479032133
598,0.99054,264220.0,0.94046,322.26,-0.55564,0,84714.0,-2.2559e+17,287.94,,43.714,35.614,0,0,149845.23020515972,149845.23020515972,6852.276099181454,351606.068432405,0.9997548993591293
599,0.97459,260580.0,0.96056,322.75,-0.41549,0,82845.0,-2.5213e+17,286.17,,43.787,35.687,0,0,149897.04340933065,149897.04340933065,6852.492736404741,351714.27431685466,0.999745707789382
600,0.95873,256940.0,0.98068,323.11,-0.23594,0,80988.0,-2.785e+17,284.38,,43.86,35.76,0,0,149947.41594712675,149947.41594712675,6852.703788465449,351819.64049636846,0.9997366009115216
601,0.94288,253320.0,1.0008,323.45,-0.060875,0,79134.0,-3.0482e+17,282.58,,43.933,35.833,0,0,149972.8073410974,149972.80724171887,6852.981997926265,351931.03622908605,0.9997276999729964
602,0.92757,249810.0,1.0208,323.36,0.02092,0,77369.0,-3.2989e+17,280.79,,44.006,35.906,0,0,150114.38260098663,150112.7020197485,6853.076103648979,352057.9794898413,0.9997188753349234
603,0.91226,246310.0,1.0409,323.26,0.10272,0,75604.0,-3.5496e+17,279.0,,44.079,35.979,0,0,150241.38442781687,150229.08384073502,6853.282822253414,352213.3316506372,0.999710345896822
604,0.89694,242770.0,1.0608,322.94,0.16673,0,73851.0,-3.7985e+17,277.2,,44.152,36.052,0,0,150319.40647338703,150280.47398389401,6853.523036262854,352347.2143348128,0.9997019942448816
605,0.88162,239180.0,1.0804,322.12,0.19319,0,72124.0,-4.0437e+17,275.39,,44.226,36.125,0,0,150354.5673938168,150267.744157045,6853.742034937975,352445.17301914975,0.9996937690957263
606,0.86629,235590.0,1.1,321.3,0.21965,0,70398.0,-4.2889e+17,273.58,,44.299,36.199,0,0,150346.27663777288,150185.10773169086,6854.0824897710945,352555.27659202734,0.9996858658536556
607,0.85179,232230.0,1.1193,320.42,0.27726,0,68777.0,-4.519e+17,271.83,,44.372,36.272,0,0,150460.497319644,150195.97992195055,6854.3316540713295,352716.57369513914,0.999678327989514
608,0.83785,229010.0,1.1385,319.51,0.35595,0,67229.0,-4.7389e+17,270.12,,44.445,36.345,0,0,150673.27309126855,150272.66418031053,6854.534019832546,352928.02904345683,0.9996710921127246
609,0.82391,225800.0,1.1576,318.6,0.43463,0,65680.0,-4.9588e+17,268.4,,44.518,36.418,0,0,150821.04483081444,150249.60069230714,6854.818199944807,353123.72124216234,0.999664076125988
610,0.81019,222550.0,1.1759,317.13,0.45726,0,64189.0,-5.1706e+17,266.71,,44.591,36.491,0,0,150900.7140984804,150130.47219605127,6855.07337787664,353263.94534046145,0.9996573250659792
611,0.7965,219290.0,1.194,315.58,0.47164,0,62706.0,-5.3812e+17,265.02,,44.664,36.564,0,0,150910.2856374167,149908.28232869937,6855.409370152113,353384.77098020335,0.9996508351268452
612,0.78306,216100.0,1.2119,314.01,0.51433,0,61254.0,-5.5874e+17,263.37,,44.737,36.637,0,0,150902.12906937907,149635.24604392817,6855.876985776347,353538.6025045838,0.9996448280696516
613,0.7713,213300.0,1.2277,312.39,0.749,0,60013.0,-5.7636e+17,261.94,,44.81,36.71,0,0,150950.5696810809,149419.0338798278,6856.297935424187,353714.5394067702,0.9996397748836691
614,0.75954,210510.0,1.2435,310.76,0.98367,0,58772.0,-5.9398e+17,260.5,,44.883,36.783,0,0,150956.1535154871,149131.38300433612,6856.775131240185,353880.9980407839,0.9996348769766261
615,0.74869,207910.0,1.2584,309.17,1.1221,0,57628.0,-6.1023e+17,259.13,,44.956,36.856,0,0,150988.18027709337,148859.68237387302,6857.133352927996,354024.67919201613,0.9996302159379007
616,0.73927,205620.0,1.2718,307.62,1.1068,0,56636.0,-6.243e+17,257.86,,45.03,36.93,0,0,151080.26872536392,148655.1156965651,6857.184207628151,354103.7927589866,0.9996256411664749
617,0.72985,203330.0,1.2852,306.08,1.0916,0,55645.0,-6.3838e+17,256.59,,45.103,37.003,0,0,151143.38235527408,148400.4532920408,6857.295736198859,354184.17452557053,0.9996212299963271
618,0.72043,201030.0,1.2986,304.54,1.0764,0,54654.0,-6.5245e+17,255.32,,45.176,37.076,0,0,151172.90011142808,148091.3093989958,6857.476117561761,354265.5441774995,0.9996169952895188
619,0.711,198740.0,1.3121,303.0,1.0612,0,53663.0,-6.6653e+17,254.04,,45.249,37.149,0,0,151187.40809173873,147743.33335226722,6857.687588179168,354347.48203157407,0.9996128564002831
620,0.70158,196450.0,1.3255,301.46,1.046,0,52672.0,-6.806e+17,252.77,,45.322,37.222,0,0,151143.55077058251,147319.81528479,6858.01524278886,354429.977047896,0.9996089947852663
621,0.69449,194670.0,1.3356,300.04,1.0277,0,51940.0,-6.9099e+17,251.78,,45.395,37.295,0,0,151127.66369340316,147003.5224699425,6858.093264723988,354445.97005050106,0.9996058141472355
622,0.68765,192950.0,1.3454,298.63,1.0091,0,51238.0,-7.0096e+17,250.81,,45.468,37.368,0,0,151115.11379038385,146688.0982242553,6858.123100328597,354447.74105720303,0.9996026863857873
623,0.68082,191230.0,1.3552,297.22,0.99044,0,50536.0,-7.1094e+17,249.85,,45.541,37.441,0,0,151081.16719340158,146340.87657714917,6858.234844731286,354463.13215650385,0.9995997497198224
624,0.67399,189510.0,1.365,295.82,0.97181,0,49834.0,-7.2091e+17,248.89,,45.614,37.514,0,0,151024.93388163837,145961.2211461787,6858.38861443605,354477.9119778893,0.999596919553135
625,0.66715,187790.0,1.3747,294.41,0.95319,0,49131.0,-7.3088e+17,247.93,,45.688,37.588,0,0,150921.35128794305,145528.69622821166,6858.59196909624,354477.80682071985,0.9995942071978414
626,0.66162,186400.0,1.3828,293.26,0.93799,0,48562.0,-7.3897e+17,247.13,,45.761,37.661,0,0,150872.323093758,145195.79169101286,6858.692872099423,354479.32907219,0.9995918919171535
627,0.65826,185540.0,1.388,292.54,0.92851,0,48214.0,-7.4391e+17,246.6,,45.834,37.734,0,0,150886.42795640734,145022.11042852767,6858.597482836943,354456.22192304523,0.9995901537141342
628,0.65491,184690.0,1.3933,291.83,0.91903,0,47866.0,-7.4885e+17,246.07,,45.907,37.807,0,0,150915.69688685404,144856.25273377393,6858.5127806110195,354446.95525111596,0.9995884434993827
629,0.65155,183830.0,1.3985,291.11,0.90955,0,47518.0,-7.5379e+17,245.54,,45.98,37.88,0,0,150917.63291711852,144664.76037433723,6858.438970572464,354423.0431282509,0.9995867617345511
630,0.64819,182980.0,1.4038,290.39,0.90007,0,47170.0,-7.5873e+17,245.01,,46.053,37.953,0,0,150934.53876952638,144480.81596003007,6858.3762627182605,354412.98116982495,0.9995851088880908
631,0.64483,182120.0,1.409,289.68,0.89058,0,46822.0,-7.6367e+17,244.48,,46.126,38.026,0,0,150923.76706160713,144271.16358335916,6858.324872037839,354388.19219029014,0.9995834854353615
632,0.64461,182070.0,1.4109,289.85,0.84061,0,46763.0,-7.6451e+17,244.26,,46.199,38.099,0,0,151138.50558743227,144402.7627728361,6857.7631014461585,354340.4752864018,0.9995820577946363
633,0.64494,182160.0,1.4123,290.17,0.78357,0,46754.0,-7.6464e+17,244.09,,46.272,38.172,0,0,151408.58277784294,144606.16962846764,6857.095967158943,354293.6353885044,0.9995806255724123
634,0.64526,182250.0,1.4136,290.5,0.72653,0,46745.0,-7.6477e+17,243.92,,46.345,38.245,0,0,151657.8219726191,144793.2055881397,6856.428338576971,354232.38664303016,0.999579189789198
635,0.64558,182350.0,1.415,290.82,0.6695,0,46736.0,-7.6489e+17,243.75,,46.419,38.319,0,0,151929.06094461787,144996.93475087231,6855.760214994603,354185.37902282656,0.9995777504338059
636,0.64591,182440.0,1.4164,291.14,0.61246,0,46728.0,-7.6502e+17,243.58,,46.492,38.392,0,0,152204.16399269048,145203.94025058628,6855.085232702279,354138.2858227758,0.9995762984420369
637,0.64709,182710.0,1.4157,291.53,0.52174,0,46816.0,-7.6376e+17,243.6,,46.565,38.465,0,0,152339.90860131898,145361.26567609882,6854.6112444609225,354066.8342805701,0.999575681650375
638,0.65036,183450.0,1.41,292.08,0.34871,0,47143.0,-7.5911e+17,244.05,,46.638,38.538,0,0,152173.29519538436,145426.62147021684,6854.461884419465,353905.0578916989,0.9995767825160529
639,0.65364,184190.0,1.4043,292.63,0.17569,0,47471.0,-7.5446e+17,244.51,,46.711,38.611,0,0,152004.88100268922,145486.2162675929,6854.359581982535,353758.0787520368,0.999577991232221
