,Density,Energy,Mach,Momentum:0,Momentum:1,Momentum:2,Pressure,Pressure_Coefficient,Temperature,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2,pt,pi,s,ht,Z
504,1.3819,349070.0,0.3283,168.11,-0.50853,0,135540.0,4.9614e+17,330.23,,36.842,28.742,0,0,146052.18877831363,146052.18877831363,6855.189634824181,350017.97727969295,1.0000334753496167
505,1.3842,349590.0,0.32781,168.13,-0.52299,0,135750.0,4.9915e+17,330.22,,36.916,28.816,0,0,146246.25554571146,146246.25554571146,6854.697434498832,349984.9024455588,1.000033458101328
506,1.3864,350100.0,0.32733,168.15,-0.53745,0,135960.0,5.0216e+17,330.2,,36.989,28.889,0,0,146440.93468559394,146440.93468559394,6854.1743815686295,349941.66708170256,1.0000333662619425
507,1.3886,350620.0,0.32684,168.16,-0.55191,0,136170.0,5.0516e+17,330.18,,37.062,28.962,0,0,146634.91000914865,146634.91000914865,6853.652032600057,349898.016995777,1.0000332739407765
508,1.3909,351130.0,0.32635,168.18,-0.56637,0,136390.0,5.0817e+17,330.16,,37.135,29.035,0,0,146839.60644794477,146839.60644794477,6853.108568846268,349854.38538000156,1.0000331838157301
509,1.393,351640.0,0.32601,168.26,-0.57587,0,136590.0,5.1108e+17,330.14,,37.208,29.108,0,0,147032.58351118347,147032.58351118347,6852.609437826267,349817.53511556593,1.000033087852351
510,1.3951,352130.0,0.32582,168.41,-0.57965,0,136790.0,5.1388e+17,330.12,,37.281,29.181,0,0,147235.38980857568,147235.38980857568,6852.110939039246,349787.4101149032,1.0000329914269792
511,1.3972,352630.0,0.32563,168.56,-0.58343,0,136980.0,5.1668e+17,330.1,,37.354,29.254,0,0,147427.40386498487,147427.40386498487,6851.6347918926895,349757.3079308828,1.0000328918919326
512,1.3993,353120.0,0.32544,168.71,-0.58721,0,137180.0,5.1948e+17,330.08,,37.427,29.327,0,0,147630.15410575568,147630.15410575568,6851.137520419546,349727.194632164,1.000032794552236
513,1.4014,353620.0,0.32525,168.86,-0.59099,0,137380.0,5.2228e+17,330.06,,37.5,29.4,0,0,147832.8759128331,147832.8759128331,6850.640875715707,349697.08718137396,1.0000326967500088
514,1.4035,354110.0,0.32511,169.03,-0.59362,0,137570.0,5.2502e+17,330.04,,37.573,29.473,0,0,148028.10936625584,148028.10936625584,6850.166484315502,349669.23340791214,1.0000325958682155
515,1.4054,354580.0,0.32505,169.23,-0.59401,0,137760.0,5.2764e+17,330.02,,37.646,29.546,0,0,148228.60934965202,148228.60934965202,6849.692654963993,349644.951294425,1.0000324945439845
516,1.4074,355050.0,0.32499,169.43,-0.59439,0,137940.0,5.3026e+17,330.01,,37.72,29.62,0,0,148418.3371108596,148418.3371108596,6849.272538182908,349631.32809784944,1.0000324658296895
517,1.4093,355520.0,0.32493,169.63,-0.59478,0,138130.0,5.3289e+17,329.99,,37.793,29.693,0,0,148618.8172083283,148618.8172083283,6848.79980064207,349607.047355869,1.0000323637543633
518,1.4113,356000.0,0.32488,169.83,-0.59516,0,138310.0,5.3551e+17,329.98,,37.866,29.766,0,0,148809.1889520825,148809.1889520825,6848.380718104207,349593.87122292654,1.0000323345363324
519,1.4132,356460.0,0.32483,170.03,-0.59235,0,138490.0,5.381e+17,329.96,,37.939,29.839,0,0,148999.55412983382,148999.55412983382,6847.930551590578,349570.0544424632,1.0000322291330188
520,1.415,356900.0,0.32482,170.24,-0.57488,0,138660.0,5.4054e+17,329.95,,38.012,29.912,0,0,149181.8093646246,149181.8093646246,6847.533928761483,349558.67884614726,1.000032196844216
521,1.4168,357350.0,0.32482,170.45,-0.5574,0,138840.0,5.4298e+17,329.94,,38.085,29.985,0,0,149375.48856985848,149375.48856985848,6847.11631837045,349547.73192627705,1.0000321669364214
522,1.4186,357790.0,0.32481,170.66,-0.53993,0,139010.0,5.4543e+17,329.93,,38.158,30.058,0,0,149557.7414292622,149557.7414292622,6846.720610693779,349536.3562954247,1.0000321342712999
523,1.4204,358230.0,0.3248,170.87,-0.52246,0,139180.0,5.4787e+17,329.92,,38.231,30.131,0,0,149739.99272652747,149739.99272652747,6846.325345824806,349524.98066115566,1.0000321014203928
524,1.4222,358670.0,0.3248,171.08,-0.50512,0,139350.0,5.503e+17,329.91,,38.304,30.204,0,0,149922.91056974806,149922.91056974806,6845.930522679748,349514.05062896985,1.0000320683836639
525,1.4237,359040.0,0.32481,171.27,-0.49472,0,139500.0,5.5233e+17,329.91,,38.378,30.278,0,0,150084.9762585731,150084.9762585731,6845.610390256531,349514.2413243872,1.0000321066701068
526,1.4252,359410.0,0.32482,171.45,-0.48433,0,139640.0,5.5436e+17,329.9,,38.451,30.351,0,0,150236.28503067166,150236.28503067166,6845.280317877105,349503.8078273656,1.0000320657312542
527,1.4267,359780.0,0.32483,171.64,-0.47393,0,139780.0,5.564e+17,329.89,,38.524,30.424,0,0,150387.5952034005,150387.5952034005,6844.950542773921,349493.3742833966,1.0000320246359895
528,1.4282,360150.0,0.32484,171.82,-0.46354,0,139920.0,5.5843e+17,329.88,,38.597,30.497,0,0,150538.90677652537,150538.90677652537,6844.621064349587,349482.94069247413,1.000031983384282
529,1.4296,360520.0,0.32485,172.0,-0.45315,0,140070.0,5.6046e+17,329.88,,38.67,30.57,0,0,150700.97831019264,150700.97831019264,6844.302231874713,349483.131351703,1.0000320214552048
530,1.4308,360800.0,0.32493,172.18,-0.45119,0,140180.0,5.62e+17,329.87,,38.743,30.643,0,0,150824.71871812132,150824.71871812132,6844.037042951069,349475.8685433084,1.0000319723725428
531,1.4319,361070.0,0.32503,172.36,-0.45105,0,140280.0,5.6344e+17,329.86,,38.816,30.716,0,0,150939.0544276604,150939.0544276604,6843.793247427407,349469.5150801224,1.0000319206353632
532,1.4329,361330.0,0.32512,172.53,-0.4509,0,140380.0,5.6488e+17,329.85,,38.889,30.789,0,0,151052.72824314758,151052.72824314758,6843.549601700529,349462.71672129247,1.0000318687819931
533,1.434,361600.0,0.32521,172.71,-0.45076,0,140480.0,5.6632e+17,329.85,,38.962,30.862,0,0,151166.41109472504,151166.41109472504,6843.337703344046,349466.56104701065,1.000031894014009
534,1.4351,361870.0,0.32531,172.88,-0.45062,0,140580.0,5.6776e+17,329.84,,39.035,30.935,0,0,151280.78114187528,151280.78114187528,6843.094357558274,349460.2107411716,1.0000318419932586
535,1.4357,362030.0,0.3256,173.12,-0.45705,0,140640.0,5.6857e+17,329.82,,39.108,31.008,0,0,151364.95630344978,151364.95630344978,6842.9041823020925,349451.7702239408,1.0000317024941248
536,1.4361,362140.0,0.32602,173.38,-0.46738,0,140670.0,5.6901e+17,329.8,,39.182,31.082,0,0,151425.67473120973,151425.67473120973,6842.777511796603,349449.20238178875,1.000031555333387
537,1.4365,362250.0,0.32644,173.65,-0.4777,0,140700.0,5.6945e+17,329.78,,39.255,31.155,0,0,151486.4457843262,151486.4457843262,6842.650850932048,349446.6564617768,1.000031408065964
538,1.4369,362350.0,0.32686,173.92,-0.48803,0,140730.0,5.6988e+17,329.76,,39.328,31.228,0,0,151547.26950351783,151547.26950351783,6842.524199702177,349444.1324595136,1.0000312606918174
539,1.4373,362460.0,0.32728,174.18,-0.49835,0,140760.0,5.7032e+17,329.74,,39.401,31.301,0,0,151608.14593000445,151608.14593000445,6842.397558100749,349441.6303706079,1.0000311132109088
540,1.4375,362500.0,0.32799,174.56,-0.51937,0,140760.0,5.7027e+17,329.7,,39.474,31.374,0,0,151656.5312758128,151656.5312758128,6842.271118860454,349430.94657528034,1.0000308032750413
541,1.4371,362430.0,0.32913,175.12,-0.55662,0,140700.0,5.695e+17,329.65,,39.547,31.447,0,0,151669.77629194208,151669.77629194208,6842.23991750468,349429.1687808883,1.000030401135057
542,1.4368,362360.0,0.33028,175.67,-0.59387,0,140650.0,5.6873e+17,329.6,,39.62,31.52,0,0,151694.7269703894,151694.7269703894,6842.187588890787,349427.98932590015,1.0000300014542562
543,1.4365,362300.0,0.33142,176.23,-0.63112,0,140600.0,5.6796e+17,329.55,,39.693,31.593,0,0,151719.23659341322,151719.23659341322,6842.135274130237,349426.52122044127,1.0000296017905834
544,1.4361,362230.0,0.33257,176.78,-0.66836,0,140540.0,5.6718e+17,329.5,,39.766,31.666,0,0,151733.88381401572,151733.88381401572,6842.104145920262,349425.68831302214,1.0000291998126374
545,1.4357,362140.0,0.33391,177.42,-0.71114,0,140470.0,5.6616e+17,329.44,,39.84,31.74,0,0,151751.15617718332,151751.15617718332,6842.062595461814,349423.0737721641,1.0000287179947673
546,1.4345,361880.0,0.33629,178.5,-0.78159,0,140310.0,5.6386e+17,329.33,,39.913,31.813,0,0,151744.04419539133,151744.04419539133,6842.053674130459,349415.3840428733,1.0000278278162555
547,1.4333,361620.0,0.33867,179.58,-0.85205,0,140140.0,5.6156e+17,329.23,,39.986,31.886,0,0,151727.03090864033,151727.03090864033,6842.097914394017,349419.07456600794,1.0000270138141545
548,1.4321,361360.0,0.34104,180.66,-0.9225,0,139980.0,5.5926e+17,329.12,,40.059,31.959,0,0,151721.05333288008,151721.05333288008,6842.089571980249,349412.32657935336,1.0000261251194729
549,1.4308,361100.0,0.34342,181.74,-0.99296,0,139820.0,5.5696e+17,329.02,,40.132,32.032,0,0,151716.70278075332,151716.70278075332,6842.113179741098,349417.4106194346,1.0000253148221494
550,1.4296,360840.0,0.34579,182.82,-1.0634,0,139660.0,5.5466e+17,328.92,,40.205,32.105,0,0,151712.55763797427,151712.55763797427,6842.137081676459,349422.7290733843,1.0000245052694374
551,1.4275,360370.0,0.34973,184.56,-1.1507,0,139370.0,5.5061e+17,328.74,,40.278,32.178,0,0,151681.55472572177,151681.55472572177,6842.1851193134335,349418.4765861543,1.000023049576145
552,1.4252,359880.0,0.35384,186.37,-1.2399,0,139080.0,5.4637e+17,328.55,,40.351,32.251,0,0,151665.43414301,151665.43414301,6842.202414770001,349413.6764359562,1.0000215185928643
553,1.423,359400.0,0.35795,188.18,-1.3291,0,138780.0,5.4213e+17,328.37,,40.424,32.324,0,0,151641.0556311403,151641.0556311403,6842.273838056119,349421.6605856272,1.0000200661313747
554,1.4207,358910.0,0.36207,189.99,-1.4183,0,138480.0,5.3789e+17,328.18,,40.497,32.397,0,0,151620.04656424272,151620.04656424272,6842.314585142782,349421.53258362,1.0000185385589022
555,1.4185,358420.0,0.36618,191.8,-1.5075,0,138180.0,5.3364e+17,327.99,,40.571,32.471,0,0,151600.90422970228,151600.90422970228,6842.356382259485,349422.9872571577,1.0000170136510798
556,1.4154,357760.0,0.37157,194.12,-1.5938,0,137780.0,5.2793e+17,327.74,,40.644,32.544,0,0,151572.50895793783,151572.50895793783,6842.424354476793,349427.15325687,1.0000150105706833
557,1.4119,357010.0,0.37771,196.72,-1.6784,0,137310.0,5.2136e+17,327.44,,40.717,32.617,0,0,151529.70420529228,151529.70420529228,6842.486766933548,349419.9373941824,1.0000126144095125
558,1.4084,356260.0,0.38385,199.32,-1.7629,0,136850.0,5.148e+17,327.15,,40.79,32.69,0,0,151503.55242477742,151503.55242477742,6842.561909012837,349427.9896542707,1.000010303875515
559,1.405,355510.0,0.38998,201.92,-1.8475,0,136390.0,5.0823e+17,326.86,,40.863,32.763,0,0,151482.21495394703,151482.21495394703,6842.639600624657,349440.07511245826,1.0000079997980842
560,1.4015,354760.0,0.39612,204.53,-1.9321,0,135930.0,5.0167e+17,326.56,,40.936,32.836,0,0,151467.25385423843,151467.25385423843,6842.687951339306,349446.48547635024,1.000005624172901
561,1.3975,353910.0,0.40293,207.35,-2.0095,0,135410.0,4.9426e+17,326.23,,41.009,32.909,0,0,151446.18081035482,151446.18081035482,6842.7748292028455,349461.83687953005,1.0000030177979273
562,1.3927,352870.0,0.41111,210.63,-2.0724,0,134760.0,4.8515e+17,325.81,,41.082,32.982,0,0,151401.19342195458,151401.19342195458,6842.864124644108,349462.21015163057,0.9999997130793638
563,1.3878,351830.0,0.41929,213.91,-2.1353,0,134120.0,4.7603e+17,325.38,,41.155,33.055,0,0,151376.8114479079,151376.8114479079,6842.904411496093,349459.6775088564,0.9999963433429391
564,1.383,350800.0,0.42747,217.19,-2.1982,0,133480.0,4.6692e+17,324.96,,41.228,33.128,0,0,151361.75554671147,151361.75554671147,6842.981736169829,349475.7780622165,0.9999930646918833
565,1.3781,349760.0,0.43565,220.47,-2.2611,0,132840.0,4.5781e+17,324.54,,41.301,33.201,0,0,151355.9393131464,151355.9393131464,6843.064173923153,349499.70483104757,0.9999897990996277
566,1.3733,348710.0,0.44388,223.76,-2.3233,0,132190.0,4.4862e+17,324.11,,41.375,33.275,0,0,151352.35305435775,151352.35305435775,6843.142144776478,349523.60159909097,0.999986469037461
567,1.367,347370.0,0.45403,227.51,-2.3596,0,131360.0,4.3679e+17,323.54,,41.448,33.348,0,0,151327.79306558095,151327.79306558095,6843.182144441989,349520.8489325589,0.9999820724477541
568,1.3607,346030.0,0.46418,231.26,-2.3959,0,130530.0,4.2497e+17,322.97,,41.521,33.421,0,0,151316.5004969027,151316.5004969027,6843.2308137437885,349529.78240540903,0.9999776982136331
569,1.3544,344690.0,0.47433,235.01,-2.4321,0,129690.0,4.1314e+17,322.4,,41.594,33.494,0,0,151306.61946147308,151306.61946147308,6843.311234746483,349550.3456756466,0.9999733485068879
570,1.3481,343340.0,0.48448,238.77,-2.4684,0,128860.0,4.0131e+17,321.83,,41.667,33.567,0,0,151321.22484199892,151321.22484199892,6843.37781320493,349582.43071030726,0.9999690204286761
571,1.3418,342000.0,0.49463,242.52,-2.5047,0,128030.0,3.8949e+17,321.25,,41.74,33.64,0,0,151348.5382185086,151348.5382185086,6843.421057875695,349615.05376553605,0.9999646368406736
572,1.3343,340400.0,0.50609,246.4,-2.5311,0,127040.0,3.7552e+17,320.56,,41.813,33.713,0,0,151331.42318423162,151331.42318423162,6843.490469223643,349627.1318804058,0.9999594534645534
573,1.3263,338680.0,0.51814,250.34,-2.5529,0,125990.0,3.6059e+17,319.81,,41.886,33.786,0,0,151318.43537077573,151318.43537077573,6843.519368363336,349628.28534523287,0.9999538494091456
574,1.3183,336960.0,0.53019,254.29,-2.5747,0,124940.0,3.4565e+17,319.07,,41.959,33.859,0,0,151321.1538647499,151321.1538647499,6843.595897381833,349655.8723361704,0.9999483636828661
575,1.3103,335240.0,0.54224,258.23,-2.5965,0,123890.0,3.3072e+17,318.32,,42.033,33.932,0,0,151339.21201637923,151339.21201637923,6843.655146072849,349687.77817551437,0.9999428384888897
576,1.3023,333520.0,0.55429,262.17,-2.6183,0,122840.0,3.1579e+17,317.57,,42.106,34.006,0,0,151372.23143443448,151372.23143443448,6843.7300221857295,349734.84282129945,0.9999373539232216
577,1.2937,331650.0,0.56693,266.06,-2.6351,0,121710.0,2.9974e+17,316.76,,42.179,34.079,0,0,151386.97064926446,151386.97064926446,6843.819053432141,349774.59826947,0.9999314750697437
578,1.2838,329510.0,0.58068,269.82,-2.6427,0,120430.0,2.8162e+17,315.82,,42.252,34.152,0,0,151356.13397755782,151356.13397755782,6843.868587890284,349770.91200308816,0.9999246954448213
579,1.2739,327370.0,0.59442,273.59,-2.6502,0,119150.0,2.6349e+17,314.88,,42.325,34.225,0,0,151339.80720190602,151339.80720190602,6843.942563972318,349785.0561733419,0.9999179797143836
580,1.264,325220.0,0.60817,277.36,-2.6578,0,117880.0,2.4536e+17,313.94,,42.398,34.298,0,0,151352.47742535736,151352.47742535736,6844.016410307863,349818.33141590777,0.9999113223120459
581,1.2542,323080.0,0.62192,281.13,-2.6653,0,116600.0,2.2724e+17,313.01,,42.471,34.371,0,0,151366.7464274699,151366.7464274699,6844.174304333714,349881.0081043378,0.9999048193796825
582,1.2443,320930.0,0.63567,284.89,-2.6729,0,115330.0,2.0911e+17,312.07,,42.544,34.444,0,0,151407.74762947502,151407.74762947502,6844.299733853907,349950.4233179586,0.9998982966955428
583,1.2332,318550.0,0.65095,288.35,-2.6663,0,113910.0,1.8897e+17,310.95,,42.617,34.517,0,0,151457.21363171522,151457.21363171522,6844.240574633324,349963.17383092846,0.9998905286919751
584,1.2221,316150.0,0.66629,291.79,-2.6593,0,112490.0,1.6878e+17,309.83,,42.69,34.59,0,0,151529.44546066687,151529.44546066687,6844.21421646748,350002.0235139003,0.9998828476641358
585,1.211,313760.0,0.68162,295.24,-2.6522,0,111060.0,1.4859e+17,308.72,,42.764,34.664,0,0,151600.9393760171,151600.9393760171,6844.282259741333,350072.21770252095,0.9998753487593021
586,1.1999,311370.0,0.69695,298.69,-2.6452,0,109640.0,1.284e+17,307.6,,42.837,34.737,0,0,151699.03589063435,151699.03589063435,6844.325240217253,350151.514131282,0.999867851347785
587,1.1888,308980.0,0.71228,302.13,-2.6382,0,108220.0,1.082e+17,306.48,,42.91,34.81,0,0,151809.16579421167,151809.16579421167,6844.4043905549415,350250.9394588678,0.9998604496853379
588,1.1765,306310.0,0.72936,305.54,-2.3596,0,106640.0,8.5822e+16,305.19,,42.983,34.883,0,0,151947.67813045028,151947.67813045028,6844.3869876991375,350336.4612357994,0.9998519714009245
589,1.1632,303460.0,0.74763,308.91,-1.897,0,104960.0,6.1961e+16,303.8,,43.056,34.956,0,0,152123.75173774076,152123.75173774076,6844.35694043665,350442.4075780487,0.9998429425423169
590,1.15,300620.0,0.76591,312.28,-1.4345,0,103280.0,3.8099e+16,302.4,,43.129,35.029,0,0,152313.5677455988,152313.5677455988,6844.346982564634,350564.08852306224,0.9998339769053014
591,1.1347,297180.0,0.78471,314.73,-1.365,0,101400.0,1.1353e+16,300.86,,43.202,35.102,0,0,152290.83725244147,152290.83725244147,6844.495251532973,350599.2190464129,0.9998243441978716
592,1.1191,293670.0,0.80357,317.07,-1.3442,0,99491.0,-1.5751e+16,299.3,,43.275,35.175,0,0,152232.7936371242,152232.7936371242,6844.735744116403,350642.2507349864,0.9998147979706672
593,1.1036,290180.0,0.82247,319.32,-1.2836,0,97592.0,-4.2715e+16,297.73,,43.348,35.248,0,0,152192.20880917035,152192.20880917035,6844.992141168529,350702.15907615825,0.9998053635059769
594,1.0884,286770.0,0.84155,321.2,-1.046,0,95736.0,-6.9064e+16,296.13,,43.421,35.321,0,0,152241.6786549999,152241.6786549999,6845.093222014764,350768.94013440877,0.9997958089225663
595,1.0732,283360.0,0.86062,323.08,-0.80846,0,93881.0,-9.5413e+16,294.52,,43.494,35.395,0,0,152284.98663355858,152284.98663355858,6845.237318402608,350846.20755090273,0.9997863857902284
596,1.0579,279910.0,0.87953,324.59,-0.68159,0,92036.0,-1.2161e+17,292.91,,43.568,35.468,0,0,152309.42174397878,152309.42174397878,6845.434243542409,350928.9123648951,0.9997771653936721
597,1.0425,276420.0,0.89828,325.71,-0.67602,0,90202.0,-1.4765e+17,291.29,,43.641,35.541,0,0,152313.08357368482,152313.08357368482,6845.647356057959,351003.41529474535,0.9997680668592961
598,1.0271,272930.0,0.91702,326.82,-0.67046,0,88369.0,-1.7369e+17,289.66,,43.714,35.614,0,0,152300.3477995247,152300.3477995247,6845.912048157779,351084.5736438948,0.9997591222480715
599,1.0119,269470.0,0.93607,327.62,-0.51243,0,86565.0,-1.9931e+17,288.0,,43.787,35.687,0,0,152371.35738063275,152371.35738063275,6846.063765937578,351182.74597532547,0.9997500918481699
600,0.9967,266030.0,0.95522,328.32,-0.30907,0,84770.0,-2.248e+17,286.32,,43.86,35.76,0,0,152455.78027858218,152455.78027858218,6846.205902927394,351286.5226189224,0.9997411165499395
601,0.98151,262580.0,0.97436,329.0,-0.11266,0,82977.0,-2.5026e+17,284.64,,43.933,35.833,0,0,152519.4636676803,152519.4636676803,6846.438519709612,351407.27348489274,0.9997323954204285
602,0.96647,259150.0,0.99351,329.16,-0.060603,0,81228.0,-2.7509e+17,282.94,,44.006,35.906,0,0,152641.0891301324,152641.0891301324,6846.539128273043,351521.50621522946,0.9997236268958577
603,0.95143,255720.0,1.0127,329.33,-0.008546,0,79480.0,-2.9991e+17,281.23,,44.079,35.979,0,0,152744.8925904204,152744.49710532808,6846.699419946652,351644.2022609185,0.9997150377622868
604,0.93635,252260.0,1.0318,329.28,0.042254,0,77739.0,-3.2464e+17,279.52,,44.152,36.052,0,0,152815.23545481975,152809.25115532067,6846.938424175239,351771.54758469504,0.9997067036014499
605,0.92116,248730.0,1.0509,328.8,0.090409,0,76011.0,-3.4917e+17,277.78,,44.226,36.125,0,0,152876.75284771557,152853.0832792907,6847.124478694411,351875.1480288342,0.9996983515662541
606,0.90597,245210.0,1.07,328.32,0.13856,0,74284.0,-3.737e+17,276.05,,44.299,36.199,0,0,152902.023445544,152842.6180961416,6847.457221181156,352004.6571888023,0.9996903824510276
607,0.89142,241860.0,1.0889,327.72,0.20964,0,72641.0,-3.9703e+17,274.34,,44.372,36.272,0,0,153023.72228813093,152906.11508024606,6847.641704839244,352147.3973715509,0.9996825369266638
608,0.8773,238620.0,1.1078,327.06,0.29622,0,71056.0,-4.1954e+17,272.66,,44.445,36.345,0,0,153230.3433299452,153027.45012234064,6847.809662577891,352340.39718324307,0.9996749851711161
609,0.86318,235390.0,1.1266,326.39,0.3828,0,69470.0,-4.4206e+17,270.97,,44.518,36.418,0,0,153376.6091749788,153058.53570240425,6848.05205738705,352518.930751946,0.9996676392166595
610,0.84914,232100.0,1.1448,325.15,0.41603,0,67931.0,-4.6391e+17,269.32,,44.591,36.491,0,0,153468.22903555504,153007.06317198323,6848.357820274959,352683.0809663252,0.9996607118101981
611,0.83511,228800.0,1.1629,323.83,0.44142,0,66399.0,-4.8567e+17,267.66,,44.664,36.564,0,0,153510.48757915982,152874.04715788463,6848.707012055423,352829.58664049575,0.9996539584918405
612,0.8213,225550.0,1.1806,322.48,0.49636,0,64896.0,-5.0701e+17,266.04,,44.737,36.637,0,0,153491.997691632,152650.82635675574,6849.1981344416035,352984.47078094084,0.9996477085349872
613,0.80899,222660.0,1.1964,320.94,0.75169,0,63595.0,-5.2549e+17,264.64,,44.81,36.71,0,0,153529.27604676952,152475.86851819805,6849.729646858556,353189.87658118637,0.9996425696563621
614,0.79668,219770.0,1.2121,319.4,1.007,0,62294.0,-5.4397e+17,263.24,,44.883,36.783,0,0,153505.23945040305,152213.2827642083,6850.356538777613,353387.50587001105,0.9996376736722109
615,0.78524,217060.0,1.227,317.85,1.1594,0,61088.0,-5.611e+17,261.91,,44.956,36.856,0,0,153513.32716190547,151968.31531906867,6850.89909181589,353577.67215518525,0.9996330769380082
616,0.77517,214650.0,1.2404,316.31,1.1477,0,60034.0,-5.7606e+17,260.67,,45.03,36.93,0,0,153564.62523258853,151769.17741356336,6851.136221151677,353692.29451172915,0.9996285594232573
617,0.7651,212230.0,1.2539,314.76,1.1359,0,58980.0,-5.9102e+17,259.44,,45.103,37.003,0,0,153604.68402584794,151535.30438105186,6851.48160602753,353836.4522290504,0.9996243067081507
618,0.75503,209820.0,1.2673,313.21,1.1242,0,57926.0,-6.0599e+17,258.2,,45.176,37.076,0,0,153590.56626680106,151228.36247214716,6851.858294196193,353955.62678463565,0.9996201487241996
619,0.74496,207400.0,1.2808,311.67,1.1124,0,56873.0,-6.2095e+17,256.97,,45.249,37.149,0,0,153563.99914806927,150885.20494003576,6852.344728361423,354104.0807248411,0.9996162619571674
620,0.73489,204990.0,1.2942,310.12,1.1006,0,55819.0,-6.3592e+17,255.73,,45.322,37.222,0,0,153476.0991672113,150462.66021194393,6852.873921006162,354226.70013177226,0.9996124896735314
621,0.72717,203110.0,1.3046,308.68,1.085,0,55033.0,-6.4708e+17,254.78,,45.395,37.295,0,0,153469.56467388006,150180.4563116334,6853.218150326993,354339.92185604986,0.999609584644714
622,0.71971,201290.0,1.3147,307.25,1.0689,0,54277.0,-6.5782e+17,253.85,,45.468,37.368,0,0,153462.12767819106,149892.92016004017,6853.52616318698,354440.2112593,0.9996067558516099
623,0.71226,199470.0,1.3248,305.82,1.0528,0,53521.0,-6.6855e+17,252.93,,45.541,37.441,0,0,153432.81520103326,149571.88108464162,6853.919047094088,354555.06893497816,0.9996041257210342
624,0.7048,197650.0,1.3348,304.39,1.0367,0,52764.0,-6.7929e+17,252.01,,45.614,37.514,0,0,153356.63110811572,149196.28217139398,6854.363135794057,354656.4556605273,0.9996016161854506
625,0.69735,195840.0,1.3449,302.96,1.0206,0,52008.0,-6.9003e+17,251.08,,45.688,37.588,0,0,153280.55742064878,148806.0695149679,6854.807410288747,354757.98275008623,0.9995991266864669
626,0.69108,194300.0,1.3534,301.72,1.0061,0,51374.0,-6.9904e+17,250.29,,45.761,37.661,0,0,153204.01283252658,148456.4920547216,6855.175455363535,354833.13196245255,0.9995970412953356
627,0.68679,193230.0,1.3594,300.79,0.99429,0,50941.0,-7.0518e+17,249.72,,45.834,37.734,0,0,153182.85540118575,148236.63085888737,6855.319926520518,354868.51964114234,0.9995953959924264
628,0.6825,192150.0,1.3653,299.87,0.9825,0,50509.0,-7.1132e+17,249.15,,45.907,37.807,0,0,153134.9337808996,147990.20560865983,6855.474574849074,354889.64623867517,0.9995937831238497
629,0.67822,191080.0,1.3713,298.94,0.97071,0,50076.0,-7.1747e+17,248.58,,45.98,37.88,0,0,153096.6009556126,147745.6478233858,6855.651468092153,354924.7329171556,0.9995922193230723
630,0.67393,190000.0,1.3772,298.01,0.95892,0,49644.0,-7.2361e+17,248.01,,46.053,37.953,0,0,153031.06178916598,147474.40319031023,6855.839134091286,354945.45013891265,0.9995906891235706
631,0.66964,188930.0,1.3832,297.09,0.94712,0,49211.0,-7.2975e+17,247.43,,46.126,38.026,0,0,152974.7031141943,147204.57525422462,6856.0078132927165,354965.74904574495,0.9995891206987809
632,0.66844,188640.0,1.3861,297.0,0.91274,0,49062.0,-7.3186e+17,247.13,,46.199,38.099,0,0,153132.31963703368,147250.50728885568,6855.647160302935,354946.9472768588,0.9995876974761232
633,0.66779,188480.0,1.3884,297.05,0.87443,0,48963.0,-7.3327e+17,246.87,,46.272,38.172,0,0,153316.89063628606,147343.34820171248,6855.1525279952475,354900.0631953973,0.9995862126045416
634,0.66714,188320.0,1.3907,297.1,0.83611,0,48864.0,-7.3467e+17,246.61,,46.345,38.245,0,0,153501.4188193839,147435.34583663702,6854.657958272916,354853.03117715585,0.999584727493221
635,0.66648,188160.0,1.3931,297.15,0.79779,0,48765.0,-7.3608e+17,246.36,,46.419,38.319,0,0,153707.49136731232,147543.46668363956,6854.205687584386,354834.55253707466,0.9995833317632251
636,0.66583,188000.0,1.3954,297.21,0.75948,0,48666.0,-7.3749e+17,246.1,,46.492,38.392,0,0,153891.9614830903,147633.76000548384,6853.711295124842,354787.2413063793,0.9995818463956878
637,0.66585,187990.0,1.3967,297.39,0.70334,0,48633.0,-7.3796e+17,245.92,,46.565,38.465,0,0,154068.93782306617,147754.17026009082,6853.151707292473,354712.56579336524,0.9995805119320388
638,0.66751,188360.0,1.3955,297.88,0.60369,0,48759.0,-7.3617e+17,245.94,,46.638,38.538,0,0,154207.75985215217,147932.92176755247,6852.466967208967,354569.9026181279,0.9995796074121285
639,0.66918,188730.0,1.3943,298.37,0.50403,0,48885.0,-7.3438e+17,245.96,,46.711,38.611,0,0,154345.77479270773,148110.8184641904,6851.784202762162,354427.35884049063,0.9995787037762809
640,0.67085,189100.0,1.393,298.86,0.40438,0,49011.0,-7.3259e+17,245.99,,46.784,38.684,0,0,154461.28723308482,148270.80698644544,6851.145701615279,354285.13965741475,0.9995778916206478
641,0.67251,189470.0,1.3918,299.36,0.30473,0,49137.0,-7.308e+17,246.01,,46.857,38.757,0,0,154597.68644275924,148446.97181992632,6850.466854599724,354142.838980931,0.9995769899554268
642,0.67418,189840.0,1.3906,299.85,0.20507,0,49263.0,-7.2901e+17,246.03,,46.93,38.83,0,0,154733.288054424,148622.28680624088,6849.789952847192,354000.657816565,0.9995760891728476
