,Density,Eddy_Viscosity,Energy,Heat_Flux,Laminar_Viscosity,Mach,Momentum:0,Momentum:1,Momentum:2,Omega,Pressure,Pressure_Coefficient,Skin_Friction_Coefficient:0,Skin_Friction_Coefficient:1,Skin_Friction_Coefficient:2,Temperature,Turb_Kin_Energy,Y_Plus,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2,Ptot,Z
120,2.8468,9.5946e-05,814970.0,0,1.4652e-05,1.5993,1391.5,2.1989,0,260460.0,189950.0,-1089400.0,0,0,0,224.66,8.7785,0,,0.008772,0.000672,0,0,719156.4856763129,0.9974760698625166
121,2.7872,9.425e-05,799380.0,0,1.4553e-05,1.6184,1373.0,2.2761,0,260160.0,184460.0,-1099200.0,0,0,0,222.83,8.7976,0,,0.0088451,0.0007451,0,0,712822.4995460936,0.9974583904565691
122,2.7333,9.2818e-05,785530.0,0,1.446e-05,1.637,1356.7,2.6641,0,260200.0,179520.0,-1108000.0,0,0,0,221.13,8.8358,0,,0.0089182,0.0008182,0,0,706778.3164792735,0.9974419924069557
123,2.6798,9.1298e-05,771570.0,0,1.4366e-05,1.6555,1339.9,3.1307,0,259740.0,174620.0,-1116700.0,0,0,0,219.39,8.8492,0,,0.0089913,0.0008913,0,0,700871.4471546571,0.9974251732599728
124,2.633,8.9944e-05,759350.0,0,1.4282e-05,1.6721,1325.0,3.2187,0,260040.0,170380.0,-1124300.0,0,0,0,217.86,8.8833,0,,0.0090644,0.0009644,0,0,695430.8700266611,0.9974112042831782
125,2.5892,8.8631e-05,747990.0,0,1.4202e-05,1.688,1311.0,2.9437,0,260680.0,166420.0,-1131400.0,0,0,0,216.41,8.9235,0,,0.0091375,0.0010375,0,0,690098.0752022322,0.9973986881483182
126,2.5498,8.7467e-05,737710.0,0,1.4125e-05,1.7032,1298.4,2.7552,0,260650.0,162840.0,-1137800.0,0,0,0,215.01,8.9413,0,,0.0092106,0.0011106,0,0,685695.5730575518,0.9973842340002659
127,2.5133,8.637e-05,728140.0,0,1.4053e-05,1.7173,1286.6,2.5702,0,260370.0,159530.0,-1143700.0,0,0,0,213.71,8.9477,0,,0.0092837,0.0011837,0,0,681401.904821802,0.9973717906510637
128,2.4828,8.5419e-05,720090.0,0,1.3993e-05,1.7291,1276.4,2.3931,0,259540.0,156790.0,-1148600.0,0,0,0,212.61,8.929,0,,0.0093568,0.0012568,0,0,677871.8507467037,0.9973611840200753
129,2.4653,8.4846e-05,715370.0,0,1.3959e-05,1.7354,1270.3,2.1181,0,258830.0,155230.0,-1151400.0,0,0,0,212.01,8.9078,0,,0.0094299,0.0013299,0,0,675628.442961922,0.997356867910796
130,2.4556,8.4502e-05,712660.0,0,1.3942e-05,1.7384,1266.6,1.7836,0,258200.0,154410.0,-1152800.0,0,0,0,211.71,8.8849,0,,0.009503,0.001403,0,0,674360.2513691061,0.9973554997378843
131,2.446,8.4159e-05,709960.0,0,1.3926e-05,1.7414,1262.8,1.4491,0,257560.0,153580.0,-1154300.0,0,0,0,211.41,8.8621,0,,0.0095761,0.0014761,0,0,673032.1682608161,0.9973543834312713
132,2.4376,8.3881e-05,707570.0,0,1.3912e-05,1.7438,1259.5,1.2011,0,256850.0,152860.0,-1155600.0,0,0,0,211.15,8.8385,0,,0.0096492,0.0015492,0,0,671934.0524338768,0.9973534944659299
133,2.4331,8.3805e-05,706130.0,0,1.3906e-05,1.7444,1257.3,1.2222,0,255860.0,152510.0,-1156200.0,0,0,0,211.04,8.8127,0,,0.0097223,0.0016223,0,0,671407.6640784269,0.9973539226681897
134,2.4287,8.373e-05,704700.0,0,1.39e-05,1.7449,1255.1,1.2434,0,254880.0,152150.0,-1156900.0,0,0,0,210.93,8.7868,0,,0.0097954,0.0016954,0,0,670868.6359344911,0.9973545389628807
135,2.4243,8.3654e-05,703260.0,0,1.3893e-05,1.7455,1252.9,1.2646,0,253890.0,151800.0,-1157500.0,0,0,0,210.82,8.7609,0,,0.0098685,0.0017685,0,0,670336.8704021665,0.9973549969173395
136,2.4221,8.3613e-05,702650.0,0,1.389e-05,1.7462,1252.0,1.2546,0,252980.0,151610.0,-1157800.0,0,0,0,210.76,8.7331,0,,0.0099416,0.0018416,0,0,669921.41652003,0.997355237112703
137,2.4202,8.3578e-05,702160.0,0,1.3886e-05,1.7469,1251.4,1.2397,0,252080.0,151450.0,-1158100.0,0,0,0,210.69,8.705,0,,0.010015,0.0019147,0,0,669750.6081154943,0.9973544483731608
138,2.4183,8.3543e-05,701680.0,0,1.3883e-05,1.7476,1250.8,1.2248,0,251180.0,151290.0,-1158400.0,0,0,0,210.63,8.6769,0,,0.010088,0.0019878,0,0,669467.31495269,0.9973541734450299
139,2.4165,8.3508e-05,701190.0,0,1.3879e-05,1.7484,1250.1,1.21,0,250270.0,151120.0,-1158700.0,0,0,0,210.57,8.6488,0,,0.010161,0.0020609,0,0,669104.289358991,0.9973540763217146
140,2.4146,8.3472e-05,700710.0,0,1.3876e-05,1.7491,1249.5,1.1951,0,249370.0,150960.0,-1159000.0,0,0,0,210.51,8.6206,0,,0.010234,0.002134,0,0,668819.6647646521,0.9973538079172956
141,2.4127,8.3437e-05,700220.0,0,1.3872e-05,1.7498,1248.8,1.1803,0,248470.0,150800.0,-1159300.0,0,0,0,210.44,8.5925,0,,0.010307,0.0022071,0,0,668646.1676355378,0.9973530318765289
142,2.4107,8.3395e-05,699700.0,0,1.3868e-05,1.7506,1248.2,1.1762,0,247600.0,150620.0,-1159600.0,0,0,0,210.37,8.5654,0,,0.01038,0.0022802,0,0,668348.0752112148,0.9973526095449131
143,2.4073,8.3301e-05,698830.0,0,1.3862e-05,1.752,1247.0,1.2616,0,246990.0,150330.0,-1160100.0,0,0,0,210.26,8.5466,0,,0.010453,0.0023533,0,0,667796.6284444318,0.9973520794979608
144,2.4039,8.3206e-05,697960.0,0,1.3855e-05,1.7534,1245.9,1.3469,0,246370.0,150030.0,-1160700.0,0,0,0,210.14,8.5278,0,,0.010526,0.0024264,0,0,667309.8854131305,0.9973512250360815
145,2.4005,8.3111e-05,697100.0,0,1.3849e-05,1.7548,1244.8,1.4322,0,245760.0,149740.0,-1161200.0,0,0,0,210.03,8.509,0,,0.010599,0.0024995,0,0,666753.94705891,0.9973507163400274
146,2.397,8.3017e-05,696230.0,0,1.3843e-05,1.7561,1243.6,1.5175,0,245150.0,149440.0,-1161700.0,0,0,0,209.91,8.4902,0,,0.010673,0.0025726,0,0,666297.2016803421,0.9973498839666842
147,2.3936,8.2922e-05,695360.0,0,1.3836e-05,1.7575,1242.5,1.6029,0,244530.0,149150.0,-1162200.0,0,0,0,209.79,8.4714,0,,0.010746,0.0026457,0,0,665848.4394347708,0.9973488855433232
148,2.3902,8.2828e-05,694500.0,0,1.383e-05,1.7589,1241.4,1.6882,0,243920.0,148850.0,-1162800.0,0,0,0,209.68,8.4526,0,,0.010819,0.0027188,0,0,665240.7609395771,0.9973485866679613
149,2.3854,8.2684e-05,693260.0,0,1.382e-05,1.7608,1239.7,1.7906,0,243200.0,148430.0,-1163500.0,0,0,0,209.51,8.4298,0,,0.010892,0.0027919,0,0,664585.4976380208,0.9973473693141348
150,2.3781,8.2451e-05,691330.0,0,1.3806e-05,1.7637,1237.2,1.9246,0,242270.0,147800.0,-1164600.0,0,0,0,209.26,8.3996,0,,0.010965,0.002865,0,0,663520.7492195489,0.9973458410015678
151,2.3708,8.2218e-05,689410.0,0,1.3792e-05,1.7666,1234.6,2.0585,0,241340.0,147160.0,-1165800.0,0,0,0,209.0,8.3695,0,,0.011038,0.0029381,0,0,662511.7124991576,0.997344031816794
152,2.3634,8.1985e-05,687490.0,0,1.3778e-05,1.7695,1232.1,2.1925,0,240400.0,146530.0,-1166900.0,0,0,0,208.74,8.3393,0,,0.011111,0.0030112,0,0,661537.3456592405,0.9973420943708665
153,2.3523,8.1632e-05,684540.0,0,1.3756e-05,1.7739,1228.1,2.4317,0,239280.0,145570.0,-1168600.0,0,0,0,208.35,8.3038,0,,0.011184,0.0030843,0,0,659969.9107271705,0.99733955813302
154,2.3411,8.1277e-05,681560.0,0,1.3733e-05,1.7783,1224.1,2.6738,0,238160.0,144600.0,-1170400.0,0,0,0,207.95,8.2682,0,,0.011257,0.0031574,0,0,658443.3877699206,0.9973368141968382
155,2.3299,8.0921e-05,678580.0,0,1.3711e-05,1.7827,1220.2,2.9159,0,237030.0,143630.0,-1172100.0,0,0,0,207.56,8.2325,0,,0.011331,0.0032305,0,0,656780.3096560453,0.997334708256647
156,2.3161,8.0485e-05,674940.0,0,1.3684e-05,1.7882,1215.2,3.1296,0,236340.0,142440.0,-1174200.0,0,0,0,207.07,8.2129,0,,0.011404,0.0033036,0,0,654797.9605462481,0.9973317060714714
157,2.3007,7.9994e-05,670850.0,0,1.3653e-05,1.7944,1209.7,3.324,0,235960.0,141120.0,-1176600.0,0,0,0,206.51,8.2041,0,,0.011477,0.0033767,0,0,652701.8437817853,0.9973277567666439
158,2.2853,7.9503e-05,666760.0,0,1.3622e-05,1.8006,1204.2,3.5183,0,235570.0,139800.0,-1178900.0,0,0,0,205.96,8.1953,0,,0.01155,0.0034498,0,0,650446.2961786474,0.9973245633525746
159,2.2685,7.8976e-05,662310.0,0,1.3588e-05,1.8075,1198.1,3.7004,0,235080.0,138360.0,-1181500.0,0,0,0,205.35,8.1841,0,,0.011623,0.0035229,0,0,647992.7184036464,0.9973208469336328
160,2.2469,7.8317e-05,656540.0,0,1.3542e-05,1.8165,1190.2,3.8378,0,234220.0,136500.0,-1184800.0,0,0,0,204.55,8.1641,0,,0.011696,0.003596,0,0,644839.2007889646,0.99731586763209
161,2.2222,7.7586e-05,649930.0,0,1.3491e-05,1.8266,1181.1,3.888,0,233310.0,134410.0,-1188600.0,0,0,0,203.64,8.1456,0,,0.011769,0.0036691,0,0,641304.2634294535,0.997310311790802
162,2.1949,7.6789e-05,642570.0,0,1.3435e-05,1.8378,1170.9,3.8599,0,232340.0,132100.0,-1192700.0,0,0,0,202.64,8.1285,0,,0.011842,0.0037422,0,0,637171.5303391204,0.9973052441522656
163,2.1641,7.5864e-05,634320.0,0,1.3368e-05,1.851,1159.3,3.7154,0,232000.0,129500.0,-1197300.0,0,0,0,201.47,8.133,0,,0.011915,0.0038153,0,0,632606.1291338999,0.9972982448890014
164,2.1321,7.4903e-05,625730.0,0,1.3299e-05,1.8649,1147.3,3.5639,0,231800.0,126810.0,-1202100.0,0,0,0,200.25,8.1432,0,,0.011988,0.0038884,0,0,627680.7167458208,0.9972916683068632
165,2.097,7.3878e-05,616210.0,0,1.3222e-05,1.8802,1133.8,3.5015,0,231660.0,123880.0,-1207400.0,0,0,0,198.89,8.1619,0,,0.012061,0.0039615,0,0,622342.0169042727,0.9972842804604075
166,2.0627,7.2891e-05,606870.0,0,1.3147e-05,1.895,1120.3,3.4394,0,231610.0,121050.0,-1212400.0,0,0,0,197.58,8.1849,0,,0.012135,0.0040346,0,0,616876.0384168555,0.997278770906668
167,2.0294,7.195e-05,597750.0,0,1.3075e-05,1.9092,1107.0,3.3778,0,231660.0,118330.0,-1217300.0,0,0,0,196.32,8.213,0,,0.012208,0.0041077,0,0,611394.5059720965,0.9972748232331001
168,1.9976,7.1036e-05,589120.0,0,1.3003e-05,1.9237,1094.3,3.354,0,231840.0,115740.0,-1221900.0,0,0,0,195.07,8.2447,0,,0.012281,0.0041808,0,0,606130.894817747,0.997269764741738
169,1.966,7.0128e-05,580550.0,0,1.2931e-05,1.9384,1081.8,3.3381,0,231990.0,113160.0,-1226500.0,0,0,0,193.8,8.2755,0,,0.012354,0.0042539,0,0,600831.2910649849,0.997264760878194
170,1.9301,6.9169e-05,570750.0,0,1.2848e-05,1.955,1067.2,3.303,0,231120.0,110280.0,-1231600.0,0,0,0,192.38,8.2826,0,,0.012427,0.004327,0,0,594588.8975226018,0.9972606980820722
171,1.8935,6.817e-05,560680.0,0,1.2766e-05,1.9717,1051.9,3.3412,0,230560.0,107390.0,-1236800.0,0,0,0,190.95,8.301,0,,0.0125,0.0044001,0,0,588059.524249365,0.9972581852315194
172,1.8599,6.7216e-05,551550.0,0,1.2688e-05,1.9879,1038.0,3.3899,0,231150.0,104740.0,-1241500.0,0,0,0,189.6,8.3538,0,,0.012573,0.0044732,0,0,581884.724160425,0.9972555296687671
173,1.8245,6.6248e-05,541850.0,0,1.2602e-05,2.0054,1023.2,3.4135,0,231430.0,101960.0,-1246500.0,0,0,0,188.14,8.4041,0,,0.012646,0.0045463,0,0,575396.5768595675,0.997252252666665
174,1.7882,6.5275e-05,531920.0,0,1.2514e-05,2.0236,1008.0,3.4265,0,231580.0,99118.0,-1251600.0,0,0,0,186.63,8.4536,0,,0.012719,0.0046194,0,0,568514.6472837421,0.9972500006875478
175,1.7501,6.4276e-05,521390.0,0,1.2421e-05,2.0429,991.56,3.433,0,231980.0,96187.0,-1256800.0,0,0,0,185.03,8.5209,0,,0.012792,0.0046925,0,0,561325.6927795924,0.9972476678334296
176,1.7123,6.3296e-05,510980.0,0,1.2326e-05,2.0625,975.26,3.4345,0,232500.0,93291.0,-1262000.0,0,0,0,183.43,8.5949,0,,0.012866,0.0047656,0,0,553866.6063105763,0.9972467202013987
177,1.6754,6.2351e-05,500790.0,0,1.223e-05,2.0826,959.23,3.4257,0,233300.0,90470.0,-1267000.0,0,0,0,181.8,8.6831,0,,0.012939,0.0048387,0,0,546624.3847171552,0.9972443866319101
178,1.6376,6.1261e-05,490330.0,0,1.2132e-05,2.1031,942.58,3.3259,0,233230.0,87618.0,-1272100.0,0,0,0,180.14,8.7247,0,,0.013012,0.0049118,0,0,538990.7360841227,0.9972439212787065
179,1.5988,6.0332e-05,479630.0,0,1.2031e-05,2.125,925.36,3.6249,0,233920.0,84726.0,-1277300.0,0,0,0,178.43,8.8274,0,,0.013085,0.0049849,0,0,530722.2822681714,0.9972447881964864
180,1.5563,5.9061e-05,468050.0,0,1.1915e-05,2.1505,906.63,3.3498,0,234060.0,81582.0,-1282900.0,0,0,0,176.49,8.8827,0,,0.013158,0.005058,0,0,521485.1489378718,0.9972447480898254
181,1.5125,5.7998e-05,455580.0,0,1.1796e-05,2.1751,886.13,3.3237,0,235590.0,78394.0,-1288600.0,0,0,0,174.5,9.0346,0,,0.013231,0.0051311,0,0,512299.74050366046,0.9972473043342968
182,1.4806,5.7285e-05,446390.0,0,1.1707e-05,2.1932,870.91,3.3193,0,236990.0,76092.0,-1292700.0,0,0,0,173.02,9.1705,0,,0.013304,0.0052042,0,0,505646.0636126575,0.9972493852270207
183,1.4497,5.6499e-05,437660.0,0,1.1621e-05,2.2116,856.34,3.3669,0,237880.0,73888.0,-1296600.0,0,0,0,171.59,9.2714,0,,0.013377,0.0052773,0,0,498739.5518056265,0.9972528089831848
184,1.4196,5.5658e-05,429280.0,0,1.1536e-05,2.2304,842.27,3.454,0,238370.0,71760.0,-1300400.0,0,0,0,170.19,9.3455,0,,0.01345,0.0053504,0,0,491628.6237735643,0.9972571602291259
185,1.3885,5.4808e-05,420530.0,0,1.1446e-05,2.2504,827.47,3.5644,0,239010.0,69578.0,-1304300.0,0,0,0,168.7,9.4357,0,,0.013523,0.0054235,0,0,484351.706165259,0.9972609152737968
186,1.3572,5.3963e-05,411730.0,0,1.1354e-05,2.2707,812.53,3.6772,0,239680.0,67397.0,-1308200.0,0,0,0,167.19,9.5299,0,,0.013597,0.0054966,0,0,476884.48058804934,0.9972659477737267
187,1.3261,5.314e-05,402920.0,0,1.126e-05,2.2914,797.44,3.7873,0,240330.0,65254.0,-1312000.0,0,0,0,165.66,9.6315,0,,0.01367,0.0055697,0,0,469448.7473673411,0.9972708472212728
188,1.2954,5.233e-05,394210.0,0,1.1165e-05,2.3127,782.48,3.8793,0,240950.0,63144.0,-1315800.0,0,0,0,164.1,9.7348,0,,0.013743,0.0056428,0,0,462039.6992039886,0.9972752860720361
189,1.2651,5.1532e-05,385600.0,0,1.1068e-05,2.3345,767.66,3.9531,0,241540.0,61067.0,-1319500.0,0,0,0,162.52,9.8398,0,,0.013816,0.0057159,0,0,454595.1141040325,0.9972798324239054
190,1.2344,5.0698e-05,376870.0,0,1.0966e-05,2.3575,752.52,3.953,0,242290.0,58988.0,-1323200.0,0,0,0,160.87,9.9525,0,,0.013889,0.005789,0,0,447097.87812586885,0.9972833706315583
191,1.2037,4.986e-05,368100.0,0,1.0862e-05,2.3808,737.28,3.9298,0,243080.0,56915.0,-1326900.0,0,0,0,159.19,10.069,0,,0.013962,0.0058621,0,0,439514.28983291826,0.9972878926135531
192,1.1731,4.9061e-05,359330.0,0,1.0757e-05,2.4048,721.86,3.8644,0,243890.0,54888.0,-1330600.0,0,0,0,157.5,10.201,0,,0.014035,0.0059352,0,0,431819.4171515391,0.997292696780414
193,1.1446,4.8219e-05,351100.0,0,1.066e-05,2.4268,707.27,3.7907,0,244320.0,53021.0,-1333900.0,0,0,0,155.96,10.294,0,,0.014108,0.0060083,0,0,424315.260163126,0.99730084506128
194,1.1186,4.7321e-05,343580.0,0,1.0575e-05,2.4464,693.77,3.7063,0,244250.0,51364.0,-1336900.0,0,0,0,154.6,10.333,0,,0.014181,0.0060814,0,0,417322.7083964551,0.9973108570236308
195,1.0954,4.6748e-05,336860.0,0,1.0495e-05,2.4653,681.72,4.0355,0,245550.0,49881.0,-1339500.0,0,0,0,153.31,10.482,0,,0.014254,0.0061545,0,0,411106.06708618754,0.9973177930137008
196,1.073,4.6268e-05,330410.0,0,1.0415e-05,2.4839,670.11,4.4602,0,247200.0,48454.0,-1342000.0,0,0,0,152.04,10.659,0,,0.014328,0.0062276,0,0,405073.70570904686,0.9973247688722381
197,1.0494,4.5433e-05,323540.0,0,1.0328e-05,2.5043,657.68,4.0553,0,246540.0,46966.0,-1344700.0,0,0,0,150.68,10.675,0,,0.014401,0.0063007,0,0,398592.1543130425,0.9973321425596122
198,1.0259,4.4691e-05,316740.0,0,1.0242e-05,2.5249,645.34,3.8017,0,246560.0,45497.0,-1347300.0,0,0,0,149.31,10.743,0,,0.014474,0.0063738,0,0,392093.15862981346,0.9973401051250789
199,1.0027,4.4113e-05,310070.0,0,1.0155e-05,2.546,633.13,3.8115,0,247770.0,44063.0,-1349900.0,0,0,0,147.95,10.902,0,,0.014547,0.0064469,0,0,385440.0670847754,0.9973488551730365
200,0.98005,4.3369e-05,303520.0,0,1.0064e-05,2.5682,621.19,3.7546,0,247970.0,42655.0,-1352400.0,0,0,0,146.52,10.974,0,,0.01462,0.00652,0,0,379107.6027850931,0.9973544006905418
201,0.95767,4.2546e-05,297040.0,0,9.9707e-06,2.591,609.37,3.6657,0,247670.0,41259.0,-1354900.0,0,0,0,145.06,11.003,0,,0.014693,0.0065931,0,0,372761.3121488237,0.9973598684288597
202,0.93456,4.2005e-05,290130.0,0,9.8852e-06,2.6112,596.5,3.7808,0,249060.0,39899.0,-1357300.0,0,0,0,143.73,11.197,0,,0.014766,0.0066662,0,0,366150.21653449,0.9973728376575421
203,0.91326,4.146e-05,283790.0,0,9.8049e-06,2.6305,584.66,3.8531,0,250340.0,38650.0,-1359600.0,0,0,0,142.48,11.366,0,,0.014839,0.0067393,0,0,359918.9380183342,0.9973853609265105
204,0.89625,4.0901e-05,278810.0,0,9.7364e-06,2.6477,575.3,3.8172,0,251300.0,37658.0,-1361300.0,0,0,0,141.42,11.472,0,,0.014912,0.0068124,0,0,354878.65783742873,0.9973930938742286
205,0.87925,4.0341e-05,273820.0,0,9.668e-06,2.665,565.94,3.7813,0,252260.0,36666.0,-1363100.0,0,0,0,140.36,11.577,0,,0.014985,0.0068855,0,0,349690.37755880697,0.9974023168585685
206,0.86224,3.9782e-05,268840.0,0,9.5995e-06,2.6822,556.58,3.7455,0,253210.0,35675.0,-1364900.0,0,0,0,139.3,11.683,0,,0.015059,0.0069586,0,0,344417.87403294985,0.9974130324101332
207,0.84605,3.928e-05,264060.0,0,9.5287e-06,2.7003,547.55,3.6931,0,253490.0,34742.0,-1366500.0,0,0,0,138.21,11.773,0,,0.015132,0.0070317,0,0,339591.2269913023,0.9974193616593519
208,0.82993,3.8784e-05,259300.0,0,9.4576e-06,2.7184,538.56,3.6394,0,253710.0,33814.0,-1368200.0,0,0,0,137.13,11.861,0,,0.015205,0.0071048,0,0,334612.9857597511,0.99742739496197
209,0.8138,3.8287e-05,254540.0,0,9.3866e-06,2.7365,529.57,3.5856,0,253930.0,32887.0,-1369800.0,0,0,0,136.04,11.949,0,,0.015278,0.0071779,0,0,329612.21924631216,0.9974363522921205
210,0.79799,3.7748e-05,249860.0,0,9.3134e-06,2.7554,520.7,3.544,0,254620.0,31984.0,-1371500.0,0,0,0,134.92,12.046,0,,0.015351,0.007251,0,0,324767.93677824596,0.9974433164337488
211,0.78245,3.7172e-05,245260.0,0,9.2384e-06,2.775,511.94,3.5128,0,255690.0,31103.0,-1373000.0,0,0,0,133.78,12.151,0,,0.015424,0.0073241,0,0,320010.0940170188,0.9974489587285826
212,0.7669,3.6597e-05,240650.0,0,9.1634e-06,2.7945,503.19,3.4816,0,256770.0,30222.0,-1374600.0,0,0,0,132.64,12.256,0,,0.015497,0.0073972,0,0,315162.17942288355,0.9974562349359288
213,0.75156,3.6046e-05,236090.0,0,9.0903e-06,2.8136,494.49,3.4591,0,257800.0,29361.0,-1376100.0,0,0,0,131.53,12.366,0,,0.01557,0.0074703,0,0,310260.4554985123,0.9974652561858676
214,0.73725,3.5623e-05,231790.0,0,9.0274e-06,2.8303,486.11,3.4813,0,258620.0,28603.0,-1377500.0,0,0,0,130.58,12.502,0,,0.015643,0.0075434,0,0,305650.65983405727,0.9974762269360908
215,0.72295,3.52e-05,227480.0,0,8.9644e-06,2.847,477.74,3.5036,0,259440.0,27844.0,-1378800.0,0,0,0,129.63,12.638,0,,0.015717,0.0076165,0,0,300934.54249927006,0.9974887132650166
216,0.70864,3.4777e-05,223170.0,0,8.9014e-06,2.8636,469.36,3.5258,0,260270.0,27086.0,-1380200.0,0,0,0,128.68,12.774,0,,0.01579,0.0076896,0,0,296155.08538746176,0.9975026054344915
217,0.69635,3.438e-05,219460.0,0,8.8424e-06,2.8795,462.14,3.5067,0,260040.0,26436.0,-1381400.0,0,0,0,127.79,12.841,0,,0.015863,0.0077627,0,0,292163.92041241785,0.9975113702179539
218,0.68461,3.3989e-05,215920.0,0,8.7844e-06,2.8951,455.24,3.4761,0,259520.0,25817.0,-1382500.0,0,0,0,126.93,12.888,0,,0.015936,0.0078358,0,0,288277.31203830865,0.9975201024945841
219,0.67287,3.3598e-05,212380.0,0,8.7265e-06,2.9108,448.34,3.4455,0,259010.0,25197.0,-1383600.0,0,0,0,126.06,12.935,0,,0.016009,0.0079089,0,0,284362.46931582753,0.9975294808693992
220,0.6619,3.3225e-05,209100.0,0,8.6718e-06,2.926,441.92,3.4405,0,258590.0,24623.0,-1384600.0,0,0,0,125.24,12.981,0,,0.016082,0.007982,0,0,280625.76506231155,0.9975383682029276
221,0.65207,3.2877e-05,206210.0,0,8.622e-06,2.9406,436.2,3.473,0,258300.0,24117.0,-1385500.0,0,0,0,124.5,13.026,0,,0.016155,0.0080551,0,0,277127.0744596005,0.9975460738464836
222,0.64224,3.253e-05,203320.0,0,8.5721e-06,2.9552,430.48,3.5056,0,258010.0,23611.0,-1386400.0,0,0,0,123.76,13.07,0,,0.016228,0.0081282,0,0,273581.2482000558,0.9975546329033935
223,0.6324,3.218e-05,200420.0,0,8.5221e-06,2.9699,424.75,3.5365,0,257730.0,23105.0,-1387300.0,0,0,0,123.02,13.115,0,,0.016301,0.0082013,0,0,269963.4669712654,0.9975640793038651
224,0.62259,3.1753e-05,197470.0,0,8.467e-06,2.9856,418.93,3.5093,0,257510.0,22602.0,-1388200.0,0,0,0,122.2,13.134,0,,0.016374,0.0082744,0,0,266714.5870597496,0.9975694097889414
225,0.61277,3.1325e-05,194520.0,0,8.412e-06,3.0014,413.11,3.4821,0,257290.0,22098.0,-1389100.0,0,0,0,121.39,13.154,0,,0.016447,0.0083475,0,0,263301.0881043278,0.9975763748753544
226,0.60295,3.0898e-05,191570.0,0,8.3569e-06,3.0172,407.29,3.4549,0,257080.0,21594.0,-1390000.0,0,0,0,120.57,13.174,0,,0.016521,0.0084206,0,0,259908.48855565974,0.9975837299090677
227,0.59292,3.052e-05,188530.0,0,8.2974e-06,3.0343,401.3,3.5215,0,257100.0,21083.0,-1390900.0,0,0,0,119.7,13.237,0,,0.016594,0.0084937,0,0,256461.04869504363,0.9975899375498493
228,0.58276,3.0169e-05,185450.0,0,8.2356e-06,3.0522,395.22,3.639,0,257250.0,20568.0,-1391800.0,0,0,0,118.79,13.322,0,,0.016667,0.0085668,0,0,253028.7224366076,0.9975953170701535
229,0.57261,2.9818e-05,182370.0,0,8.1737e-06,3.0701,389.13,3.7564,0,257410.0,20053.0,-1392800.0,0,0,0,117.88,13.407,0,,0.01674,0.0086399,0,0,249533.30955747838,0.9976018496407794
230,0.56268,2.9464e-05,179350.0,0,8.1136e-06,3.0876,383.13,3.8256,0,257670.0,19556.0,-1393600.0,0,0,0,117.0,13.495,0,,0.016813,0.008713,0,0,246062.70705807643,0.9976091958808488
231,0.55334,2.9102e-05,176480.0,0,8.0582e-06,3.104,377.37,3.7646,0,258220.0,19111.0,-1394400.0,0,0,0,116.19,13.589,0,,0.016886,0.0087861,0,0,242909.9252170691,0.9976154482151386
232,0.544,2.874e-05,173600.0,0,8.0028e-06,3.1205,371.6,3.7036,0,258760.0,18665.0,-1395200.0,0,0,0,115.39,13.684,0,,0.016959,0.0088592,0,0,239599.33564635884,0.9976234229764102
233,0.53466,2.8379e-05,170730.0,0,7.9474e-06,3.1369,365.83,3.6426,0,259310.0,18220.0,-1396000.0,0,0,0,114.58,13.778,0,,0.017032,0.0089323,0,0,236342.2808323286,0.9976317061773972
234,0.52532,2.8017e-05,167860.0,0,7.892e-06,3.1533,360.07,3.5815,0,259860.0,17775.0,-1396800.0,0,0,0,113.77,13.873,0,,0.017105,0.0090054,0,0,233029.161990398,0.9976410759830553
235,0.51598,2.7655e-05,164990.0,0,7.8366e-06,3.1698,354.3,3.5205,0,260400.0,17329.0,-1397600.0,0,0,0,112.97,13.967,0,,0.017178,0.0090785,0,0,229552.83391277844,0.9976523291429894
236,0.50664,2.7294e-05,162110.0,0,7.7811e-06,3.1862,348.53,3.4595,0,260950.0,16884.0,-1398400.0,0,0,0,112.16,14.062,0,,0.017252,0.0091516,0,0,226120.3384309626,0.997664035071747
237,0.49849,2.6986e-05,159610.0,0,7.7302e-06,3.2017,343.48,3.4105,0,261200.0,16501.0,-1399100.0,0,0,0,111.42,14.143,0,,0.017325,0.0092247,0,0,223148.01026888448,0.9976724942734526
238,0.49147,2.6729e-05,157450.0,0,7.6835e-06,3.2164,339.1,3.3728,0,261160.0,16177.0,-1399700.0,0,0,0,110.75,14.211,0,,0.017398,0.0092978,0,0,220600.97143976903,0.9976777048279682
239,0.48444,2.6473e-05,155290.0,0,7.6368e-06,3.231,334.71,3.3351,0,261120.0,15853.0,-1400300.0,0,0,0,110.08,14.279,0,,0.017471,0.0093709,0,0,218041.49152202322,0.9976836171561846
240,0.47742,2.6216e-05,153130.0,0,7.59e-06,3.2457,330.33,3.2973,0,261080.0,15529.0,-1400800.0,0,0,0,109.41,14.348,0,,0.017544,0.009444,0,0,215430.17367320924,0.9976902605426108
241,0.4704,2.596e-05,150970.0,0,7.5433e-06,3.2603,325.95,3.2596,0,261040.0,15206.0,-1401400.0,0,0,0,108.74,14.416,0,,0.017617,0.0095171,0,0,212817.2456947086,0.9976975138303854
242,0.46338,2.5703e-05,148810.0,0,7.4966e-06,3.2749,321.57,3.2219,0,261000.0,14882.0,-1402000.0,0,0,0,108.06,14.484,0,,0.01769,0.0095902,0,0,210222.60897148677,0.9977050909183285
