"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[k]"     ,     "rms[w]"     
          0,           0,         125,      -4.518993832,      -1.689318983,       -1.95126553,       1.025400155,     -0.8851273966,       1.767520841
          0,           0,         126,      -4.551293824,      -1.747435797,      -1.901775397,       1.001310316,     -0.8932696967,       1.768536263
          0,           0,         127,      -4.538614542,      -1.739748802,      -1.852985441,       1.011190905,     -0.8979829107,       1.768564161
          0,           0,         128,      -4.512944181,      -1.651566812,      -1.899556044,        1.03643108,     -0.8993844533,       1.769785628
          0,           0,         129,      -4.409440827,      -1.672605983,      -1.357475672,       1.135336032,     -0.8992235348,       1.772772455
          0,           0,         130,      -4.390719207,      -1.723365422,       -1.56866948,       1.162115138,     -0.9096425821,       1.774806483
          0,           0,         131,      -4.502060038,      -1.742999378,      -1.722115721,       1.053169907,     -0.9163426634,       1.772569322
          0,           0,         132,      -4.527062807,      -1.665956638,       -1.89031922,       1.021666778,     -0.9182446303,       1.767471435
          0,           0,         133,      -4.509962462,      -1.673221506,       -1.88305274,       1.036252398,     -0.9182871554,       1.761329818
          0,           0,         134,      -4.524823597,      -1.708170746,      -1.921403926,       1.036115025,     -0.9289357047,       1.751906698
          0,           0,         135,      -4.508844339,      -1.692640499,      -1.874991375,       1.048524312,     -0.9371680062,       1.741132527
          0,           0,         136,      -4.503885935,      -1.648762651,      -1.942605695,       1.047860886,     -0.9411386343,       1.730242543
          0,           0,         137,      -4.504245765,      -1.667075438,       -1.88520935,       1.041095948,     -0.9433536499,       1.718444127
          0,           0,         138,      -4.513217918,      -1.710473634,      -1.911541127,       1.041339057,     -0.9541847989,       1.707558182
          0,           0,         139,      -4.503223756,      -1.694629469,       -1.91208052,       1.048340968,     -0.9630684568,        1.69613194
          0,           0,         140,      -4.487161765,       -1.64526631,      -1.871055571,       1.059663779,     -0.9677294733,       1.680987633
          0,           0,         141,      -4.489156263,      -1.661158371,      -1.864686615,       1.058334781,       -0.97039105,       1.669622655
          0,           0,         142,      -4.499284634,      -1.693870695,       -1.89788366,       1.054746341,     -0.9827451004,       1.659133685
          0,           0,         143,      -4.489128842,      -1.697025383,      -1.842668485,       1.061584654,     -0.9927130165,       1.650326952
          0,           0,         144,      -4.485146266,      -1.657649085,      -1.863483619,       1.063134364,     -0.9968594275,        1.65093745
          0,           0,         145,      -4.477730101,      -1.645964833,      -1.844800543,       1.072070258,     -0.9995571685,       1.635928374
          0,           0,         146,      -4.485259782,      -1.664450689,      -1.873637498,       1.069506605,      -1.010895963,        1.63474897
          0,           0,         147,      -4.503936512,      -1.676610428,      -1.923334356,       1.039050501,      -1.020824649,       1.633654215
          0,           0,         148,      -4.494649505,      -1.652157298,      -1.952693503,       1.046672941,      -1.025093667,       1.635711966
          0,           0,         149,      -4.483843302,      -1.644625943,        -1.9189485,       1.055834845,       -1.02848582,       1.638187312
          0,           0,         150,      -4.472651021,       -1.65502248,      -1.889198128,       1.073214756,      -1.038566787,       1.652161123
          0,           0,         151,      -4.481517146,      -1.663746115,      -1.730454801,       1.068968116,       -1.04742423,       1.644759233
          0,           0,         152,      -4.488793683,      -1.652976889,      -1.817574358,       1.057714763,      -1.051074238,       1.647693065
          0,           0,         153,      -4.502221357,      -1.662244252,      -1.879363061,       1.039913206,      -1.054867407,       1.651772923
          0,           0,         154,      -4.495863599,      -1.676969345,      -1.884440304,       1.051257722,      -1.062506586,       1.652776874
          0,           0,         155,      -4.495689924,      -1.659585358,      -1.863636834,       1.051211391,      -1.068072608,       1.656217159
          0,           0,         156,      -4.520225823,      -1.665695961,      -1.937495421,       1.027883513,      -1.065932616,        1.64902582
          0,           0,         157,      -4.533104784,       -1.67462996,      -1.992109237,        1.01614356,      -1.069577159,       1.646423595
          0,           0,         158,      -4.549935686,      -1.698988829,      -1.902520043,       1.000867876,      -1.073078405,       1.654693583
          0,           0,         159,      -4.543348993,      -1.699604884,      -1.911142758,       1.009001148,      -1.078135715,        1.63672618
          0,           0,         160,      -4.529566648,      -1.695987863,      -1.971202508,       1.024340667,      -1.075698726,       1.630222663
          0,           0,         161,      -4.500026841,      -1.691608881,      -1.596934557,       1.061522893,       -1.07426419,       1.621477802
          0,           0,         162,      -4.481386892,      -1.690583059,      -1.701945688,       1.075235746,      -1.075053243,       1.609950522
          0,           0,         163,      -4.527783282,      -1.697960563,      -1.775644148,       1.030632286,      -1.073599115,       1.595427585
          0,           0,         164,      -4.561762417,      -1.706878899,      -1.930604464,      0.9945063783,      -1.067521213,       1.586932685
          0,           0,         165,      -4.574004713,      -1.709505275,      -1.938728743,      0.9800846508,      -1.066446351,       1.575942077
          0,           0,         166,      -4.562645336,      -1.708304737,      -2.007982456,      0.9979953205,      -1.064952322,        1.57095604
          0,           0,         167,      -4.531737565,      -1.678927785,      -1.913600849,       1.027389122,      -1.063120541,         1.5557223
          0,           0,         168,      -4.539372126,      -1.696647507,      -1.963372757,        1.02769724,      -1.059822495,       1.548868683
          0,           0,         169,      -4.535185745,      -1.702127919,      -1.644793755,       1.032641152,      -1.060441437,       1.547959587
          0,           0,         170,      -4.545667985,       -1.72395746,      -1.794401092,       1.015855112,       -1.06070573,       1.543130292
          0,           0,         171,       -4.57203809,      -1.713806479,      -1.865360227,      0.9909478214,      -1.060395164,       1.534543432
          0,           0,         172,       -4.57395956,      -1.715760972,      -1.933209051,      0.9924998185,      -1.057377587,       1.533123694
          0,           0,         173,      -4.565314977,       -1.70939696,      -1.977648042,      0.9977435183,      -1.054488008,       1.536059387
          0,           0,         174,      -4.551547853,      -1.711119505,      -1.939908858,       1.016916151,      -1.056159622,       1.536835452
          0,           0,         175,      -4.548399243,      -1.711205857,      -1.716390014,       1.022992033,      -1.060696951,       1.530707333
          0,           0,         176,      -4.536972849,      -1.702338201,      -1.790578796,       1.023311814,      -1.061567803,       1.530518359
          0,           0,         177,      -4.570595819,       -1.71256573,      -1.878836246,      0.9947189774,      -1.064821471,        1.53473562
          0,           0,         178,      -4.581516942,      -1.726605303,      -1.924671064,      0.9836622989,      -1.067889624,        1.53518887
          0,           0,         179,      -4.584509169,      -1.724991866,      -1.973954519,      0.9776000193,      -1.071270459,       1.528446688
          0,           0,         180,      -4.557980192,      -1.718742765,      -1.944446086,       1.007335908,      -1.069704558,       1.527522732
          0,           0,         181,      -4.570997229,      -1.718702425,      -1.985306478,      0.9961820709,      -1.074754257,       1.527850685
          0,           0,         182,      -4.583093401,      -1.728542155,      -1.891576838,      0.9782568369,      -1.078183851,       1.523102102
          0,           0,         183,       -4.54514018,      -1.705869466,      -1.827113414,       1.017754523,      -1.082000163,       1.518027656
          0,           0,         184,      -4.519460002,      -1.698372855,      -1.812013018,       1.044649923,      -1.085354002,       1.514641896
          0,           0,         185,      -4.540632406,      -1.706151214,      -1.849198173,       1.024618994,      -1.091037833,       1.513653122
          0,           0,         186,      -4.559207705,      -1.722807164,      -1.884538992,       1.004947059,      -1.094547686,       1.507426447
          0,           0,         187,      -4.567311644,      -1.721747411,      -1.903128842,      0.9894546873,      -1.097792311,       1.499483558
          0,           0,         188,       -4.57735562,        -1.7206036,      -2.009581486,      0.9810285858,      -1.099544121,       1.494755372
          0,           0,         189,      -4.570105823,      -1.720110905,      -1.929850025,      0.9897250948,      -1.101292287,       1.490902825
          0,           0,         190,      -4.546886374,      -1.706343345,      -1.863958086,       1.013446033,      -1.102721683,       1.484954812
          0,           0,         191,       -4.55473082,      -1.715328291,      -1.894002595,       1.007668646,      -1.108133398,       1.473302792
          0,           0,         192,      -4.551601889,      -1.723325588,      -1.876816102,       1.010617015,      -1.110725959,       1.469874092
          0,           0,         193,      -4.580649942,       -1.72957641,       -1.99042411,      0.9823897816,      -1.111684356,       1.465791012
          0,           0,         194,      -4.588322188,       -1.72710866,       -2.00071824,      0.9735655201,      -1.110453504,       1.462539247
          0,           0,         195,      -4.579034758,      -1.728724374,      -1.870032964,      0.9824376583,        -1.1112095,       1.457300201
          0,           0,         196,      -4.581158663,      -1.738524175,      -1.898500358,      0.9801768374,      -1.112989675,       1.456181749
          0,           0,         197,      -4.576933015,       -1.73774443,      -1.919014925,       0.982672409,      -1.113031709,       1.456538458
          0,           0,         198,      -4.560281857,      -1.729814453,      -1.911425606,       1.002835178,      -1.112838999,       1.455281666
          0,           0,         199,      -4.586878979,      -1.736237475,      -2.024786325,      0.9776914849,      -1.113939358,       1.456550603
          0,           0,         200,      -4.575338373,      -1.710528279,      -1.954629907,      0.9846822687,      -1.114022964,       1.448551262
          0,           0,         201,       -4.55031436,      -1.709865977,      -1.878774949,       1.012078363,      -1.111943594,       1.448678117
          0,           0,         202,      -4.549080917,      -1.727210007,      -1.837120297,       1.014376434,      -1.110471149,       1.449056224
          0,           0,         203,      -4.576358454,      -1.739712786,      -1.868706421,      0.9889110018,      -1.109245707,       1.447124988
          0,           0,         204,      -4.581176468,      -1.729187381,      -1.900294557,       0.980049082,      -1.108524928,       1.464125348
          0,           0,         205,      -4.588108998,      -1.735596048,      -1.911198023,      0.9715274539,      -1.108276408,       1.436622369
          0,           0,         206,      -4.603109231,      -1.741661664,      -1.952229497,      0.9615030298,      -1.108014202,        1.43527797
          0,           0,         207,      -4.600225796,      -1.729806418,      -1.938437795,      0.9631672067,        -1.1077089,       1.431300545
          0,           0,         208,      -4.580578482,      -1.709052606,      -1.952330042,      0.9835203847,      -1.107299163,       1.428956676
          0,           0,         209,      -4.513502013,       -1.70400047,      -1.599003293,       1.050430565,        -1.1069565,       1.426529889
          0,           0,         210,      -4.507971067,      -1.724345418,      -1.733402782,       1.053689824,      -1.118430723,       1.413737934
          0,           0,         211,       -4.63665985,      -1.801765709,      -1.903261728,       0.924592384,       -1.14213627,       1.407809956
          0,           0,         212,      -4.833411663,      -2.026250513,      -2.032999588,       0.740677641,       -1.14731085,       1.408067721
          0,           0,         213,       -4.82914403,      -1.916941348,      -2.009545761,      0.7387751087,      -1.143934169,        1.40695664
          0,           0,         214,      -4.842923265,      -1.879587437,      -2.124684729,      0.7116492107,      -1.139508424,       1.406960107
          0,           0,         215,      -4.786736082,       -1.80441134,      -2.218999596,      0.7526539537,      -1.132994743,       1.404915886
          0,           0,         216,      -4.724474064,      -1.788929536,      -2.078894969,      0.8388668532,      -1.125473476,        1.40378007
          0,           0,         217,      -4.654054329,      -1.781857307,      -1.914208743,      0.9091616747,      -1.121248069,       1.401478279
          0,           0,         218,      -4.637020501,      -1.761835543,      -1.941271055,       0.939245385,      -1.115306039,       1.396937231
          0,           0,         219,      -4.642008446,      -1.747971092,      -2.056868171,      0.9257281688,      -1.113927059,       1.394174301
          0,           0,         220,       -4.57968139,      -1.705672673,      -1.889145463,      0.9872390387,      -1.113168187,       1.393061452
          0,           0,         221,        -4.5973096,      -1.716471361,      -1.913689153,      0.9708372323,      -1.113705721,       1.388972249
          0,           0,         222,      -4.598618767,      -1.731944257,       -2.02858251,      0.9668855078,      -1.117675618,       1.385117057
          0,           0,         223,      -4.564528326,      -1.740076596,      -1.713019037,       1.002269894,      -1.119966787,        1.38276305
          0,           0,         224,      -4.545941658,      -1.726218596,      -1.767100034,       1.017693987,      -1.120070439,       1.379738856
          0,           0,         225,      -4.575409798,       -1.71980111,      -1.842726599,       0.991167695,      -1.134065512,       1.369759196
          0,           0,         226,      -4.667812667,      -1.791242268,      -1.912422907,      0.8871015075,      -1.152232948,        1.37142227
          0,           0,         227,      -4.631952344,      -1.760499862,      -1.933612914,      0.9286365865,      -1.141271501,       1.371790986
          0,           0,         228,       -4.61487136,      -1.752042024,      -1.997275238,      0.9597502821,      -1.134850014,       1.372876254
          0,           0,         229,      -4.619093149,      -1.723654819,      -2.003009244,      0.9438467696,      -1.127816247,       1.369349609
          0,           0,         230,      -4.599633619,      -1.714189004,      -2.041362583,      0.9650191625,      -1.127373822,       1.368750294
          0,           0,         231,      -4.599542085,      -1.727908249,      -1.805664548,      0.9686986181,      -1.129407882,       1.366162718
          0,           0,         232,      -4.565410089,      -1.714223223,      -1.836084988,        1.00138946,      -1.132912897,        1.36303262
          0,           0,         233,      -4.568910981,      -1.720266104,      -1.892441734,      0.9983893602,      -1.132550967,       1.359363516
          0,           0,         234,       -4.59410091,      -1.728972239,      -1.938599112,      0.9754410953,      -1.133237712,       1.355288818
          0,           0,         235,      -4.598881029,      -1.739809946,      -2.011854519,      0.9698176927,      -1.132883387,       1.353261712
          0,           0,         236,      -4.591256485,      -1.731984559,      -1.931778185,       0.975715054,      -1.133172658,        1.35150014
          0,           0,         237,      -4.599961568,      -1.728986814,       -1.90299638,      0.9635969115,      -1.131453147,       1.348252231
          0,           0,         238,      -4.606101046,       -1.72810827,      -2.018649698,      0.9588079713,      -1.131723741,       1.344806552
          0,           0,         239,      -4.523978927,      -1.726623025,      -1.607188275,       1.041242678,      -1.130710761,       1.343933544
          0,           0,         240,      -4.515599908,      -1.724935254,      -1.724920787,       1.049605653,      -1.143700923,       1.331020695
          0,           0,         241,      -4.651845616,       -1.82240491,      -1.874989184,      0.9216674216,      -1.171493182,       1.323482991
          0,           0,         242,      -4.870589299,      -1.978178189,      -2.016865005,       0.676945594,      -1.174038997,       1.325073057
          0,           0,         243,      -4.808060785,      -1.861422441,      -2.004879502,      0.7301294939,      -1.167197532,       1.323356609
