,Density,Energy,Mach,Momentum:0,Momentum:1,Momentum:2,Pressure,Pressure_Coefficient,Temperature,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2,pt,Z
175,2.0667,608450.0,1.8909,1121.0,13.042,0,121740.0,3.1052e+17,198.19,,12.792,4.6925,0,0,619884.6368375877,0.9972950876577508
176,2.0233,596700.0,1.9099,1104.0,13.728,0,118180.0,2.5967e+17,196.54,,12.866,4.7656,0,0,612600.9179786721,0.9972897272783735
177,1.98,584950.0,1.9288,1086.9,14.414,0,114620.0,2.0883e+17,194.89,,12.939,4.8387,0,0,604716.3150373362,0.9972868123034997
178,1.9339,572330.0,1.9503,1067.9,14.528,0,110960.0,1.5656e+17,193.06,,13.012,4.9118,0,0,597169.7220850099,0.9972795497536509
179,1.8873,559550.0,1.9722,1048.5,14.536,0,107280.0,1.0403e+17,191.21,,13.085,4.9849,0,0,589082.0775923801,0.9972746341887682
180,1.8407,546780.0,1.9941,1029.1,14.544,0,103600.0,5.15e+16,189.35,,13.158,5.058,0,0,580320.6362853803,0.9972723069292643
181,1.7942,534000.0,2.016,1009.7,14.553,0,99928.0,-1029600000000000.0,187.5,,13.231,5.1311,0,0,570917.5138889214,0.9972736094957931
182,1.7488,521420.0,2.0392,989.92,14.238,0,96461.0,-5.0551e+16,185.59,,13.304,5.2042,0,0,562656.2828228691,0.997269493448515
183,1.7036,508890.0,2.0626,970.08,13.858,0,93038.0,-9.9459e+16,183.68,,13.377,5.2773,0,0,554055.0240519261,0.9972674253520848
184,1.6584,496360.0,2.0861,950.24,13.478,0,89614.0,-1.4837e+17,181.77,,13.45,5.3504,0,0,544787.5081246122,0.9972688717408054
185,1.6132,483830.0,2.1095,930.4,13.098,0,86191.0,-1.9728e+17,179.85,,13.524,5.4235,0,0,534755.0007081405,0.9972734960709836
186,1.5719,472260.0,2.1329,911.54,12.68,0,83160.0,-2.4057e+17,178.0,,13.597,5.4966,0,0,526462.6944631396,0.9972729764651119
187,1.5315,460920.0,2.1563,892.89,12.254,0,80217.0,-2.8261e+17,176.16,,13.67,5.5697,0,0,518086.2162668573,0.9972733343470623
188,1.491,449570.0,2.1797,874.25,11.828,0,77274.0,-3.2465e+17,174.33,,13.743,5.6428,0,0,509068.38314379315,0.9972775858421931
189,1.4506,438220.0,2.2031,855.61,11.402,0,74332.0,-3.6669e+17,172.49,,13.816,5.7159,0,0,499403.4218378193,0.9972848706829871
190,1.4139,427850.0,2.2263,838.17,10.992,0,71740.0,-4.0372e+17,170.73,,13.889,5.789,0,0,491383.7389170603,0.9972870451809914
191,1.3782,417760.0,2.2494,821.08,10.587,0,69247.0,-4.3933e+17,168.99,,13.962,5.8621,0,0,483432.9613098156,0.9972895972694065
192,1.3426,407670.0,2.2726,803.98,10.182,0,66754.0,-4.7494e+17,167.24,,14.035,5.9352,0,0,474957.28684780584,0.9972947465046473
193,1.307,397570.0,2.2957,786.89,9.7765,0,64261.0,-5.1055e+17,165.5,,14.108,6.0083,0,0,465868.5464934058,0.9973037931207259
194,1.2736,388050.0,2.32,770.49,9.3206,0,61973.0,-5.4324e+17,163.73,,14.181,6.0814,0,0,458143.8415527108,0.9973059001849489
195,1.2409,378730.0,2.3447,754.34,8.847,0,59756.0,-5.7492e+17,161.95,,14.254,6.1545,0,0,450533.31264704623,0.9973074714326196
196,1.2082,369400.0,2.3694,738.19,8.3735,0,57539.0,-6.0659e+17,160.17,,14.328,6.2276,0,0,442363.68603651284,0.9973122558304887
197,1.1756,360080.0,2.3941,722.04,7.8999,0,55322.0,-6.3826e+17,158.39,,14.401,6.3007,0,0,433624.6556913488,0.9973204997445931
198,1.144,351030.0,2.4207,706.12,7.3714,0,53229.0,-6.6815e+17,156.54,,14.474,6.3738,0,0,425914.6601218977,0.9973223842733998
199,1.113,342110.0,2.4481,690.33,6.8165,0,51197.0,-6.9719e+17,154.66,,14.547,6.4469,0,0,418367.1138508022,0.9973229351514631
200,1.082,333200.0,2.4756,674.54,6.2615,0,49164.0,-7.2623e+17,152.78,,14.62,6.52,0,0,410247.75544964464,0.9973270843191627
201,1.0511,324280.0,2.503,658.74,5.7066,0,47132.0,-7.5526e+17,150.9,,14.693,6.5931,0,0,401498.6954788733,0.9973350293407082
202,1.0231,316110.0,2.5271,643.92,5.2632,0,45384.0,-7.8022e+17,149.28,,14.766,6.6662,0,0,393632.83244164515,0.9973450399588871
203,0.99716,308420.0,2.5489,629.72,4.8917,0,43821.0,-8.0255e+17,147.82,,14.839,6.7393,0,0,386269.6541374403,0.9973561517647259
204,0.97119,300720.0,2.5708,615.53,4.5203,0,42258.0,-8.2488e+17,146.35,,14.912,6.8124,0,0,378545.91792938265,0.9973695287881433
205,0.94522,293030.0,2.5926,601.33,4.1489,0,40695.0,-8.4721e+17,144.89,,14.986,6.8855,0,0,370400.0778572076,0.9973864826801613
206,0.92356,286600.0,2.6114,589.37,3.9917,0,39415.0,-8.655e+17,143.66,,15.059,6.9586,0,0,363679.12264985655,0.9974008252457058
207,0.90605,281400.0,2.6273,579.57,4.0413,0,38408.0,-8.7988e+17,142.65,,15.132,7.0317,0,0,358476.36366526166,0.9974113277053093
208,0.88854,276190.0,2.6431,569.76,4.0908,0,37401.0,-8.9427e+17,141.65,,15.205,7.1048,0,0,353059.5600747799,0.9974238679913319
209,0.87103,270990.0,2.6589,559.96,4.1403,0,36394.0,-9.0866e+17,140.64,,15.278,7.1779,0,0,347452.81690952904,0.997437391559258
210,0.85509,266270.0,2.6745,551.06,4.1425,0,35477.0,-9.2175e+17,139.67,,15.351,7.251,0,0,342472.02805648465,0.9974482910440025
211,0.84142,262240.0,2.6896,543.45,4.0766,0,34691.0,-9.3299e+17,138.76,,15.424,7.3241,0,0,338474.5768155648,0.9974543319808798
212,0.82774,258210.0,2.7047,535.84,4.0106,0,33904.0,-9.4423e+17,137.85,,15.497,7.3972,0,0,334325.2333826577,0.9974615138995997
213,0.81406,254180.0,2.7198,528.23,3.9447,0,33117.0,-9.5547e+17,136.94,,15.57,7.4703,0,0,330032.24571238324,0.9974698120112755
214,0.80066,250230.0,2.7351,520.75,3.8973,0,32349.0,-9.6645e+17,136.02,,15.643,7.5434,0,0,325829.7534954177,0.9974772267989939
215,0.78795,246470.0,2.751,513.61,3.8967,0,31626.0,-9.7678e+17,135.08,,15.717,7.6165,0,0,322072.0003286346,0.9974810740729186
216,0.77524,242710.0,2.767,506.46,3.896,0,30902.0,-9.8711e+17,134.15,,15.79,7.6896,0,0,318185.3751542847,0.9974866220998685
217,0.76253,238940.0,2.7829,499.32,3.8953,0,30179.0,-9.9744e+17,133.22,,15.863,7.7627,0,0,314145.0583780859,0.9974931940017022
218,0.74988,235200.0,2.7987,492.18,3.889,0,29465.0,-1.0076e+18,132.29,,15.936,7.8358,0,0,310035.00610761595,0.9975001567823335
219,0.73756,231510.0,2.8141,485.06,3.8533,0,28798.0,-1.0172e+18,131.41,,16.009,7.9089,0,0,306199.0785864434,0.9975070816195777
220,0.72525,227830.0,2.8295,477.95,3.8176,0,28131.0,-1.0267e+18,130.54,,16.082,7.982,0,0,302233.6704693141,0.9975156508344255
221,0.71293,224140.0,2.8449,470.83,3.782,0,27464.0,-1.0362e+18,129.66,,16.155,8.0551,0,0,298137.502436217,0.9975247666691778
222,0.70063,220460.0,2.8603,463.72,3.748,0,26798.0,-1.0457e+18,128.78,,16.228,8.1282,0,0,293920.3196074384,0.9975349600176736
223,0.6899,217260.0,2.8764,457.52,3.9173,0,26216.0,-1.0541e+18,127.9,,16.301,8.2013,0,0,290631.28535819886,0.9975384716599026
224,0.67917,214060.0,2.8925,451.33,4.0865,0,25633.0,-1.0624e+18,127.02,,16.374,8.2744,0,0,287211.40167105314,0.9975430238107196
225,0.66843,210860.0,2.9086,445.14,4.2558,0,25051.0,-1.0707e+18,126.14,,16.448,8.3475,0,0,283681.72256004915,0.9975484714387239
226,0.6577,207670.0,2.9247,438.95,4.4251,0,24469.0,-1.079e+18,125.26,,16.521,8.4206,0,0,280030.0549304561,0.9975549557796669
227,0.64703,204440.0,2.9402,432.62,4.4016,0,23918.0,-1.0869e+18,124.43,,16.594,8.4937,0,0,276505.39211552346,0.9975622773469504
228,0.63636,201220.0,2.9556,426.27,4.3458,0,23373.0,-1.0947e+18,123.61,,16.667,8.5668,0,0,272920.00574954384,0.9975705769417407
229,0.62569,197990.0,2.971,419.92,4.2899,0,22828.0,-1.1025e+18,122.79,,16.74,8.6399,0,0,269222.6389096708,0.9975799172704297
230,0.61503,194770.0,2.9863,413.57,4.2341,0,22282.0,-1.1103e+18,121.97,,16.813,8.713,0,0,265383.5533602302,0.9975904530312708
231,0.6053,191820.0,3.0012,407.74,4.3003,0,21793.0,-1.1172e+18,121.2,,16.886,8.7861,0,0,262047.4325002657,0.9975987664468762
232,0.59603,189010.0,3.0157,402.15,4.4245,0,21330.0,-1.1239e+18,120.45,,16.959,8.8592,0,0,258861.55943473105,0.9976062797022057
233,0.58675,186200.0,3.0303,396.57,4.5488,0,20868.0,-1.1305e+18,119.7,,17.032,8.9323,0,0,255612.4202943562,0.9976145593015955
234,0.57748,183390.0,3.0448,390.98,4.673,0,20405.0,-1.1371e+18,118.95,,17.105,9.0054,0,0,252242.61809518182,0.9976238690673456
235,0.56834,180620.0,3.0601,385.47,4.6856,0,19952.0,-1.1435e+18,118.18,,17.179,9.0785,0,0,249027.89619471336,0.9976317650373121
236,0.55933,177900.0,3.0762,380.03,4.5861,0,19509.0,-1.1499e+18,117.39,,17.252,9.1516,0,0,245964.46433327722,0.9976382122320943
237,0.55033,175170.0,3.0923,374.59,4.4865,0,19066.0,-1.1562e+18,116.59,,17.325,9.2247,0,0,242802.34718180253,0.9976450027097706
238,0.54133,172450.0,3.1084,369.15,4.3869,0,18622.0,-1.1625e+18,115.8,,17.398,9.2978,0,0,239527.88973483798,0.9976534930081452
239,0.53223,169690.0,3.1251,363.64,4.2839,0,18179.0,-1.1689e+18,114.98,,17.471,9.3709,0,0,236252.08710290026,0.9976610947301111
240,0.52293,166850.0,3.143,357.93,4.1727,0,17734.0,-1.1752e+18,114.13,,17.544,9.444,0,0,233015.06066383183,0.9976682295490172
241,0.51362,164010.0,3.161,352.22,4.0615,0,17289.0,-1.1816e+18,113.27,,17.617,9.5171,0,0,229679.0602647441,0.9976758845001019
242,0.50432,161170.0,3.1789,346.51,3.9503,0,16844.0,-1.1879e+18,112.41,,17.69,9.5902,0,0,226215.0057908437,0.9976847148280543
243,0.49501,158330.0,3.197,340.79,3.8389,0,16401.0,-1.1943e+18,111.55,,17.763,9.6633,0,0,222689.56783326497,0.9976945000840816
244,0.48572,155480.0,3.2163,335.01,3.7245,0,15972.0,-1.2004e+18,110.66,,17.836,9.7364,0,0,219395.08183093733,0.9977017377915494
245,0.47644,152630.0,3.2357,329.23,3.6102,0,15544.0,-1.2065e+18,109.77,,17.91,9.8095,0,0,216006.92775668914,0.9977100803878937
246,0.46715,149780.0,3.255,323.45,3.4959,0,15116.0,-1.2126e+18,108.88,,17.983,9.8826,0,0,212484.5751156112,0.9977197381492148
247,0.45787,146930.0,3.2744,317.66,3.3816,0,14687.0,-1.2188e+18,107.99,,18.056,9.9557,0,0,208837.8583692295,0.9977309393498968
248,0.44928,144280.0,3.2936,312.26,3.2718,0,14303.0,-1.2242e+18,107.14,,18.129,10.029,0,0,205687.18287784953,0.9977389384740263
249,0.44083,141670.0,3.3128,306.92,3.1627,0,13927.0,-1.2296e+18,106.3,,18.202,10.102,0,0,202542.29203648222,0.9977474831468082
250,0.43238,139060.0,3.332,301.58,3.0537,0,13550.0,-1.235e+18,105.45,,18.275,10.175,0,0,199274.20032538223,0.9977568110579061
251,0.42392,136450.0,3.3512,296.24,2.9447,0,13174.0,-1.2404e+18,104.61,,18.348,10.248,0,0,195910.96676605628,0.9977678968894351
252,0.41565,133890.0,3.3707,290.98,2.7821,0,12811.0,-1.2456e+18,103.77,,18.421,10.321,0,0,192664.51081266685,0.9977780983632721
253,0.40748,131360.0,3.3905,285.78,2.5851,0,12458.0,-1.2506e+18,102.92,,18.494,10.394,0,0,189492.6439900713,0.9977872394213909
254,0.39917,128790.0,3.4114,280.47,2.452,0,12099.0,-1.2557e+18,102.04,,18.567,10.467,0,0,186235.86587291645,0.9977969250060176
255,0.3907,126160.0,3.4337,275.05,2.3898,0,11736.0,-1.2609e+18,101.12,,18.64,10.54,0,0,182943.31961474923,0.997806293664064
256,0.3821,123490.0,3.4566,269.53,2.2926,0,11369.0,-1.2662e+18,100.17,,18.714,10.614,0,0,179521.1624534912,0.9978160961756304
257,0.37325,120730.0,3.4807,263.81,2.1281,0,10998.0,-1.2715e+18,99.19,,18.787,10.687,0,0,176019.1549451315,0.9978264742638888
258,0.36446,117990.0,3.5049,258.12,1.9608,0,10632.0,-1.2767e+18,98.213,,18.86,10.76,0,0,172465.2870983835,0.9978378556040813
259,0.35591,115310.0,3.5291,252.54,1.7828,0,10282.0,-1.2817e+18,97.249,,18.933,10.833,0,0,169031.21553599858,0.9978486131906535
260,0.34737,112640.0,3.5535,246.98,1.6,0,9934.1,-1.2867e+18,96.285,,19.006,10.906,0,0,165513.1234610961,0.9978607577929735
261,0.33902,110030.0,3.5788,241.51,1.355,0,9600.6,-1.2914e+18,95.322,,19.079,10.979,0,0,162177.04918587793,0.9978717099412957
262,0.33067,107420.0,3.6041,236.05,1.11,0,9267.2,-1.2962e+18,94.359,,19.152,11.052,0,0,158704.68681913955,0.9978845272164292
263,0.32127,104550.0,3.6412,230.04,0.88387,0,8875.7,-1.3018e+18,93.016,,19.225,11.125,0,0,155053.94741662088,0.9978882956083325
264,0.30921,100690.0,3.6709,221.86,0.4633,0,8439.0,-1.308e+18,91.886,,19.298,11.198,0,0,149781.56816634914,0.9979201440420727
265,0.30609,99096.0,3.6359,218.54,-0.029515,0,8431.3,-1.3081e+18,92.744,,19.372,11.271,0,0,146910.6078371282,0.9979771709448049
266,0.60254,169200.0,1.3696,196.27,4.3564,0,49629.0,-7.1959e+17,247.65,,19.445,11.345,0,0,146138.29770647973,0.9995876057738222
267,1.1164,305230.0,0.068459,-29.541,4.0384,0,121900.0,3.129e+17,367.69,,19.518,11.418,0,0,122300.34652039033,1.0002270667907038
268,1.1791,307220.0,0.16558,-74.288,0.87633,0,121950.0,3.136e+17,348.25,,19.591,11.491,0,0,124307.24278220863,1.0001367749059253
269,1.232,315850.0,0.1711,-79.542,0.38105,0,125310.0,3.6161e+17,342.49,,19.664,11.564,0,0,127897.92027434573,1.0001082740860021
270,1.2691,324610.0,0.16957,-81.118,0.30414,0,128810.0,4.1152e+17,341.73,,19.737,11.637,0,0,131422.62195036575,1.0001067966717854
271,1.289,329150.0,0.16571,-80.454,-0.025154,0,130650.0,4.3792e+17,341.29,,19.81,11.71,0,0,133179.91798789563,1.0001056539108746
272,1.3017,331550.0,0.1567,-76.754,-0.71228,0,131710.0,4.5303e+17,340.69,,19.883,11.783,0,0,133989.03027331663,1.0001027861280487
273,1.3099,332820.0,0.14204,-69.933,-2.1749,0,132380.0,4.6251e+17,340.26,,19.956,11.856,0,0,134260.0437455476,1.0001006056445811
274,1.3171,334310.0,0.12131,-60.001,-2.2414,0,133160.0,4.7369e+17,340.39,,20.029,11.929,0,0,134537.53125130566,1.0001020439614399
275,1.3244,335800.0,0.10058,-50.069,-2.308,0,133940.0,4.8487e+17,340.52,,20.103,12.002,0,0,134891.4179650772,1.0001034907268205
276,1.3269,336140.0,0.086594,-42.979,-3.8356,0,134170.0,4.8808e+17,340.44,,20.176,12.076,0,0,134875.97001624454,1.0001031611052034
277,1.3294,336470.0,0.072662,-35.912,-5.3748,0,134390.0,4.9122e+17,340.36,,20.249,12.149,0,0,134887.61969699373,1.0001028213346301
278,1.3353,338030.0,0.060648,-30.063,-4.7686,0,135070.0,5.0095e+17,340.58,,20.322,12.222,0,0,135418.28542238264,1.0001047758192507
279,1.3418,339840.0,0.049027,-24.465,-3.7223,0,135840.0,5.1203e+17,340.87,,20.395,12.295,0,0,136068.8256135138,1.0001072652329557
280,1.346,340900.0,0.037393,-18.5,-3.5817,0,136300.0,5.1857e+17,340.96,,20.468,12.368,0,0,136433.5288068918,1.0001082211927885
281,1.3489,341540.0,0.025753,-12.34,-3.9224,0,136590.0,5.2268e+17,340.94,,20.541,12.441,0,0,136653.45920539057,1.0001083284075774
282,1.3522,342330.0,0.018886,-7.4794,-3.9637,0,136920.0,5.2741e+17,340.93,,20.614,12.514,0,0,136954.20858584286,1.0001085326504595
283,1.3559,343270.0,0.017268,-4.0462,-3.6756,0,137300.0,5.328e+17,340.94,,20.687,12.587,0,0,137328.67728736906,1.0001089076838718
284,1.3596,344210.0,0.01565,-0.61297,-3.3875,0,137670.0,5.3819e+17,340.95,,20.76,12.66,0,0,137693.6182202547,1.0001092749500349
285,1.3633,345150.0,0.014033,2.8202,-3.0995,0,138050.0,5.4357e+17,340.96,,20.833,12.733,0,0,138069.04201752026,1.0001096507748233
286,1.3666,345990.0,0.012643,5.8543,-2.8299,0,138390.0,5.4841e+17,340.96,,20.907,12.807,0,0,138405.494512069,1.0001099286400912
287,1.3673,346130.0,0.012882,6.0355,-2.6923,0,138450.0,5.4924e+17,340.93,,20.98,12.88,0,0,138466.092873508,1.000109780602346
288,1.368,346280.0,0.013121,6.2167,-2.5547,0,138510.0,5.5008e+17,340.89,,21.053,12.953,0,0,138526.70283794147,1.0001095665539395
289,1.3687,346430.0,0.01336,6.398,-2.4172,0,138560.0,5.5092e+17,340.86,,21.126,13.026,0,0,138577.32316222397,1.0001094098417433
290,1.3695,346580.0,0.013599,6.5792,-2.2796,0,138620.0,5.5176e+17,340.82,,21.199,13.099,0,0,138637.9563252503,1.0001091951462817
291,1.3702,346720.0,0.013838,6.7604,-2.1421,0,138680.0,5.526e+17,340.79,,21.272,13.172,0,0,138698.60112830086,1.000109046025674
292,1.3709,346870.0,0.014077,6.9416,-2.0045,0,138740.0,5.5344e+17,340.75,,21.345,13.245,0,0,138759.25759187655,1.0001088306635952
293,1.3716,347020.0,0.014316,7.1228,-1.8669,0,138800.0,5.5428e+17,340.72,,21.418,13.318,0,0,138819.92572424002,1.0001086809935504
294,1.3724,347170.0,0.014555,7.304,-1.7294,0,138860.0,5.5512e+17,340.68,,21.491,13.391,0,0,138880.60554674533,1.0001084649640126
295,1.3733,347370.0,0.014777,7.4644,-1.6126,0,138940.0,5.5629e+17,340.66,,21.564,13.464,0,0,138961.25120663503,1.0001083969757671
296,1.3745,347680.0,0.014968,7.5873,-1.5331,0,139060.0,5.5806e+17,340.66,,21.638,13.538,0,0,139081.8230102899,1.000108493371893
297,1.3757,347990.0,0.015159,7.7102,-1.4536,0,139190.0,5.5983e+17,340.66,,21.711,13.611,0,0,139212.40449736817,1.0001085978064332
298,1.3769,348300.0,0.01535,7.8331,-1.3742,0,139310.0,5.6159e+17,340.66,,21.784,13.684,0,0,139332.99250356827,1.000108694212536
299,1.3781,348610.0,0.015541,7.956,-1.2947,0,139440.0,5.6336e+17,340.66,,21.857,13.757,0,0,139463.5903129689,1.000108798657885
300,1.3803,349200.0,0.015561,7.9919,-1.2079,0,139670.0,5.667e+17,340.69,,21.93,13.83,0,0,139693.69012677218,1.000109182973961
301,1.3826,349800.0,0.015571,8.0228,-1.1207,0,139910.0,5.7014e+17,340.71,,22.003,13.903,0,0,139933.76139479302,1.0001095093643773
302,1.3849,350400.0,0.01558,8.0537,-1.0334,0,140150.0,5.7358e+17,340.73,,22.076,13.976,0,0,140173.8297281226,1.0001098361941587
303,1.3872,351000.0,0.01559,8.0845,-0.94618,0,140390.0,5.7702e+17,340.76,,22.149,14.049,0,0,140413.90123421597,1.0001102302392084
304,1.3898,351680.0,0.015646,8.1386,-0.87013,0,140660.0,5.8089e+17,340.78,,22.222,14.122,0,0,140684.11961621605,1.0001105823294667
305,1.3926,352430.0,0.015743,8.2129,-0.80385,0,140960.0,5.8515e+17,340.81,,22.295,14.195,0,0,140984.47177146567,1.00011102624011
306,1.3955,353170.0,0.01584,8.2872,-0.73757,0,141260.0,5.8941e+17,340.83,,22.369,14.269,0,0,141284.82707499445,1.0001114038360415
307,1.3983,353920.0,0.015936,8.3615,-0.6713,0,141560.0,5.9367e+17,340.86,,22.442,14.342,0,0,141585.18236977834,1.0001118492367402
308,1.4011,354650.0,0.016051,8.4447,-0.61102,0,141850.0,5.9785e+17,340.88,,22.515,14.415,0,0,141875.5995558366,1.000112219935376
309,1.4035,355250.0,0.016351,8.6189,-0.61196,0,142090.0,6.0126e+17,340.87,,22.588,14.488,0,0,142116.61051029552,1.0001123479911789
310,1.4059,355850.0,0.016651,8.7932,-0.6129,0,142330.0,6.0468e+17,340.85,,22.661,14.561,0,0,142357.6426954311,1.0001124082236366
311,1.4084,356450.0,0.016951,8.9674,-0.61384,0,142570.0,6.081e+17,340.84,,22.734,14.634,0,0,142598.6961930454,1.0001125357231695
312,1.4108,357040.0,0.017251,9.1417,-0.61477,0,142810.0,6.1152e+17,340.82,,22.807,14.707,0,0,142839.77110403462,1.000112595145313
313,1.413,357550.0,0.017788,9.4418,-0.6204,0,143010.0,6.144e+17,340.78,,22.88,14.78,0,0,143041.69798129157,1.0001124856724932
314,1.415,358010.0,0.018455,9.8113,-0.62861,0,143190.0,6.17e+17,340.72,,22.953,14.853,0,0,143224.16296582136,1.0001122228913393
315,1.417,358470.0,0.019123,10.181,-0.63682,0,143370.0,6.1959e+17,340.67,,23.027,14.926,0,0,143406.72729667588,1.000112027043349
316,1.4191,358920.0,0.01979,10.55,-0.64503,0,143550.0,6.2218e+17,340.61,,23.1,15.0,0,0,143589.38378293498,1.0001117617283086
317,1.4211,359350.0,0.020584,10.988,-0.6574,0,143720.0,6.2463e+17,340.54,,23.173,15.073,0,0,143762.65835494804,1.0001114185348823
318,1.4229,359660.0,0.022001,11.76,-0.69024,0,143840.0,6.2635e+17,340.39,,23.246,15.146,0,0,143888.7753048752,1.0001104843505226
319,1.4247,359970.0,0.023419,12.532,-0.72309,0,143960.0,6.2807e+17,340.24,,23.319,15.219,0,0,144015.31240885772,1.0001095464216239
320,1.4265,360280.0,0.024836,13.305,-0.75593,0,144090.0,6.2979e+17,340.09,,23.392,15.292,0,0,144152.2658934188,1.0001086125172238
321,1.4283,360580.0,0.026254,14.077,-0.78877,0,144210.0,6.3151e+17,339.94,,23.465,15.365,0,0,144279.63841106847,1.0001076669995306
322,1.4304,360960.0,0.028771,15.452,-0.83263,0,144350.0,6.3356e+17,339.78,,23.538,15.438,0,0,144433.71551930063,1.0001066634453533
323,1.4327,361370.0,0.031777,17.095,-0.88137,0,144500.0,6.3577e+17,339.61,,23.611,15.511,0,0,144602.23380008014,1.000105593195073
324,1.4349,361770.0,0.034782,18.737,-0.93011,0,144660.0,6.3798e+17,339.44,,23.684,15.584,0,0,144782.625846817,1.0001045253117935
325,1.4372,362180.0,0.037788,20.38,-0.97885,0,144810.0,6.4019e+17,339.27,,23.757,15.657,0,0,144954.89597947072,1.0001034447625627
326,1.4393,362550.0,0.041363,22.31,-1.2414,0,144950.0,6.4213e+17,339.09,,23.831,15.731,0,0,145123.7900146867,1.000102281317058
327,1.4408,362750.0,0.047416,25.488,-2.4327,0,145000.0,6.4291e+17,338.85,,23.904,15.804,0,0,145228.4865233841,1.0001006234023664
328,1.4424,362950.0,0.053469,28.666,-3.624,0,145060.0,6.4369e+17,338.61,,23.977,15.877,0,0,145350.71186967508,1.0000989660205188
329,1.4439,363160.0,0.059521,31.844,-4.8153,0,145110.0,6.4446e+17,338.38,,24.05,15.95,0,0,145470.4331925363,1.0000973661062373
330,1.4455,363360.0,0.065574,35.021,-6.0066,0,145170.0,6.4524e+17,338.14,,24.123,16.023,0,0,145607.73505618746,1.0000956954866382
331,1.4489,364170.0,0.073328,39.26,-7.0996,0,145430.0,6.4901e+17,337.97,,24.196,16.096,0,0,145978.50927269887,1.0000946549139742
332,1.4531,365260.0,0.081878,43.995,-8.1467,0,145790.0,6.5417e+17,337.83,,24.269,16.169,0,0,146475.8024231162,1.0000938902307897
333,1.4573,366360.0,0.090427,48.73,-9.1937,0,146150.0,6.5934e+17,337.69,,24.342,16.242,0,0,146988.8692362713,1.000093118763726
334,1.4615,367450.0,0.098977,53.465,-10.241,0,146510.0,6.645e+17,337.55,,24.415,16.315,0,0,147517.8903537147,1.0000923404953659
335,1.4657,368540.0,0.10753,58.2,-11.288,0,146880.0,6.6966e+17,337.41,,24.489,16.389,0,0,148073.14605970713,1.0000915618922381
336,1.4699,369640.0,0.11608,62.935,-12.335,0,147240.0,6.7483e+17,337.27,,24.562,16.462,0,0,148634.51185001162,1.000090769900691
337,1.4741,370730.0,0.12463,67.67,-13.382,0,147600.0,6.7999e+17,337.13,,24.635,16.535,0,0,149212.27431346572,1.0000899710551938
338,1.4783,371830.0,0.13317,72.405,-14.429,0,147960.0,6.8516e+17,336.99,,24.708,16.608,0,0,149806.31518695244,1.0000891653381458
339,1.4826,372920.0,0.14172,77.14,-15.476,0,148320.0,6.9032e+17,336.86,,24.781,16.681,0,0,150417.33637737593,1.000088426986917
340,1.4849,373640.0,0.1529,83.378,-16.207,0,148450.0,6.921e+17,336.59,,24.854,16.754,0,0,150895.46172944913,1.000086497705107
341,1.4862,374110.0,0.16576,90.578,-16.734,0,148420.0,6.917e+17,336.25,,24.927,16.827,0,0,151296.49824946173,1.0000839385258438
342,1.4874,374580.0,0.17862,97.779,-17.262,0,148390.0,6.9129e+17,335.91,,25.0,16.9,0,0,151733.17629728955,1.000081368922892
343,1.4886,375050.0,0.19148,104.98,-17.789,0,148360.0,6.9089e+17,335.57,,25.073,16.973,0,0,152205.7064120861,1.0000787888468736
344,1.4899,375530.0,0.20434,112.18,-18.317,0,148330.0,6.9049e+17,335.23,,25.146,17.046,0,0,152714.31681508914,1.0000761982481299
345,1.4911,376000.0,0.2172,119.38,-18.844,0,148310.0,6.9009e+17,334.89,,25.219,17.119,0,0,153269.58841412707,1.0000736022968275
346,1.4923,376470.0,0.23006,126.58,-19.372,0,148280.0,6.8969e+17,334.55,,25.293,17.193,0,0,153851.1566936574,1.0000709903279759
347,1.4935,376950.0,0.24292,133.78,-19.899,0,148250.0,6.8929e+17,334.21,,25.366,17.266,0,0,154469.59961535234,1.0000683676849362
348,1.4948,377420.0,0.25578,140.98,-20.427,0,148220.0,6.8888e+17,333.87,,25.439,17.339,0,0,155125.21727428574,1.0000657343169084
349,1.4945,377590.0,0.27021,148.81,-20.726,0,147970.0,6.853e+17,333.36,,25.512,17.412,0,0,155677.92130121216,1.0000616732690777
350,1.4926,377420.0,0.28636,157.33,-20.774,0,147480.0,6.7823e+17,332.66,,25.585,17.485,0,0,156127.54904496355,1.0000560177821114
351,1.4907,377250.0,0.30251,165.85,-20.823,0,146980.0,6.7115e+17,331.97,,25.658,17.558,0,0,156620.57891763805,1.0000504225822513
352,1.4888,377080.0,0.31867,174.37,-20.871,0,146480.0,6.6407e+17,331.27,,25.731,17.631,0,0,157168.40340861978,1.0000447355353939
353,1.4869,376910.0,0.33482,182.89,-20.919,0,145990.0,6.5699e+17,330.57,,25.804,17.704,0,0,157780.70773254326,1.0000390376279935
354,1.485,376740.0,0.35097,191.41,-20.968,0,145490.0,6.4991e+17,329.87,,25.877,17.777,0,0,158436.86199587767,1.0000333226072524
355,1.4831,376580.0,0.36713,199.93,-21.016,0,145000.0,6.4284e+17,329.18,,25.951,17.851,0,0,159159.65987757363,1.0000276763482903
356,1.4811,376410.0,0.38328,208.45,-21.064,0,144500.0,6.3576e+17,328.48,,26.024,17.924,0,0,159926.009234734,1.0000219338244074
357,1.4792,376240.0,0.39944,216.97,-21.112,0,144010.0,6.2868e+17,327.78,,26.097,17.997,0,0,160759.95854474526,1.0000161788976236
