"Mach","p","tp","Points:0","Points:1","Points:2"
0.25078,0.13529,0.14125,5.2654,0,0
0.25039,0.13535,0.14129,5.2766,0,0
0.25005,0.13539,0.14131,5.2879,0,0
0.24971,0.13543,0.14134,5.2991,0,0
0.25006,0.13543,0.14135,5.3104,0,0
0.25043,0.13542,0.14136,5.3216,0,0
0.25089,0.13541,0.14138,5.3328,0,0
0.25157,0.1354,0.1414,5.3441,0,0
0.25225,0.13539,0.14142,5.3553,0,0
0.25318,0.13536,0.14143,5.3666,0,0
0.25425,0.13531,0.14144,5.3778,0,0
0.25532,0.13527,0.14144,5.3891,0,0
0.25676,0.13519,0.14143,5.4003,0,0
0.25821,0.13512,0.14142,5.4116,0,0
0.2598,0.13503,0.14141,5.4228,0,0
0.26166,0.13492,0.14139,5.4341,0,0
0.26352,0.13481,0.14137,5.4453,0,0
0.26567,0.13468,0.14133,5.4566,0,0
0.26797,0.13454,0.1413,5.4678,0,0
0.27027,0.13439,0.14126,5.479,0,0
0.27305,0.13421,0.14121,5.4903,0,0
0.27583,0.13402,0.14116,5.5015,0,0
0.2788,0.13383,0.14111,5.5128,0,0
0.28211,0.1336,0.14104,5.524,0,0
0.28543,0.13337,0.14098,5.5353,0,0
0.28916,0.13312,0.14091,5.5465,0,0
0.29308,0.13284,0.14083,5.5578,0,0
0.29702,0.13257,0.14076,5.569,0,0
0.30165,0.13225,0.14067,5.5803,0,0
0.30629,0.13192,0.14059,5.5915,0,0
0.31121,0.13158,0.1405,5.6028,0,0
0.31668,0.13119,0.14041,5.614,0,0
0.32215,0.13081,0.14032,5.6252,0,0
0.32826,0.13038,0.14022,5.6365,0,0
0.33468,0.12993,0.14012,5.6477,0,0
0.34112,0.12948,0.14003,5.659,0,0
0.34858,0.12895,0.13993,5.6702,0,0
0.35604,0.12843,0.13983,5.6815,0,0
0.36389,0.12787,0.13973,5.6927,0,0
0.37245,0.12726,0.13963,5.704,0,0
0.381,0.12665,0.13953,5.7152,0,0
0.39033,0.12598,0.13942,5.7265,0,0
0.39999,0.12528,0.13931,5.7377,0,0
0.40969,0.12457,0.13921,5.749,0,0
0.42044,0.12377,0.13909,5.7602,0,0
0.43118,0.12297,0.13897,5.7714,0,0
0.44231,0.12213,0.13885,5.7827,0,0
0.45406,0.12122,0.13873,5.7939,0,0
0.46581,0.12032,0.1386,5.8052,0,0
0.47819,0.11935,0.13846,5.8164,0,0
0.49082,0.11835,0.13831,5.8277,0,0
0.50349,0.11734,0.13816,5.8389,0,0
0.51686,0.11625,0.13799,5.8502,0,0
0.53022,0.11515,0.13781,5.8614,0,0
0.5438,0.11402,0.13763,5.8727,0,0
0.55771,0.11284,0.13741,5.8839,0,0
0.57162,0.11166,0.1372,5.8952,0,0
0.58583,0.11043,0.13697,5.9064,0,0
0.60015,0.10919,0.13672,5.9176,0,0
0.61449,0.10794,0.13647,5.9289,0,0
0.62909,0.10664,0.13619,5.9401,0,0
0.64368,0.10535,0.1359,5.9514,0,0
0.65835,0.10404,0.1356,5.9626,0,0
0.67312,0.10271,0.13528,5.9739,0,0
0.6879,0.10138,0.13496,5.9851,0,0
0.70273,0.10003,0.1346,5.9964,0,0
0.71759,0.098678,0.13424,6.0076,0,0
0.73244,0.097325,0.13387,6.0189,0,0
0.74728,0.095966,0.13347,6.0301,0,0
0.76211,0.094608,0.13306,6.0414,0,0
0.7769,0.093253,0.13264,6.0526,0,0
0.79161,0.091903,0.1322,6.0638,0,0
0.80632,0.090553,0.13176,6.0751,0,0
0.82088,0.089222,0.13129,6.0863,0,0
0.83537,0.087897,0.13082,6.0976,0,0
0.84985,0.086575,0.13034,6.1088,0,0
0.86409,0.085283,0.12984,6.1201,0,0
0.87833,0.083992,0.12934,6.1313,0,0
0.89247,0.082716,0.12882,6.1426,0,0
0.90645,0.08146,0.12829,6.1538,0,0
0.92043,0.080204,0.12776,6.1651,0,0
0.9342,0.07898,0.12721,6.1763,0,0
0.94789,0.077766,0.12666,6.1876,0,0
0.96155,0.076557,0.1261,6.1988,0,0
0.97492,0.075388,0.12553,6.21,0,0
0.9883,0.07422,0.12495,6.2213,0,0
1.0015,0.073076,0.12437,6.2325,0,0
1.0144,0.071964,0.12378,6.2438,0,0
1.0273,0.070852,0.12319,6.255,0,0
1.0398,0.069795,0.1226,6.2663,0,0
1.0522,0.068753,0.12201,6.2775,0,0
1.0644,0.06772,0.12143,6.2888,0,0
1.0761,0.066756,0.12085,6.3,0,0
1.0877,0.065793,0.12027,6.3113,0,0
1.099,0.064867,0.1197,6.3225,0,0
1.1099,0.063985,0.11914,6.3338,0,0
1.1208,0.063104,0.11859,6.345,0,0
1.1311,0.062283,0.11805,6.3562,0,0
1.1412,0.061479,0.11751,6.3675,0,0
1.1513,0.060684,0.11698,6.3787,0,0
1.1607,0.059948,0.11647,6.39,0,0
1.1701,0.059213,0.11596,6.4012,0,0
1.1792,0.058512,0.11546,6.4125,0,0
1.1879,0.057851,0.11498,6.4237,0,0
1.1965,0.05719,0.1145,6.435,0,0
1.2043,0.056603,0.11406,6.4462,0,0
1.2119,0.056034,0.11363,6.4575,0,0
1.2193,0.055481,0.11321,6.4687,0,0
1.2255,0.055023,0.11286,6.48,0,0
1.2316,0.054565,0.1125,6.4912,0,0
1.237,0.054171,0.11219,6.5024,0,0
1.2415,0.053845,0.11194,6.5137,0,0
1.246,0.053519,0.11168,6.5249,0,0
1.2487,0.053329,0.11153,6.5362,0,0
1.2509,0.053167,0.11141,6.5474,0,0
1.253,0.053024,0.1113,6.5587,0,0
1.2535,0.052978,0.11125,6.5699,0,0
1.2541,0.052932,0.11121,6.5812,0,0
1.2539,0.052972,0.11127,6.5924,0,0
1.2528,0.0531,0.11144,6.6037,0,0
1.2518,0.053229,0.11161,6.6149,0,0
1.2454,0.053658,0.11191,6.6262,0,0
1.2381,0.054146,0.11224,6.6374,0,0
1.2302,0.054673,0.11259,6.6486,0,0
1.22,0.055389,0.11309,6.6599,0,0
1.2098,0.056105,0.11358,6.6711,0,0
1.1981,0.056945,0.11415,6.6824,0,0
1.1849,0.057904,0.11479,6.6936,0,0
1.1718,0.058863,0.11543,6.7049,0,0
1.1563,0.060012,0.11615,6.7161,0,0
1.1405,0.061195,0.11688,6.7274,0,0
1.1248,0.062373,0.1176,6.7386,0,0
1.11,0.063528,0.11829,6.7499,0,0
1.0952,0.064683,0.11897,6.7611,0,0
1.0821,0.065718,0.11957,6.7724,0,0
1.0705,0.066644,0.12009,6.7836,0,0
1.059,0.06757,0.12061,6.7948,0,0
1.0497,0.068313,0.12099,6.8061,0,0
1.0407,0.069026,0.12135,6.8173,0,0
1.0322,0.069712,0.1217,6.8286,0,0
1.025,0.070283,0.12197,6.8398,0,0
1.0179,0.070855,0.12224,6.8511,0,0
1.0116,0.071355,0.12247,6.8623,0,0
1.0062,0.071793,0.12267,6.8736,0,0
1.0007,0.072232,0.12287,6.8848,0,0
0.996,0.072605,0.12302,6.8961,0,0
0.9914,0.072969,0.12317,6.9073,0,0
0.98646,0.073364,0.12334,6.9186,0,0
0.98024,0.073872,0.12356,6.9298,0,0
0.97401,0.074381,0.12377,6.941,0,0
0.96568,0.075067,0.12406,6.9523,0,0
0.95561,0.075899,0.12441,6.9635,0,0
0.94554,0.076732,0.12475,6.9748,0,0
0.93225,0.077846,0.12519,6.986,0,0
0.91856,0.078997,0.12564,6.9973,0,0
0.90424,0.080204,0.1261,7.0085,0,0
0.88779,0.081604,0.1266,7.0198,0,0
0.87134,0.083004,0.1271,7.031,0,0
0.85416,0.084471,0.1276,7.0423,0,0
0.83642,0.085991,0.12808,7.0535,0,0
0.81867,0.087512,0.12856,7.0648,0,0
0.80097,0.089029,0.12899,7.076,0,0
0.78327,0.090547,0.12942,7.0872,0,0
0.7656,0.09206,0.12983,7.0985,0,0
0.74806,0.093559,0.13019,7.1097,0,0
0.73052,0.095058,0.13056,7.121,0,0
0.71305,0.096541,0.1309,7.1322,0,0
0.69565,0.098013,0.13121,7.1435,0,0
0.67824,0.099485,0.13152,7.1547,0,0
0.66093,0.10092,0.13178,7.166,0,0
0.64363,0.10236,0.13204,7.1772,0,0
0.62637,0.10379,0.13229,7.1885,0,0
0.60923,0.10517,0.1325,7.1997,0,0
0.59209,0.10655,0.1327,7.211,0,0
0.5751,0.1079,0.13288,7.2222,0,0
0.55821,0.10921,0.13304,7.2334,0,0
0.54132,0.11052,0.13319,7.2447,0,0
0.52474,0.11174,0.13329,7.2559,0,0
0.50819,0.11296,0.13339,7.2672,0,0
0.49175,0.11415,0.13348,7.2784,0,0
0.47561,0.11527,0.13354,7.2897,0,0
0.45947,0.11639,0.1336,7.3009,0,0
0.44369,0.11744,0.13364,7.3122,0,0
0.42816,0.11845,0.13367,7.3234,0,0
0.41263,0.11946,0.1337,7.3347,0,0
0.39783,0.12035,0.1337,7.3459,0,0
0.38308,0.12124,0.13371,7.3572,0,0
0.36859,0.12209,0.13371,7.3684,0,0
0.35478,0.12285,0.1337,7.3796,0,0
0.34096,0.12362,0.13369,7.3909,0,0
0.32782,0.12431,0.13367,7.4021,0,0
0.3151,0.12495,0.13365,7.4134,0,0
0.30238,0.12559,0.13363,7.4246,0,0
0.2909,0.12611,0.1336,7.4359,0,0
0.27948,0.12663,0.13357,7.4471,0,0
0.26852,0.12712,0.13354,7.4584,0,0
0.25869,0.12754,0.13352,7.4696,0,0
0.24886,0.12795,0.13351,7.4809,0,0
0.24018,0.12831,0.1335,7.4921,0,0
0.23218,0.12864,0.13351,7.5034,0,0
0.22418,0.12898,0.13351,7.5146,0,0
0.21809,0.12925,0.13356,7.5258,0,0
0.21205,0.12953,0.13361,7.5371,0,0
0.2066,0.12979,0.13367,7.5483,0,0
0.20246,0.13002,0.13375,7.5596,0,0
0.19832,0.13025,0.13383,7.5708,0,0
0.19537,0.13045,0.13393,7.5821,0,0
0.19308,0.13063,0.13404,7.5933,0,0
0.19079,0.13082,0.13415,7.6046,0,0
0.18998,0.131,0.13431,7.6158,0,0
0.18921,0.13117,0.13446,7.6271,0,0
0.18862,0.13135,0.13462,7.6383,0,0
0.18841,0.13154,0.13481,7.6496,0,0
0.18821,0.13173,0.13499,7.6608,0,0
0.18811,0.1319,0.13517,7.672,0,0
0.18805,0.13207,0.13534,7.6833,0,0
0.18799,0.13224,0.13551,7.6945,0,0
0.18797,0.13238,0.13566,7.7058,0,0
0.18796,0.13253,0.1358,7.717,0,0
0.18794,0.13266,0.13594,7.7283,0,0
0.18793,0.1328,0.13608,7.7395,0,0
0.18793,0.13293,0.13622,7.7508,0,0
0.18792,0.13305,0.13634,7.762,0,0
0.18791,0.13317,0.13647,7.7733,0,0
0.18791,0.13329,0.13659,7.7845,0,0
0.18793,0.13337,0.13667,7.7958,0,0
0.18795,0.13345,0.13675,7.807,0,0
0.18801,0.13352,0.13682,7.8182,0,0
0.18811,0.13357,0.13688,7.8295,0,0
0.18822,0.13362,0.13693,7.8407,0,0
0.18859,0.13362,0.13695,7.852,0,0
0.18909,0.13361,0.13695,7.8632,0,0
0.1896,0.13359,0.13696,7.8745,0,0
0.19116,0.13352,0.13694,7.8857,0,0
0.19272,0.13345,0.13692,7.897,0,0
0.19459,0.13339,0.13692,7.9082,0,0
0.19704,0.13333,0.13695,7.9195,0,0
0.19949,0.13327,0.13698,7.9307,0,0
0.20228,0.1332,0.13702,7.942,0,0
0.20523,0.13312,0.13705,7.9532,0,0
0.2082,0.13304,0.13708,7.9644,0,0
0.21158,0.13294,0.1371,7.9757,0,0
0.21495,0.13283,0.13713,7.9869,0,0
0.2185,0.13271,0.13715,7.9982,0,0
0.22232,0.13257,0.13716,8.0094,0,0
0.22615,0.13244,0.13718,8.0207,0,0
0.23029,0.13228,0.13719,8.0319,0,0
0.23456,0.13211,0.1372,8.0432,0,0
0.23885,0.13193,0.1372,8.0544,0,0
0.24356,0.13173,0.1372,8.0657,0,0
0.24828,0.13153,0.13721,8.0769,0,0
0.25317,0.13131,0.1372,8.0882,0,0
0.25833,0.13107,0.1372,8.0994,0,0
0.2635,0.13083,0.13719,8.1106,0,0
0.269,0.13056,0.13718,8.1219,0,0
0.27463,0.13029,0.13717,8.1331,0,0
0.28029,0.13001,0.13716,8.1444,0,0
0.28642,0.12969,0.13714,8.1556,0,0
0.29254,0.12937,0.13712,8.1669,0,0
0.29887,0.12904,0.13711,8.1781,0,0
0.30552,0.12867,0.13709,8.1894,0,0
0.31216,0.12831,0.13706,8.2006,0,0
0.31923,0.12791,0.13704,8.2119,0,0
0.32645,0.1275,0.13702,8.2231,0,0
0.3337,0.12709,0.137,8.2344,0,0
0.34145,0.12663,0.13697,8.2456,0,0
0.34919,0.12617,0.13694,8.2568,0,0
0.35715,0.12568,0.13691,8.2681,0,0
0.36541,0.12517,0.13688,8.2793,0,0
0.37367,0.12466,0.13684,8.2906,0,0
0.3823,0.1241,0.13681,8.3018,0,0
0.39105,0.12354,0.13677,8.3131,0,0
0.39985,0.12297,0.13673,8.3243,0,0
0.40906,0.12234,0.13668,8.3356,0,0
0.41828,0.12172,0.13664,8.3468,0,0
0.42766,0.12108,0.13659,8.3581,0,0
0.43728,0.12041,0.13653,8.3693,0,0
0.44691,0.11973,0.13648,8.3806,0,0
0.4568,0.11902,0.13641,8.3918,0,0
0.46678,0.11829,0.13634,8.403,0,0
0.47679,0.11756,0.13627,8.4143,0,0
0.48706,0.11679,0.13619,8.4255,0,0
0.49734,0.11601,0.1361,8.4368,0,0
0.50773,0.11522,0.13601,8.448,0,0
0.51825,0.1144,0.13591,8.4593,0,0
0.52878,0.11358,0.13581,8.4705,0,0
0.53948,0.11273,0.13569,8.4818,0,0
0.55022,0.11186,0.13557,8.493,0,0
0.56098,0.111,0.13545,8.5043,0,0
0.57188,0.1101,0.13531,8.5155,0,0
0.58278,0.1092,0.13516,8.5268,0,0
0.59375,0.10828,0.13501,8.538,0,0
0.60479,0.10735,0.13484,8.5492,0,0
0.61584,0.10641,0.13467,8.5605,0,0
0.62698,0.10546,0.13448,8.5717,0,0
0.63813,0.10449,0.13428,8.583,0,0
0.6493,0.10353,0.13408,8.5942,0,0
0.66057,0.10254,0.13385,8.6055,0,0
0.67183,0.10155,0.13363,8.6167,0,0
0.68315,0.10054,0.13339,8.628,0,0
0.69453,0.099529,0.13313,8.6392,0,0
0.7059,0.098515,0.13288,8.6505,0,0
0.71739,0.09748,0.13259,8.6617,0,0
0.72891,0.096441,0.1323,8.673,0,0
0.74045,0.095399,0.13201,8.6842,0,0
0.75209,0.094341,0.13169,8.6954,0,0
0.76372,0.093282,0.13136,8.7067,0,0
0.77538,0.09222,0.13103,8.7179,0,0
0.78705,0.091155,0.13067,8.7292,0,0
0.79873,0.090089,0.13032,8.7404,0,0
0.81041,0.089023,0.12994,8.7517,0,0
0.82209,0.087957,0.12956,8.7629,0,0
0.83378,0.086891,0.12917,8.7742,0,0
0.84547,0.085828,0.12876,8.7854,0,0
0.85716,0.084765,0.12835,8.7967,0,0
0.86881,0.083709,0.12793,8.8079,0,0
0.88041,0.08266,0.1275,8.8192,0,0
0.89201,0.081611,0.12706,8.8304,0,0
0.90348,0.080582,0.12661,8.8416,0,0
0.91492,0.079556,0.12616,8.8529,0,0
0.92632,0.078536,0.12571,8.8641,0,0
0.93751,0.077544,0.12524,8.8754,0,0
0.9487,0.076551,0.12477,8.8866,0,0
0.95976,0.075576,0.1243,8.8979,0,0
0.97069,0.074617,0.12382,8.9091,0,0
0.98161,0.073659,0.12334,8.9204,0,0
0.99228,0.072733,0.12285,8.9316,0,0
1.0029,0.071813,0.12236,8.9429,0,0
1.0134,0.070902,0.12187,8.9541,0,0
1.0237,0.07003,0.12138,8.9654,0,0
1.0339,0.069157,0.1209,8.9766,0,0
1.0439,0.068313,0.12041,8.9878,0,0
1.0536,0.067495,0.11993,8.9991,0,0
1.0633,0.066677,0.11945,9.0103,0,0
1.0726,0.065909,0.11898,9.0216,0,0
1.0818,0.06515,0.11851,9.0328,0,0
1.0909,0.064403,0.11805,9.0441,0,0
1.0995,0.063702,0.1176,9.0553,0,0
1.1081,0.063002,0.11715,9.0666,0,0
1.1164,0.062332,0.11671,9.0778,0,0
1.1244,0.06169,0.11628,9.0891,0,0
1.1325,0.061048,0.11585,9.1003,0,0
1.1399,0.06046,0.11545,9.1116,0,0
1.1473,0.059881,0.11504,9.1228,0,0
1.1544,0.059316,0.11465,9.134,0,0
1.161,0.05881,0.11429,9.1453,0,0
1.1675,0.058305,0.11393,9.1565,0,0
1.1735,0.057842,0.11359,9.1678,0,0
1.179,0.057417,0.11328,9.179,0,0
1.1845,0.056992,0.11297,9.1903,0,0
1.1891,0.056644,0.11271,9.2015,0,0
1.1936,0.056306,0.11245,9.2128,0,0
1.1977,0.055993,0.11222,9.224,0,0
1.2009,0.055766,0.11206,9.2353,0,0
1.204,0.055539,0.11189,9.2465,0,0
1.2061,0.055388,0.11179,9.2578,0,0
1.2073,0.055298,0.11172,9.269,0,0
1.2085,0.055207,0.11165,9.2802,0,0
1.208,0.055226,0.11164,9.2915,0,0
1.2073,0.055257,0.11164,9.3027,0,0
1.2064,0.055319,0.11168,9.314,0,0
1.2049,0.055481,0.11186,9.3252,0,0
1.2033,0.055642,0.11204,9.3365,0,0
1.1983,0.056014,0.11231,9.3477,0,0
1.1907,0.056544,0.11265,9.359,0,0
1.183,0.057075,0.11299,9.3702,0,0
1.1731,0.057816,0.1135,9.3815,0,0
1.1629,0.058579,0.11402,9.3927,0,0
1.1514,0.059448,0.11461,9.404,0,0
1.1358,0.060648,0.11538,9.4152,0,0
1.1201,0.061848,0.11615,9.4264,0,0
1.1011,0.063332,0.11704,9.4377,0,0
1.0797,0.06502,0.11802,9.4489,0,0
1.0583,0.066708,0.119,9.4602,0,0
1.0353,0.068598,0.12001,9.4714,0,0
1.0122,0.070506,0.12102,9.4827,0,0
0.99013,0.072348,0.12198,9.4939,0,0
0.97087,0.074003,0.12279,9.5052,0,0
0.95161,0.075657,0.12359,9.5164,0,0
0.9352,0.077076,0.12425,9.5277,0,0
0.92072,0.078336,0.1248,9.5389,0,0
0.90624,0.079595,0.12535,9.5502,0,0
0.89423,0.080625,0.12574,9.5614,0,0
0.8824,0.081639,0.12613,9.5726,0,0
0.87086,0.082627,0.12649,9.5839,0,0
0.8601,0.083549,0.12681,9.5951,0,0
0.84933,0.084471,0.12712,9.6064,0,0
0.83884,0.085376,0.12742,9.6176,0,0
0.82851,0.086271,0.12772,9.6289,0,0
0.81819,0.087165,0.12801,9.6401,0,0
0.80745,0.088093,0.12829,9.6514,0,0
0.79669,0.089023,0.12857,9.6626,0,0
0.78594,0.089951,0.12884,9.6739,0,0
0.77522,0.090874,0.1291,9.6851,0,0
0.76449,0.091796,0.12935,9.6964,0,0
0.75419,0.092674,0.12957,9.7076,0,0
0.74414,0.093525,0.12977,9.7188,0,0
0.7341,0.094376,0.12998,9.7301,0,0
0.72558,0.095111,0.13016,9.7413,0,0
0.71712,0.09584,0.13034,9.7526,0,0
0.70909,0.096533,0.13051,9.7638,0,0
0.70208,0.09714,0.13066,9.7751,0,0
0.69508,0.097747,0.1308,9.7863,0,0
0.68961,0.098277,0.13099,9.7976,0,0
0.68504,0.098764,0.13121,9.8088,0,0
0.68046,0.099251,0.13142,9.8201,0,0
0.67875,0.099624,0.13175,9.8313,0,0
0.67712,0.099994,0.13209,9.8426,0,0
0.6759,0.10037,0.13247,9.8538,0,0
0.67558,0.10075,0.13294,9.865,0,0
0.67526,0.10114,0.13342,9.8763,0,0
0.67515,0.10145,0.13382,9.8875,0,0
0.67515,0.10171,0.13416,9.8988,0,0
0.67515,0.10197,0.13451,9.91,0,0
0.67554,0.10206,0.13466,9.9213,0,0
0.67593,0.10214,0.1348,9.9325,0,0
0.67678,0.10213,0.13487,9.9438,0,0
0.67859,0.10192,0.13478,9.955,0,0
0.6804,0.10172,0.13468,9.9663,0,0
0.68383,0.10148,0.1347,9.9775,0,0
0.68808,0.10123,0.13478,9.9888,0,0
0.69233,0.10098,0.13487,10,0,0
