"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[k]"     ,     "rms[w]"     
          0,           0,         193,      -1.322420958,       1.550735207,        1.38517486,       4.299545554,       1.432762887,       3.180676485
          0,           0,         194,      -1.342507044,       1.567871292,       1.385620358,        4.28158923,       1.460911285,       3.013417371
          0,           0,         195,       -1.35037558,       1.563236995,       1.357162585,        4.29687165,       1.456605006,       2.813247569
          0,           0,         196,      -1.357602801,       1.556603914,       1.304723896,       4.282114011,       1.432171603,       2.902961647
          0,           0,         197,      -1.375655086,       1.550531727,       1.322571857,       4.238061865,       1.429106556,       3.093541383
          0,           0,         198,      -1.296179645,       1.561083531,       1.540350721,       4.318359785,        1.45878626,       3.138306244
          0,           0,         199,       -1.26017295,       1.564007312,       1.512028738,       4.355088023,       1.452511776,       3.142898035
          0,           0,         200,      -1.317027121,        1.56425781,       1.411770927,       4.315399049,       1.419714136,        3.19877182
          0,           0,         201,      -1.352425965,       1.565386731,       1.371890813,       4.279870849,       1.411244323,       3.062566118
          0,           0,         202,      -1.317924691,       1.575125955,       1.390699387,       4.313032304,       1.441881247,       2.966731067
          0,           0,         203,      -1.338746531,       1.565539087,       1.345410405,       4.296681027,       1.439703371,       3.096519516
          0,           0,         204,      -1.382491262,        1.55615338,       1.264652277,       4.254516413,       1.412646608,       3.186065492
          0,           0,         205,      -1.349989169,       1.555079777,       1.440625775,       4.280804824,       1.409026272,       3.213681592
          0,           0,         206,      -1.258306124,       1.564298435,       1.580243228,       4.340299842,       1.444446327,       3.148641211
          0,           0,         207,      -1.281881407,       1.559854407,       1.458023728,       4.332294429,       1.442501587,       3.221341688
          0,           0,         208,      -1.332216037,       1.555594531,       1.394400917,       4.292636134,       1.417797032,       3.236048069
          0,           0,         209,      -1.351415317,       1.560559522,       1.349732371,        4.25350319,       1.411142961,       3.137123046
          0,           0,         210,      -1.354952068,       1.563982865,        1.32928787,       4.260171914,       1.440017091,       3.078800179
          0,           0,         211,      -1.351819936,       1.563382691,       1.328555365,        4.28926675,       1.440600767,       3.156712487
          0,           0,         212,      -1.355733818,       1.563853684,       1.312381978,       4.279519433,        1.41485535,       3.219277262
          0,           0,         213,      -1.342716631,       1.563254244,       1.434551372,       4.284499678,       1.406453462,       3.212281847
          0,           0,         214,       -1.25039618,       1.573336033,       1.591870162,       4.350529371,       1.437592438,        3.17497982
          0,           0,         215,      -1.251137187,       1.567966853,       1.513775494,       4.342421703,       1.437263626,       3.229635263
          0,           0,         216,      -1.338874502,       1.556364605,       1.393125399,        4.26576266,       1.411202094,       3.279656277
          0,           0,         217,      -1.368685632,       1.551945701,       1.330611396,       4.227482434,       1.408796137,        3.19505823
          0,           0,         218,       -1.35478916,       1.562351942,       1.328751817,       4.249473466,       1.442369933,       3.120779583
          0,           0,         219,      -1.371086055,       1.562357843,       1.300103453,       4.271331351,       1.439485258,       3.164710987
          0,           0,         220,      -1.351564908,       1.568761019,       1.327546499,        4.30252879,       1.410248928,        3.20440204
          0,           0,         221,      -1.332028313,       1.568907174,       1.417433066,       4.291715829,       1.409668613,       3.202007605
          0,           0,         222,        -1.2549687,       1.572400007,       1.587009686,       4.353604737,       1.422262994,       3.189807863
          0,           0,         223,      -1.246726843,       1.570533646,       1.522026824,       4.358513354,       1.417257481,       3.283576562
          0,           0,         224,       -1.35076435,       1.558465153,       1.380238529,       4.266116443,       1.398770963,       3.318455612
          0,           0,         225,      -1.357460398,        1.55871888,       1.351612371,       4.268443908,       1.400226088,       3.228007908
          0,           0,         226,      -1.324228318,       1.573444326,       1.374064254,       4.306770193,       1.424070908,        3.09494158
          0,           0,         227,      -1.349619021,       1.564194331,       1.337875166,       4.267403314,       1.413523732,       3.101030089
          0,           0,         228,      -1.360470535,       1.558485095,       1.305904185,        4.25604016,       1.382261018,       3.172836738
          0,           0,         229,      -1.335979077,         1.5578908,       1.425191184,       4.294856459,       1.381128346,       3.154799262
          0,           0,         230,      -1.266477354,        1.56645643,        1.57848959,       4.324598816,        1.42161084,       3.072476332
          0,           0,         231,      -1.277821698,       1.561715461,       1.489392278,       4.317156958,       1.410878723,       3.226436825
          0,           0,         232,      -1.301395452,       1.565636543,       1.437452729,       4.316257667,       1.377516055,       3.295848525
          0,           0,         233,      -1.374689786,       1.559698882,       1.343199733,       4.253661816,       1.379141841,       3.213253902
          0,           0,         234,      -1.358683322,       1.564472086,       1.332597478,       4.260247491,       1.411333877,       3.125157495
          0,           0,         235,      -1.368058992,       1.558900945,       1.300947493,       4.277510602,       1.407931071,       3.138167238
          0,           0,         236,      -1.381257269,       1.553375538,       1.251940067,       4.243823872,       1.374521503,       3.180160172
          0,           0,         237,        -1.3489866,       1.560340795,       1.380112416,       4.269603185,       1.366031301,       3.168306206
          0,           0,         238,      -1.245591309,       1.583419458,       1.598025635,       4.348488012,       1.403920001,       3.117442972
