,Density,Energy,Mach,Momentum:0,Momentum:1,Momentum:2,Pressure,Pressure_Coefficient,Temperature,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2,Ptot,Z
175,2.1576,632690.0,1.8509,1156.1,6.5379,0,129180.0,4.0584e+17,201.58,,12.792,4.6925,0,0,633214.3690320818,0.9973105898992222
176,2.1077,619250.0,1.8729,1137.1,6.8484,0,125000.0,3.4653e+17,199.64,,12.866,4.7656,0,0,625727.687413577,0.9972988710099752
177,2.0566,605460.0,1.8957,1117.5,7.0886,0,120730.0,2.8588e+17,197.65,,12.939,4.8387,0,0,617529.4627171984,0.9972895949349304
178,1.9996,590010.0,1.9212,1095.0,6.9622,0,116070.0,2.1967e+17,195.43,,13.012,4.9118,0,0,608048.5062774314,0.9972808204154666
179,1.9408,574040.0,1.9489,1071.6,7.3358,0,111280.0,1.5171e+17,193.05,,13.085,4.9849,0,0,598118.1769721489,0.9972711869367841
180,1.8818,557940.0,1.9774,1047.5,6.9962,0,106550.0,8.4443e+16,190.63,,13.158,5.058,0,0,587854.4036638399,0.9972628457733201
181,1.822,541470.0,2.0049,1022.1,7.3536,0,101910.0,1.856e+16,188.31,,13.231,5.1311,0,0,576451.6046444521,0.9972625691721343
182,1.7691,526870.0,2.0314,999.41,7.2927,0,97819.0,-3.9485e+16,186.11,,13.304,5.2042,0,0,566622.5693370079,0.9972586913148533
183,1.7176,512670.0,2.0577,977.32,7.1122,0,93841.0,-9.5984e+16,183.93,,13.377,5.2773,0,0,556423.5004367065,0.9972571294861188
184,1.6691,499230.0,2.0839,956.07,6.9429,0,90156.0,-1.4832e+17,181.8,,13.45,5.3504,0,0,547025.6608253103,0.9972539505042022
185,1.6213,485950.0,2.1101,934.99,6.776,0,86533.0,-1.9976e+17,179.68,,13.524,5.4235,0,0,537149.5402329006,0.9972536190162248
186,1.576,473310.0,2.1361,914.57,6.6234,0,83162.0,-2.4762e+17,177.62,,13.597,5.4966,0,0,527915.6796535165,0.997252636856777
187,1.5312,460810.0,2.162,894.31,6.474,0,79848.0,-2.9469e+17,175.56,,13.67,5.5697,0,0,518200.67954683205,0.9972538447768067
188,1.4885,448850.0,2.1878,874.61,6.321,0,76752.0,-3.3865e+17,173.56,,13.743,5.6428,0,0,509081.15838842554,0.9972548063694368
189,1.4465,437020.0,2.2136,855.05,6.167,0,73712.0,-3.8183e+17,171.56,,13.816,5.7159,0,0,499583.72558610665,0.9972577340073275
190,1.4063,425700.0,2.2392,836.07,6.0229,0,70866.0,-4.2224e+17,169.61,,13.889,5.789,0,0,490589.8290292548,0.9972600713363636
191,1.3668,414530.0,2.2648,817.25,5.8814,0,68074.0,-4.6188e+17,167.67,,13.962,5.8621,0,0,481267.10908347624,0.9972647342834919
192,1.329,403830.0,2.2908,799.05,5.7428,0,65444.0,-4.9923e+17,165.74,,14.035,5.9352,0,0,472555.0053324713,0.9972672705255707
193,1.2919,393280.0,2.3168,781.05,5.6051,0,62864.0,-5.3587e+17,163.82,,14.108,6.0083,0,0,463528.13354197936,0.9972720736911674
194,1.2568,383260.0,2.3415,763.64,5.5017,0,60495.0,-5.6951e+17,162.02,,14.181,6.0814,0,0,454937.35541936365,0.9972779951939648
195,1.2224,373410.0,2.3657,746.45,5.4101,0,58199.0,-6.0211e+17,160.27,,14.254,6.1545,0,0,446128.6215420734,0.9972869122665802
196,1.1933,365020.0,2.3865,731.62,5.4487,0,56286.0,-6.2928e+17,158.79,,14.328,6.2276,0,0,438563.45501800935,0.9972959320132785
197,1.1662,357220.0,2.4059,717.78,5.541,0,54530.0,-6.5421e+17,157.41,,14.401,6.3007,0,0,431351.66408834327,0.9973054091929043
198,1.1418,350220.0,2.4247,705.28,5.5635,0,52952.0,-6.7663e+17,156.12,,14.474,6.3738,0,0,425005.75095257716,0.9973132259497486
199,1.1186,343590.0,2.4431,693.44,5.5522,0,51458.0,-6.9784e+17,154.87,,14.547,6.4469,0,0,418896.603994336,0.9973209298599012
200,1.0958,337110.0,2.4622,681.77,5.9062,0,50000.0,-7.1854e+17,153.61,,14.62,6.52,0,0,413005.7513767661,0.9973280890753318
201,1.0731,330700.0,2.4816,670.19,6.4648,0,48562.0,-7.3896e+17,152.35,,14.693,6.5931,0,0,407071.9702886914,0.9973360879151892
202,1.0503,324130.0,2.5016,658.26,6.6402,0,47137.0,-7.5921e+17,151.04,,14.766,6.6662,0,0,401122.6639698474,0.9973425573722098
203,1.0274,317470.0,2.5218,646.09,6.5681,0,45719.0,-7.7933e+17,149.71,,14.839,6.7393,0,0,394977.9466578091,0.9973495556623387
204,1.0045,310800.0,2.542,633.92,6.4959,0,44302.0,-7.9946e+17,148.37,,14.912,6.8124,0,0,388522.5388348471,0.9973580808951373
205,0.98163,304140.0,2.5623,621.75,6.4238,0,42885.0,-8.1959e+17,147.04,,14.986,6.8855,0,0,381771.5494441858,0.9973694371682639
206,0.95988,297810.0,2.5841,610.19,6.3622,0,41535.0,-8.3876e+17,145.64,,15.059,6.9586,0,0,375702.68696692475,0.9973750374362127
207,0.93925,291810.0,2.6074,599.23,6.3108,0,40250.0,-8.57e+17,144.16,,15.132,7.0317,0,0,370292.0602487024,0.997374168993616
208,0.91861,285800.0,2.6308,588.27,6.2594,0,38965.0,-8.7525e+17,142.69,,15.205,7.1048,0,0,364566.5216061423,0.9973760096363234
209,0.89798,279800.0,2.6541,577.3,6.208,0,37680.0,-8.935e+17,141.21,,15.278,7.1779,0,0,358468.01909761626,0.9973795802682525
210,0.87737,273730.0,2.6763,566.04,6.0534,0,36446.0,-9.1102e+17,139.82,,15.351,7.251,0,0,352237.4676025207,0.9973871232202342
211,0.8568,267570.0,2.697,554.34,5.7503,0,35286.0,-9.2749e+17,138.55,,15.424,7.3241,0,0,346042.158907546,0.9973985496120764
212,0.83623,261410.0,2.7176,542.65,5.4473,0,34126.0,-9.4396e+17,137.28,,15.497,7.3972,0,0,339532.8369400237,0.9974122799201953
213,0.81566,255250.0,2.7383,530.95,5.1442,0,32966.0,-9.6043e+17,136.01,,15.57,7.4703,0,0,332753.38040695916,0.9974284561063432
214,0.79688,249630.0,2.7576,520.25,5.0053,0,31915.0,-9.7536e+17,134.83,,15.643,7.5434,0,0,326475.25514087407,0.9974436602734367
215,0.78258,245380.0,2.7737,512.04,5.278,0,31137.0,-9.8641e+17,133.9,,15.717,7.6165,0,0,322061.4994783597,0.9974531018088196
216,0.76829,241120.0,2.7899,503.83,5.5506,0,30359.0,-9.9746e+17,132.98,,15.79,7.6896,0,0,317513.29137923644,0.9974644086922506
217,0.75399,236870.0,2.806,495.62,5.8233,0,29581.0,-1.0085e+18,132.05,,15.863,7.7627,0,0,312785.59646157053,0.997476485867971
218,0.74016,232750.0,2.8222,487.68,6.0459,0,28828.0,-1.0192e+18,131.12,,15.936,7.8358,0,0,308185.65871399955,0.9974877905110773
219,0.7288,229370.0,2.8391,481.15,6.0064,0,28208.0,-1.028e+18,130.2,,16.009,7.9089,0,0,305004.04936866387,0.9974891955312482
220,0.71744,225990.0,2.8559,474.62,5.9668,0,27588.0,-1.0368e+18,129.28,,16.082,7.982,0,0,301671.7786277416,0.9974915349873843
221,0.70608,222610.0,2.8727,468.09,5.9272,0,26968.0,-1.0456e+18,128.36,,16.155,8.0551,0,0,298208.16491966875,0.9974948553435907
222,0.69473,219230.0,2.8895,461.56,5.8877,0,26349.0,-1.0544e+18,127.44,,16.228,8.1282,0,0,294623.0171754565,0.9974991103194635
223,0.68337,215850.0,2.9064,455.03,5.8481,0,25729.0,-1.0632e+18,126.52,,16.301,8.2013,0,0,290911.8230649922,0.997504539257513
224,0.67201,212470.0,2.9232,448.5,5.8085,0,25109.0,-1.072e+18,125.6,,16.374,8.2744,0,0,287045.978524546,0.997511102973388
225,0.66065,209090.0,2.94,441.97,5.769,0,24489.0,-1.0808e+18,124.68,,16.448,8.3475,0,0,283043.45954959944,0.9975188580909483
226,0.64929,205710.0,2.9568,435.44,5.7294,0,23869.0,-1.0896e+18,123.76,,16.521,8.4206,0,0,278902.9258897433,0.9975278641471311
227,0.63901,202610.0,2.9737,429.34,5.6959,0,23339.0,-1.0972e+18,122.89,,16.594,8.4937,0,0,275699.4415246282,0.9975316224704098
228,0.62892,199560.0,2.9907,423.32,5.6635,0,22823.0,-1.1045e+18,122.02,,16.667,8.5668,0,0,272561.36400426424,0.9975348422068124
229,0.61882,196500.0,3.0076,417.3,5.631,0,22307.0,-1.1118e+18,121.15,,16.74,8.6399,0,0,269289.75113700336,0.9975390214786598
230,0.60873,193450.0,3.0245,411.28,5.5986,0,21792.0,-1.1191e+18,120.29,,16.813,8.713,0,0,265913.25644466805,0.9975446992016466
231,0.59864,190400.0,3.0414,405.26,5.5662,0,21276.0,-1.1264e+18,119.42,,16.886,8.7861,0,0,262406.53942034265,0.9975509430935153
232,0.58854,187340.0,3.0583,399.23,5.5337,0,20761.0,-1.1338e+18,118.55,,16.959,8.8592,0,0,258792.9305950359,0.9975581793595358
233,0.57845,184290.0,3.0752,393.21,5.5013,0,20245.0,-1.1411e+18,117.68,,17.032,8.9323,0,0,255046.60819767672,0.9975666966494581
234,0.56835,181240.0,3.0921,387.19,5.4688,0,19729.0,-1.1484e+18,116.82,,17.105,9.0054,0,0,251178.73783238782,0.9975770487078166
235,0.55896,178380.0,3.1087,381.5,5.4225,0,19265.0,-1.155e+18,116.0,,17.179,9.0785,0,0,247808.8085953797,0.9975846002453334
236,0.55028,175720.0,3.125,376.15,5.3621,0,18852.0,-1.1609e+18,115.22,,17.252,9.1516,0,0,244945.86583664166,0.9975891485257631
237,0.54159,173060.0,3.1412,370.8,5.3017,0,18439.0,-1.1667e+18,114.45,,17.325,9.2247,0,0,241974.0957339496,0.9975951873073048
238,0.5329,170410.0,3.1575,365.45,5.2413,0,18025.0,-1.1726e+18,113.67,,17.398,9.2978,0,0,238909.05303566146,0.9976016596761387
239,0.52421,167750.0,3.1738,360.1,5.1809,0,17612.0,-1.1785e+18,112.9,,17.471,9.3709,0,0,235761.254412361,0.9976095795256756
240,0.51553,165090.0,3.1901,354.76,5.1205,0,17199.0,-1.1843e+18,112.12,,17.544,9.444,0,0,232516.76541079328,0.9976178838855007
241,0.50684,162430.0,3.2063,349.41,5.0601,0,16786.0,-1.1902e+18,111.35,,17.617,9.5171,0,0,229161.1242374372,0.9976278615253489
242,0.49815,159770.0,3.2226,344.06,4.9997,0,16373.0,-1.1961e+18,110.57,,17.69,9.5902,0,0,225721.01178193217,0.997638317449758
243,0.48958,157150.0,3.2388,338.77,4.9366,0,15967.0,-1.2018e+18,109.8,,17.763,9.6633,0,0,222265.60349832795,0.9976495176228417
244,0.48224,154880.0,3.2544,334.13,4.8448,0,15640.0,-1.2065e+18,109.11,,17.836,9.7364,0,0,219740.66222977178,0.9976550111275827
245,0.47489,152610.0,3.27,329.49,4.753,0,15312.0,-1.2111e+18,108.42,,17.91,9.8095,0,0,217126.90920761184,0.997661426516549
246,0.46754,150340.0,3.2856,324.85,4.6613,0,14984.0,-1.2158e+18,107.73,,17.983,9.8826,0,0,214437.5922199041,0.9976686501390858
247,0.4602,148070.0,3.3011,320.21,4.5695,0,14657.0,-1.2204e+18,107.04,,18.056,9.9557,0,0,211674.21523008728,0.9976765585482983
248,0.45285,145800.0,3.3167,315.57,4.4777,0,14329.0,-1.2251e+18,106.35,,18.129,10.029,0,0,208832.2788794691,0.9976855034171304
249,0.4455,143530.0,3.3323,310.93,4.386,0,14002.0,-1.2297e+18,105.66,,18.202,10.102,0,0,205927.5785845463,0.9976952026283319
250,0.43815,141260.0,3.3479,306.29,4.2942,0,13674.0,-1.2344e+18,104.97,,18.275,10.175,0,0,202930.34510151597,0.997706023395195
251,0.43081,138990.0,3.3635,301.65,4.2024,0,13347.0,-1.239e+18,104.27,,18.348,10.248,0,0,199869.37408563597,0.9977170390834694
252,0.42374,136800.0,3.38,297.15,4.0816,0,13037.0,-1.2434e+18,103.57,,18.421,10.321,0,0,197085.6185417783,0.9977261225884114
253,0.41685,134660.0,3.3971,292.75,3.9422,0,12739.0,-1.2477e+18,102.85,,18.494,10.394,0,0,194471.0948584595,0.9977327564689441
254,0.40996,132530.0,3.4142,288.35,3.8028,0,12441.0,-1.2519e+18,102.13,,18.567,10.467,0,0,191778.04082614538,0.9977403103764012
255,0.40307,130390.0,3.4313,283.94,3.6633,0,12143.0,-1.2561e+18,101.41,,18.64,10.54,0,0,189005.78471058377,0.9977488291584242
256,0.39599,128190.0,3.4492,279.4,3.4893,0,11842.0,-1.2604e+18,100.67,,18.714,10.614,0,0,186189.5109211895,0.9977576382022166
257,0.38855,125870.0,3.4685,274.57,3.2481,0,11534.0,-1.2648e+18,99.894,,18.787,10.687,0,0,183319.61962209857,0.9977665534451263
258,0.3811,123540.0,3.4877,269.75,3.007,0,11227.0,-1.2691e+18,99.116,,18.86,10.76,0,0,180361.89326139347,0.9977763233382411
259,0.37366,121220.0,3.507,264.92,2.7658,0,10919.0,-1.2735e+18,98.339,,18.933,10.833,0,0,177303.68775967677,0.9977875985066609
260,0.36617,118890.0,3.5269,260.07,2.5255,0,10609.0,-1.2779e+18,97.545,,19.006,10.906,0,0,174174.01041497066,0.9977994934284795
261,0.35802,116410.0,3.554,254.89,2.297,0,10268.0,-1.2828e+18,96.537,,19.079,10.979,0,0,171097.31615750343,0.9978053679776353
262,0.34987,113930.0,3.5812,249.7,2.0684,0,9926.9,-1.2876e+18,95.529,,19.152,11.052,0,0,167880.14192674714,0.9978129930239944
263,0.33871,110350.0,3.6067,242.15,1.757,0,9512.9,-1.2935e+18,94.528,,19.225,11.125,0,0,163119.3935100786,0.9978395364830861
264,0.3273,106670.0,3.632,234.4,1.4387,0,9092.9,-1.2994e+18,93.527,,19.298,11.198,0,0,158059.89648970682,0.9978705306896707
265,0.33153,106280.0,3.5344,233.95,0.96754,0,9478.9,-1.294e+18,96.164,,19.372,11.271,0,0,156332.49927557824,0.9979515318854977
266,0.34028,106830.0,3.4012,235.61,0.45215,0,10098.0,-1.2852e+18,99.851,,19.445,11.345,0,0,154654.5338805021,0.9980426785087593
267,0.45055,130160.0,2.7278,248.5,0.49131,0,22697.0,-1.1063e+18,144.64,,19.518,11.418,0,0,227732.60913239353,0.9985354164677209
268,0.62106,167010.0,1.7337,268.05,0.8595,0,42404.0,-8.2641e+17,213.8,,19.591,11.491,0,0,185329.2853992531,0.9993011416452842
269,0.91554,239010.0,0.90158,252.07,0.96168,0,79834.0,-2.9489e+17,283.96,,19.664,11.564,0,0,135285.7706408714,0.9997368600731189
270,1.2186,317540.0,0.46702,209.74,0.9925,0,119720.0,2.7145e+17,330.54,,19.737,11.637,0,0,139027.68376244744,1.0000312539557366
271,1.2966,338680.0,0.39462,191.55,1.2781,0,129810.0,4.1478e+17,337.08,,19.81,11.71,0,0,144528.13359446623,1.000078408731426
272,1.3,339170.0,0.38043,185.31,1.4229,0,130380.0,4.2295e+17,337.71,,19.883,11.783,0,0,144081.2497642099,1.0000828505842612
273,1.3039,339690.0,0.36411,178.04,1.6186,0,131010.0,4.3187e+17,338.32,,19.956,11.856,0,0,143583.5518488411,1.0000872067986697
274,1.3125,341290.0,0.34105,168.08,1.8591,0,132210.0,4.4889e+17,339.16,,20.029,11.929,0,0,143297.5039176129,1.000093457988937
275,1.3234,343440.0,0.31714,157.76,3.314,0,133610.0,4.6882e+17,339.95,,20.103,12.002,0,0,143261.07415876162,1.0000995804753823
276,1.3298,344240.0,0.29787,148.86,3.8689,0,134350.0,4.7922e+17,340.17,,20.176,12.076,0,0,142885.85265353948,1.0001015676319462
277,1.3361,345030.0,0.27863,139.97,4.4167,0,135070.0,4.8954e+17,340.39,,20.249,12.149,0,0,142558.11799248686,1.000103550640807
278,1.3393,345560.0,0.26449,133.21,4.5718,0,135550.0,4.9636e+17,340.77,,20.322,12.222,0,0,142308.41324823836,1.00010638543899
279,1.342,346040.0,0.25139,126.9,4.6463,0,135980.0,5.0245e+17,341.18,,20.395,12.295,0,0,142094.56275902796,1.0001093770992544
280,1.3446,346510.0,0.23829,120.58,4.7208,0,136410.0,5.0854e+17,341.59,,20.468,12.368,0,0,141912.4584386337,1.000112371226648
281,1.3472,346990.0,0.22519,114.27,4.7954,0,136840.0,5.1464e+17,342.0,,20.541,12.441,0,0,141762.11404876152,1.0001153677693293
282,1.3488,347220.0,0.21175,107.65,4.7852,0,137150.0,5.1909e+17,342.38,,20.614,12.514,0,0,141505.5758941917,1.0001180689502123
283,1.3493,347200.0,0.19794,100.69,4.682,0,137340.0,5.2175e+17,342.73,,20.687,12.587,0,0,141145.85643629625,1.0001204699246333
284,1.3497,347170.0,0.18413,93.726,4.5788,0,137530.0,5.244e+17,343.07,,20.76,12.66,0,0,140823.52750723812,1.0001228033620517
285,1.3502,347140.0,0.17032,86.766,4.4755,0,137720.0,5.2705e+17,343.42,,20.833,12.733,0,0,140538.4523102631,1.000125196388298
286,1.3506,347070.0,0.15662,79.847,4.3661,0,137880.0,5.2935e+17,343.73,,20.907,12.807,0,0,140263.36659472118,1.000127304695684
287,1.3501,346700.0,0.14368,73.223,4.2128,0,137860.0,5.2908e+17,343.81,,20.98,12.88,0,0,139863.5673612701,1.0001277900328722
288,1.3496,346330.0,0.13073,66.599,4.0595,0,137840.0,5.2882e+17,343.89,,21.053,12.953,0,0,139496.96252462984,1.0001282746959248
289,1.3491,345960.0,0.11779,59.975,3.9062,0,137820.0,5.2856e+17,343.98,,21.126,13.026,0,0,139163.89814911853,1.0001288215297817
290,1.3486,345580.0,0.10485,53.352,3.7529,0,137800.0,5.283e+17,344.06,,21.199,13.099,0,0,138863.92270652557,1.0001293047721076
291,1.3493,345290.0,0.096266,48.992,3.2693,0,137750.0,5.2757e+17,343.73,,21.272,13.172,0,0,138646.14094803124,1.000127181754618
292,1.3505,345010.0,0.089209,45.426,2.6697,0,137690.0,5.2668e+17,343.27,,21.345,13.245,0,0,138458.98817950743,1.0001242188556794
293,1.3518,344740.0,0.082151,41.861,2.0702,0,137630.0,5.2578e+17,342.81,,21.418,13.318,0,0,138281.6442435152,1.0001212409010132
294,1.353,344460.0,0.075093,38.296,1.4706,0,137560.0,5.2489e+17,342.34,,21.491,13.391,0,0,138104.05832305428,1.0001181748953702
295,1.3565,344700.0,0.070127,35.84,0.96279,0,137690.0,5.2668e+17,341.78,,21.564,13.464,0,0,138164.84688827643,1.000114684084117
296,1.364,345850.0,0.068921,35.377,0.61986,0,138150.0,5.3329e+17,341.04,,21.638,13.538,0,0,138610.17575247193,1.0001102565201696
297,1.3716,347000.0,0.067714,34.913,0.27692,0,138620.0,5.399e+17,340.3,,21.711,13.611,0,0,139065.6992009994,1.0001057575986525
298,1.3792,348140.0,0.066507,34.45,-0.06601,0,139090.0,5.4651e+17,339.56,,21.784,13.684,0,0,139521.3991008774,1.0001011777805178
299,1.3868,349290.0,0.065301,33.986,-0.40894,0,139550.0,5.5312e+17,338.82,,21.857,13.757,0,0,139967.26114591735,1.0000965089188742
300,1.3987,351600.0,0.066354,34.793,-0.91607,0,140470.0,5.6613e+17,338.16,,21.93,13.83,0,0,140903.6903471197,1.0000926236890706
301,1.4109,353980.0,0.067537,35.672,-1.4326,0,141410.0,5.7952e+17,337.49,,22.003,13.903,0,0,141862.32583175183,1.0000885822642853
302,1.4231,356350.0,0.068719,36.552,-1.9492,0,142350.0,5.929e+17,336.83,,22.076,13.976,0,0,142821.43827649194,1.0000845085071874
303,1.4353,358730.0,0.069902,37.431,-2.4657,0,143290.0,6.0628e+17,336.16,,22.149,14.049,0,0,143781.060627943,1.0000802596826575
304,1.4472,361520.0,0.071997,38.893,-2.8731,0,144400.0,6.2195e+17,335.95,,22.222,14.122,0,0,144925.01833271858,1.00007937453979
305,1.4588,364690.0,0.074889,40.864,-3.1852,0,145640.0,6.3961e+17,336.13,,22.295,14.195,0,0,146212.98791336414,1.000081413993921
306,1.4705,367860.0,0.07778,42.835,-3.4973,0,146890.0,6.5727e+17,336.31,,22.369,14.269,0,0,147513.46047311072,1.000083479240602
307,1.4821,371020.0,0.080672,44.805,-3.8094,0,148130.0,6.7494e+17,336.49,,22.442,14.342,0,0,148806.43077434727,1.0000855584294743
308,1.4938,374190.0,0.083563,46.776,-4.1215,0,149370.0,6.926e+17,336.66,,22.515,14.415,0,0,150101.9507204038,1.0000875823604438
309,1.5054,377350.0,0.086455,48.747,-4.4336,0,150620.0,7.1027e+17,336.84,,22.588,14.488,0,0,151410.15231848767,1.0000897066663468
310,1.5171,380520.0,0.089346,50.718,-4.7457,0,151860.0,7.2793e+17,337.02,,22.661,14.561,0,0,152710.94373418228,1.000091844416907
311,1.5287,383690.0,0.092238,52.688,-5.0578,0,153100.0,7.456e+17,337.2,,22.734,14.634,0,0,154014.45696038313,1.0000940016582802
312,1.5404,386850.0,0.095129,54.659,-5.3699,0,154350.0,7.6326e+17,337.38,,22.807,14.707,0,0,155330.76228431455,1.000096184812125
313,1.5474,388760.0,0.1001,57.781,-5.786,0,155060.0,7.7336e+17,337.39,,22.88,14.78,0,0,156151.20788718617,1.0000967230893831
314,1.552,389980.0,0.10621,61.536,-6.2593,0,155480.0,7.793e+17,337.31,,22.953,14.853,0,0,156712.2080878718,1.0000963776558809
315,1.5566,391190.0,0.11233,65.292,-6.7326,0,155900.0,7.8523e+17,337.22,,23.027,14.926,0,0,157282.49601369558,1.0000959506437495
316,1.5611,392410.0,0.11844,69.048,-7.206,0,156310.0,7.9116e+17,337.14,,23.1,15.0,0,0,157851.57660789666,1.0000955906829379
317,1.5657,393620.0,0.12456,72.803,-7.6793,0,156730.0,7.971e+17,337.06,,23.173,15.073,0,0,158440.23024969,1.0000952332061177
318,1.5702,394840.0,0.13067,76.559,-8.1527,0,157150.0,8.0303e+17,336.97,,23.246,15.146,0,0,159037.91751784395,1.0000947932532194
319,1.5748,396050.0,0.13679,80.315,-8.626,0,157570.0,8.0897e+17,336.89,,23.319,15.219,0,0,159645.29096999633,1.000094427593038
320,1.5794,397270.0,0.1429,84.07,-9.0994,0,157990.0,8.149e+17,336.81,,23.392,15.292,0,0,160261.8441258537,1.0000940579778517
321,1.5839,398480.0,0.14902,87.826,-9.5727,0,158400.0,8.2083e+17,336.72,,23.465,15.365,0,0,160878.1347122564,1.0000935987987598
322,1.5858,399060.0,0.15727,92.76,-10.035,0,158510.0,8.223e+17,336.54,,23.538,15.438,0,0,161273.7883443516,1.0000922344785603
323,1.5866,399360.0,0.16647,98.215,-10.492,0,158470.0,8.2178e+17,336.3,,23.611,15.511,0,0,161568.13088849874,1.0000902955482784
324,1.5873,399660.0,0.17567,103.67,-10.95,0,158430.0,8.2126e+17,336.07,,23.684,15.584,0,0,161881.8824761216,1.0000884316255632
325,1.5881,399960.0,0.18487,109.13,-11.407,0,158400.0,8.2074e+17,335.83,,23.757,15.657,0,0,162225.36135276256,1.0000864884038363
326,1.5888,400260.0,0.19407,114.58,-11.865,0,158360.0,8.2022e+17,335.6,,23.831,15.731,0,0,162578.18777720648,1.0000846147670175
327,1.5895,400560.0,0.20327,120.04,-12.322,0,158320.0,8.197e+17,335.37,,23.904,15.804,0,0,162950.66567112983,1.000082736421044
328,1.5903,400860.0,0.21247,125.49,-12.78,0,158290.0,8.1918e+17,335.13,,23.977,15.877,0,0,163353.20626654234,1.0000807776839626
329,1.591,401160.0,0.22167,130.95,-13.237,0,158250.0,8.1865e+17,334.9,,24.05,15.95,0,0,163765.2910942562,1.0000788895316501
330,1.5917,401460.0,0.23087,136.4,-13.694,0,158210.0,8.1813e+17,334.67,,24.123,16.023,0,0,164197.3138339889,1.0000769966254124
331,1.5915,401580.0,0.24146,142.54,-14.089,0,158020.0,8.1544e+17,334.31,,24.196,16.096,0,0,164569.507373313,1.000073961100107
332,1.5909,401620.0,0.2527,149.01,-14.453,0,157760.0,8.1174e+17,333.89,,24.269,16.169,0,0,164931.6053706738,1.0000703926594012
333,1.5903,401650.0,0.26394,155.47,-14.818,0,157500.0,8.0803e+17,333.47,,24.342,16.242,0,0,165322.21862858138,1.000066816353053
334,1.5896,401690.0,0.27518,161.93,-15.183,0,157240.0,8.0433e+17,333.05,,24.415,16.315,0,0,165741.44644087699,1.0000632321588996
335,1.589,401730.0,0.28642,168.4,-15.548,0,156980.0,8.0062e+17,332.63,,24.489,16.389,0,0,166189.39807738236,1.0000596400547124
336,1.5883,401760.0,0.29766,174.86,-15.912,0,156720.0,7.9692e+17,332.22,,24.562,16.462,0,0,166666.19134063073,1.000056123437097
337,1.5877,401800.0,0.3089,181.32,-16.277,0,156460.0,7.9321e+17,331.8,,24.635,16.535,0,0,167171.95827545464,1.0000525157743605
338,1.587,401830.0,0.32014,187.78,-16.642,0,156200.0,7.8951e+17,331.38,,24.708,16.608,0,0,167706.83675128955,1.0000489001358233
339,1.5864,401870.0,0.33138,194.25,-17.006,0,155940.0,7.858e+17,330.96,,24.781,16.681,0,0,168270.9759889767,1.0000452764989995
340,1.5857,401950.0,0.34313,200.9,-17.179,0,155620.0,7.8135e+17,330.43,,24.854,16.754,0,0,168839.8807383857,1.0000406947074763
341,1.585,402060.0,0.3552,207.67,-17.228,0,155270.0,7.7641e+17,329.84,,24.927,16.827,0,0,169434.12594946605,1.0000355801923477
342,1.5843,402180.0,0.36728,214.44,-17.277,0,154930.0,7.7147e+17,329.25,,25.0,16.9,0,0,170073.6226206069,1.0000304509815883
343,1.5836,402290.0,0.37936,221.2,-17.327,0,154580.0,7.6653e+17,328.65,,25.073,16.973,0,0,170735.87435158694,1.00002521590005
344,1.5829,402400.0,0.39144,227.97,-17.376,0,154230.0,7.616e+17,328.06,,25.146,17.046,0,0,171431.987659834,1.0000200495181426
345,1.5822,402510.0,0.40352,234.74,-17.425,0,153880.0,7.5666e+17,327.46,,25.219,17.119,0,0,172162.1770193162,1.0000147786948734
346,1.5815,402630.0,0.41559,241.51,-17.474,0,153540.0,7.5172e+17,326.87,,25.293,17.193,0,0,172936.9519784469,1.000009578304616
347,1.5808,402740.0,0.42767,248.28,-17.524,0,153190.0,7.4678e+17,326.27,,25.366,17.266,0,0,173736.01606855908,1.000004271066859
348,1.5801,402850.0,0.43975,255.05,-17.573,0,152840.0,7.4185e+17,325.68,,25.439,17.339,0,0,174569.85892191186,0.9999990341955215
349,1.5783,402720.0,0.45234,261.75,-17.515,0,152340.0,7.3474e+17,324.99,,25.512,17.412,0,0,175320.57096691092,0.9999928891790401
350,1.5751,402320.0,0.4655,268.36,-17.339,0,151670.0,7.2523e+17,324.2,,25.585,17.485,0,0,175972.70717711747,0.9999858394375327
351,1.572,401920.0,0.47865,274.98,-17.162,0,151000.0,7.1573e+17,323.4,,25.658,17.558,0,0,176660.35648848346,0.9999786865702391
352,1.5688,401520.0,0.49181,281.59,-16.986,0,150330.0,7.0622e+17,322.61,,25.731,17.631,0,0,177385.84666315487,0.9999716109979462
353,1.5657,401120.0,0.50497,288.2,-16.81,0,149660.0,6.9672e+17,321.82,,25.804,17.704,0,0,178148.1941669785,0.9999645229654153
354,1.5625,400720.0,0.51812,294.82,-16.634,0,148990.0,6.8721e+17,321.02,,25.877,17.777,0,0,178946.29496008187,0.9999573304524133
355,1.5594,400320.0,0.53128,301.43,-16.458,0,148320.0,6.7771e+17,320.23,,25.951,17.851,0,0,179782.71054187283,0.9999502172993561
356,1.5563,399920.0,0.54444,308.05,-16.281,0,147650.0,6.682e+17,319.43,,26.024,17.924,0,0,180656.39724688217,0.9999429987612325
357,1.5531,399520.0,0.55759,314.66,-16.105,0,146990.0,6.587e+17,318.64,,26.097,17.997,0,0,181578.52796034724,0.9999358569193701
358,1.5491,398930.0,0.57093,321.0,-15.894,0,146220.0,6.478e+17,317.8,,26.17,18.07,0,0,182427.21452526405,0.9999282804895692
