,Density,Energy,Mach,Momentum:0,Momentum:1,Momentum:2,Pressure,Pressure_Coefficient,Temperature,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2,Ptot,Z
355,1.5546,398640.0,0.52231,295.61,-16.408,0,148060.0,6.7399e+17,320.66,,25.951,17.851,0,0,178345.1127105857,0.9999542655852778
356,1.5515,398250.0,0.53538,302.2,-16.253,0,147410.0,6.647e+17,319.88,,26.024,17.924,0,0,179198.2314883772,0.9999472638038752
357,1.5484,397860.0,0.54846,308.78,-16.097,0,146750.0,6.5541e+17,319.1,,26.097,17.997,0,0,180077.29067378072,0.9999402532717766
358,1.5446,397280.0,0.56172,315.12,-15.907,0,146010.0,6.4478e+17,318.27,,26.17,18.07,0,0,180918.24498572203,0.9999327970742463
359,1.5386,396220.0,0.57544,320.8,-15.626,0,145010.0,6.3071e+17,317.31,,26.243,18.143,0,0,181533.2583076797,0.9999242333338872
360,1.5326,395170.0,0.58917,326.49,-15.345,0,144020.0,6.1664e+17,316.35,,26.316,18.216,0,0,182195.19676888295,0.9999156708836539
361,1.5266,394110.0,0.6029,332.18,-15.063,0,143030.0,6.0257e+17,315.39,,26.389,18.289,0,0,182890.18185909948,0.9999071147525467
362,1.5206,393060.0,0.61662,337.86,-14.782,0,142040.0,5.8849e+17,314.43,,26.462,18.362,0,0,183616.597643411,0.9998985656711475
363,1.5146,392000.0,0.63035,343.55,-14.501,0,141050.0,5.7442e+17,313.47,,26.535,18.435,0,0,184377.219100697,0.9998900243884029
364,1.5087,390940.0,0.64407,349.24,-14.22,0,140060.0,5.6035e+17,312.51,,26.608,18.508,0,0,185168.92609716934,0.999881491672067
365,1.5027,389890.0,0.6578,354.92,-13.939,0,139070.0,5.4628e+17,311.55,,26.681,18.581,0,0,185994.6339794956,0.9998729683091578
366,1.4967,388830.0,0.67153,360.61,-13.658,0,138080.0,5.3221e+17,310.59,,26.755,18.655,0,0,186852.699452359,0.9998644551064244
367,1.4906,387760.0,0.68525,366.26,-13.375,0,137080.0,5.1805e+17,309.63,,26.828,18.728,0,0,187727.6403626378,0.9998559631121243
368,1.4821,386060.0,0.69915,370.47,-13.025,0,135830.0,5.0034e+17,308.52,,26.901,18.801,0,0,188317.89412825907,0.9998462642277022
369,1.4736,384370.0,0.71305,374.69,-12.676,0,134590.0,4.8263e+17,307.42,,26.974,18.874,0,0,188946.27759866716,0.9998366882680936
370,1.4651,382670.0,0.72694,378.9,-12.327,0,133340.0,4.6492e+17,306.31,,27.047,18.947,0,0,189582.62790363358,0.9998270599881872
371,1.4566,380970.0,0.74084,383.12,-11.978,0,132090.0,4.4722e+17,305.2,,27.12,19.02,0,0,190243.73804573264,0.9998174698408148
372,1.4481,379280.0,0.75474,387.34,-11.628,0,130850.0,4.2951e+17,304.09,,27.193,19.093,0,0,190941.94869773398,0.9998079053169308
373,1.4396,377580.0,0.76863,391.55,-11.279,0,129600.0,4.118e+17,302.99,,27.266,19.166,0,0,191645.84823837306,0.9997984989361177
374,1.4311,375880.0,0.78253,395.77,-10.93,0,128350.0,3.9409e+17,301.88,,27.339,19.239,0,0,192372.93757381995,0.9997890344274364
375,1.4226,374190.0,0.79642,399.98,-10.581,0,127110.0,3.7639e+17,300.77,,27.413,19.312,0,0,193134.09555023813,0.9997795988460576
376,1.414,372490.0,0.81032,404.2,-10.231,0,125860.0,3.5868e+17,299.66,,27.486,19.386,0,0,193902.31210122237,0.9997702274927733
377,1.4045,370510.0,0.82401,407.28,-9.8832,0,124540.0,3.3998e+17,298.51,,27.559,19.459,0,0,194539.1527385568,0.9997606187107081
378,1.3946,368410.0,0.83762,409.88,-9.5354,0,123200.0,3.2086e+17,297.33,,27.632,19.532,0,0,195142.66737605762,0.9997507942102949
379,1.3846,366300.0,0.85122,412.49,-9.1875,0,121850.0,3.0175e+17,296.15,,27.705,19.605,0,0,195740.28963494988,0.9997410551393515
380,1.3747,364200.0,0.86483,415.1,-8.8397,0,120500.0,2.8263e+17,294.97,,27.778,19.678,0,0,196350.81457488568,0.9997313854991213
381,1.3647,362100.0,0.87843,417.7,-8.4919,0,119160.0,2.6352e+17,293.79,,27.851,19.751,0,0,196985.7660792017,0.9997217652458437
382,1.3548,360000.0,0.89204,420.31,-8.1441,0,117810.0,2.444e+17,292.61,,27.924,19.824,0,0,197615.53988931607,0.9997122425623727
383,1.3448,357900.0,0.90564,422.91,-7.7962,0,116460.0,2.2529e+17,291.43,,27.997,19.897,0,0,198251.23886735894,0.9997027986447452
384,1.3349,355790.0,0.91925,425.52,-7.4484,0,115120.0,2.0617e+17,290.25,,28.07,19.97,0,0,198913.43716869323,0.9996934104395914
385,1.325,353690.0,0.93285,428.12,-7.1006,0,113770.0,1.8706e+17,289.07,,28.143,20.043,0,0,199562.4346073491,0.9996841329287794
386,1.3149,351540.0,0.94626,430.27,-6.7739,0,112440.0,1.681e+17,287.89,,28.217,20.117,0,0,200209.22242157266,0.9996748870886836
387,1.3045,349270.0,0.95923,431.46,-6.492,0,111130.0,1.4948e+17,286.72,,28.29,20.19,0,0,200795.67272713213,0.9996657803374712
388,1.2942,347010.0,0.9722,432.64,-6.21,0,109810.0,1.3085e+17,285.54,,28.363,20.263,0,0,201365.04554727804,0.9996566810091742
389,1.2838,344750.0,0.98517,433.83,-5.9281,0,108500.0,1.1223e+17,284.37,,28.436,20.336,0,0,201952.6732494694,0.9996477541178382
390,1.2735,342480.0,0.99814,435.01,-5.6461,0,107190.0,9.3601e+16,283.2,,28.509,20.409,0,0,202539.37101741842,0.9996389222922522
391,1.2631,340220.0,1.0111,436.19,-5.3642,0,105880.0,7.4976e+16,282.02,,28.582,20.482,0,0,203121.25262419126,0.9996300762763778
392,1.2528,337960.0,1.0241,437.38,-5.0822,0,104570.0,5.635e+16,280.85,,28.655,20.555,0,0,203706.6452507811,0.9996214454738445
393,1.2424,335700.0,1.0371,438.56,-4.8002,0,103260.0,3.7725e+16,279.67,,28.728,20.628,0,0,204281.82384249868,0.9996128073167933
394,1.2321,333430.0,1.05,439.75,-4.5183,0,101950.0,1.91e+16,278.5,,28.801,20.701,0,0,204818.21395754078,0.9996043935608231
395,1.2217,331170.0,1.063,440.93,-4.2363,0,100630.0,474340000000000.0,277.33,,28.875,20.774,0,0,205340.37921642294,0.9995961347551305
396,1.2116,328890.0,1.0753,441.17,-4.0305,0,99410.0,-1.6895e+16,276.18,,28.948,20.848,0,0,205873.7591476895,0.999587817086109
397,1.2016,326620.0,1.0876,441.26,-3.8356,0,98200.0,-3.4086e+16,275.03,,29.021,20.921,0,0,206406.86005913196,0.9995795582466596
398,1.1916,324340.0,1.0998,441.36,-3.6408,0,96989.0,-5.1276e+16,273.88,,29.094,20.994,0,0,206889.2828674774,0.999571406355904
399,1.1815,322070.0,1.112,441.46,-3.4459,0,95779.0,-6.8466e+16,272.73,,29.167,21.067,0,0,207347.40566866688,0.9995633567377095
400,1.1715,319790.0,1.1243,441.56,-3.251,0,94568.0,-8.5656e+16,271.58,,29.24,21.14,0,0,207799.55176381816,0.9995554224126866
401,1.1614,317510.0,1.1365,441.66,-3.0561,0,93358.0,-1.0285e+17,270.43,,29.313,21.213,0,0,208197.27767402102,0.999547598387097
402,1.1514,315240.0,1.1487,441.76,-2.8612,0,92147.0,-1.2004e+17,269.28,,29.386,21.286,0,0,208558.87014519997,0.9995398985016037
403,1.1413,312960.0,1.161,441.86,-2.6663,0,90936.0,-1.3723e+17,268.14,,29.459,21.359,0,0,208909.51506089704,0.9995324417688127
404,1.1313,310680.0,1.1732,441.96,-2.4714,0,89726.0,-1.5442e+17,266.99,,29.532,21.432,0,0,209198.65366008383,0.9995249895819145
405,1.1215,308450.0,1.1851,441.78,-2.3042,0,88568.0,-1.7086e+17,265.86,,29.605,21.505,0,0,209494.14639861486,0.9995176286734943
406,1.1123,306280.0,1.1964,441.13,-2.1856,0,87502.0,-1.86e+17,264.78,,29.679,21.579,0,0,209819.13984428992,0.9995104817377615
407,1.103,304120.0,1.2077,440.47,-2.0669,0,86435.0,-2.0114e+17,263.7,,29.752,21.652,0,0,210106.94165532858,0.9995034449417706
408,1.0937,301950.0,1.219,439.82,-1.9482,0,85369.0,-2.1629e+17,262.62,,29.825,21.725,0,0,210360.8115123116,0.9994965107554583
409,1.0844,299780.0,1.2303,439.16,-1.8295,0,84303.0,-2.3143e+17,261.54,,29.898,21.798,0,0,210576.81135260017,0.9994896886153455
410,1.0752,297620.0,1.2417,438.51,-1.7108,0,83237.0,-2.4657e+17,260.45,,29.971,21.871,0,0,210778.71167366285,0.9994828598749087
411,1.0659,295450.0,1.253,437.85,-1.5922,0,82170.0,-2.6171e+17,259.37,,30.044,21.944,0,0,210911.8579328675,0.9994762797738688
412,1.0566,293280.0,1.2643,437.19,-1.4735,0,81104.0,-2.7685e+17,258.29,,30.117,22.017,0,0,211005.20709443127,0.9994698178347681
413,1.0473,291120.0,1.2756,436.54,-1.3548,0,80038.0,-2.9199e+17,257.21,,30.19,22.09,0,0,211054.79178264586,0.9994634845851383
414,1.0381,288950.0,1.2869,435.88,-1.2361,0,78972.0,-3.0713e+17,256.13,,30.263,22.163,0,0,211059.19972847326,0.9994572844907416
415,1.0297,286970.0,1.2973,434.9,-1.1547,0,78042.0,-3.2034e+17,255.14,,30.337,22.236,0,0,211160.43942499178,0.9994513914889945
416,1.0215,285030.0,1.3075,433.82,-1.0834,0,77149.0,-3.3302e+17,254.19,,30.41,22.31,0,0,211276.07006313355,0.9994458387252144
417,1.0133,283100.0,1.3177,432.74,-1.012,0,76256.0,-3.457e+17,253.23,,30.483,22.383,0,0,211356.32924282836,0.9994402595132084
418,1.0052,281160.0,1.3278,431.66,-0.94068,0,75363.0,-3.5838e+17,252.27,,30.556,22.456,0,0,211375.47692949028,0.9994347817711071
419,0.997,279220.0,1.338,430.58,-0.86933,0,74470.0,-3.7106e+17,251.31,,30.629,22.529,0,0,211382.30438055383,0.9994294086854265
420,0.98884,277290.0,1.3482,429.51,-0.79798,0,73577.0,-3.8375e+17,250.35,,30.702,22.602,0,0,211351.02355628964,0.9994241435274559
421,0.98067,275350.0,1.3583,428.43,-0.72663,0,72684.0,-3.9643e+17,249.39,,30.775,22.675,0,0,211256.16540136057,0.9994189896556764
422,0.9725,273420.0,1.3685,427.35,-0.65528,0,71791.0,-4.0911e+17,248.44,,30.848,22.748,0,0,211146.08326808325,0.9994140781217341
423,0.96434,271480.0,1.3787,426.27,-0.58393,0,70897.0,-4.2179e+17,247.48,,30.921,22.821,0,0,210992.25916764452,0.9994091659241983
424,0.9564,269590.0,1.3886,425.18,-0.51775,0,70032.0,-4.3408e+17,246.54,,30.994,22.894,0,0,210811.2295886259,0.9994043864763876
425,0.94979,267990.0,1.3972,424.01,-0.48244,0,69331.0,-4.4403e+17,245.72,,31.068,22.968,0,0,210774.92383083986,0.9993998500686043
426,0.94319,266380.0,1.4058,422.83,-0.44714,0,68630.0,-4.5399e+17,244.9,,31.141,23.041,0,0,210711.03526175674,0.999395388650515
427,0.93658,264780.0,1.4144,421.66,-0.41183,0,67929.0,-4.6394e+17,244.09,,31.214,23.114,0,0,210619.08733337952,0.9993911337232537
428,0.92998,263170.0,1.423,420.48,-0.37652,0,67229.0,-4.7389e+17,243.27,,31.287,23.187,0,0,210501.73215997126,0.9993868197820903
429,0.92337,261570.0,1.4316,419.31,-0.34121,0,66528.0,-4.8384e+17,242.45,,31.36,23.26,0,0,210352.26601438716,0.9993825960876418
430,0.91676,259960.0,1.4403,418.13,-0.3059,0,65827.0,-4.938e+17,241.63,,31.433,23.333,0,0,210197.10043243167,0.999378455905315
431,0.91016,258360.0,1.4489,416.96,-0.27059,0,65126.0,-5.0375e+17,240.82,,31.506,23.406,0,0,209988.11355808313,0.9993745323415648
432,0.90355,256750.0,1.4575,415.78,-0.23528,0,64425.0,-5.137e+17,240.0,,31.579,23.479,0,0,209748.70873548015,0.999370566348229
433,0.89695,255150.0,1.4661,414.61,-0.19998,0,63724.0,-5.2365e+17,239.18,,31.652,23.552,0,0,209478.42626408304,0.9993666907966563
434,0.8915,253820.0,1.4737,413.66,-0.14243,0,63139.0,-5.3197e+17,238.45,,31.725,23.625,0,0,209327.86296287755,0.999362925315753
435,0.88757,252860.0,1.48,413.01,-0.055834,0,62704.0,-5.3814e+17,237.83,,31.799,23.698,0,0,209352.4913329255,0.9993591460116226
436,0.88364,251900.0,1.4864,412.36,0.030768,0,62269.0,-5.4432e+17,237.22,,31.872,23.772,0,0,209386.8924909031,0.9993555297577149
437,0.87972,250940.0,1.4927,411.71,0.11737,0,61834.0,-5.5049e+17,236.6,,31.945,23.845,0,0,209384.26802649908,0.9993518123046357
438,0.87579,249980.0,1.499,411.05,0.20397,0,61400.0,-5.5666e+17,235.99,,32.018,23.918,0,0,209371.2281633517,0.9993482495962482
439,0.87186,249020.0,1.5054,410.4,0.29057,0,60965.0,-5.6284e+17,235.37,,32.091,23.991,0,0,209363.93958717244,0.9993445968038916
440,0.86793,248070.0,1.5117,409.75,0.37717,0,60530.0,-5.6901e+17,234.76,,32.164,24.064,0,0,209319.33882114114,0.9993411116868697
441,0.864,247110.0,1.518,409.1,0.46377,0,60095.0,-5.7519e+17,234.14,,32.237,24.137,0,0,209260.44885125954,0.9993375267442403
442,0.86007,246150.0,1.5244,408.45,0.55037,0,59660.0,-5.8136e+17,233.53,,32.31,24.21,0,0,209210.06584997862,0.9993341118569332
443,0.85614,245190.0,1.5307,407.8,0.63697,0,59226.0,-5.8754e+17,232.91,,32.383,24.283,0,0,209125.62021444392,0.9993305866509834
444,0.85421,244770.0,1.5358,407.82,0.76477,0,58964.0,-5.9125e+17,232.41,,32.456,24.356,0,0,209363.74004247756,0.9993267669863136
445,0.85333,244620.0,1.5404,408.2,0.91403,0,58793.0,-5.9368e+17,231.98,,32.53,24.43,0,0,209806.33300149575,0.999322860318916
446,0.85245,244480.0,1.5449,408.58,1.0633,0,58622.0,-5.9611e+17,231.54,,32.603,24.503,0,0,210223.32595453813,0.9993188082323077
447,0.85156,244340.0,1.5494,408.96,1.2125,0,58451.0,-5.9854e+17,231.1,,32.676,24.576,0,0,210637.5486199055,0.9993147467973031
448,0.85068,244190.0,1.554,409.34,1.3618,0,58280.0,-6.0097e+17,230.66,,32.749,24.649,0,0,211071.84874261546,0.9993106760072678
449,0.84979,244050.0,1.5585,409.71,1.5111,0,58109.0,-6.034e+17,230.22,,32.822,24.722,0,0,211480.44161778584,0.9993065958559421
450,0.84891,243910.0,1.563,410.09,1.6603,0,57938.0,-6.0582e+17,229.79,,32.895,24.795,0,0,211886.17554735197,0.999302646091043
451,0.84803,243770.0,1.5676,410.47,1.8096,0,57767.0,-6.0825e+17,229.35,,32.968,24.868,0,0,212311.90089814505,0.9992985478273814
452,0.84714,243620.0,1.5721,410.85,1.9589,0,57596.0,-6.1068e+17,228.91,,33.041,24.941,0,0,212711.81252291458,0.9992944401891966
453,0.84626,243480.0,1.5766,411.23,2.1081,0,57425.0,-6.1311e+17,228.47,,33.114,25.014,0,0,213108.76752342752,0.9992903231718349
454,0.84613,243500.0,1.5801,411.74,2.1423,0,57325.0,-6.1452e+17,228.11,,33.187,25.087,0,0,213538.371070662,0.999286451680478
455,0.84618,243550.0,1.5833,412.29,2.1505,0,57242.0,-6.157e+17,227.77,,33.26,25.16,0,0,213961.8659605176,0.9992826397143157
456,0.84623,243600.0,1.5865,412.83,2.1586,0,57160.0,-6.1688e+17,227.43,,33.334,25.234,0,0,214388.56781111239,0.9992788011519809
457,0.84627,243660.0,1.5897,413.38,2.1667,0,57077.0,-6.1805e+17,227.09,,33.407,25.307,0,0,214810.97995104603,0.9992749610315869
458,0.84632,243710.0,1.5929,413.92,2.1749,0,56994.0,-6.1923e+17,226.75,,33.48,25.38,0,0,215232.8326585243,0.9992711067640644
459,0.84636,243770.0,1.5961,414.47,2.183,0,56911.0,-6.2041e+17,226.4,,33.553,25.453,0,0,215654.11260552728,0.9992670928845871
460,0.84641,243820.0,1.5994,415.01,2.1911,0,56828.0,-6.2159e+17,226.06,,33.626,25.526,0,0,216097.83046661163,0.9992632094609204
461,0.84646,243870.0,1.6026,415.56,2.1993,0,56745.0,-6.2276e+17,225.72,,33.699,25.599,0,0,216517.97365043662,0.9992593116581959
462,0.8465,243930.0,1.6058,416.1,2.2074,0,56662.0,-6.2394e+17,225.38,,33.772,25.672,0,0,216937.5262795576,0.9992553993991661
463,0.84655,243980.0,1.609,416.65,2.2156,0,56579.0,-6.2512e+17,225.03,,33.845,25.745,0,0,217356.4747837571,0.9992513246321086
464,0.84762,244200.0,1.6114,417.45,2.0638,0,56560.0,-6.2539e+17,224.68,,33.918,25.818,0,0,217836.81431464895,0.9992463823151274
465,0.84881,244440.0,1.6136,418.29,1.8954,0,56547.0,-6.2557e+17,224.32,,33.992,25.892,0,0,218294.59301995303,0.9992411820419711
466,0.84999,244670.0,1.6159,419.13,1.727,0,56534.0,-6.2575e+17,223.96,,34.065,25.965,0,0,218776.01026477807,0.9992359508311741
467,0.85117,244910.0,1.6182,419.96,1.5587,0,56522.0,-6.2594e+17,223.6,,34.138,26.038,0,0,219261.86284500232,0.99923067485997
468,0.85236,245150.0,1.6205,420.8,1.3903,0,56509.0,-6.2612e+17,223.24,,34.211,26.111,0,0,219744.40077174405,0.999225380986783
469,0.85354,245380.0,1.6227,421.64,1.2219,0,56496.0,-6.263e+17,222.87,,34.284,26.184,0,0,220204.25855644484,0.999219902116508
470,0.85472,245620.0,1.625,422.47,1.0535,0,56483.0,-6.2648e+17,222.51,,34.357,26.257,0,0,220687.87472780026,0.999214543818179
471,0.85591,245860.0,1.6273,423.31,0.88516,0,56471.0,-6.2666e+17,222.15,,34.43,26.33,0,0,221175.96010957076,0.9992091394196166
472,0.85709,246090.0,1.6296,424.14,0.71679,0,56458.0,-6.2684e+17,221.79,,34.503,26.403,0,0,221660.69008159474,0.9992037165556473
473,0.85827,246330.0,1.6318,424.98,0.54841,0,56445.0,-6.2702e+17,221.43,,34.576,26.476,0,0,222122.62605020992,0.9991982610955567
474,0.86264,247480.0,1.6277,426.39,0.24474,0,56839.0,-6.2143e+17,221.83,,34.649,26.549,0,0,222710.83447721045,0.9991989783705908
475,0.86725,248700.0,1.6231,427.85,-0.069237,0,57263.0,-6.154e+17,222.28,,34.722,26.622,0,0,223287.60678271583,0.9992001058902675
476,0.87187,249920.0,1.6185,429.31,-0.38322,0,57688.0,-6.0937e+17,222.73,,34.796,26.696,0,0,223855.48840486698,0.9992012691925422
477,0.87648,251150.0,1.6139,430.76,-0.6972,0,58113.0,-6.0334e+17,223.18,,34.869,26.769,0,0,224410.63568009235,0.9992024816505032
478,0.88109,252370.0,1.6092,432.22,-1.0112,0,58538.0,-5.9731e+17,223.64,,34.942,26.842,0,0,224929.27500990775,0.9992038994057467
479,0.8857,253590.0,1.6046,433.67,-1.3252,0,58962.0,-5.9128e+17,224.09,,35.015,26.915,0,0,225455.25381584468,0.9992052214846614
480,0.89031,254810.0,1.6,435.13,-1.6391,0,59387.0,-5.8524e+17,224.54,,35.088,26.988,0,0,225972.56622293338,0.9992065770824446
481,0.89492,256030.0,1.5954,436.59,-1.9531,0,59812.0,-5.7921e+17,224.99,,35.161,27.061,0,0,226477.44471093608,0.999207979115316
482,0.89953,257250.0,1.5907,438.04,-2.2671,0,60237.0,-5.7318e+17,225.45,,35.234,27.134,0,0,226945.72433721778,0.9992095833644099
483,0.90415,258480.0,1.5861,439.5,-2.5811,0,60661.0,-5.6715e+17,225.9,,35.307,27.207,0,0,227422.11551399465,0.9992110891869463
484,0.91342,260860.0,1.5772,442.14,-2.8681,0,61533.0,-5.5477e+17,226.74,,35.38,27.28,0,0,228501.14689101296,0.9992129895118171
485,0.9233,263400.0,1.5678,444.93,-3.1515,0,62463.0,-5.4157e+17,227.64,,35.453,27.354,0,0,229621.1063525574,0.9992152837893132
486,0.93318,265930.0,1.5584,447.72,-3.435,0,63393.0,-5.2836e+17,228.53,,35.527,27.427,0,0,230686.7929740222,0.9992176258438056
487,0.94306,268470.0,1.5489,450.51,-3.7185,0,64323.0,-5.1515e+17,229.43,,35.6,27.5,0,0,231673.749465903,0.9992203225770875
488,0.95294,271010.0,1.5395,453.31,-4.0019,0,65253.0,-5.0195e+17,230.32,,35.673,27.573,0,0,232632.78601277978,0.999223056332148
489,0.96281,273540.0,1.53,456.1,-4.2854,0,66183.0,-4.8874e+17,231.22,,35.746,27.646,0,0,233514.10395000182,0.9992261339220286
490,0.97269,276080.0,1.5206,458.89,-4.5689,0,67113.0,-4.7554e+17,232.11,,35.819,27.719,0,0,234369.3021325359,0.999229238432428
491,0.98257,278620.0,1.5112,461.68,-4.8523,0,68043.0,-4.6233e+17,233.0,,35.892,27.792,0,0,235173.7330089769,0.9992325208862112
492,0.99245,281150.0,1.5017,464.47,-5.1358,0,68973.0,-4.4913e+17,233.9,,35.965,27.865,0,0,235902.01775320893,0.9992361317515134
493,1.0023,283690.0,1.4923,467.27,-5.4193,0,69902.0,-4.3592e+17,234.79,,36.038,27.938,0,0,236603.47895506123,0.9992397663811605
494,1.0166,287340.0,1.4799,470.83,-5.5612,0,71304.0,-4.1602e+17,236.0,,36.111,28.011,0,0,238044.03949514005,0.9992434977378909
495,1.0323,291310.0,1.4666,474.62,-5.6614,0,72844.0,-3.9415e+17,237.3,,36.185,28.084,0,0,239598.32884205057,0.9992475638657996
496,1.0479,295290.0,1.4533,478.41,-5.7615,0,74385.0,-3.7227e+17,238.61,,36.258,28.158,0,0,241040.68248195155,0.9992521970651832
497,1.0635,299260.0,1.44,482.2,-5.8616,0,75925.0,-3.5039e+17,239.91,,36.331,28.231,0,0,242366.94951657054,0.999257091661006
498,1.0792,303240.0,1.4267,486.0,-5.9618,0,77466.0,-3.2851e+17,241.21,,36.404,28.304,0,0,243585.9734154511,0.9992623674132669
499,1.0948,307220.0,1.4134,489.79,-6.0619,0,79007.0,-3.0664e+17,242.51,,36.477,28.377,0,0,244696.93799042504,0.9992680194439885
500,1.1104,311190.0,1.4002,493.58,-6.162,0,80547.0,-2.8476e+17,243.81,,36.55,28.45,0,0,245727.4259098156,0.9992740423616668
501,1.126,315170.0,1.3869,497.37,-6.2622,0,82088.0,-2.6288e+17,245.11,,36.623,28.523,0,0,246629.90597474156,0.9992804040719824
502,1.1417,319140.0,1.3736,501.16,-6.3623,0,83628.0,-2.4101e+17,246.42,,36.696,28.596,0,0,247428.75815536827,0.999287262426047
503,1.1573,323120.0,1.3603,504.95,-6.4624,0,85169.0,-2.1913e+17,247.72,,36.769,28.669,0,0,248132.45835772852,0.99929427990376
504,1.1745,327460.0,1.3473,508.72,-6.583,0,86893.0,-1.9465e+17,249.0,,36.842,28.742,0,0,249352.98435832944,0.9992998314516908
505,1.1927,332060.0,1.3346,512.46,-6.7177,0,88744.0,-1.6836e+17,250.26,,36.916,28.816,0,0,250912.98427623793,0.9993044660135503
506,1.2109,336660.0,1.3219,516.2,-6.8524,0,90595.0,-1.4207e+17,251.52,,36.989,28.889,0,0,252358.74075693174,0.9993095230700129
507,1.2292,341250.0,1.3091,519.95,-6.9871,0,92447.0,-1.1578e+17,252.78,,37.062,28.962,0,0,253665.8870239809,0.9993149804843886
508,1.2474,345850.0,1.2964,523.69,-7.1218,0,94298.0,-8.9494e+16,254.05,,37.135,29.035,0,0,254891.37628672813,0.9993209923597364
509,1.2657,350450.0,1.2836,527.43,-7.2565,0,96149.0,-6.3204e+16,255.31,,37.208,29.108,0,0,255980.80374442256,0.9993272304573392
510,1.2839,355040.0,1.2709,531.18,-7.3912,0,98000.0,-3.6915e+16,256.57,,37.281,29.181,0,0,256997.71695030204,0.9993338348136015
511,1.3021,359640.0,1.2582,534.92,-7.5259,0,99852.0,-1.0626e+16,257.83,,37.354,29.254,0,0,257917.496832115,0.9993407859362771
512,1.3204,364240.0,1.2454,538.66,-7.6606,0,101700.0,1.5663e+16,259.1,,37.427,29.327,0,0,258699.3187033744,0.9993482567666064
513,1.3386,368840.0,1.2327,542.41,-7.7953,0,103550.0,4.1952e+16,260.36,,37.5,29.4,0,0,259423.60967933253,0.9993558896462802
514,1.3563,373330.0,1.2217,546.18,-7.9124,0,105330.0,6.7171e+16,261.44,,37.573,29.473,0,0,260417.18772512802,0.9993615126943454
515,1.3731,377610.0,1.2143,550.01,-7.9951,0,106960.0,9.0305e+16,262.17,,37.646,29.546,0,0,262102.4321386834,0.9993629467103421
516,1.3898,381900.0,1.2069,553.84,-8.0779,0,108590.0,1.1344e+17,262.9,,37.72,29.62,0,0,263734.57741225424,0.9993645983452465
517,1.4066,386180.0,1.1995,557.67,-8.1606,0,110220.0,1.3657e+17,263.64,,37.793,29.693,0,0,265314.54837960406,0.9993666181758529
518,1.4233,390470.0,1.1921,561.5,-8.2433,0,111850.0,1.5971e+17,264.37,,37.866,29.766,0,0,266843.28599999077,0.9993686935111671
519,1.44,394750.0,1.1847,565.33,-8.3261,0,113480.0,1.8284e+17,265.1,,37.939,29.839,0,0,268321.7360427575,0.9993709744924508
520,1.4568,399040.0,1.1773,569.16,-8.4088,0,115100.0,2.0598e+17,265.83,,38.012,29.912,0,0,269727.41031987563,0.9993735113886357
521,1.4735,403320.0,1.1698,572.99,-8.4915,0,116730.0,2.2911e+17,266.56,,38.085,29.985,0,0,271075.5396032806,0.9993761912202579
522,1.4902,407610.0,1.1624,576.82,-8.5742,0,118360.0,2.5224e+17,267.29,,38.158,30.058,0,0,272408.9575573973,0.9993790653959227
523,1.507,411890.0,1.155,580.65,-8.657,0,119990.0,2.7538e+17,268.02,,38.231,30.131,0,0,273696.004254978,0.999382130278307
524,1.5237,416170.0,1.1477,584.49,-8.7388,0,121610.0,2.984e+17,268.74,,38.304,30.204,0,0,274948.4156328702,0.9993852745898607
525,1.5376,419870.0,1.1457,588.94,-8.7749,0,122820.0,3.1553e+17,268.94,,38.378,30.278,0,0,277012.924702417,0.9993823839950835
526,1.5515,423570.0,1.1437,593.38,-8.8109,0,124030.0,3.3266e+17,269.13,,38.451,30.351,0,0,279065.83045869786,0.9993793871201305
527,1.5654,427270.0,1.1417,597.83,-8.847,0,125230.0,3.4979e+17,269.33,,38.524,30.424,0,0,281084.71767231025,0.9993766522797083
528,1.5793,430970.0,1.1397,602.28,-8.883,0,126440.0,3.6692e+17,269.52,,38.597,30.497,0,0,283114.61602398584,0.9993737588155104
529,1.5932,434680.0,1.1377,606.73,-8.9191,0,127650.0,3.8405e+17,269.72,,38.67,30.57,0,0,285133.05601778324,0.999371079632371
530,1.6071,438380.0,1.1357,611.18,-8.9551,0,128850.0,4.0118e+17,269.92,,38.743,30.643,0,0,287117.7954904571,0.9993685019506625
531,1.621,442080.0,1.1337,615.63,-8.9912,0,130060.0,4.1832e+17,270.11,,38.816,30.716,0,0,289113.53687881236,0.9993657625184751
532,1.6349,445780.0,1.1317,620.08,-9.0272,0,131260.0,4.3545e+17,270.31,,38.889,30.789,0,0,291075.7838331739,0.9993632879787541
533,1.6488,449480.0,1.1297,624.53,-9.0632,0,132470.0,4.5258e+17,270.5,,38.962,30.862,0,0,293049.02803061734,0.9993606496373858
534,1.6627,453180.0,1.1277,628.97,-9.0993,0,133680.0,4.6971e+17,270.7,,39.035,30.935,0,0,295011.0701953243,0.9993582296545128
535,1.6746,456410.0,1.1269,633.14,-9.0471,0,134680.0,4.8396e+17,270.79,,39.108,31.008,0,0,296931.11867274065,0.9993549926631448
536,1.6854,459360.0,1.1267,637.15,-8.9425,0,135560.0,4.965e+17,270.82,,39.182,31.082,0,0,298800.03829787066,0.999351322520001
537,1.6962,462310.0,1.1265,641.15,-8.838,0,136450.0,5.0904e+17,270.84,,39.255,31.155,0,0,300690.10598609253,0.9993474401041363
