,Density,Energy,Mach,Momentum:0,Momentum:1,Momentum:2,Pressure,Pressure_Coefficient,Temperature,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2,Ptot,Z
175,2.0749,609450.0,1.8818,1122.1,4.1908,0,122410.0,3.0977e+17,198.64,,12.792,4.6925,0,0,617961.8736126393,0.9973035759269072
176,2.0333,598250.0,1.9,1105.9,4.1522,0,119010.0,2.6141e+17,197.07,,12.866,4.7656,0,0,611204.0809696972,0.997298298449919
177,1.9906,586730.0,1.9198,1089.2,4.0597,0,115510.0,2.1167e+17,195.37,,12.939,4.8387,0,0,604329.9479622351,0.9972908122083993
178,1.9461,574630.0,1.9403,1071.3,3.8429,0,111900.0,1.6051e+17,193.6,,13.012,4.9118,0,0,596698.067774363,0.9972847952387306
179,1.9015,562570.0,1.962,1053.4,4.1537,0,108300.0,1.094e+17,191.76,,13.085,4.9849,0,0,589160.3262667162,0.997277639858428
180,1.8545,549700.0,1.9847,1034.0,4.0446,0,104570.0,5.6331e+16,189.85,,13.158,5.058,0,0,580782.7234390139,0.997273116691006
181,1.8079,536880.0,2.0065,1014.2,4.3902,0,100960.0,5076300000000000.0,188.01,,13.231,5.1311,0,0,571907.8141974411,0.9972723748355145
182,1.7646,525010.0,2.028,995.81,4.4492,0,97609.0,-4.2472e+16,186.24,,13.304,5.2042,0,0,563698.3501820548,0.9972714215132223
183,1.7215,513190.0,2.0498,977.25,5.2212,0,94322.0,-8.9144e+16,184.47,,13.377,5.2773,0,0,555386.8296215017,0.9972716836571812
184,1.6789,501450.0,2.0727,958.7,5.5159,0,91088.0,-1.3508e+17,182.62,,13.45,5.3504,0,0,547289.4323149995,0.9972692736999517
185,1.6364,489740.0,2.0958,940.17,5.6738,0,87864.0,-1.8086e+17,180.76,,13.524,5.4235,0,0,538690.1623250825,0.9972692478649694
186,1.5936,477860.0,2.1202,921.1,5.7533,0,84662.0,-2.2632e+17,178.82,,13.597,5.4966,0,0,530148.269288068,0.9972676917320008
187,1.5508,465950.0,2.1449,901.9,5.8154,0,81467.0,-2.717e+17,176.86,,13.67,5.5697,0,0,521072.3258391479,0.9972684422179348
188,1.5081,453990.0,2.1705,882.34,5.7995,0,78341.0,-3.1609e+17,174.85,,13.743,5.6428,0,0,512102.39115983946,0.9972679725330985
189,1.4654,442040.0,2.1963,862.68,5.7639,0,75234.0,-3.6022e+17,172.84,,13.816,5.7159,0,0,502592.54994323,0.9972707697883346
190,1.4235,430250.0,2.2228,843.02,5.6723,0,72239.0,-4.0274e+17,170.81,,13.889,5.789,0,0,493364.893192473,0.9972724788462506
191,1.3818,418500.0,2.2496,823.36,5.5649,0,69276.0,-4.4482e+17,168.77,,13.962,5.8621,0,0,483712.6544044732,0.9972765985728751
192,1.3415,407110.0,2.2771,804.07,5.4388,0,66449.0,-4.8496e+17,166.72,,14.035,5.9352,0,0,474517.5038020331,0.9972790560681642
193,1.3017,395820.0,2.3049,784.89,5.3068,0,63666.0,-5.2449e+17,164.65,,14.108,6.0083,0,0,464983.8101846313,0.9972829026316073
194,1.2641,385080.0,2.3309,766.29,5.22,0,61119.0,-5.6065e+17,162.75,,14.181,6.0814,0,0,455777.1083493621,0.9972901134443606
195,1.2272,374530.0,2.3564,747.89,5.149,0,58655.0,-5.9564e+17,160.89,,14.254,6.1545,0,0,446346.7265014688,0.9972998161263696
196,1.1969,365810.0,2.3782,732.53,5.2789,0,56651.0,-6.241e+17,159.34,,14.328,6.2276,0,0,438557.376238502,0.9973087218523355
197,1.1691,357850.0,2.3985,718.43,5.4917,0,54836.0,-6.4987e+17,157.91,,14.401,6.3007,0,0,431292.3060301496,0.9973178728012101
198,1.1435,350540.0,2.4183,705.41,5.5548,0,53175.0,-6.7346e+17,156.55,,14.474,6.3738,0,0,424699.81976436987,0.9973256533042606
199,1.1189,343540.0,2.438,692.92,5.5456,0,51587.0,-6.9601e+17,155.22,,14.547,6.4469,0,0,418314.91117846046,0.9973335535316439
200,1.0947,336660.0,2.4591,680.64,5.909,0,50016.0,-7.1832e+17,153.81,,14.62,6.52,0,0,412169.8310386672,0.9973383039435177
201,1.0707,329840.0,2.4809,668.48,6.4811,0,48455.0,-7.4048e+17,152.35,,14.693,6.5931,0,0,405964.2615791732,0.9973419646481282
202,1.047,323010.0,2.5023,656.13,6.6576,0,46957.0,-7.6175e+17,150.94,,14.766,6.6662,0,0,399804.2313973014,0.9973471627379551
203,1.0235,316170.0,2.5233,643.66,6.5786,0,45500.0,-7.8245e+17,149.55,,14.839,6.7393,0,0,393528.5383755579,0.9973533594609526
204,1.0,309320.0,2.5444,631.18,6.4995,0,44043.0,-8.0314e+17,148.16,,14.912,6.8124,0,0,386940.2444893057,0.9973618345447647
205,0.97655,302480.0,2.5654,618.7,6.4205,0,42586.0,-8.2383e+17,146.77,,14.986,6.8855,0,0,379976.83492921427,0.997372732711903
206,0.9549,296180.0,2.5873,607.2,6.3747,0,41240.0,-8.4294e+17,145.36,,15.059,6.9586,0,0,373908.41764664376,0.9973780197699588
207,0.93503,290400.0,2.61,596.65,6.361,0,40002.0,-8.6053e+17,143.92,,15.132,7.0317,0,0,368706.1217901469,0.9973768277629811
208,0.91517,284620.0,2.6327,586.1,6.3473,0,38763.0,-8.7812e+17,142.49,,15.205,7.1048,0,0,363174.3712880581,0.9973782747575991
209,0.8953,278840.0,2.6554,575.55,6.3336,0,37524.0,-8.957e+17,141.06,,15.278,7.1779,0,0,357317.31505551795,0.997381877051299
210,0.87568,273070.0,2.6768,564.85,6.2136,0,36348.0,-9.124e+17,139.72,,15.351,7.251,0,0,351416.84134781954,0.9973884218791736
211,0.85644,267320.0,2.6962,553.93,5.9406,0,35262.0,-9.2783e+17,138.53,,15.424,7.3241,0,0,345614.55978538614,0.9973991710787272
212,0.8372,261570.0,2.7156,543.02,5.6676,0,34176.0,-9.4325e+17,137.33,,15.497,7.3972,0,0,339557.4588834456,0.997411365518472
213,0.81796,255820.0,2.735,532.1,5.3946,0,33090.0,-9.5868e+17,136.14,,15.57,7.4703,0,0,333242.4888909205,0.99742627383031
214,0.80028,250530.0,2.7533,522.04,5.276,0,32099.0,-9.7276e+17,135.03,,15.643,7.5434,0,0,327385.99666582583,0.9974404597195855
215,0.78652,246430.0,2.7689,514.14,5.5445,0,31345.0,-9.8346e+17,134.12,,15.717,7.6165,0,0,323147.4677056108,0.997448801126101
216,0.77277,242320.0,2.7844,506.24,5.813,0,30591.0,-9.9417e+17,133.22,,15.79,7.6896,0,0,318741.3031373139,0.9974589150645536
217,0.75902,238220.0,2.7999,498.35,6.0814,0,29837.0,-1.0049e+18,132.31,,15.863,7.7627,0,0,314188.4639978936,0.9974697003139933
218,0.74563,234230.0,2.8156,490.66,6.3025,0,29105.0,-1.0153e+18,131.41,,15.936,7.8358,0,0,309762.4156575881,0.9974804615463858
219,0.7342,230840.0,2.8318,484.09,6.2753,0,28488.0,-1.024e+18,130.53,,16.009,7.9089,0,0,306524.7135961807,0.997483488948645
220,0.72276,227460.0,2.848,477.52,6.248,0,27871.0,-1.0328e+18,129.65,,16.082,7.982,0,0,303162.20131594327,0.9974874399689438
221,0.71133,224070.0,2.8643,470.95,6.2207,0,27254.0,-1.0416e+18,128.77,,16.155,8.0551,0,0,299693.4537430133,0.9974923577578898
222,0.69989,220690.0,2.8805,464.37,6.1934,0,26637.0,-1.0503e+18,127.9,,16.228,8.1282,0,0,296077.3261341288,0.9974988737630319
223,0.68845,217300.0,2.8967,457.8,6.1662,0,26020.0,-1.0591e+18,127.02,,16.301,8.2013,0,0,292332.65911932546,0.997505864317769
224,0.67702,213920.0,2.9129,451.23,6.1389,0,25403.0,-1.0678e+18,126.14,,16.374,8.2744,0,0,288458.2494366897,0.9975139636515384
225,0.66558,210530.0,2.9292,444.66,6.1116,0,24786.0,-1.0766e+18,125.26,,16.448,8.3475,0,0,284471.2730088325,0.9975232238042872
226,0.65415,207150.0,2.9454,438.09,6.0843,0,24169.0,-1.0854e+18,124.38,,16.521,8.4206,0,0,280333.29792939045,0.9975336993506775
227,0.64369,204000.0,2.9624,431.9,6.0499,0,23628.0,-1.093e+18,123.5,,16.594,8.4937,0,0,277090.9991912917,0.9975375127371534
228,0.6334,200890.0,2.9795,425.78,6.0143,0,23099.0,-1.1005e+18,122.62,,16.667,8.5668,0,0,273886.76449757605,0.9975410387914506
229,0.62311,197780.0,2.9967,419.66,5.9787,0,22571.0,-1.108e+18,121.74,,16.74,8.6399,0,0,270591.84689369705,0.9975454422337646
230,0.61281,194670.0,3.0138,413.53,5.943,0,22043.0,-1.1156e+18,120.85,,16.813,8.713,0,0,267158.76014576136,0.9975502764863432
231,0.60252,191570.0,3.031,407.41,5.9074,0,21515.0,-1.1231e+18,119.97,,16.886,8.7861,0,0,263620.3642857322,0.997556791566591
232,0.59223,188460.0,3.0481,401.29,5.8718,0,20986.0,-1.1306e+18,119.09,,16.959,8.8592,0,0,259929.73686766924,0.9975645601417198
233,0.58193,185350.0,3.0652,395.16,5.8361,0,20458.0,-1.1381e+18,118.21,,17.032,8.9323,0,0,256127.0740339139,0.9975734094397972
234,0.57164,182240.0,3.0824,389.04,5.8005,0,19930.0,-1.1456e+18,117.33,,17.105,9.0054,0,0,252214.56312107292,0.9975835134102835
235,0.56202,179320.0,3.0993,383.23,5.7476,0,19452.0,-1.1523e+18,116.48,,17.179,9.0785,0,0,248765.79383759585,0.9975905524120394
236,0.55307,176580.0,3.1161,377.72,5.6773,0,19024.0,-1.1584e+18,115.68,,17.252,9.1516,0,0,245832.34974193422,0.9975954257651898
237,0.54412,173840.0,3.1328,372.22,5.6069,0,18597.0,-1.1645e+18,114.88,,17.325,9.2247,0,0,242796.93233177124,0.997601092002613
238,0.53517,171100.0,3.1495,366.72,5.5366,0,18169.0,-1.1706e+18,114.08,,17.398,9.2978,0,0,239648.05070444453,0.9976078511724578
239,0.52621,168360.0,3.1663,361.21,5.4663,0,17742.0,-1.1766e+18,113.28,,17.471,9.3709,0,0,236425.16428065108,0.9976154884125081
240,0.51726,165630.0,3.183,355.71,5.396,0,17314.0,-1.1827e+18,112.48,,17.544,9.444,0,0,233072.20858988806,0.9976243189707035
241,0.50831,162890.0,3.1998,350.21,5.3257,0,16887.0,-1.1888e+18,111.68,,17.617,9.5171,0,0,229643.1382886391,0.9976341217569793
242,0.49936,160150.0,3.2165,344.7,5.2553,0,16459.0,-1.1948e+18,110.88,,17.69,9.5902,0,0,226082.42076130144,0.9976452283240523
243,0.49053,157450.0,3.2332,339.26,5.1822,0,16039.0,-1.2008e+18,110.08,,17.763,9.6633,0,0,222527.0103141924,0.997656386471766
244,0.48294,155100.0,3.2494,334.47,5.079,0,15700.0,-1.2056e+18,109.36,,17.836,9.7364,0,0,219933.1431620633,0.9976616604482184
245,0.47535,152760.0,3.2656,329.69,4.9758,0,15360.0,-1.2105e+18,108.64,,17.91,9.8095,0,0,217244.97648458002,0.9976679023367121
246,0.46776,150420.0,3.2818,324.9,4.8727,0,15020.0,-1.2153e+18,107.92,,17.983,9.8826,0,0,214475.64075671916,0.9976750032554611
247,0.46017,148070.0,3.298,320.11,4.7695,0,14681.0,-1.2201e+18,107.2,,18.056,9.9557,0,0,211638.80314152339,0.9976828443648526
248,0.45259,145730.0,3.3142,315.32,4.6663,0,14341.0,-1.2249e+18,106.48,,18.129,10.029,0,0,208705.20914868187,0.9976917800179662
249,0.445,143380.0,3.3304,310.54,4.5631,0,14002.0,-1.2297e+18,105.76,,18.202,10.102,0,0,205703.0116477414,0.9977015338003613
250,0.43741,141040.0,3.3466,305.75,4.46,0,13662.0,-1.2346e+18,105.04,,18.275,10.175,0,0,202602.4053066399,0.9977124766329304
251,0.42982,138700.0,3.3628,300.96,4.3568,0,13323.0,-1.2394e+18,104.32,,18.348,10.248,0,0,199432.08713782145,0.9977243235467789
252,0.42247,136420.0,3.3802,296.3,4.2237,0,13000.0,-1.244e+18,103.58,,18.421,10.321,0,0,196551.02352036836,0.9977332244249598
253,0.41528,134190.0,3.3984,291.71,4.0714,0,12688.0,-1.2484e+18,102.82,,18.494,10.394,0,0,193838.0165746116,0.9977399391023271
254,0.40809,131960.0,3.4165,287.12,3.919,0,12376.0,-1.2528e+18,102.05,,18.567,10.467,0,0,191026.88184959325,0.9977470253491487
255,0.4009,129730.0,3.4347,282.53,3.7667,0,12065.0,-1.2572e+18,101.29,,18.64,10.54,0,0,188153.99003341608,0.9977556274052509
256,0.3935,127430.0,3.4537,277.77,3.5763,0,11749.0,-1.2617e+18,100.51,,18.714,10.614,0,0,185196.2385410841,0.997765004774528
257,0.38567,124990.0,3.4743,272.7,3.312,0,11425.0,-1.2663e+18,99.68,,18.787,10.687,0,0,182177.86439839908,0.99777391537052
258,0.37785,122540.0,3.4949,267.62,3.0478,0,11102.0,-1.2709e+18,98.852,,18.86,10.76,0,0,179069.96946010846,0.997784081549608
259,0.37002,120100.0,3.5155,262.55,2.7835,0,10778.0,-1.2755e+18,98.023,,18.933,10.833,0,0,175839.5608888424,0.9977957813010616
260,0.36217,117650.0,3.5364,257.45,2.5215,0,10454.0,-1.2801e+18,97.187,,19.006,10.906,0,0,172529.54990685644,0.9978085089847981
261,0.35396,115080.0,3.5605,252.08,2.2886,0,10121.0,-1.2848e+18,96.252,,19.079,10.979,0,0,169251.89836985854,0.9978182641112164
262,0.34574,112500.0,3.5846,246.72,2.0557,0,9788.0,-1.2896e+18,95.318,,19.152,11.052,0,0,165843.8829032953,0.9978298171263322
263,0.33681,109700.0,3.6111,240.82,1.8025,0,9437.9,-1.2945e+18,94.318,,19.225,11.125,0,0,162219.01667730825,0.9978427692305657
264,0.32782,106870.0,3.6378,234.89,1.5475,0,9086.3,-1.2995e+18,93.313,,19.298,11.198,0,0,158431.31285315802,0.9978579311626706
265,0.31874,104010.0,3.6671,228.88,1.3188,0,8731.6,-1.3046e+18,92.23,,19.372,11.271,0,0,154642.7049971419,0.997871019883384
266,0.30866,100840.0,3.7001,222.19,1.0083,0,8346.3,-1.31e+18,91.033,,19.445,11.345,0,0,150420.82928049262,0.9978867748034578
267,0.29719,97236.0,3.7404,214.57,0.66444,0,7909.9,-1.3162e+18,89.612,,19.518,11.418,0,0,145596.83767110523,0.9979042075165231
268,0.65087,173850.0,1.3143,262.21,-4.861,0,47663.0,-7.5173e+17,242.28,,19.591,11.491,0,0,131561.46526717616,0.9995558036387128
269,1.2281,325690.0,0.38134,176.9,1.3657,0,125180.0,3.4902e+17,343.2,,19.664,11.564,0,0,138398.2470764265,1.0001122736785828
270,1.2594,328910.0,0.33898,160.68,1.569,0,127460.0,3.8143e+17,340.76,,19.737,11.637,0,0,138015.33850594843,1.0000998040445042
271,1.2818,331400.0,0.31544,151.72,1.5251,0,128960.0,4.0279e+17,338.76,,19.81,11.71,0,0,138172.87766222682,1.000088577114803
272,1.2939,333290.0,0.29782,144.55,1.4119,0,130080.0,4.1868e+17,338.52,,19.883,11.783,0,0,138341.59303385168,1.0000878436967335
273,1.3038,334870.0,0.28174,137.77,1.2928,0,131030.0,4.3216e+17,338.4,,19.956,11.856,0,0,138460.37376934692,1.0000877352483744
274,1.3128,336120.0,0.2669,131.36,1.137,0,131820.0,4.4331e+17,338.09,,20.029,11.929,0,0,138514.9326477646,1.0000862723625261
275,1.3224,337580.0,0.25464,126.17,1.2062,0,132630.0,4.5478e+17,337.69,,20.103,12.002,0,0,138751.77132774467,1.00008419970682
276,1.3299,338930.0,0.24505,122.06,1.4185,0,133330.0,4.6477e+17,337.55,,20.176,12.076,0,0,139022.5213993669,1.0000837345050375
277,1.3375,340280.0,0.23548,117.95,1.6319,0,134030.0,4.7474e+17,337.41,,20.249,12.149,0,0,139308.17221514735,1.0000832580642567
278,1.3417,341160.0,0.22599,113.54,1.9119,0,134530.0,4.8186e+17,337.61,,20.322,12.222,0,0,139404.1363165778,1.0000849160043657
279,1.3452,341940.0,0.21651,109.07,2.2057,0,134990.0,4.8839e+17,337.88,,20.395,12.295,0,0,139474.39052816515,1.0000870209090258
280,1.3487,342720.0,0.20703,104.61,2.4994,0,135450.0,4.9491e+17,338.15,,20.468,12.368,0,0,139560.1405680418,1.0000891317005343
281,1.3522,343510.0,0.19756,100.14,2.7932,0,135910.0,5.0144e+17,338.42,,20.541,12.441,0,0,139661.85070956097,1.0000912483379991
282,1.3545,343970.0,0.18712,95.048,2.9998,0,136240.0,5.0615e+17,338.68,,20.614,12.514,0,0,139610.5872184913,1.000093212182496
283,1.3553,344080.0,0.17562,89.272,3.1106,0,136430.0,5.0885e+17,338.94,,20.687,12.587,0,0,139400.05990919715,1.00009507770146
284,1.3562,344190.0,0.16412,83.496,3.2214,0,136620.0,5.1155e+17,339.2,,20.76,12.66,0,0,139214.8970155851,1.00009694210734
285,1.357,344300.0,0.15262,77.72,3.3322,0,136810.0,5.1425e+17,339.45,,20.833,12.733,0,0,139055.05857790765,1.0000987391950273
286,1.3578,344380.0,0.14116,71.953,3.4079,0,136980.0,5.1668e+17,339.7,,20.907,12.807,0,0,138901.3268533569,1.0001005202899627
287,1.3575,344210.0,0.12998,66.246,3.2332,0,137020.0,5.1718e+17,339.85,,20.98,12.88,0,0,138648.27640263873,1.00010154093427
288,1.3572,344050.0,0.11879,60.54,3.0584,0,137050.0,5.1768e+17,340.0,,21.053,12.953,0,0,138409.3365169077,1.0001025524888265
289,1.357,343880.0,0.1076,54.834,2.8836,0,137090.0,5.1817e+17,340.15,,21.126,13.026,0,0,138204.91754537632,1.0001035703081114
290,1.3567,343720.0,0.09641,49.128,2.7089,0,137120.0,5.1867e+17,340.3,,21.199,13.099,0,0,138014.7645110614,1.0001045788991638
291,1.3571,343520.0,0.088818,45.267,2.348,0,137100.0,5.1836e+17,340.16,,21.272,13.172,0,0,137859.01698011826,1.0001036438255313
292,1.3577,343320.0,0.082488,42.053,1.9218,0,137060.0,5.1776e+17,339.91,,21.345,13.245,0,0,137714.3170173213,1.0001019672111893
293,1.3583,343120.0,0.076159,38.84,1.4955,0,137020.0,5.1716e+17,339.66,,21.418,13.318,0,0,137577.46159601968,1.0001002861313493
294,1.3589,342920.0,0.06983,35.627,1.0693,0,136980.0,5.1657e+17,339.4,,21.491,13.391,0,0,137448.4153397515,1.0000985342432673
295,1.3612,343150.0,0.065314,33.372,0.68133,0,137100.0,5.1828e+17,339.12,,21.564,13.464,0,0,137510.08707289773,1.0000967609627551
296,1.3666,344170.0,0.064056,32.838,0.36223,0,137510.0,5.2415e+17,338.79,,21.638,13.538,0,0,137905.60915471567,1.000094849478327
297,1.3721,345190.0,0.062797,32.305,0.043133,0,137920.0,5.3002e+17,338.46,,21.711,13.611,0,0,138301.33278213354,1.0000929152512026
298,1.3776,346210.0,0.061538,31.771,-0.27597,0,138340.0,5.359e+17,338.13,,21.784,13.684,0,0,138707.2997945594,1.0000909649596623
299,1.383,347230.0,0.06028,31.238,-0.59507,0,138750.0,5.4177e+17,337.79,,21.857,13.757,0,0,139103.47041569705,1.000088916067158
300,1.3925,349320.0,0.060983,31.805,-0.88886,0,139580.0,5.5356e+17,337.51,,21.93,13.83,0,0,139943.93939500352,1.0000875310270103
301,1.4022,351470.0,0.061798,32.435,-1.1812,0,140440.0,5.657e+17,337.23,,22.003,13.903,0,0,140816.04897688073,1.0000861351743255
302,1.4119,353620.0,0.062614,33.065,-1.4735,0,141290.0,5.7784e+17,336.95,,22.076,13.976,0,0,141678.39678863232,1.0000847021805068
303,1.4216,355770.0,0.06343,33.695,-1.7659,0,142150.0,5.8997e+17,336.67,,22.149,14.049,0,0,142551.02766669806,1.0000832444944014
304,1.4322,358370.0,0.065253,34.95,-2.0798,0,143170.0,6.0457e+17,336.59,,22.222,14.122,0,0,143597.485540311,1.000083291635142
305,1.4435,361360.0,0.067956,36.751,-2.4124,0,144350.0,6.2132e+17,336.69,,22.295,14.195,0,0,144817.50292765678,1.000084732117621
306,1.4548,364360.0,0.070659,38.553,-2.7451,0,145530.0,6.3807e+17,336.8,,22.369,14.269,0,0,146039.61762917772,1.0000862568399305
307,1.4662,367350.0,0.073362,40.354,-3.0778,0,146710.0,6.5481e+17,336.9,,22.442,14.342,0,0,147263.86719305592,1.0000877204287175
308,1.4775,370350.0,0.076065,42.156,-3.4105,0,147890.0,6.7156e+17,337.01,,22.515,14.415,0,0,148490.288912635,1.0000892691825647
309,1.4888,373340.0,0.078768,43.957,-3.7432,0,149070.0,6.8831e+17,337.11,,22.588,14.488,0,0,149718.92048905225,1.0000907557796244
310,1.5001,376340.0,0.081471,45.758,-4.0759,0,150250.0,7.0506e+17,337.22,,22.661,14.561,0,0,150949.79931464096,1.0000923284611123
311,1.5115,379340.0,0.084174,47.56,-4.4086,0,151430.0,7.218e+17,337.32,,22.734,14.634,0,0,152182.96325286292,1.000093837968801
312,1.5228,382330.0,0.086877,49.361,-4.7413,0,152610.0,7.3855e+17,337.43,,22.807,14.707,0,0,153418.44979612518,1.000095434474452
313,1.5305,384370.0,0.091487,52.252,-5.1977,0,153380.0,7.4951e+17,337.42,,22.88,14.78,0,0,154281.24020656405,1.0000958599067287
314,1.5363,385880.0,0.097148,55.744,-5.7222,0,153930.0,7.5727e+17,337.37,,22.953,14.853,0,0,154950.1467434903,1.0000958355436498
315,1.542,387390.0,0.10281,59.236,-6.2468,0,154470.0,7.6504e+17,337.31,,23.027,14.926,0,0,155616.8644939517,1.0000957249883127
316,1.5477,388910.0,0.10847,62.727,-6.7714,0,155020.0,7.728e+17,337.25,,23.1,15.0,0,0,156301.5536641067,1.0000956173877453
317,1.5535,390420.0,0.11413,66.219,-7.2959,0,155570.0,7.8057e+17,337.19,,23.173,15.073,0,0,156994.27796199394,1.0000955062496695
318,1.5592,391930.0,0.11979,69.711,-7.8205,0,156110.0,7.8833e+17,337.13,,23.246,15.146,0,0,157685.02519409193,1.000095385193374
319,1.5649,393440.0,0.12545,73.202,-8.3451,0,156660.0,7.961e+17,337.07,,23.319,15.219,0,0,158394.07738550706,1.0000952669959737
320,1.5706,394950.0,0.13111,76.694,-8.8696,0,157210.0,8.0386e+17,337.01,,23.392,15.292,0,0,159111.43346048996,1.0000951452488305
321,1.5764,396460.0,0.13677,80.186,-9.3942,0,157750.0,8.1163e+17,336.95,,23.465,15.365,0,0,159827.05308100564,1.000095013655138
322,1.5789,397190.0,0.14469,84.925,-9.9048,0,157930.0,8.1411e+17,336.79,,23.538,15.438,0,0,160258.53008963735,1.0000938624269677
323,1.58,397570.0,0.15361,90.218,-10.409,0,157940.0,8.1425e+17,336.58,,23.611,15.511,0,0,160566.402845248,1.000092204813317
324,1.5811,397950.0,0.16252,95.51,-10.913,0,157950.0,8.144e+17,336.37,,23.684,15.584,0,0,160892.1877835778,1.0000905423641628
325,1.5822,398320.0,0.17144,100.8,-11.418,0,157960.0,8.1454e+17,336.16,,23.757,15.657,0,0,161236.6723078572,1.0000888750645973
326,1.5832,398700.0,0.18036,106.1,-11.922,0,157970.0,8.1468e+17,335.95,,23.831,15.731,0,0,161599.59591393865,1.0000872028996584
327,1.5843,399080.0,0.18928,111.39,-12.426,0,157980.0,8.1483e+17,335.74,,23.904,15.804,0,0,161981.04645059764,1.00008552585433
328,1.5854,399460.0,0.19819,116.68,-12.931,0,157990.0,8.1497e+17,335.53,,23.977,15.877,0,0,162380.66878218442,1.0000838439135427
329,1.5865,399830.0,0.20711,121.97,-13.435,0,158000.0,8.1511e+17,335.32,,24.05,15.95,0,0,162799.43351152216,1.0000821570621723
330,1.5876,400210.0,0.21603,127.26,-13.939,0,158010.0,8.1525e+17,335.11,,24.123,16.023,0,0,163237.01532675867,1.0000804652850408
331,1.5876,400380.0,0.22647,133.34,-14.336,0,157860.0,8.1306e+17,334.78,,24.196,16.096,0,0,163605.6134311875,1.0000777106639391
332,1.5871,400450.0,0.23762,139.78,-14.682,0,157630.0,8.0979e+17,334.39,,24.269,16.169,0,0,163954.259396727,1.000074420303448
333,1.5867,400520.0,0.24878,146.23,-15.028,0,157390.0,8.0651e+17,333.99,,24.342,16.242,0,0,164321.09829914328,1.0000710361572505
334,1.5862,400590.0,0.25994,152.67,-15.374,0,157160.0,8.0323e+17,333.6,,24.415,16.315,0,0,164726.55469412805,1.0000677313252715
335,1.5858,400660.0,0.27109,159.11,-15.721,0,156930.0,7.9995e+17,333.21,,24.489,16.389,0,0,165159.71867887882,1.0000644192765304
336,1.5853,400740.0,0.28225,165.55,-16.067,0,156700.0,7.9667e+17,332.82,,24.562,16.462,0,0,165621.91944573933,1.0000610999898627
337,1.5848,400810.0,0.2934,172.0,-16.413,0,156470.0,7.9339e+17,332.42,,24.635,16.535,0,0,166112.02404387482,1.0000576903897995
338,1.5844,400880.0,0.30456,178.44,-16.759,0,156240.0,7.9011e+17,332.03,,24.708,16.608,0,0,166631.4844718221,1.0000543562541044
339,1.5839,400950.0,0.31571,184.88,-17.105,0,156010.0,7.8683e+17,331.64,,24.781,16.681,0,0,167179.08088459013,1.0000510148153514
340,1.5833,401040.0,0.32747,191.55,-17.273,0,155710.0,7.8259e+17,331.14,,24.854,16.754,0,0,167726.18502016083,1.0000467185207322
341,1.5825,401130.0,0.33961,198.37,-17.327,0,155370.0,7.7773e+17,330.56,,24.927,16.827,0,0,168291.4598590525,1.0000417223958202
342,1.5817,401230.0,0.35175,205.19,-17.381,0,155030.0,7.7287e+17,329.99,,25.0,16.9,0,0,168890.38167017436,1.0000367948190176
343,1.581,401320.0,0.36389,212.0,-17.434,0,154680.0,7.6801e+17,329.42,,25.073,16.973,0,0,169512.1702920346,1.0000318493040232
344,1.5802,401420.0,0.37603,218.82,-17.488,0,154340.0,7.6315e+17,328.85,,25.146,17.046,0,0,170178.87051585873,1.0000268907785346
345,1.5795,401510.0,0.38818,225.64,-17.542,0,154000.0,7.5829e+17,328.28,,25.219,17.119,0,0,170880.69355386545,1.0000219165243676
346,1.5787,401610.0,0.40032,232.46,-17.596,0,153660.0,7.5344e+17,327.7,,25.293,17.193,0,0,171616.08529002752,1.0000168396106364
347,1.578,401700.0,0.41246,239.27,-17.649,0,153310.0,7.4858e+17,327.13,,25.366,17.266,0,0,172374.89790408814,1.0000118321748555
348,1.5772,401800.0,0.4246,246.09,-17.703,0,152970.0,7.4372e+17,326.56,,25.439,17.339,0,0,173179.79036655868,1.0000068101877306
349,1.5754,401670.0,0.43724,252.84,-17.65,0,152480.0,7.3676e+17,325.89,,25.512,17.412,0,0,173900.0966389275,1.0000008836143626
350,1.5723,401280.0,0.45042,259.52,-17.481,0,151830.0,7.275e+17,325.13,,25.585,17.485,0,0,174529.72333739072,0.9999941435453629
351,1.5692,400900.0,0.4636,266.2,-17.312,0,151180.0,7.1824e+17,324.36,,25.658,17.558,0,0,175196.19630960154,0.999987302999405
352,1.5661,400510.0,0.47678,272.87,-17.142,0,150530.0,7.0898e+17,323.6,,25.731,17.631,0,0,175899.61489307386,0.9999805403164337
353,1.563,400130.0,0.48996,279.55,-16.973,0,149870.0,6.9972e+17,322.83,,25.804,17.704,0,0,176628.3153009784,0.9999736777726485
354,1.5599,399750.0,0.50314,286.23,-16.804,0,149220.0,6.9046e+17,322.06,,25.877,17.777,0,0,177405.89752518217,0.9999668023807283
355,1.5568,399360.0,0.51632,292.9,-16.634,0,148570.0,6.812e+17,321.3,,25.951,17.851,0,0,178220.81264775453,0.9999600068108135
356,1.5537,398980.0,0.5295,299.58,-16.465,0,147920.0,6.7194e+17,320.53,,26.024,17.924,0,0,179073.2224650057,0.9999531086319675
357,1.5506,398600.0,0.54268,306.26,-16.296,0,147270.0,6.6268e+17,319.76,,26.097,17.997,0,0,179963.29004134506,0.9999461989612453
358,1.5467,398020.0,0.55603,312.67,-16.092,0,146520.0,6.5205e+17,318.95,,26.17,18.07,0,0,180790.34577289954,0.9999389437831951
