,Density,Energy,Mach,Momentum:0,Momentum:1,Momentum:2,Pressure,Pressure_Coefficient,Temperature,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2,Ptot,Z
175,2.0912,614280.0,1.8766,1129.4,5.1023,0,123720.0,3.2838e+17,199.2,,12.792,4.6925,0,0,621502.6848838134,0.9973038509605682
176,2.0395,600270.0,1.8993,1109.2,4.3886,0,119460.0,2.6781e+17,197.21,,12.866,4.7656,0,0,613109.9568152699,0.9972953613597029
177,1.9894,586680.0,1.9223,1089.5,4.0273,0,115340.0,2.0938e+17,195.21,,12.939,4.8387,0,0,604846.9656832515,0.997286484700433
178,1.9409,573500.0,1.9447,1070.0,3.8596,0,111420.0,1.5371e+17,193.28,,13.012,4.9118,0,0,596557.9813326267,0.9972797860435837
179,1.8937,560660.0,1.9678,1051.0,4.1365,0,107610.0,9.9534e+16,191.32,,13.085,4.9849,0,0,588523.5548921278,0.9972720245980504
180,1.8459,547580.0,1.9912,1031.2,3.9778,0,103800.0,4.5485e+16,189.33,,13.158,5.058,0,0,579915.7484892936,0.9972659927354856
181,1.7991,534640.0,2.0129,1011.1,4.2901,0,100200.0,-5741600000000000.0,187.51,,13.231,5.1311,0,0,570879.775046465,0.997266717565323
182,1.7572,523140.0,2.0338,993.26,4.3528,0,96965.0,-5.1613e+16,185.79,,13.304,5.2042,0,0,562883.818227662,0.9972657981240768
183,1.7156,511770.0,2.0551,975.4,5.1137,0,93795.0,-9.6638e+16,184.07,,13.377,5.2773,0,0,554878.4462526916,0.9972658802458538
184,1.6735,500160.0,2.078,957.04,5.407,0,90598.0,-1.4203e+17,182.23,,13.45,5.3504,0,0,546879.7451953418,0.9972633776374835
185,1.6314,488510.0,2.1011,938.59,5.5666,0,87397.0,-1.8749e+17,180.36,,13.524,5.4235,0,0,538299.2651385795,0.9972625926182265
186,1.5889,476710.0,2.1254,919.61,5.6503,0,84225.0,-2.3254e+17,178.43,,13.597,5.4966,0,0,529776.7358247966,0.9972610830392885
187,1.5464,464870.0,2.15,900.51,5.7172,0,81059.0,-2.7749e+17,176.48,,13.67,5.5697,0,0,520721.1100330331,0.9972618812563872
188,1.504,453010.0,2.1754,881.07,5.7059,0,77967.0,-3.2139e+17,174.49,,13.743,5.6428,0,0,511769.66808114987,0.9972617666554524
189,1.4617,441150.0,2.2011,861.55,5.6749,0,74894.0,-3.6504e+17,172.49,,13.816,5.7159,0,0,502332.206027061,0.9972643327370238
190,1.4203,429480.0,2.2274,842.05,5.5874,0,71939.0,-4.07e+17,170.49,,13.889,5.789,0,0,493189.43470829655,0.9972665801914646
191,1.3791,417860.0,2.2538,822.56,5.4839,0,69018.0,-4.4848e+17,168.48,,13.962,5.8621,0,0,483571.94835265755,0.9972710798939478
192,1.3394,406620.0,2.2809,803.48,5.364,0,66237.0,-4.8797e+17,166.46,,14.035,5.9352,0,0,474463.0035481212,0.997273635224748
193,1.3001,395480.0,2.3082,784.54,5.239,0,63501.0,-5.2683e+17,164.43,,14.108,6.0083,0,0,465008.33361546573,0.9972779626962115
194,1.2631,384910.0,2.3338,766.19,5.1625,0,61001.0,-5.6233e+17,162.56,,14.181,6.0814,0,0,455946.41063938953,0.9972849667067544
195,1.2268,374530.0,2.3588,748.06,5.1029,0,58583.0,-5.9666e+17,160.75,,14.254,6.1545,0,0,446641.4447879813,0.9972954678617081
196,1.1968,365910.0,2.3802,732.86,5.2485,0,56606.0,-6.2473e+17,159.22,,14.328,6.2276,0,0,438893.40913241816,0.9973042802186668
197,1.1693,358020.0,2.4003,718.87,5.4788,0,54811.0,-6.5022e+17,157.81,,14.401,6.3007,0,0,431696.87852430623,0.9973136054462628
198,1.144,350780.0,2.4199,705.98,5.5472,0,53169.0,-6.7355e+17,156.46,,14.474,6.3738,0,0,425174.1482635084,0.9973210042326771
199,1.1197,343860.0,2.4393,693.62,5.5375,0,51600.0,-6.9582e+17,155.15,,14.547,6.4469,0,0,418835.0130643457,0.9973290234188951
200,1.0958,337070.0,2.46,681.5,5.896,0,50051.0,-7.1782e+17,153.76,,14.62,6.52,0,0,412738.3916048932,0.9973336745579547
201,1.0722,330340.0,2.4815,669.51,6.4609,0,48513.0,-7.3966e+17,152.33,,14.693,6.5931,0,0,406631.88547696715,0.9973376687981899
202,1.0487,323580.0,2.5026,657.28,6.6388,0,47032.0,-7.607e+17,150.93,,14.766,6.6662,0,0,400530.2793083557,0.9973423630973938
203,1.0254,316790.0,2.5234,644.89,6.5667,0,45587.0,-7.8122e+17,149.56,,14.839,6.7393,0,0,394307.7259781178,0.9973488511787292
204,1.0021,310000.0,2.5442,632.5,6.4947,0,44142.0,-8.0173e+17,148.19,,14.912,6.8124,0,0,387750.17334767873,0.9973575772925023
205,0.97879,303200.0,2.5649,620.11,6.4226,0,42697.0,-8.2225e+17,146.82,,14.986,6.8855,0,0,380825.0514964434,0.9973686812698068
206,0.95724,296930.0,2.5867,608.67,6.3835,0,41357.0,-8.4128e+17,145.42,,15.059,6.9586,0,0,374802.8361013216,0.9973739512955774
207,0.93738,291150.0,2.6093,598.13,6.3762,0,40119.0,-8.5886e+17,143.98,,15.132,7.0317,0,0,369594.9550781792,0.9973725480290279
208,0.91753,285380.0,2.632,587.59,6.3689,0,38880.0,-8.7645e+17,142.55,,15.205,7.1048,0,0,364085.0372113313,0.9973737737819648
209,0.89768,279600.0,2.6546,577.05,6.3615,0,37642.0,-8.9404e+17,141.12,,15.278,7.1779,0,0,358234.1957032969,0.9973770737763137
210,0.87807,273840.0,2.6759,566.35,6.2509,0,36466.0,-9.1073e+17,139.79,,15.351,7.251,0,0,352330.84877229785,0.997383961819915
211,0.85882,268080.0,2.6951,555.42,5.9917,0,35381.0,-9.2614e+17,138.61,,15.424,7.3241,0,0,346510.6650239415,0.9973949948101524
212,0.83958,262330.0,2.7144,544.5,5.7324,0,34296.0,-9.4155e+17,137.43,,15.497,7.3972,0,0,340462.104251964,0.9974080363216805
213,0.82033,256570.0,2.7336,533.57,5.4732,0,33210.0,-9.5697e+17,136.24,,15.57,7.4703,0,0,334124.2026428642,0.9974227018214193
214,0.80265,251290.0,2.7518,523.51,5.3636,0,32220.0,-9.7104e+17,135.14,,15.643,7.5434,0,0,328278.253030122,0.9974371511029636
215,0.7889,247200.0,2.7674,515.64,5.6291,0,31465.0,-9.8175e+17,134.24,,15.717,7.6165,0,0,324048.77680301457,0.9974459614021498
216,0.77515,243100.0,2.783,507.76,5.8947,0,30711.0,-9.9246e+17,133.33,,15.79,7.6896,0,0,319683.5176632752,0.9974553020180266
217,0.7614,239010.0,2.7985,499.88,6.1602,0,29957.0,-1.0032e+18,132.43,,15.863,7.7627,0,0,315149.72455202555,0.9974664619584195
218,0.748,235020.0,2.8142,492.2,6.3788,0,29223.0,-1.0136e+18,131.52,,15.936,7.8358,0,0,310721.55373596743,0.9974766105667705
219,0.73645,231600.0,2.8308,485.56,6.3516,0,28597.0,-1.0225e+18,130.63,,16.009,7.9089,0,0,307487.82579370576,0.997479666255515
220,0.72489,228170.0,2.8473,478.92,6.3244,0,27970.0,-1.0314e+18,129.73,,16.082,7.982,0,0,304093.5972829687,0.9974831738349101
221,0.71334,224750.0,2.8638,472.29,6.2971,0,27344.0,-1.0403e+18,128.83,,16.155,8.0551,0,0,300580.01692879485,0.997487579194766
222,0.70178,221320.0,2.8803,465.65,6.2699,0,26718.0,-1.0492e+18,127.93,,16.228,8.1282,0,0,296935.0805507223,0.9974930179754277
223,0.69022,217900.0,2.8968,459.01,6.2427,0,26091.0,-1.0581e+18,127.03,,16.301,8.2013,0,0,293146.30139082763,0.9974996358586609
224,0.67867,214470.0,2.9133,452.38,6.2154,0,25465.0,-1.067e+18,126.14,,16.374,8.2744,0,0,289234.6672722334,0.9975078854009453
225,0.66711,211050.0,2.9298,445.74,6.1882,0,24839.0,-1.0758e+18,125.24,,16.448,8.3475,0,0,285187.7455729203,0.9975167357670461
226,0.65556,207620.0,2.9464,439.1,6.161,0,24212.0,-1.0847e+18,124.34,,16.521,8.4206,0,0,281010.7954735156,0.9975269356667046
227,0.64499,204440.0,2.9635,432.85,6.1262,0,23666.0,-1.0925e+18,123.45,,16.594,8.4937,0,0,277730.27786585956,0.9975305733566773
228,0.6346,201300.0,2.9808,426.66,6.0902,0,23133.0,-1.1001e+18,122.56,,16.667,8.5668,0,0,274515.3488032854,0.9975338312204914
229,0.6242,198160.0,2.9981,420.47,6.0541,0,22599.0,-1.1077e+18,121.67,,16.74,8.6399,0,0,271166.4230026878,0.9975381968198059
230,0.61381,195010.0,3.0154,414.28,6.0181,0,22066.0,-1.1152e+18,120.78,,16.813,8.713,0,0,267706.05327222793,0.9975435049864607
231,0.60341,191870.0,3.0327,408.1,5.9821,0,21533.0,-1.1228e+18,119.89,,16.886,8.7861,0,0,264121.20709382906,0.997549915859064
232,0.59301,188730.0,3.05,401.91,5.946,0,20999.0,-1.1304e+18,119.0,,16.959,8.8592,0,0,260398.31833637942,0.9975576020881396
233,0.58262,185590.0,3.0673,395.72,5.91,0,20466.0,-1.1379e+18,118.11,,17.032,8.9323,0,0,256560.72545790824,0.9975663922987269
234,0.57222,182450.0,3.0846,389.53,5.874,0,19933.0,-1.1455e+18,117.22,,17.105,9.0054,0,0,252594.98861792186,0.9975764626857629
235,0.56252,179500.0,3.1016,383.67,5.8195,0,19451.0,-1.1524e+18,116.38,,17.179,9.0785,0,0,249104.53910192807,0.9975845808680847
236,0.55351,176740.0,3.1184,378.12,5.7466,0,19021.0,-1.1585e+18,115.57,,17.252,9.1516,0,0,246139.2910775452,0.9975890745174051
237,0.5445,173990.0,3.1352,372.58,5.6736,0,18592.0,-1.1646e+18,114.77,,17.325,9.2247,0,0,243086.25962530702,0.9975949838605978
238,0.5355,171230.0,3.152,367.04,5.6007,0,18162.0,-1.1707e+18,113.97,,17.398,9.2978,0,0,239918.59965686992,0.9976019995877254
239,0.52649,168470.0,3.1688,361.5,5.5277,0,17733.0,-1.1768e+18,113.16,,17.471,9.3709,0,0,236661.54121957332,0.9976092878575266
240,0.51748,165720.0,3.1856,355.96,5.4548,0,17303.0,-1.1829e+18,112.36,,17.544,9.444,0,0,233287.7411427602,0.9976184015722033
241,0.50848,162960.0,3.2025,350.42,5.3818,0,16874.0,-1.189e+18,111.56,,17.617,9.5171,0,0,229836.6594934248,0.9976285023429898
242,0.49947,160210.0,3.2193,344.88,5.3089,0,16444.0,-1.1951e+18,110.75,,17.69,9.5902,0,0,226252.6940643941,0.9976393006680717
243,0.49058,157490.0,3.236,339.4,5.2331,0,16022.0,-1.201e+18,109.96,,17.763,9.6633,0,0,222659.88209890915,0.9976514089163492
244,0.48298,155140.0,3.2523,334.6,5.1273,0,15682.0,-1.2059e+18,109.24,,17.836,9.7364,0,0,220056.7138796961,0.9976568539588012
245,0.47537,152790.0,3.2685,329.79,5.0216,0,15342.0,-1.2107e+18,108.52,,17.91,9.8095,0,0,217359.8278450506,0.9976631238665847
246,0.46776,150440.0,3.2847,324.99,4.9158,0,15003.0,-1.2155e+18,107.79,,17.983,9.8826,0,0,214595.91669504225,0.9976694710457208
247,0.46016,148090.0,3.301,320.19,4.8101,0,14663.0,-1.2204e+18,107.07,,18.056,9.9557,0,0,211748.2292954544,0.9976775009472499
248,0.45255,145740.0,3.3172,315.39,4.7043,0,14323.0,-1.2252e+18,106.35,,18.129,10.029,0,0,208805.4193796732,0.9976864745019098
249,0.44494,143390.0,3.3334,310.59,4.5986,0,13983.0,-1.23e+18,105.63,,18.202,10.102,0,0,205779.28652639186,0.9976964351277781
250,0.43734,141040.0,3.3497,305.79,4.4928,0,13643.0,-1.2348e+18,104.91,,18.275,10.175,0,0,202680.71955876172,0.9977074283467843
251,0.42973,138690.0,3.3659,300.99,4.387,0,13303.0,-1.2397e+18,104.19,,18.348,10.248,0,0,199485.62874426803,0.9977195019000985
252,0.42238,136410.0,3.3833,296.32,4.2512,0,12981.0,-1.2442e+18,103.45,,18.421,10.321,0,0,196609.89472426745,0.9977282767682776
253,0.4152,134180.0,3.4014,291.73,4.096,0,12670.0,-1.2486e+18,102.69,,18.494,10.394,0,0,193891.73882069916,0.9977348516775161
254,0.40802,131960.0,3.4195,287.15,3.9408,0,12359.0,-1.2531e+18,101.93,,18.567,10.467,0,0,191086.80424507082,0.9977424355876117
255,0.40084,129730.0,3.4377,282.56,3.7856,0,12048.0,-1.2575e+18,101.17,,18.64,10.54,0,0,188204.8005386523,0.9977510807305878
256,0.39345,127430.0,3.4566,277.81,3.5926,0,11734.0,-1.2619e+18,100.39,,18.714,10.614,0,0,185258.81723889094,0.997760123028927
257,0.38566,125000.0,3.4771,272.76,3.3265,0,11412.0,-1.2665e+18,99.566,,18.787,10.687,0,0,182252.96018924247,0.9977690703753188
258,0.37787,122570.0,3.4977,267.7,3.0605,0,11090.0,-1.2711e+18,98.742,,18.86,10.76,0,0,179152.42601451054,0.9977793330700008
259,0.37008,120130.0,3.5182,262.65,2.7944,0,10768.0,-1.2757e+18,97.918,,18.933,10.833,0,0,175936.2829809489,0.9977909871054848
260,0.36226,117690.0,3.539,257.57,2.5305,0,10446.0,-1.2802e+18,97.086,,19.006,10.906,0,0,172641.63792080065,0.9978035893580784
261,0.35409,115130.0,3.563,252.23,2.2952,0,10115.0,-1.2849e+18,96.156,,19.079,10.979,0,0,169380.29636894618,0.9978132547992413
262,0.34593,112580.0,3.587,246.9,2.0598,0,9783.9,-1.2896e+18,95.226,,19.152,11.052,0,0,165988.14610797327,0.9978246587550075
263,0.33707,109790.0,3.6131,241.05,1.8062,0,9437.6,-1.2946e+18,94.243,,19.225,11.125,0,0,162386.70338645458,0.9978378677153875
264,0.32816,106990.0,3.6394,235.16,1.5511,0,9090.1,-1.2995e+18,93.255,,19.298,11.198,0,0,158631.42403235528,0.9978531753807759
265,0.31912,104150.0,3.6674,229.18,1.3267,0,8742.3,-1.3044e+18,92.231,,19.372,11.271,0,0,154855.7290049032,0.9978684723660965
266,0.30875,100930.0,3.705,222.38,1.0091,0,8337.1,-1.3102e+18,90.905,,19.445,11.345,0,0,150639.1378325037,0.9978804967954839
267,0.29776,97091.0,3.7078,214.21,0.59248,0,8013.9,-1.3148e+18,90.595,,19.518,11.418,0,0,145035.7744266725,0.9979425927646763
268,0.57114,155460.0,1.6499,270.26,-8.2423,0,36012.0,-9.1719e+17,208.44,,19.591,11.491,0,0,144423.55747645278,0.9993418760304871
269,1.2629,335820.0,0.43455,206.39,0.71047,0,127580.0,3.8313e+17,340.13,,19.664,11.564,0,0,145264.04514169935,1.0000960606217109
270,1.2634,332960.0,0.39783,188.91,2.4902,0,127530.0,3.8243e+17,339.88,,19.737,11.637,0,0,142234.1248575885,1.0000944898821948
271,1.2839,334510.0,0.36388,175.19,2.345,0,129020.0,4.0353e+17,338.35,,19.81,11.71,0,0,141386.16250875438,1.0000860288275935
272,1.2967,336140.0,0.3424,166.42,2.0008,0,130180.0,4.2005e+17,338.02,,19.883,11.783,0,0,141186.36160587188,1.0000847135912492
273,1.3079,337690.0,0.32206,157.86,1.8387,0,131260.0,4.3539e+17,337.92,,19.956,11.856,0,0,141045.52443092852,1.0000847926192833
274,1.318,338970.0,0.30159,148.95,1.7549,0,132220.0,4.4904e+17,337.77,,20.029,11.929,0,0,140836.5824369565,1.000084453889749
275,1.3283,340360.0,0.28341,141.01,2.2783,0,133150.0,4.6223e+17,337.51,,20.103,12.002,0,0,140792.43150352617,1.0000833530059365
276,1.3351,341260.0,0.27011,135.01,2.4437,0,133770.0,4.7098e+17,337.34,,20.176,12.076,0,0,140731.5780231762,1.000082624872828
277,1.3419,342160.0,0.25685,129.02,2.6063,0,134380.0,4.7969e+17,337.18,,20.249,12.149,0,0,140692.61226064037,1.0000819445694598
278,1.3457,342850.0,0.24603,123.93,2.7932,0,134840.0,4.8628e+17,337.38,,20.322,12.222,0,0,140643.92741968285,1.0000835786870037
279,1.3489,343490.0,0.23572,119.04,2.9851,0,135280.0,4.9243e+17,337.65,,20.395,12.295,0,0,140618.45938277553,1.0000856749039375
280,1.3522,344140.0,0.22541,114.14,3.177,0,135710.0,4.9858e+17,337.93,,20.468,12.368,0,0,140601.39626283734,1.0000878367826238
281,1.3554,344780.0,0.21509,109.24,3.3689,0,136140.0,5.0472e+17,338.2,,20.541,12.441,0,0,140602.81081022244,1.0000899366669735
282,1.3574,345140.0,0.20407,103.85,3.4911,0,136460.0,5.0917e+17,338.48,,20.614,12.514,0,0,140482.02761256616,1.0000920317775375
283,1.3581,345180.0,0.19227,97.912,3.5367,0,136640.0,5.1175e+17,338.76,,20.687,12.587,0,0,140210.8724944889,1.0000940291894425
284,1.3588,345230.0,0.18047,91.974,3.5822,0,136820.0,5.1433e+17,339.04,,20.76,12.66,0,0,139966.69900554206,1.0000960246212738
285,1.3594,345270.0,0.16868,86.036,3.6277,0,137000.0,5.169e+17,339.31,,20.833,12.733,0,0,139749.76758387237,1.0000979516570367
286,1.36,345280.0,0.15695,80.125,3.6417,0,137160.0,5.1922e+17,339.58,,20.907,12.807,0,0,139541.12947749253,1.0000998619992176
287,1.3597,345070.0,0.14576,74.412,3.4296,0,137190.0,5.1966e+17,339.73,,20.98,12.88,0,0,139242.40851589892,1.0001008776968554
288,1.3594,344860.0,0.13457,68.698,3.2175,0,137230.0,5.2011e+17,339.88,,21.053,12.953,0,0,138978.51387101633,1.0001018995224478
289,1.3591,344650.0,0.12338,62.984,3.0054,0,137260.0,5.2055e+17,340.03,,21.126,13.026,0,0,138729.07169830028,1.000102912240845
290,1.3589,344440.0,0.1122,57.27,2.7933,0,137290.0,5.21e+17,340.18,,21.199,13.099,0,0,138504.35986589457,1.0001039234378704
291,1.3594,344300.0,0.10489,53.558,2.4045,0,137290.0,5.2105e+17,340.05,,21.272,13.172,0,0,138350.86122027834,1.000103067270136
292,1.3603,344170.0,0.098951,50.548,1.9536,0,137290.0,5.2096e+17,339.82,,21.345,13.245,0,0,138233.84571588086,1.000101548918003
293,1.3611,344050.0,0.093011,47.538,1.5027,0,137280.0,5.2088e+17,339.59,,21.418,13.318,0,0,138113.63403424624,1.000100018444928
294,1.362,343920.0,0.087071,44.529,1.0519,0,137270.0,5.2079e+17,339.37,,21.491,13.391,0,0,138000.310635526,1.000098550076445
295,1.3645,344230.0,0.082921,42.478,0.66934,0,137430.0,5.2297e+17,339.11,,21.564,13.464,0,0,138093.01208982873,1.0000969346961859
296,1.3701,345320.0,0.081987,42.15,0.40964,0,137870.0,5.2922e+17,338.81,,21.638,13.538,0,0,138520.21627708097,1.0000952407472257
297,1.3758,346410.0,0.081053,41.821,0.14993,0,138310.0,5.3548e+17,338.5,,21.711,13.611,0,0,138947.49579209223,1.0000934582738086
298,1.3814,347490.0,0.08012,41.493,-0.10977,0,138750.0,5.4173e+17,338.19,,21.784,13.684,0,0,139374.86774608228,1.000091653956663
299,1.387,348580.0,0.079186,41.165,-0.36948,0,139190.0,5.4798e+17,337.89,,21.857,13.757,0,0,139802.3022561028,1.0000898964345368
300,1.3962,350560.0,0.080165,41.931,-0.7723,0,139970.0,5.591e+17,337.55,,21.93,13.83,0,0,140601.08543266053,1.0000880627593538
301,1.4056,352590.0,0.081254,42.759,-1.1833,0,140770.0,5.705e+17,337.22,,22.003,13.903,0,0,141422.09061935288,1.0000862753506707
302,1.415,354620.0,0.082343,43.588,-1.5944,0,141580.0,5.819e+17,336.88,,22.076,13.976,0,0,142253.57929095515,1.000084387195638
303,1.4245,356640.0,0.083432,44.416,-2.0054,0,142380.0,5.933e+17,336.55,,22.149,14.049,0,0,143075.4613349628,1.0000825265172144
304,1.4351,359260.0,0.085251,45.749,-2.3343,0,143410.0,6.0791e+17,336.46,,22.222,14.122,0,0,144141.43447982502,1.0000824996035382
305,1.4468,362380.0,0.087709,47.523,-2.5914,0,144640.0,6.2533e+17,336.6,,22.295,14.195,0,0,145420.95185372047,1.0000842559430905
306,1.4584,365500.0,0.090166,49.297,-2.8486,0,145860.0,6.4274e+17,336.73,,22.369,14.269,0,0,146692.37907596218,1.0000859488664828
307,1.4701,368620.0,0.092623,51.071,-3.1057,0,147090.0,6.6016e+17,336.86,,22.442,14.342,0,0,147975.87680666547,1.0000876627263058
308,1.4817,371750.0,0.09508,52.846,-3.3629,0,148310.0,6.7757e+17,337.0,,22.515,14.415,0,0,149251.35976395014,1.000089459242291
309,1.4934,374870.0,0.097538,54.62,-3.62,0,149540.0,6.9499e+17,337.13,,22.588,14.488,0,0,150539.00511172065,1.0000912031252616
310,1.5051,377990.0,0.099995,56.394,-3.8771,0,150770.0,7.124e+17,337.27,,22.661,14.561,0,0,151828.74446731035,1.0000930368204182
311,1.5167,381110.0,0.10245,58.168,-4.1343,0,151990.0,7.2982e+17,337.4,,22.734,14.634,0,0,153110.5129593724,1.0000948041337678
312,1.5284,384230.0,0.10491,59.942,-4.3914,0,153220.0,7.4723e+17,337.53,,22.807,14.707,0,0,154404.64146330848,1.000096592537624
313,1.5362,386290.0,0.10917,62.702,-4.7684,0,154000.0,7.5825e+17,337.53,,22.88,14.78,0,0,155289.6366062354,1.000097104707874
314,1.5418,387770.0,0.11443,66.006,-5.2114,0,154520.0,7.6574e+17,337.46,,22.953,14.853,0,0,155942.11540030246,1.0000969093993857
315,1.5474,389240.0,0.11969,69.31,-5.6544,0,155050.0,7.7323e+17,337.38,,23.027,14.926,0,0,156611.68805593337,1.000096639517761
316,1.553,390710.0,0.12494,72.614,-6.0974,0,155580.0,7.8071e+17,337.31,,23.1,15.0,0,0,157288.0699411481,1.0000964422953509
317,1.5586,392190.0,0.1302,75.918,-6.5404,0,156110.0,7.882e+17,337.23,,23.173,15.073,0,0,157971.87272202809,1.0000961632420544
318,1.5642,393660.0,0.13546,79.222,-6.9834,0,156630.0,7.9569e+17,337.16,,23.246,15.146,0,0,158652.78016366393,1.0000959511207268
319,1.5698,395130.0,0.14071,82.526,-7.4264,0,157160.0,8.0318e+17,337.08,,23.319,15.219,0,0,159350.8045679024,1.0000956629071749
320,1.5754,396610.0,0.14597,85.83,-7.8694,0,157690.0,8.1067e+17,337.01,,23.392,15.292,0,0,160056.51560251648,1.0000954486823759
321,1.581,398080.0,0.15123,89.134,-8.3124,0,158210.0,8.1816e+17,336.93,,23.465,15.365,0,0,160759.53021669196,1.0000951449597872
322,1.5834,398760.0,0.15867,93.607,-8.8077,0,158370.0,8.2037e+17,336.76,,23.538,15.438,0,0,161181.0253749503,1.0000938978060585
323,1.5843,399100.0,0.16708,98.598,-9.326,0,158360.0,8.2025e+17,336.55,,23.611,15.511,0,0,161478.8541238835,1.0000922227102094
324,1.5852,399430.0,0.17549,103.59,-9.8444,0,158350.0,8.2012e+17,336.34,,23.684,15.584,0,0,161793.00116798826,1.0000905431849483
325,1.5862,399760.0,0.1839,108.58,-10.363,0,158340.0,8.2e+17,336.13,,23.757,15.657,0,0,162123.53237787276,1.0000888592170796
326,1.5871,400100.0,0.19231,113.57,-10.881,0,158340.0,8.1987e+17,335.91,,23.831,15.731,0,0,162480.77963411104,1.0000870963290847
327,1.588,400430.0,0.20072,118.56,-11.399,0,158330.0,8.1975e+17,335.7,,23.904,15.804,0,0,162844.31431399306,1.000085403111832
328,1.5889,400760.0,0.20913,123.55,-11.918,0,158320.0,8.1962e+17,335.49,,23.977,15.877,0,0,163224.45264135575,1.000083705411158
329,1.5898,401100.0,0.21754,128.54,-12.436,0,158310.0,8.195e+17,335.28,,24.05,15.95,0,0,163621.2744300403,1.0000820032136764
330,1.5907,401430.0,0.22595,133.53,-12.955,0,158300.0,8.1937e+17,335.06,,24.123,16.023,0,0,164034.8638971306,1.0000802153757928
331,1.5906,401540.0,0.23593,139.32,-13.381,0,158120.0,8.1688e+17,334.73,,24.196,16.096,0,0,164372.75172861654,1.0000774389374225
332,1.5898,401550.0,0.24665,145.48,-13.765,0,157870.0,8.1329e+17,334.34,,24.269,16.169,0,0,164701.89849643374,1.0000741318891528
333,1.5891,401550.0,0.25736,151.63,-14.149,0,157620.0,8.0969e+17,333.95,,24.342,16.242,0,0,165056.3297195318,1.000070818442891
334,1.5884,401560.0,0.26808,157.79,-14.533,0,157370.0,8.0609e+17,333.56,,24.415,16.315,0,0,165437.27524391757,1.0000674985837508
335,1.5877,401570.0,0.2788,163.94,-14.917,0,157110.0,8.025e+17,333.17,,24.489,16.389,0,0,165833.70497067785,1.0000641679363966
336,1.587,401570.0,0.28951,170.1,-15.301,0,156860.0,7.989e+17,332.78,,24.562,16.462,0,0,166266.11993014568,1.0000608354123175
337,1.5863,401580.0,0.30023,176.26,-15.685,0,156610.0,7.953e+17,332.39,,24.635,16.535,0,0,166725.41267465492,1.000057496431605
338,1.5856,401590.0,0.31095,182.41,-16.069,0,156350.0,7.9171e+17,332.0,,24.708,16.608,0,0,167200.3633329204,1.0000541472388649
339,1.5849,401590.0,0.32166,188.57,-16.453,0,156100.0,7.8811e+17,331.62,,24.781,16.681,0,0,167711.691113326,1.0000508792643834
340,1.5841,401620.0,0.33312,195.03,-16.653,0,155780.0,7.8359e+17,331.11,,24.854,16.754,0,0,168231.5565753018,1.0000464890745575
341,1.5832,401660.0,0.34504,201.69,-16.735,0,155420.0,7.7849e+17,330.54,,24.927,16.827,0,0,168774.59852706597,1.000041568049371
342,1.5822,401710.0,0.35697,208.35,-16.817,0,155060.0,7.7338e+17,329.97,,25.0,16.9,0,0,169350.70958918892,1.000036632714212
343,1.5813,401750.0,0.36889,215.01,-16.899,0,154700.0,7.6827e+17,329.39,,25.073,16.973,0,0,169958.42533664545,1.000031597519253
344,1.5804,401800.0,0.38082,221.66,-16.981,0,154340.0,7.6316e+17,328.82,,25.146,17.046,0,0,170599.59127737352,1.000026632957479
345,1.5794,401840.0,0.39274,228.32,-17.063,0,153980.0,7.5805e+17,328.25,,25.219,17.119,0,0,171272.6496189305,1.0000216539294284
346,1.5785,401880.0,0.40467,234.98,-17.145,0,153620.0,7.5294e+17,327.68,,25.293,17.193,0,0,171979.5914048633,1.000016660383472
347,1.5776,401930.0,0.41659,241.64,-17.227,0,153260.0,7.4783e+17,327.1,,25.366,17.266,0,0,172718.76438886998,1.0000115649302632
348,1.5767,401970.0,0.42852,248.3,-17.309,0,152900.0,7.4273e+17,326.53,,25.439,17.339,0,0,173492.29772738882,1.0000065417299333
349,1.5747,401800.0,0.44097,254.92,-17.28,0,152400.0,7.3563e+17,325.86,,25.512,17.412,0,0,174193.33925774324,1.0000006160144586
350,1.5716,401410.0,0.45402,261.51,-17.131,0,151750.0,7.2636e+17,325.09,,25.585,17.485,0,0,174820.44521670073,0.9999937890741863
351,1.5685,401020.0,0.46706,268.09,-16.981,0,151100.0,7.1708e+17,324.32,,25.658,17.558,0,0,175482.51107913838,0.9999869499981568
352,1.5655,400620.0,0.4801,274.68,-16.831,0,150440.0,7.0781e+17,323.54,,25.731,17.631,0,0,176168.9625190847,0.9999800099977195
353,1.5624,400230.0,0.49314,281.26,-16.682,0,149790.0,6.9854e+17,322.77,,25.804,17.704,0,0,176903.22994289023,0.9999731468791822
354,1.5593,399830.0,0.50618,287.85,-16.532,0,149140.0,6.8926e+17,322.0,,25.877,17.777,0,0,177673.82318754753,0.9999662719442044
355,1.5562,399440.0,0.51922,294.43,-16.383,0,148480.0,6.7999e+17,321.23,,25.951,17.851,0,0,178468.85387429365,0.9999593877551053
356,1.5532,399050.0,0.53226,301.02,-16.233,0,147830.0,6.7071e+17,320.46,,26.024,17.924,0,0,179312.4031767858,0.9999524900048994
357,1.5501,398650.0,0.5453,307.61,-16.083,0,147180.0,6.6144e+17,319.68,,26.097,17.997,0,0,180192.71581700476,0.9999454880988207
358,1.5462,398070.0,0.55853,313.94,-15.898,0,146430.0,6.5082e+17,318.86,,26.17,18.07,0,0,181011.66561765893,0.9999381399301328
